ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a1af0e21-3c2c-4181-bd1d-9eba9da7a337,1,,,3754220,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Crystal Palace,31,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3619, 'name': 'Alex McCarthy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 12}, {'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 27}, {'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 4817, 'name': 'Joe Ledley'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 28}, {'player': {'id': 26699, 'name': 'Emmanuel Adebayor'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 25}, {'player': {'id': 3589, 'name': 'Yannick Bolasie Yala'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Crystal Palace,31,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0ae12475-8e8f-447c-bfa1-f005169ad11a,2,,,3754220,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Crystal Palace,31,,0,,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 3539, 'name': 'Simon Mignolet'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 22}, {'player': {'id': 10007, 'name': 'Jon Flanagan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 38}, {'player': {'id': 3471, 'name': 'Dejan Lovren'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 3483, 'name': 'Mamadou Sakho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 3515, 'name': 'Alberto Moreno Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 3532, 'name': 'Jordan Brian Henderson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 3473, 'name': 'James Philip Milner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 20}, {'player': {'id': 3535, 'name': 'Roberto Firmino Barbosa de Oliveira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 9}, {'player': {'id': 4747, 'name': 'Divock Okoth Origi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 27}]}",Liverpool,24,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2df7e0ee-5aae-4231-b7d1-4c6f0d6a34ce,3,,,3754220,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Crystal Palace,31,['f57c7a33-bcec-4683-9657-8e45bd47d9d4'],0,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f57c7a33-bcec-4683-9657-8e45bd47d9d4,4,,,3754220,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Crystal Palace,31,['2df7e0ee-5aae-4231-b7d1-4c6f0d6a34ce'],0,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,35604506-3a3a-4878-9763-494bd80958ac,1719,,,3754220,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,101,Crystal Palace,31,['4cf3d8ee-6668-42e4-8527-0679357bed82'],0,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4cf3d8ee-6668-42e4-8527-0679357bed82,1720,,,3754220,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,101,Crystal Palace,31,['35604506-3a3a-4878-9763-494bd80958ac'],0,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.623072,,,,,,,,,,,,,,,28144b6e-1332-412c-8678-8c5ddef37fd8,5,,"[61.0, 40.1]",3754220,0,,,,,1.9467573,,Right Foot,,,,"[59.5, 43.9]",Ground Pass,,4.0853395,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,Kick Off,1,From Kick Off,Adam David Lallana,4090.0,Left Midfield,2,Liverpool,24,['3475fc1d-dd6e-4a97-9d52-3cdeccb9ffb5'],0,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.811,Pass,
,,,,,,,,,,,,,,1.054898,,,,,,,,,,,,,,,ccb14c77-b252-49be-b9ba-c75c97b21ce6,8,,"[57.9, 43.7]",3754220,0,,,,,-2.8097923,,Right Foot,,,,"[46.0, 39.6]",Ground Pass,,12.586501,,,Emre Can,3493.0,,,,,,1,From Kick Off,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,2,Liverpool,24,['62db1705-75d7-4e50-8ca2-15263d0828b2'],1,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:01.854,Pass,
,,,,,,,,,,,,,,1.127242,,,,,,,,,,,,,,,efd23fa7-4f86-4d9e-bd67-7b5be091da1d,12,,"[44.1, 37.9]",3754220,0,,,,,2.3765998,,Right Foot,,,,"[29.1, 52.3]",Ground Pass,,20.793268,,,Dejan Lovren,3471.0,,,,,,1,From Kick Off,Emre Can,3493.0,Left Center Midfield,2,Liverpool,24,"['799d9f56-3423-42a7-9243-89476071ba58', '7d9d925f-316b-4ae9-9f32-9ade0f56197b']",3,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:03.975,Pass,True
,,,,,,,,,,,,,,1.453797,,,,,,,,,,,,,,,8cd70792-80b9-4229-9ea9-fae7f4d6e6bc,15,,"[28.3, 55.6]",3754220,0,,,,,1.2701508,,Right Foot,,,,"[35.4, 78.5]",Ground Pass,,23.975405,,,Jon Flanagan,10007.0,,,,,,1,From Kick Off,Dejan Lovren,3471.0,Right Center Back,2,Liverpool,24,"['7d9d925f-316b-4ae9-9f32-9ade0f56197b', 'f2107586-be07-44d2-9974-7380b4510d0e']",6,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:06.082,Pass,True
,,,,,,,,,,,,,,2.237719,,,,,,,,,,,,,,,1fa2320e-b9ce-4d59-b847-70212da1a8aa,19,,"[34.8, 79.3]",3754220,0,,,,,-0.07660419,,Right Foot,,,,"[80.4, 75.8]",High Pass,,45.734123,Incomplete,,Divock Okoth Origi,4747.0,,,,,,1,From Kick Off,Jon Flanagan,10007.0,Right Back,2,Liverpool,24,"['00592318-3322-447d-bb8b-31d500184276', '4c520180-0414-4541-aa25-f1151034f243', '53d6934d-add1-4e54-98c8-ad542c21eb57']",8,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:08.443,Pass,True
,,,,,,,,,,,,,,1.802853,,,,,,,,,,,,,,,4c520180-0414-4541-aa25-f1151034f243,21,,"[39.7, 4.3]",3754220,0,,,,,1.1226513,,Head,,,,"[44.7, 14.7]",Low Pass,,11.539497,,,Mile Jedinak,5489.0,,,,,Recovery,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,3,Crystal Palace,31,"['1fa2320e-b9ce-4d59-b847-70212da1a8aa', '844395e5-aaf2-4f46-a63e-7f1136d89cc1']",10,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:10.681,Pass,
,,,,,,,,,,,,,,2.211372,,,,,,,,,,,,,,,9ef702e3-8640-44f1-a57d-9a26de7e6fd0,24,,"[44.5, 14.5]",3754220,0,,,,,1.9447383,,Right Foot,,,,"[35.2, 38.2]",High Pass,,25.45938,,,Joel Ward,3443.0,,,,,,1,Regular Play,Mile Jedinak,5489.0,Left Defensive Midfield,3,Crystal Palace,31,"['a18e0bd3-1576-4708-8285-ce1ffd36d663', 'b5af6cb8-4996-4431-b46d-542c5bbf9db6']",12,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:12.484,Pass,True
,,,,,,,,,,,,,,0.942489,,,,,,,,,,,,,,,93494f38-20e9-4824-8732-0f837fed1f6c,27,,"[42.2, 49.9]",3754220,0,,,,,0.96743983,,Right Foot,,,,"[50.4, 61.8]",Ground Pass,,14.451644,,,Wilfried Zaha,3507.0,,,,,,1,Regular Play,Joel Ward,3443.0,Right Back,3,Crystal Palace,31,['5c890b44-a7aa-483c-b8f1-6c4ec363357d'],17,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:17.013,Pass,
,,,,,,,,,,,,,,1.810715,,,,,,,,,,,,,,,78f6c3d0-bc1e-43f5-b24d-562c5fc13e9a,33,,"[51.6, 48.6]",3754220,0,,,,,0.07551403,,Right Foot,,,,"[82.0, 50.9]",High Pass,,30.486883,,,Emmanuel Adebayor,26699.0,,,,,Recovery,1,Regular Play,Mile Jedinak,5489.0,Left Defensive Midfield,3,Crystal Palace,31,['fb3630ed-0428-447c-842e-d99b91984a61'],22,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:22.145,Pass,
,,,,,,,,,,,,,,2.14751,,,,,,,,,,,,,,,1888e4be-211a-45b0-a8e9-26cfcb2ea54e,35,,"[82.0, 50.9]",3754220,0,,,,,0.79202056,,Right Foot,,,,"[97.0, 66.1]",Low Pass,,21.355093,Incomplete,,Wilfried Zaha,3507.0,,,,,,1,Regular Play,Emmanuel Adebayor,26699.0,Right Center Forward,3,Crystal Palace,31,"['01719027-a42a-49a1-96b7-8f45eaf2df45', '81e30218-8bc2-4fd2-8a72-3141d6c2ba0d']",23,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:23.956,Pass,
,,,,,,,,,,,,,,0.796512,,,,,,,,,,,,,,,c448871b-a416-4a85-88d1-d81ba21c6584,38,,"[93.5, 80.0]",3754220,0,,,,,-1.7611248,,,,,,"[91.4, 69.1]",Low Pass,,11.1004505,,,Yohan Cabaye,3277.0,,,,,Throw-in,1,From Throw In,Joel Ward,3443.0,Right Back,4,Crystal Palace,31,['a3820350-30e2-443e-a5fa-2aa9e6cb92f8'],40,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:40.597,Pass,
,,,,,,,,,,,,,,0.836539,,,,,,,,,,,,,,,5947d352-cac9-4544-8315-d4ec4db42dbe,40,,"[91.4, 69.1]",3754220,0,,,,,1.5175135,,Right Foot,,,,"[91.8, 76.6]",Low Pass,,7.510659,,,Joel Ward,3443.0,,,,,,1,From Throw In,Yohan Cabaye,3277.0,Right Defensive Midfield,4,Crystal Palace,31,['629b5d1e-e72e-47d0-b68f-f77cba20d3e6'],41,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:41.394,Pass,
,,,,,,,,,,,,,,0.48264,,,,,,,,,,,,,,,2db69952-ee30-4fd0-98f0-e9227177232f,44,,"[91.2, 75.3]",3754220,0,,,,,-0.1798535,,Right Foot,,,,"[94.5, 74.7]",Ground Pass,,3.354102,Incomplete,,,,,,,,,1,From Throw In,Joel Ward,3443.0,Right Back,4,Crystal Palace,31,"['525cd23b-f79f-4d81-bc63-f4229a628b74', '96794f4e-6725-4a0c-9a40-adb59914af7c']",43,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:43.141,Pass,True
,,,,,,,,,,,,,,1.215279,,,,,,,,,,,,,,,19873c4b-e27e-4caa-9aea-0526b0bf148e,53,,"[3.7, 8.5]",3754220,0,,,,,-0.61377007,,Left Foot,,,,"[8.1, 5.4]",Ground Pass,,5.3823786,,,Adam David Lallana,4090.0,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,5,Liverpool,24,"['766719a8-45ef-4a21-91c2-8c4522244239', '7d55992a-ac69-4bce-bc73-ef625a84ea25']",49,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:49.479,Pass,True
,,,,,,,,,,,,,,0.808074,,,,,,,,,,,,,,,3062d12c-b059-4065-900c-760d529ecf4f,56,,"[10.8, 4.0]",3754220,0,,,,,0.8768455,,Left Foot,,,,"[21.2, 16.5]",Ground Pass,,16.260689,,,Jordan Brian Henderson,3532.0,,,,,,1,Regular Play,Adam David Lallana,4090.0,Left Midfield,5,Liverpool,24,['d37f321f-79f2-47f4-b724-35fbebbc525d'],52,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:52.210,Pass,
,,,,,,,,,,,,,,1.083669,,,,,,,,,,,,,,,52ddb682-662f-4a13-a8ef-aacbcebf0e06,60,,"[20.8, 18.3]",3754220,0,,,,,-2.9829373,,Right Foot,,,,"[10.8, 16.7]",Ground Pass,,10.127192,,,Emre Can,3493.0,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Defensive Midfield,5,Liverpool,24,"['99ddd209-8876-4fba-82eb-dfb36b8cbe84', 'f6e0bad0-4cdd-42ad-965c-8e8f1a1a87c2']",53,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:53.557,Pass,True
,,,,,,,,,,,,,,3.496697,,,,,,,,,,,,,,,322a378d-55ad-4bae-b0ac-a218028c3d43,63,,"[10.8, 16.7]",3754220,0,,,,,0.1969738,,Right Foot,,,,"[56.4, 25.8]",High Pass,,46.499138,Incomplete,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,5,Liverpool,24,"['558d6d34-bd06-4467-9a10-334ac60238e4', 'f6e0bad0-4cdd-42ad-965c-8e8f1a1a87c2']",54,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:54.799,Pass,True
,,,,,,,,,,,,,,2.856052,,,,,,,,,,,,,,,1cf8e778-6d8b-4c6c-bdcd-2477fd06bdb1,65,,"[37.6, 52.8]",3754220,1,,,,,-2.946012,,Right Foot,,,,"[16.4, 48.6]",Ground Pass,,21.612034,,,Alex McCarthy,3619.0,,,,,Recovery,1,Regular Play,Scott Dann,3407.0,Right Center Back,6,Crystal Palace,31,['732ab728-df09-46e1-9891-c28e7a440b12'],0,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:00.776,Pass,
,,,,,,,,,,,,,,3.748115,,,,,,,,,,,,,,,1989191b-62a6-4fd2-bed8-bfa2e0552a77,68,,"[22.2, 50.7]",3754220,1,,,,,0.09180917,,Right Foot,,,,"[92.8, 57.2]",High Pass,,70.89859,Incomplete,,Emmanuel Adebayor,26699.0,,,,,,1,Regular Play,Alex McCarthy,3619.0,Goalkeeper,6,Crystal Palace,31,"['3361a026-411a-4717-9e20-14be8a39345e', 'b3586396-95c7-492d-90d9-8b58fc6da176']",12,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:12.348,Pass,
,,,,,,,,,,,,,,1.241004,,,,,,,,,,,,,,,611bb443-52b9-48f9-bc81-f57164349cd9,75,,"[90.3, 74.1]",3754220,1,,,,,-3.0533867,,Left Foot,,,,"[75.6, 72.8]",Ground Pass,,14.757371,,,Joel Ward,3443.0,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Midfield,6,Crystal Palace,31,"['1dc1025b-7559-48d6-9252-1fe3e97faeb7', 'dd97aed7-60d9-4751-af81-cc88dc8e0f9b']",19,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:19.032,Pass,True
,,,,,,,,,,,,,,1.42509,,,,,,,,,,,,,,,ff6ef70d-57d1-4a42-96aa-939e7d98bc31,79,,"[67.6, 72.0]",3754220,1,,,,,-2.6171834,,Left Foot,,,,"[57.4, 66.1]",Ground Pass,,11.783463,,,Scott Dann,3407.0,,,,,,1,Regular Play,Joel Ward,3443.0,Right Back,6,Crystal Palace,31,['2c356d69-c08c-4911-a598-5e20927fc159'],21,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:21.239,Pass,
,,,,,,,,,,,,,,1.173766,,,,,,,,,,,,,,,4de7e5d2-cf39-44c3-9e35-2690a3a74d5a,81,,"[57.4, 66.3]",3754220,1,,,,,-0.33473682,,Right Foot,,,,"[73.5, 60.7]",Low Pass,,17.046114,Incomplete,,Emmanuel Adebayor,26699.0,,,,,,1,Regular Play,Scott Dann,3407.0,Right Center Back,6,Crystal Palace,31,"['22175915-8bd2-463f-ac0d-917445141cd1', '817197ad-410d-436f-bbe9-40f16b78a4ef']",22,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:22.664,Pass,
,,,,,,,,,,,,,,1.201674,,,,,,,,,,,,,,,c32c9f77-cf05-4473-8177-defa241124e1,89,,"[53.9, 29.0]",3754220,1,,,,,0.47203314,,Right Foot,,,,"[72.9, 38.7]",Ground Pass,,21.332838,,,James Philip Milner,3473.0,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,7,Liverpool,24,['fa751b6e-22be-4ef5-b4bf-6b4a0e3d3914'],26,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:26.938,Pass,
,,,,,,,,,,,,,,2.513711,,,,,,,,,,,,,,,a49db83c-371f-48cb-ad97-3d800e8b965b,93,,"[80.2, 46.9]",3754220,1,,,,,1.3849654,,Right Foot,,,,"[84.9, 71.9]",Ground Pass,,25.437963,,,Jon Flanagan,10007.0,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Midfield,7,Liverpool,24,"['8fd20d2c-0f8e-4f9c-92f0-8d255c99c402', 'a117f052-acd6-40e9-a8b8-041c01b62a67']",30,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:30.315,Pass,True
,,,,,,,,,,,,,,1.328291,,,,,,,,,,,,,,,3262a621-289f-4fdd-a26a-18982f177e6a,96,,"[84.9, 71.9]",3754220,1,,,,,-2.3911452,,Right Foot,,,,"[77.5, 65.0]",Ground Pass,,10.117806,,,Jordan Brian Henderson,3532.0,,,,,,1,Regular Play,Jon Flanagan,10007.0,Right Back,7,Liverpool,24,['3990d05b-931d-42e3-a72e-2b3878f57389'],32,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:32.908,Pass,
,,,,,,,,,,,,,,1.399077,,,,,,,,,,,,,,,3358410d-1398-4151-9da2-6a0802679bfe,99,,"[84.9, 59.2]",3754220,1,,,,,-0.8999389,,Right Foot,,,,"[104.9, 34.0]",High Pass,,32.17204,Incomplete,,Divock Okoth Origi,4747.0,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Defensive Midfield,7,Liverpool,24,"['b89b2f89-2778-4f6e-b0a9-d3e790ebd9ce', 'f9c3cc8a-a142-4bab-8906-8839a076d659']",35,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:35.936,Pass,
,,,,,,,,,,,,,,1.92046,,,,,,,,,,,,,,,f9c3cc8a-a142-4bab-8906-8839a076d659,101,,"[15.2, 46.1]",3754220,1,,,,,0.71166843,,Head,,,,"[34.1, 62.4]",Low Pass,,24.957964,,,Wilfried Zaha,3507.0,,,,,Recovery,1,Regular Play,Joel Ward,3443.0,Right Back,8,Crystal Palace,31,"['3358410d-1398-4151-9da2-6a0802679bfe', '4b790242-8b78-4866-980b-945cc070b539']",37,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:37.335,Pass,
,,,,,,,,,,,,,,2.069524,,,,,,,,,,,,,,,48b07406-d09e-4a18-a0cd-c0e0bfab1312,105,,"[54.1, 63.8]",3754220,1,,,,,0.27071962,,Right Foot,,,,"[76.8, 70.1]",Ground Pass,,23.558014,,,Yannick Bolasie Yala,3589.0,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Midfield,8,Crystal Palace,31,"['161fb9a5-f334-4ec6-9c35-6de03e0ed80d', 'ae51f508-d823-485f-b241-dd285a8050ea']",42,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:42.247,Pass,True
,,,,,,,,,,,,,,1.068067,,,,,,,,,,,,,,,624a0fa3-87cd-4ca3-9faf-2b3277dbe005,109,,"[65.3, 58.4]",3754220,1,,,,,-2.3668325,,Left Foot,,,,"[55.8, 49.1]",Ground Pass,,13.29436,,,Yohan Cabaye,3277.0,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Left Center Forward,8,Crystal Palace,31,['9581da4e-8019-45ea-83d3-bba7d0f20d05'],49,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:49.159,Pass,
,,,,,,,,,,,,,,2.116015,,,,,,,,,,,,,,,6c59f311-3415-42af-8d45-ead56f097e83,112,,"[55.6, 43.4]",3754220,1,,,,,-2.3692486,,Right Foot,,,,"[36.2, 24.5]",Ground Pass,,27.084497,,,Damien Delaney,3693.0,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,8,Crystal Palace,31,['89144185-0437-4ade-9109-f6fb5cf89569'],51,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:51.646,Pass,
,,,,,,,,,,,,,,1.956329,,,,,,,,,,,,,,,742af6a1-d40e-4cfb-ad37-ed36f435ef59,114,,"[36.2, 24.5]",3754220,1,,,,,-0.9533904,,Right Foot,,,,"[50.4, 4.5]",Ground Pass,,24.52835,,,Pape N''Diaye Souaré,4884.0,,,,,,1,Regular Play,Damien Delaney,3693.0,Left Center Back,8,Crystal Palace,31,['cd7f2636-3bfe-4ed3-a87f-cb3f0fcf677a'],53,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:53.762,Pass,
,,,,,,,,,,,,,,1.058606,,,,,,,,,,,,,,,0f3403ee-7206-42ba-8748-fa8448574f1e,116,,"[50.4, 4.5]",3754220,1,,,,,1.7426383,,Left Foot,,,,"[48.3, 16.6]",Ground Pass,,12.280879,,,Mile Jedinak,5489.0,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,8,Crystal Palace,31,['f5b4fbc5-531f-4fed-8d2d-8b77efd9e49a'],55,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:55.718,Pass,
,,,,,,,,,,,,,,1.324822,,,,,,,,,,,,,,,a06019d9-60e4-4f17-a566-1cc543706403,119,,"[48.3, 16.6]",3754220,1,,,,,-0.21827085,,Left Foot,,,,"[74.9, 10.7]",High Pass,,27.246468,Incomplete,,Joe Ledley,4817.0,,,,,,1,Regular Play,Mile Jedinak,5489.0,Left Defensive Midfield,8,Crystal Palace,31,"['8602f35c-f55d-4358-a573-e218ae83f7b9', 'b7197ac8-505e-4559-8919-c51acf61fcb8']",56,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:56.817,Pass,
,,,,,,,,,,,,,,1.572477,,,,,,,,,,,,,,,360f6cd7-e09d-410c-be21-3597c4b26799,124,,"[46.0, 66.2]",3754220,1,,,,,0.31839487,,Left Foot,,,,"[63.9, 72.1]",Ground Pass,,18.84728,Incomplete,,James Philip Milner,3473.0,,,,,,1,Regular Play,Jon Flanagan,10007.0,Right Back,8,Crystal Palace,31,"['9dd28642-02b0-4254-a9d9-7dae93538a80', 'bb1fbef1-1133-4892-9cb9-03e8a5f7a1a9', 'ddcf9046-015d-4cf3-98c8-af22a8f955d7']",59,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:59.471,Pass,True
,,,,,,,,,,,,,,0.723432,,,,,,,,,,,,,,,e2d3935e-4cc4-4e4c-8711-733f7a2c2c03,128,,"[57.4, 8.9]",3754220,2,,,,,1.6856729,,Left Foot,,,,"[56.8, 14.1]",Ground Pass,,5.234501,,,Mile Jedinak,5489.0,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,8,Crystal Palace,31,['b16c6364-a9d6-46ca-938e-0550d3204456'],1,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:01.520,Pass,
,,,,,,,,,,,,,,0.621349,,,,,,,,,,,,,,,54b1ac4e-c043-4174-b18e-423fb0e66a56,130,,"[56.8, 14.1]",3754220,2,,,,,-1.6724852,,Right Foot,,,,"[55.8, 4.3]",Ground Pass,,9.850888,,,Pape N''Diaye Souaré,4884.0,,,,,,1,Regular Play,Mile Jedinak,5489.0,Left Defensive Midfield,8,Crystal Palace,31,['57b50c46-cd76-4069-9f18-4fedddae9489'],2,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:02.243,Pass,
,,,,,,,,,,,,,,4.506498,,,,,,,,,,,,,,,c937cf80-c6b2-47d6-9b70-fefaf3ca0245,133,,"[49.1, 1.2]",3754220,2,,,,,0.374454,,Left Foot,,,,"[100.5, 21.4]",High Pass,,55.226807,,,Yannick Bolasie Yala,3589.0,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,8,Crystal Palace,31,['73785197-6de0-47d3-9100-03dbad1eac3d'],4,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:04.794,Pass,
,,,,,,,,,,,,,,0.942198,,,,,,,,,,,,,,,0b870719-c130-4ddd-a256-89d6e941df62,140,,"[23.5, 68.1]",3754220,2,,,,,0.87029994,,Left Foot,,,,"[32.1, 78.3]",Ground Pass,,13.341664,,,Jon Flanagan,10007.0,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,9,Liverpool,24,['ec2474eb-ea4f-4200-9fbc-40b6091aae9d'],12,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:12.748,Pass,
