50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[51.2, 14.8]",,,,,,,,,,,,2.050945,,,,,,,,,,,,,,fab80930-bc2c-4125-a7dc-f38c3a790399,2231,,"[57.0, 12.6]",3754020,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Gomez,3495.0,Left Back,138,Liverpool,24,"['d3d1534e-0654-4b33-927a-002a6fbfa3ee', 'ee996b71-1d26-47dc-8ec4-aaddd232adbd']",41,,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:41.328,Carry,
,,,,"[45.6, 26.3]",,,,,,,,,,,,1.088072,,,,,,,,,,,,,,26979d74-4991-405f-8553-34c0ca4e83db,2234,,"[46.1, 20.1]",3754020,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Left Center Back,138,Liverpool,24,"['679c9cae-fedd-435f-91aa-895fadb7ce37', '7142fae3-bdd4-4517-8324-e630b2a06562']",44,,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:44.667,Carry,
,,,,"[47.7, 10.6]",,,,,,,,,,,,1.418661,,,,,,,,,,,,,,08b503ac-3ccc-4525-b42e-dc3722e8eaa3,2242,,"[47.2, 7.7]",3754020,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrew Surman,3344.0,Left Defensive Midfield,139,AFC Bournemouth,28,"['14162b9d-ffd0-464c-adde-dc8c1a4349eb', '2ac33a48-8632-46b1-91c5-87343ab174d9']",0,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:00.650,Carry,
,,,,"[43.6, 36.6]",,,,,,,,,,,,2.271832,,,,,,,,,,,,,,4ef9dba9-788e-47ab-9c3b-a49aac4dd3bb,2245,,"[46.7, 33.2]",3754020,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eunan O''Kane,13248.0,Right Center Midfield,139,AFC Bournemouth,28,"['006e7f46-5e05-4d69-9bbc-6e01378fa1a8', '8090a0f4-2830-45eb-8693-4cf854a1d72a', 'b863351c-83ac-44b1-9bdc-ed99420386e6']",3,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:03.298,Carry,True
,,,,"[54.2, 39.0]",,,,,,,,,,,,1.844409,,,,,,,,,,,,,,dd63aa63-7e79-4c9f-a9ac-6cffcb7278a7,2249,,"[43.6, 36.6]",3754020,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eunan O''Kane,13248.0,Right Center Midfield,139,AFC Bournemouth,28,"['8090a0f4-2830-45eb-8693-4cf854a1d72a', 'cb718a84-2f75-41ba-812c-df74a9a69832', 'f4085975-fe7a-40f8-8536-a05ca2771150']",5,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:05.570,Carry,True
,,,,"[55.9, 33.0]",,,,,,,,,,,,1.185135,,,,,,,,,,,,,,5bfcd660-6a88-4ce2-bf93-6bf246a8e441,2252,,"[54.2, 32.0]",3754020,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrew Surman,3344.0,Left Defensive Midfield,139,AFC Bournemouth,28,"['21908cde-b749-4f25-bc10-dbc7379460e7', 'e9f7dc0f-8323-41f6-8742-16b42330f1f2']",8,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:08.408,Carry,
,,,,"[83.6, 7.9]",,,,,,,,,,,,4.51714,,,,,,,,,,,,,,d7dea24a-16dc-4079-89ec-f619945a3186,2255,,"[64.8, 6.9]",3754020,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charlie Daniels,3345.0,Left Back,139,AFC Bournemouth,28,"['74ff3231-80b3-47d7-8227-854e84138783', 'e344104e-dcaf-430e-9d60-278a7fb70048']",11,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:11.433,Carry,
,,,,"[90.4, 15.1]",,,,,,,,,,,,0.089227,,,,,,,,,,,,,,85f5deb6-1f02-4b8e-8c11-6b5341adcbc8,2258,,"[90.4, 15.1]",3754020,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Max-Alain Gradel,4416.0,Left Midfield,139,AFC Bournemouth,28,"['d5c6a284-d039-4b00-88cf-fbf85c68bc56', 'dfdb115a-1fb6-4002-b3b4-1137df865a98']",16,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:16.804,Carry,
,,,,"[78.1, 19.0]",,,,,,,,,,,,2.062566,,,,,,,,,,,,,,3ed50c10-ca1b-4c9f-8903-b2a2d2147a7a,2261,,"[77.9, 19.0]",3754020,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrew Surman,3344.0,Left Defensive Midfield,139,AFC Bournemouth,28,"['257c441d-c1b7-466a-98b9-e359ad1be06b', 'e697b1dd-c2a1-488a-a79e-ccefde1cce9e']",18,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:18.075,Carry,
,,,,"[102.7, 20.9]",,,,,,,,,,,,3.109571,,,,,,,,,,,,,,93dee70f-a704-449e-a7b0-da46fd31b9ad,2264,,"[92.6, 4.0]",3754020,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charlie Daniels,3345.0,Left Back,139,AFC Bournemouth,28,"['bbb2541d-899a-4530-8423-ce2839271cf9', 'd452e6c6-9606-40dd-9a35-8ff57fe593d8']",21,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:21.601,Carry,
,,,,"[105.4, 34.9]",,,,,,,,,,,,0.151868,,,,,,,,,,,,,,7aeac888-b8c4-43ba-ad9d-fb51f63c73ee,2267,,"[105.4, 34.9]",3754020,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joshua King,3346.0,Left Center Forward,139,AFC Bournemouth,28,"['79176838-2971-434c-a9d8-acc047f78e9e', 'e1d31502-8595-4f12-a026-988aa38d1e75']",25,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:25.483,Carry,
,,,,"[85.2, 78.5]",,,,,,,,,,,,5.76317,,,,,,,,,,,,,,dfdc41c7-024e-435d-a508-4db45e296920,2279,,"[69.8, 61.6]",3754020,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adam David Lallana,4090.0,Center Attacking Midfield,140,Liverpool,24,"['39f70546-5337-40d1-a7c0-aef26a14c164', '55f7b9e3-5fc9-4d26-90fe-9dfd396c0c50', '8814824b-55a1-4537-a428-baf0248e1840', 'c9a01eba-0a11-4b73-8ced-e425233ea83b']",42,,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:42.793,Carry,True
,,,,"[28.9, 8.6]",,,,,,,,,,,,0.757603,,,,,,,,,,,,,,78ed3e3a-45f1-4a02-a25c-6f615be8a0d3,2286,,"[28.6, 6.0]",3754020,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrew Surman,3344.0,Left Defensive Midfield,140,Liverpool,24,"['3e296e9a-889a-4462-b127-6fc44395e2a8', '5d0adb1d-d801-4ff5-8d30-64712d761558']",50,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:50.004,Carry,
,,,,"[89.5, 65.4]",,,,,,,,,,,,0.479712,,,,,,,,,,,,,,7313f627-60a4-418b-b38e-391abb5ea446,2290,,"[91.0, 66.2]",3754020,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Philippe Coutinho Correia,3501.0,Right Wing,140,Liverpool,24,"['b4df6397-87c1-48bd-b49a-d8f4c3408bde', 'f111639c-6434-440e-8cf0-dffc79dc6d34', 'f1dafc97-d610-4bac-8cea-e576484fbead']",50,,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:50.977,Carry,True
,,,,"[33.9, 10.1]",,,,,,,,,,,,2.435099,,,,,,,,,,,,,,38fc2470-8715-4be8-a29c-d5204b9bb598,2293,,"[30.6, 14.7]",3754020,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Surman,3344.0,Left Defensive Midfield,141,AFC Bournemouth,28,"['2999ecf4-0e6a-4f2a-b817-1d7f42162d50', '381d359a-3961-4650-97b1-b953ea838ca2']",51,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:51.456,Carry,
,,,,"[25.5, 3.6]",,,,,,,,,,,,4.08607,,,,,,,,,,,,,,ad992130-30e4-47e3-9598-5aea8cb28dd1,2296,,"[24.5, 4.5]",3754020,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Daniels,3345.0,Left Back,141,AFC Bournemouth,28,"['3d7dbef3-9a05-44a5-b10b-cee9c41dd3ac', 'a8ebb344-8adc-457d-a9f4-77b6dd76b16b', 'f084a92e-1783-4fda-bace-518b9ea56347']",55,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:55.009,Carry,True
,,,,"[19.7, 1.6]",,,,,,,,,,,,1.998684,,,,,,,,,,,,,,4be6115f-3354-4eb6-9ce0-8dabf98a50cc,2300,,"[25.5, 3.6]",3754020,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Daniels,3345.0,Left Back,141,AFC Bournemouth,28,"['332fd7d9-eda6-43a5-86c4-5f28b9eda47d', 'a8ebb344-8adc-457d-a9f4-77b6dd76b16b', 'b48b4d59-06c7-439f-8f7f-5c29e34c74c3', 'e7b51bbc-a243-49f2-9edb-e04b33c9e24e']",59,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:59.095,Carry,True
,,,,"[114.2, 77.3]",,,,,,,,,,,,2.249827,,,,,,,,,,,,,,67bf5f40-9bd2-49fb-9949-c1b7eef5fdd1,2306,,"[105.5, 76.8]",3754020,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Right Center Midfield,142,Liverpool,24,"['0ce94fb8-1b9e-4e8e-b052-11e6cf37a733', '5aa59cdf-f8ef-4a0d-9cb5-202f6ce61cdc', '91f0379c-a3b7-485d-b818-6b49bb976c3c']",19,,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:19.423,Carry,True
,,,,"[91.6, 66.1]",,,,,,,,,,,,0.725004,,,,,,,,,,,,,,abb7b72c-67d6-43d3-a3c9-e8c9e8d831ea,2330,,"[91.1, 67.0]",3754020,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matt Ritchie,3049.0,Right Midfield,145,AFC Bournemouth,28,"['0de29886-ae03-4e3a-a7a6-c6a4e52853c5', 'e2b702bd-2c91-4bb8-8982-d8c949b767ab']",28,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:17:28.413,Carry,
,,,,"[105.1, 57.9]",,,,,,,,,,,,2.494517,,,,,,,,,,,,,,be83b0ed-7e0e-43c1-9d4b-b4866d54d535,2333,,"[97.6, 57.1]",3754020,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Callum Wilson,3616.0,Right Center Forward,145,AFC Bournemouth,28,"['87a9938b-4763-4a24-b04f-e5657bb34aa2', 'd3516752-30d9-4f03-888d-17bb028bdd45']",29,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:17:29.741,Carry,
,,,,"[114.4, 51.2]",,,,,,,,,,,,0.893116,,,,,,,,,,,,,,adbd62f7-5255-4849-8d37-9ad539d5d2d9,2336,,"[109.2, 49.2]",3754020,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eunan O''Kane,13248.0,Right Center Midfield,145,AFC Bournemouth,28,"['1d80ea0d-6513-4bd9-bb92-55d1e405fdd8', '5059560c-ab40-459d-a081-3b1a57355bf3', '87201347-2b0a-402f-b36a-a8bb2b58d56c']",33,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:17:33.235,Carry,True
,,,,"[34.8, 6.8]",,,,,,,,,,,,0.968784,,,,,,,,,,,,,,d2a036f3-5f84-4669-8e0e-e72dacc56b6c,2343,,"[33.8, 9.7]",3754020,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joe Gomez,3495.0,Left Back,146,Liverpool,24,"['648eb1cf-4a0d-4d83-8646-79956f475958', '6916eb75-5f46-4e63-ab36-63a6247baaf1', 'a793e254-2de7-41e3-8348-16433a739b4d']",18,,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:18.154,Carry,True
,,,,"[59.8, 60.3]",,,,,,,,,,,,2.992928,,,,,,,,,,,,,,52104c7c-a189-4268-8772-956ae9d34081,2351,,"[54.9, 61.2]",3754020,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steve Cook,3341.0,Left Center Back,147,Liverpool,24,"['67a4ca9c-2456-41df-a68b-3696b7522029', 'aa12d304-2e42-4b83-aec3-ddc378c2fa38']",34,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:18:34.841,Carry,
,,,,"[34.5, 3.9]",,,,,,,,,,,,0.01422,,,,,,,,,,,,,,f036f084-20ef-42b9-aa91-4da9f1e3f9a7,2358,,"[34.5, 3.9]",3754020,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Gomez,3495.0,Left Back,147,Liverpool,24,"['b611ab8f-ab61-48cc-8cdf-b36fe3776b91', 'fc492708-e6e2-491e-a42f-eb4b15814ab6']",44,,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:44.001,Carry,
,,,,"[64.3, 54.2]",,,,,,,,,,,,1.021558,,,,,,,,,,,,,,21b6b197-53bf-41e9-abf3-1a99714cd0cf,2362,,"[68.4, 60.3]",3754020,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrew Surman,3344.0,Left Defensive Midfield,148,AFC Bournemouth,28,"['707c043c-54fa-415b-af2c-76329d07aa1c', 'ec97a17e-17ed-4df8-b8bf-9d8dd03ad204', 'f0be552c-c8de-45a8-bdfd-ee62718585df']",55,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:18:55.629,Carry,True
,,,,"[55.2, 33.7]",,,,,,,,,,,,0.890852,,,,,,,,,,,,,,0a9bb14a-1e5b-456b-b302-0ee1a564ba2d,2366,,"[55.4, 36.1]",3754020,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steve Cook,3341.0,Left Center Back,148,AFC Bournemouth,28,"['54324318-2e89-4327-a322-102aa2eb9a8c', '677ae98d-0c38-4366-aa82-4cb9f8494c12', 'bc077eb8-45e0-4441-8175-4cb6abc678f7']",58,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:18:58.351,Carry,True
,,,,"[68.4, 29.9]",,,,,,,,,,,,0.875349,,,,,,,,,,,,,,94d7e736-74b2-4df6-a212-22704be0fd10,2370,,"[68.9, 30.6]",3754020,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lee Tomlin,4738.0,Left Center Forward,148,AFC Bournemouth,28,"['8bf86fd1-1b04-4ee3-934c-8da3e783ae4a', 'e1cd5e78-60a3-48aa-a11e-9144c49d1567']",59,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:18:59.966,Carry,
,,,,"[65.3, 36.9]",,,,,,,,,,,,0.129007,,,,,,,,,,,,,,8153111f-13ad-40a6-8a24-b223fa381235,2373,,"[65.3, 36.9]",3754020,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrew Surman,3344.0,Left Defensive Midfield,148,AFC Bournemouth,28,"['1218d5b1-d216-4857-8ac4-1de393472cbc', '14a0d52e-e806-4454-9984-a000c7227eef']",1,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:01.576,Carry,
,,,,"[54.2, 27.0]",,,,,,,,,,,,2.77336,,,,,,,,,,,,,,97168486-117c-4036-8d98-10d785da6411,2376,,"[53.7, 25.8]",3754020,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steve Cook,3341.0,Left Center Back,148,AFC Bournemouth,28,"['3a63db63-a56d-484d-a182-e57e259ddf05', 'd92dccee-2e88-4dfc-bfb0-37a0f4f4803b']",3,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:03.351,Carry,
,,,,"[96.2, 72.1]",,,,,,,,,,,,2.797681,,,,,,,,,,,,,,a89d4fa5-af3c-40fb-bbd4-d7d634359320,2379,,"[103.2, 75.0]",3754020,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matt Ritchie,3049.0,Right Midfield,148,AFC Bournemouth,28,"['5793beac-bb69-471f-8d8d-5a144cf2ae03', '97c474d6-4597-4190-a70e-0c3ac731c0c3', 'a33392c7-cbb5-4a13-903d-b41dcc34d265']",9,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:09.535,Carry,True
,,,,"[77.4, 65.1]",,,,,,,,,,,,0.864177,,,,,,,,,,,,,,dd6fbda4-b655-4d1a-9da1-52b9f632fbb6,2383,,"[77.4, 65.1]",3754020,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eunan O''Kane,13248.0,Right Center Midfield,148,AFC Bournemouth,28,"['2dfd4e7b-babf-4a6d-ad45-c80237c86ed0', '8cc7c409-c876-4f43-a094-56b0bc0c736c']",13,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:13.695,Carry,
,,,,"[90.4, 47.0]",,,,,,,,,,,,0.635686,,,,,,,,,,,,,,b0611d07-a694-444a-97ed-c2cb3051fb92,2386,,"[90.4, 47.0]",3754020,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lee Tomlin,4738.0,Left Center Forward,148,AFC Bournemouth,28,"['13a69b63-77a5-4b85-af01-71b92865e200', '95735c34-ef47-4498-a7d8-48e995ee5681']",15,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:15.187,Carry,
,,,,"[35.0, 54.6]",,,,,,,,,,,,0.729263,,,,,,,,,,,,,,fa8c1eb4-3ec3-4617-b04a-86eb756096c6,2392,,"[34.8, 51.0]",3754020,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,149,Liverpool,24,"['895bfb47-5e11-4571-9cf8-ecdf381fd436', 'a19ac564-31b6-4a8a-8299-40438fc34019']",18,,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:18.964,Carry,
,,,,"[85.0, 75.3]",,,,,,,,,,,,3.250766,,,,,,,,,,,,,,33de58e4-4d51-4254-b872-95c4dee3a8ac,2395,,"[47.8, 67.4]",3754020,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,149,Liverpool,24,"['4b5efdc6-4d73-4f14-b0c4-305800c902f2', 'f027e610-906c-4198-a0ab-fe25ef1a6240']",21,,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:21.929,Carry,
,,,,"[36.8, 2.4]",,,,,,,,,,,,4.399617,,,,,,,,,,,,,,0b59434f-be79-4ae1-9e84-3850e5cc18cc,2398,,"[35.1, 4.8]",3754020,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Daniels,3345.0,Left Back,150,AFC Bournemouth,28,"['55782025-a0e7-40e0-a51f-8eab618b4e08', '97c119f2-b938-470d-a937-7d654d33b5ab', 'b2a3e1f9-3b29-4692-bb66-48a1e0a59e12']",25,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:25.180,Carry,True
,,,,"[55.4, 11.5]",,,,,,,,,,,,5.008228,,,,,,,,,,,,,,f7a1f228-7fe9-4bdc-b01f-9516a5082bc1,2403,,"[35.6, 9.4]",3754020,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Surman,3344.0,Left Defensive Midfield,150,AFC Bournemouth,28,"['279e30bd-5d0b-4615-b28d-0e855015f997', '2b043767-7440-4ce5-80df-d10d3b23782b']",30,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:30.657,Carry,
,,,,"[96.7, 15.9]",,,,,,,,,,,,4.695109,,,,,,,,,,,,,,9c2ff9e3-6b78-478f-9fb4-eb6f4db5a05c,2406,,"[77.4, 1.6]",3754020,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max-Alain Gradel,4416.0,Left Midfield,150,AFC Bournemouth,28,"['1ace9f68-0bd9-413a-9794-81c56b49ff28', 'f19cbb18-d973-4925-ac07-2823495b82b8']",37,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:37.345,Carry,
,,,,"[98.4, 24.6]",,,,,,,,,,,,0.0287,,,,,,,,,,,,,,7a689ec6-2219-4c3a-9db9-dd2e255fb82c,2409,,"[98.4, 24.6]",3754020,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Surman,3344.0,Left Defensive Midfield,150,AFC Bournemouth,28,"['261ad0e2-4673-4a44-a12e-52c87c817de3', 'b4469690-d5f0-4af2-98e3-7bb657a0cc40']",42,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:42.653,Carry,
,,,,"[95.7, 27.0]",,,,,,,,,,,,0.815995,,,,,,,,,,,,,,c022dfdf-dadf-4d55-9c49-be27bd0de3e8,2414,,"[92.1, 24.6]",3754020,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lee Tomlin,4738.0,Left Center Forward,150,AFC Bournemouth,28,"['1b79ce6b-1210-460b-bdaa-5dbf3473a700', '89cfd1cf-dfd0-46e8-9baa-b196d47b3fc8', '9c808929-f259-4855-a3d0-cfccc724c035']",44,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:44.659,Carry,True
,,,,"[95.5, 32.3]",,,,,,,,,,,,0.095339,,,,,,,,,,,,,,69746a72-af5f-40b7-8b39-d2daea8ca04a,2419,,"[95.7, 32.0]",3754020,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max-Alain Gradel,4416.0,Left Midfield,150,AFC Bournemouth,28,"['c59a0e30-69e0-487e-b621-c99ce0995894', 'ee08a2d8-5add-4077-9b18-fcdfd953eeab', 'f7969d5c-8e80-42d9-abfb-ebe52bd2fcee']",46,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:46.344,Carry,True
,,,,"[95.0, 44.2]",,,,,,,,,,,,0.767403,,,,,,,,,,,,,,f4654b73-6f49-434b-a42e-adf7821bd967,2422,,"[92.6, 45.1]",3754020,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matt Ritchie,3049.0,Right Midfield,150,AFC Bournemouth,28,"['43e36429-9810-40d4-af37-8444804417b1', '523172d2-9e41-4eff-92ef-0cc7a192cb1a']",47,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:47.210,Carry,
,,,,"[110.7, 4.5]",,,,,,,,,,,,5.04733,,,,,,,,,,,,,,c775ae99-8eec-4273-a8f3-77285d08512e,2429,,"[113.3, 2.8]",3754020,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Max-Alain Gradel,4416.0,Left Midfield,151,AFC Bournemouth,28,"['09e283d5-128a-4859-8d3c-ef8730f3466b', '0b037864-ac6b-4781-ae37-a0ee7de5a868']",27,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:20:27.615,Carry,
,,,,"[95.5, 12.5]",,,,,,,,,,,,1.908869,,,,,,,,,,,,,,6a2f0ab7-6925-4d41-8284-4be804defb00,2432,,"[91.4, 9.6]",3754020,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Charlie Daniels,3345.0,Left Back,151,AFC Bournemouth,28,"['019cbfc9-f958-45ce-82fc-1bcae833ebd6', '184fccce-2043-499b-b92c-daafc975d31a', '44dcb1b4-4c14-489a-872f-b18dff4a2079']",34,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:20:34.632,Carry,True
,,,,"[105.6, 11.8]",,,,,,,,,,,,1.140695,,,,,,,,,,,,,,6d7aa7a3-30bd-4a7a-9ffc-a4b587917ed4,2436,,"[95.5, 12.5]",3754020,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Charlie Daniels,3345.0,Left Back,151,AFC Bournemouth,28,"['184fccce-2043-499b-b92c-daafc975d31a', '6af87353-99ff-4fd5-8041-565154a56331', 'f430dd97-c105-4545-9a41-1584666e6454']",36,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:20:36.541,Carry,True
,,,,"[5.6, 40.8]",,,,,,,,,,,,6.511905,,,,,,,,,,,,,,bfc9b2e7-2119-436f-8659-a0d8559e49bc,2439,,"[3.4, 41.3]",3754020,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Mignolet,3539.0,Goalkeeper,152,Liverpool,24,"['7fc3f47c-70e5-4d54-b4e4-e48d4de4a9fc', 'de0fcae2-cde0-43b1-9fef-fe2f1c1169ee']",38,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:38.622,Carry,
,,,,"[35.5, 76.5]",,,,,,,,,,,,4.6418,,,,,,,,,,,,,,d688992a-933a-4ed0-ba28-0178d9670c0f,2442,,"[18.8, 68.1]",3754020,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,152,Liverpool,24,"['9301ab17-682f-4cf2-b56f-72df787cc81d', 'c1aa256e-330e-4f10-a85f-bd7f7305ebef']",47,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:47.305,Carry,
,,,,"[21.7, 59.4]",,,,,,,,,,,,1.073608,,,,,,,,,,,,,,70b802ad-b37a-4866-ad97-08c807f11fe8,2445,,"[21.0, 63.0]",3754020,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,152,Liverpool,24,"['7e40a121-bced-422c-a07f-5819f965cb5f', 'c7a7373d-f247-4a90-a45c-5ce28d49a251']",53,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:53.886,Carry,
,,,,"[36.0, 28.8]",,,,,,,,,,,,3.599998,,,,,,,,,,,,,,854c911a-1b94-4e1d-ac6b-3c954f1139b9,2448,,"[25.4, 35.3]",3754020,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Left Center Back,152,Liverpool,24,"['8082239b-b106-4219-8df7-e986c3181d29', 'add7badf-e6ba-40bf-81a4-b6216b5aa0d3']",56,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:56.559,Carry,
