ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,"[36.0, 47.6]",,,,,,,,,,,,1.656175,,,,,,,,,,,173bf4a6-0c11-43b8-ba80-97de5027ecd7,2113,,"[34.7, 51.5]",3753991,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,110,Manchester City,36,"['5abe91a5-4a16-41e5-ba9b-03c8e407c2a5', 'adb2f98c-f286-4c40-a5eb-b1b5f54ae5ca', 'cdc5f298-e56e-47ad-9c63-4abd5d25d386']",9,,,,,,,,,,,,,,,Liverpool,24,00:01:09.756,Carry,True
,,"[55.2, 8.9]",,,,,,,,,,,,2.02525,,,,,,,,,,,f4e55a96-66b0-4441-beac-0951959160b0,2119,,"[52.2, 5.9]",3753991,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gaël Clichy,20302.0,Left Back,111,Manchester City,36,"['3b81cc37-f49d-4f9e-8b97-c7ff749e4a7a', 'bd44cc55-7d3f-442f-a2b7-e25a5ce35812', 'beb25a04-2d2c-4958-ba0a-b6cf4cc3e8f3']",19,,,,,,,,,,,,,,,Manchester City,36,00:01:19.682,Carry,True
,,"[41.1, 41.0]",,,,,,,,,,,,1.199344,,,,,,,,,,,b6c31478-2eda-42ce-a26f-bd50e6e72a1a,2123,,"[41.5, 40.8]",3753991,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vincent Kompany,3101.0,Right Center Back,111,Manchester City,36,"['1abb8620-33eb-4ca7-a611-b6f43e58622f', '6456eb82-3721-49c7-8327-057cf3e7c760']",23,,,,,,,,,,,,,,,Manchester City,36,00:01:23.522,Carry,
,,"[54.2, 71.2]",,,,,,,,,,,,1.31144,,,,,,,,,,,ca69e348-ad1d-4af7-a429-b3d18f44952d,2126,,"[53.3, 72.9]",3753991,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Javier Zabaleta Girod,3052.0,Right Back,111,Manchester City,36,"['35ce9283-c950-43fe-9cd0-cb799fec3fe4', '62d04fb8-0a30-4b7a-9f90-fcb6099f63a6', 'f24d1245-ae04-4840-be34-3d80b66d2b02']",26,,,,,,,,,,,,,,,Manchester City,36,00:01:26.275,Carry,True
,,"[8.6, 37.4]",,,,,,,,,,,,7.159924,,,,,,,,,,,61e271fe-69dd-46ed-a574-be8d42e11c5a,2130,,"[65.9, 4.4]",3753991,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Mignolet,3539.0,Goalkeeper,112,Liverpool,24,"['a8e48194-ea19-4013-b63e-2e03387638bc', 'f25183dc-a0a5-47db-9233-251c30b992f8', 'fb60ef41-ca2a-4f95-aa08-6b5bd69cd094']",32,,,,,,,,,,,,,,,Liverpool,24,00:01:32.111,Carry,True
,,"[40.9, 25.6]",,,,,,,,,,,,3.386315,,,,,,,,,,,f5976df6-cdd4-4f46-b5cd-fa876dd5a3fe,2134,,"[30.0, 31.2]",3753991,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emre Can,3493.0,Left Center Midfield,112,Liverpool,24,"['73ce9c58-58cb-41e2-9a26-6847c3547e45', 'e6bbad2b-7910-4129-bc09-0555d226cb4f']",40,,,,,,,,,,,,,,,Liverpool,24,00:01:40.784,Carry,
,,"[55.9, 2.9]",,,,,,,,,,,,4.900916,,,,,,,,,,,f9f3504a-7438-4be2-af64-aebd31bcdda9,2137,,"[57.4, 20.0]",3753991,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Left Midfield,112,Liverpool,24,"['43427215-8ec2-4fca-a777-cd602afeb92b', '845c5366-1750-4285-81bf-b9c2afe1afab', 'a7ab8682-f513-4353-b56f-61b9df99c5f3']",45,,,,,,,,,,,,,,,Liverpool,24,00:01:45.068,Carry,True
,,"[51.4, 24.3]",,,,,,,,,,,,0.952934,,,,,,,,,,,145f3cad-0846-49fb-9b21-fc5fc8806269,2142,,"[56.1, 19.2]",3753991,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emre Can,3493.0,Left Center Midfield,112,Liverpool,24,"['4c7ecbe5-4b9e-4f4e-9c27-bbddc200884f', '6ec54b33-3f7a-4b16-86d5-209234d89f00', 'a3349563-d5c0-43d0-8919-913545cc4873']",52,,,,,,,,,,,,,,,Liverpool,24,00:01:52.058,Carry,True
,,"[56.7, 56.4]",,,,,,,,,,,,2.975991,,,,,,,,,,,beacbdb2-48a1-4692-b700-4414b3d52176,2145,,"[43.3, 56.0]",3753991,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,112,Liverpool,24,"['595547f0-b934-4ddc-a83e-2487f47ce0b8', '5a103f78-aab6-423b-9d0c-3ae48d9009c4']",54,,,,,,,,,,,,,,,Liverpool,24,00:01:54.629,Carry,
,,"[71.3, 72.0]",,,,,,,,,,,,1.346409,,,,,,,,,,,71ad62e8-51d2-4012-9cf6-6e6d2042f331,2148,,"[65.5, 71.6]",3753991,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jon Flanagan,10007.0,Right Back,112,Liverpool,24,"['acf21309-c744-49b0-9094-3e3f8d68a72a', 'fbefc4d3-d0e8-48da-afbd-9a8039f004eb']",59,,,,,,,,,,,,,,,Liverpool,24,00:01:59.172,Carry,
,,"[100.8, 50.8]",,,,,,,,,,,,1.57285,,,,,,,,,,,4d167e67-1e0b-44f3-84e8-e5c4f288c9ef,2151,,"[92.3, 49.6]",3753991,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Midfield,112,Liverpool,24,"['64620dec-2b15-4e10-b4fd-6704601bb8dd', '8de81c1b-dce0-469f-8837-accc641f17ad']",2,,,,,,,,,,,,,,,Liverpool,24,00:02:02.036,Carry,
,,"[4.3, 74.6]",,,,,,,,,,,,6.65898,,,,,,,,,,,77842d29-96ff-4473-ba74-fbb63053ff57,2159,,"[15.9, 50.9]",3753991,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Wing,112,Liverpool,24,"['133f94c6-d488-4b7f-ace0-6d9dece0e2ad', '6d3a64b8-5b6a-4251-8fe6-37cade6a3e50', 'ab71d980-8c80-440b-897f-5a2655146193']",8,,,,,,,,,,,,,,,Manchester City,36,00:02:08.231,Carry,True
,,"[79.0, 15.5]",,,,,,,,,,,,0.585832,,,,,,,,,,,ebff04e0-fbb6-4b2a-a7dd-737c74b716ab,2167,,"[77.9, 13.4]",3753991,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,113,Liverpool,24,"['4217782e-73ea-4283-900d-8cc8bb3012e5', 'cba04d55-9b45-45ad-963a-3ca884b72a05']",30,,,,,,,,,,,,,,,Liverpool,24,00:02:30.204,Carry,
,,"[38.8, 74.4]",,,,,,,,,,,,1.440774,,,,,,,,,,,051b81aa-ccfa-453a-b03b-0b6f35c73b06,2173,,"[32.1, 74.0]",3753991,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesús Navas González,6821.0,Right Wing,113,Liverpool,24,"['030644c0-c9a0-4661-9b40-8b96a91110d9', '41304900-9ab0-4eb9-bd02-738299b33339', '5335548d-1f62-4f92-bf9a-4ae8883aeb7a']",33,,,,,,,,,,,,,,,Manchester City,36,00:02:33.083,Carry,True
,,"[40.7, 71.8]",,,,,,,,,,,,0.268622,,,,,,,,,,,041e0c8c-aade-4826-a276-b04fb6b7f718,2179,,"[38.3, 71.0]",3753991,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesús Navas González,6821.0,Right Wing,113,Liverpool,24,"['840a50e5-8609-4699-afed-ea1c3c99b412', 'cda99f0f-1e3b-41a6-8b49-33ff65a6abd6', 'ce2b623a-91f4-4ed3-8a6c-7d1b3dc34d08', 'ec9e60bc-9544-4182-9f19-10bd4043a1c5']",35,,,,,,,,,,,,,,,Manchester City,36,00:02:35.756,Carry,True
,,"[42.0, 71.4]",,,,,,,,,,,,0.585471,,,,,,,,,,,8ebdf4be-7766-47de-8c2b-c17e3e816dda,2182,,"[40.7, 71.8]",3753991,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesús Navas González,6821.0,Right Wing,113,Liverpool,24,"['840a50e5-8609-4699-afed-ea1c3c99b412', 'a0233052-3b56-40f0-a702-0c998a4788a6', 'ce2b623a-91f4-4ed3-8a6c-7d1b3dc34d08', 'ec9e60bc-9544-4182-9f19-10bd4043a1c5']",36,,,,,,,,,,,,,,,Manchester City,36,00:02:36.025,Carry,True
,,"[45.4, 71.8]",,,,,,,,,,,,0.075157,,,,,,,,,,,d07c8c93-9962-4cad-b55d-8144bde1f3b0,2186,,"[42.0, 71.4]",3753991,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,113,Liverpool,24,"['6952d621-746c-4c0b-a572-e941c9b934f4', 'a6409373-e89f-4deb-98db-850ebd700461', 'b6c087c7-237d-416e-851f-e0a8580c71f2']",36,,,,,,,,,,,,,,,Manchester City,36,00:02:36.946,Carry,True
,,"[66.6, 7.2]",,,,,,,,,,,,4.397288,,,,,,,,,,,974f27db-eb81-4522-9dbd-8d81609a2958,2192,,"[55.0, 9.3]",3753991,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Left Center Midfield,113,Liverpool,24,"['539a8f3f-9c75-48aa-8778-e1f8bd76878c', '6d369b9a-2d0a-47bd-8de8-7012afd2af52', 'cf699a46-45fc-4a74-b54e-f1b13e88bd70']",43,,,,,,,,,,,,,,,Liverpool,24,00:02:43.262,Carry,True
,,"[14.8, 41.9]",,,,,,,,,,,,4.064333,,,,,,,,,,,f0f7aea3-a62c-40eb-8e30-dd2dc384ffb3,2197,,"[12.0, 48.3]",3753991,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Hart,3291.0,Goalkeeper,113,Liverpool,24,"['3c17d0e3-999c-4ff6-9ae3-18384fea9a4b', 'b31c5967-3b0d-472c-bc8f-b6407a22d5cd']",50,,,,,,,,,,,,,,,Manchester City,36,00:02:50.993,Carry,
,,"[31.1, 17.1]",,,,,,,,,,,,2.50186,,,,,,,,,,,9d82a0a7-0dae-4c1b-b674-cd65896ba5a9,2200,,"[22.3, 21.1]",3753991,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Left Center Back,113,Liverpool,24,"['cfde1a87-8255-4eb6-b2ec-7cc4cae9d08a', 'd9be0732-1d1f-427c-a91b-e294339cf9ec', 'f3ad0faf-2ba8-41df-9b4a-8d9c5627f7c1']",56,,,,,,,,,,,,,,,Manchester City,36,00:02:56.537,Carry,True
,,"[63.4, 63.9]",,,,,,,,,,,,0.614412,,,,,,,,,,,dd536bda-dbdd-4215-ab54-75c04095fbba,2207,,"[64.9, 63.5]",3753991,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,113,Liverpool,24,"['647f1748-3a9f-4203-aa12-799a16a08011', 'a9f4ff74-4f80-4f54-bfc9-fa53d39215e7', 'db2eb7a8-6432-461b-9c00-bf4bf2aa9492']",1,,,,,,,,,,,,,,,Liverpool,24,00:03:01.537,Carry,True
,,"[79.6, 75.2]",,,,,,,,,,,,1.611416,,,,,,,,,,,bc3ded79-b064-4bfc-a499-5e965f72bcb9,2211,,"[67.9, 70.5]",3753991,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Divock Okoth Origi,4747.0,Center Forward,113,Liverpool,24,"['25b09310-f4bb-46aa-ba79-bd650089472c', '775f104d-f4e0-4be1-8675-9093bd1c192a', 'f92b6336-7709-4541-808a-347249666200']",2,,,,,,,,,,,,,,,Liverpool,24,00:03:02.907,Carry,True
,,"[31.5, 19.0]",,,,,,,,,,,,0.062978,,,,,,,,,,,c21dabbd-b5c8-4671-80c1-f28c729e10cb,2222,,"[32.8, 18.8]",3753991,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,115,Manchester City,36,"['608ac049-e18c-4eb6-b727-ebb05abb86e4', '6f2e729f-8237-4a75-a660-5052a6ec462f', 'd53cd6ab-2254-4543-a49a-d03a0659e51d']",17,,,,,,,,,,,,,,,Manchester City,36,00:03:17.299,Carry,True
,,"[86.3, 76.7]",,,,,,,,,,,,2.806087,,,,,,,,,,,5670dfbc-5a2b-4831-abb9-85d8a4222f8d,2226,,"[74.3, 71.6]",3753991,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emre Can,3493.0,Left Center Midfield,116,Liverpool,24,"['5eb6766c-959d-488b-bb10-c8db11e3aa23', '8af0aef5-e30f-4463-964b-d58b6a1f59bc', 'dc316b61-6c61-42c2-945b-eda0f2e5d616']",18,,,,,,,,,,,,,,,Liverpool,24,00:03:18.529,Carry,True
,,"[90.3, 68.6]",,,,,,,,,,,,0.500205,,,,,,,,,,,91877b35-b9c8-4a96-bc33-02ffa96290c0,2230,,"[89.5, 68.6]",3753991,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,116,Liverpool,24,"['23db16c3-57ff-4899-9152-d89a31565478', '8ccb014b-2102-438e-a5e9-4e73ccb239b3']",22,,,,,,,,,,,,,,,Liverpool,24,00:03:22.091,Carry,
,,"[98.9, 72.9]",,,,,,,,,,,,0.257673,,,,,,,,,,,eb0d31c1-5954-4b38-8c33-38afbc7f48d3,2236,,"[97.0, 75.7]",3753991,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emre Can,3493.0,Left Center Midfield,116,Liverpool,24,"['bb4de073-5efe-4aad-b39a-fac2f7465715', 'eaf8485b-08da-4879-9c9a-25332ec60881']",24,,,,,,,,,,,,,,,Liverpool,24,00:03:24.331,Carry,
,,"[43.9, 3.2]",,,,,,,,,,,,1.396915,,,,,,,,,,,c2bdfe08-e8c3-41b5-ae50-57f8e7def17a,2240,,"[30.4, 2.9]",3753991,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,117,Manchester City,36,"['99a24b23-88b1-4f18-8c0c-046162011286', 'b521934b-8695-47ce-aa7a-61c23240bc19', 'd2ad82d2-106d-451d-84d8-85710bb809ba']",25,,,,,,,,,,,,,,,Manchester City,36,00:03:25.994,Carry,True
,,"[41.3, 31.8]",,,,,,,,,,,,1.194253,,,,,,,,,,,68699e7f-8727-4f82-835f-0aa2047dc1ad,2244,,"[43.2, 15.1]",3753991,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,117,Manchester City,36,"['072b5747-a4d7-4870-9813-f3af5b3aa56c', 'b27811f6-27b7-4cb7-a8f3-42364de9e3cb', 'baa03eb4-caed-4149-b879-708b986889aa']",28,,,,,,,,,,,,,,,Manchester City,36,00:03:28.898,Carry,True
,,"[50.9, 56.2]",,,,,,,,,,,,1.083545,,,,,,,,,,,b391679a-b11f-4511-b0a4-c7f14f1eb1f2,2248,,"[43.7, 53.9]",3753991,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Wing,117,Manchester City,36,"['18876699-7d07-414c-8050-8bcdb00f261d', '4860b09c-902e-4def-a4ce-4fd79069ff98']",31,,,,,,,,,,,,,,,Manchester City,36,00:03:31.739,Carry,
,,"[63.4, 74.4]",,,,,,,,,,,,3.304398,,,,,,,,,,,9a8a2613-272d-41c8-954b-8489fdafee3b,2251,,"[56.5, 75.5]",3753991,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Back,117,Manchester City,36,"['30ec7692-9129-42ba-a204-6ed22ea993c9', 'a7479a3b-b5d3-429e-a8f1-bb92e4757890']",34,,,,,,,,,,,,,,,Manchester City,36,00:03:34.669,Carry,
,,"[58.7, 49.6]",,,,,,,,,,,,1.432603,,,,,,,,,,,422bd282-3edb-4786-9a41-bdca3c54b050,2254,,"[61.9, 53.6]",3753991,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Francisco Reges,16003.0,Right Defensive Midfield,117,Manchester City,36,"['4500904f-8214-4dd0-ab64-dbceb14fd526', '8e6ad24d-ca42-4b6d-b267-6170fd890774', 'a216dec7-f8d5-4402-acfd-20e57abae574']",38,,,,,,,,,,,,,,,Manchester City,36,00:03:38.941,Carry,True
,,"[51.6, 34.4]",,,,,,,,,,,,0.586867,,,,,,,,,,,c575c9fc-154f-4510-9f8a-a9958820417b,2258,,"[53.7, 38.7]",3753991,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,117,Manchester City,36,"['2a721d75-ea44-4efe-b205-7ce1afc079f9', '47dc9497-16cd-4ed8-9289-72c39b2c2ef8']",41,,,,,,,,,,,,,,,Manchester City,36,00:03:41.465,Carry,
,,"[50.9, 8.3]",,,,,,,,,,,,1.843917,,,,,,,,,,,c69671ab-84ae-4e04-ab0b-6c9a8836751c,2261,,"[51.2, 3.2]",3753991,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaël Clichy,20302.0,Left Back,117,Manchester City,36,"['4b84abf1-a8bc-4917-a525-99e4b6a328e1', '60ac2869-33e4-4583-8e61-f2310b135270']",43,,,,,,,,,,,,,,,Manchester City,36,00:03:43.700,Carry,
,,"[61.4, 67.5]",,,,,,,,,,,,0.011287001,,,,,,,,,,,9caf86b7-0685-4cf2-ae7b-195f5b17eafe,2270,,"[61.4, 67.5]",3753991,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Javier Zabaleta Girod,3052.0,Right Back,118,Manchester City,36,"['24a1d855-b1ba-4f32-8240-b6a37ef28085', '5505a104-c660-457a-9b4d-6306275e818b']",58,,,,,,,,,,,,,,,Manchester City,36,00:03:58.764,Carry,
,,"[72.6, 78.5]",,,,,,,,,,,,0.584352,,,,,,,,,,,7293cd46-f30d-4e09-bfd1-a0de5aa1cbe8,2273,,"[73.6, 78.5]",3753991,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesús Navas González,6821.0,Right Wing,118,Manchester City,36,"['283ac908-5150-416e-8b3e-880678fc8393', 'e207e183-3965-49bb-b38f-005cfa25ba64', 'e9e75d24-2848-4a0e-84ee-f872e905e28b']",0,,,,,,,,,,,,,,,Manchester City,36,00:04:00.149,Carry,True
,,"[64.4, 69.7]",,,,,,,,,,,,1.048869,,,,,,,,,,,51d2f825-f37e-402a-8342-83546bb9638f,2277,,"[61.2, 70.1]",3753991,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Javier Zabaleta Girod,3052.0,Right Back,118,Manchester City,36,"['6873acb1-5140-4b05-9ed1-8e863d336f71', '8385803d-daf8-440b-b843-cfdaa4a8ae41']",1,,,,,,,,,,,,,,,Manchester City,36,00:04:01.566,Carry,
,,"[78.5, 40.8]",,,,,,,,,,,,5.295603,,,,,,,,,,,e0a5bcff-9b2d-4dc1-9d72-b057567fa763,2280,,"[64.6, 61.8]",3753991,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,118,Manchester City,36,"['4c3661a1-9f92-463b-b5b6-b55fc9035267', '87530b47-5796-4510-ac9e-f125fadca821', '97056318-cfdc-419e-9446-d189fa5023cd']",3,,,,,,,,,,,,,,,Manchester City,36,00:04:03.399,Carry,True
,,"[97.2, 18.8]",,,,,,,,,,,,1.225897,,,,,,,,,,,90c5c20f-a411-4b20-8e66-8aa38f784996,2284,,"[93.9, 15.6]",3753991,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,118,Manchester City,36,"['352f64d8-d799-429a-b441-7c8ebac3cf19', '429a5e2e-02eb-4751-af73-96f7a6216a5e', '6fc0494c-ce5d-4183-97ee-5e8dc386919d']",9,,,,,,,,,,,,,,,Manchester City,36,00:04:09.959,Carry,True
,,"[109.1, 26.7]",,,,,,,,,,,,2.777857,,,,,,,,,,,9664f163-51d9-4553-986f-65bf8d02fc29,2288,,"[97.2, 18.8]",3753991,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,118,Manchester City,36,"['429a5e2e-02eb-4751-af73-96f7a6216a5e', '6901b49b-52a9-48f0-8e80-c693e27fc1d3', '6fc0494c-ce5d-4183-97ee-5e8dc386919d', '83c1a59b-5a71-4df6-b31b-a5bf8acc5b19', 'd2e22ab5-33e2-4aa0-8913-73ededeeb7d9']",11,,,,,,,,,,,,,,,Manchester City,36,00:04:11.185,Carry,True
,,"[98.0, 21.8]",,,,,,,,,,,,1.733397,,,,,,,,,,,60c66aab-0655-440e-a4c7-0777669addfe,2296,,"[100.8, 11.7]",3753991,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gaël Clichy,20302.0,Left Back,118,Manchester City,36,"['5bc0d530-603f-4337-be67-3f6ff89608f5', 'b37f398b-a70e-466b-94ff-7abc6c499831', 'd2a0514f-dda8-489c-90ca-5874ab5648c1']",18,,,,,,,,,,,,,,,Manchester City,36,00:04:18.512,Carry,True
,,"[99.3, 29.9]",,,,,,,,,,,,0.03999,,,,,,,,,,,c85f93fe-2245-42e8-a880-4a9103d1511d,2300,,"[99.7, 30.1]",3753991,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,118,Manchester City,36,"['51dae0a6-3db6-4acd-9572-f5d4969c0f5d', 'd4ab4daf-c0da-42ec-b5f2-f3955cd15833']",20,,,,,,,,,,,,,,,Manchester City,36,00:04:20.715,Carry,
,,"[76.6, 15.8]",,,,,,,,,,,,1.358723,,,,,,,,,,,d72c75e8-dc59-4bd9-908c-664b9a22a92e,2306,,"[80.5, 13.9]",3753991,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,118,Manchester City,36,"['29b7b012-157b-4a98-ad9e-33999a761523', 'd43a59fa-fcc1-443d-aba5-5c17e347f875', 'eff51409-97db-47f9-b419-d7b8eaad9cc2']",25,,,,,,,,,,,,,,,Manchester City,36,00:04:25.866,Carry,True
,,"[70.8, 60.9]",,,,,,,,,,,,0.96525,,,,,,,,,,,0e5385e0-539e-44a9-9fb1-dda47a4edf1f,2310,,"[75.5, 60.3]",3753991,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Javier Zabaleta Girod,3052.0,Right Back,118,Manchester City,36,"['230bbbfe-9dc9-4fc6-a630-db2fb1504191', '9d93881c-93b8-410f-a98d-c15e3491c38e', 'a02060e5-5275-4606-b9eb-5076788154ea']",29,,,,,,,,,,,,,,,Manchester City,36,00:04:29.915,Carry,True
,,"[83.5, 74.4]",,,,,,,,,,,,0.125879,,,,,,,,,,,ed6e8135-cfa9-457a-afd7-6fd24b0a38c7,2315,,"[85.2, 75.9]",3753991,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesús Navas González,6821.0,Right Wing,118,Manchester City,36,"['4adbe3c7-2169-443d-9137-c05f6efd5302', '71de81e7-4648-4012-9074-6989b5af3c89', 'fa11fccb-58c4-4dd6-8d01-1284d3740991']",32,,,,,,,,,,,,,,,Manchester City,36,00:04:32.593,Carry,True
,,"[81.1, 63.9]",,,,,,,,,,,,4.064591,,,,,,,,,,,34b4a0c5-2b6a-4beb-b2cd-a41d4d827a33,2318,,"[83.5, 74.4]",3753991,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesús Navas González,6821.0,Right Wing,118,Manchester City,36,"['5af235d3-29b1-498e-b9a0-a561752a8086', '71de81e7-4648-4012-9074-6989b5af3c89', 'd2ce8c82-68f4-4221-82ec-9bd01662f803', 'fa11fccb-58c4-4dd6-8d01-1284d3740991']",32,,,,,,,,,,,,,,,Manchester City,36,00:04:32.719,Carry,True
,,"[93.1, 78.0]",,,,,,,,,,,,1.254942,,,,,,,,,,,91fe29da-5126-4a3f-81b2-dbb68c25538f,2321,,"[89.2, 78.7]",3753991,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Javier Zabaleta Girod,3052.0,Right Back,118,Manchester City,36,"['72804c86-1287-4cc7-8301-42e112d3fe2b', 'ad64dc15-d6c9-4866-a3a8-3952ab9c6cb7']",38,,,,,,,,,,,,,,,Manchester City,36,00:04:38.652,Carry,
,,"[78.3, 67.5]",,,,,,,,,,,,0.502005,,,,,,,,,,,bd168d69-32eb-490b-b68a-0d9c02c8aa3d,2324,,"[78.5, 67.5]",3753991,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando Francisco Reges,16003.0,Right Defensive Midfield,118,Manchester City,36,"['1f97047b-a8ae-4f18-a146-a4224158a37d', '56dff748-9d0d-4726-aa91-e152687dc803']",41,,,,,,,,,,,,,,,Manchester City,36,00:04:41.517,Carry,
,,"[87.5, 59.8]",,,,,,,,,,,,1.878643,,,,,,,,,,,2aa5622b-a6ec-4ca5-9b04-8c74be90d43b,2327,,"[80.3, 55.4]",3753991,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,118,Manchester City,36,"['284cddf9-ff5e-4141-a1f4-593eed2e3dcc', 'a2d9a576-dfeb-4d34-862b-12b5b2ec1a3d']",43,,,,,,,,,,,,,,,Manchester City,36,00:04:43.155,Carry,
,,"[107.4, 69.3]",,,,,,,,,,,,0.977063,,,,,,,,,,,fb59988e-c3b5-40e5-b28d-962dc7308736,2330,,"[103.8, 77.0]",3753991,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Javier Zabaleta Girod,3052.0,Right Back,118,Manchester City,36,"['269cd09c-66c0-4715-9761-e24b9a4c5b06', '5a1aea13-c81a-476b-a2c2-6e64b04bb0ab']",46,,,,,,,,,,,,,,,Manchester City,36,00:04:46.947,Carry,
