50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,f6c6c53c-eea6-4767-b7ec-dd39183a92c7,2637,,"[52.9, 24.9]",3754345,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,136,Liverpool,24,['e74d28be-36a6-47c5-87ec-0cca1f5ce4ed'],47,,,,,,,,,,,,,,,,,Liverpool,24,00:19:47.682,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,900d7781-7399-414b-8e5b-4f35fc089945,2640,,"[79.8, 30.3]",3754345,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Brian Henderson,3532.0,Right Center Midfield,136,Liverpool,24,['d7eb9e8d-bd66-4ba0-a30f-5f80d88ca302'],51,,,,,,,,,,,,,,,,,Liverpool,24,00:19:51.215,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,92b9f70f-41b8-4a9b-aec3-fb454ade69c1,2647,,"[49.8, 58.5]",3754345,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ander Herrera Agüera,3606.0,Center Attacking Midfield,136,Liverpool,24,['ab3c7a38-f4fe-4817-901b-15422f048d33'],58,,,,,,,,,,,,,,,,,Manchester United,39,00:19:58.063,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,27172c34-4487-4b56-af6f-35c908e999f8,2652,,"[85.0, 1.7]",3754345,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,James Philip Milner,3473.0,Right Wing,136,Liverpool,24,"['12a0276e-1e46-4ad4-9076-8d2f97847866', '9ff2b819-2461-4f66-9f66-a14bd081ad39']",59,,,,,,,,,,,,,,,,,Liverpool,24,00:19:59.944,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,a4b4816b-0bcc-4914-9748-27b98c40bb37,2658,,"[100.1, 25.5]",3754345,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,137,Liverpool,24,['4d571d77-7688-4958-b184-187a251db185'],52,,,,,,,,,,,,,,,,,Liverpool,24,00:20:52.182,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,63894fbc-c0fd-403e-91e8-565de6e030e5,2661,,"[105.7, 27.8]",3754345,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam David Lallana,4090.0,Left Wing,137,Liverpool,24,['ebcb328d-0f58-4618-aa31-7222d5b9b1ae'],53,,,,,,,,,,,,,,,,,Liverpool,24,00:20:53.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,61481a37-01e2-4ea5-a0fe-a322b1c3e298,2673,,"[78.7, 44.2]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Left Center Midfield,137,Liverpool,24,['410873af-4fe2-4847-a42e-729e10d6bbcc'],6,,,,,,,,,,,,,,,,,Liverpool,24,00:21:06.822,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,dafc28e6-03b5-4b0c-9df5-e909b1436f28,2676,,"[68.9, 28.5]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,137,Liverpool,24,['01de2923-b3bb-4a4d-8f04-df2cabb2ebdd'],8,,,,,,,,,,,,,,,,,Liverpool,24,00:21:08.546,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,ed6ca987-a47d-46e4-bb61-ff6caf7009fc,2679,,"[95.6, 23.5]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,137,Liverpool,24,['de3c0491-0b72-4a8d-ae91-d71fe1e07119'],11,,,,,,,,,,,,,,,,,Liverpool,24,00:21:11.449,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e8d009c8-1c46-4620-b3cb-eaf8a0cb1ee2,2681,,"[30.9, 58.8]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,138,Manchester United,39,['b6b87303-0733-483b-8dcd-754521e3f01f'],12,,,,,,,,,,,,,,,,,Manchester United,39,00:21:12.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,faa95563-3bca-4310-9d52-d80307600c8c,2684,,"[42.2, 40.2]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Left Defensive Midfield,138,Manchester United,39,['fbc2eaf9-6283-452f-ba42-45300a72f56f'],15,,,,,,,,,,,,,,,,,Manchester United,39,00:21:15.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f09bc0d1-d9db-49aa-a045-00f24a365897,2687,,"[27.8, 44.5]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Smalling,10958.0,Right Center Back,138,Manchester United,39,['fc5e0df1-09fc-46e5-b120-ad8017fb2121'],17,,,,,,,,,,,,,,,,,Manchester United,39,00:21:17.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5717f19b-2bc0-40af-8c8e-d8c3c900ccbf,2690,,"[21.9, 29.8]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,138,Manchester United,39,['c7dcd4a7-e960-4f09-b21e-eb8f46cb2fd8'],20,,,,,,,,,,,,,,,,,Manchester United,39,00:21:20.873,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,df589f64-3854-468e-9588-8ce31291611e,2693,,"[98.9, 29.9]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,138,Manchester United,39,['61639548-27e4-444e-8b73-93b592a84178'],28,,,,,,,,,,,,,,,,,Manchester United,39,00:21:28.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f78fe0c1-6797-4e82-bf67-92cab56213e3,2695,,"[22.6, 71.1]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,139,Liverpool,24,['5e5b2a9e-11ab-4425-b04c-106885a2cc9c'],30,,,,,,,,,,,,,,,,,Liverpool,24,00:21:30.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ca77db9d-c064-49ff-9eec-aa1022b877ae,2698,,"[28.2, 56.6]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,139,Liverpool,24,['b88c8093-feea-4e63-8ea8-c4a27f69139a'],33,,,,,,,,,,,,,,,,,Liverpool,24,00:21:33.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a172d0f8-468a-494b-a144-eff2c5f7f3ce,2701,,"[25.7, 33.8]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mamadou Sakho,3483.0,Left Center Back,139,Liverpool,24,['ef1ee9ac-c319-4e59-a233-7eff584335f4'],35,,,,,,,,,,,,,,,,,Liverpool,24,00:21:35.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,41825fe6-df56-42ad-acb0-866dea724292,2704,,"[35.9, 20.0]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,139,Liverpool,24,['830fbd82-aad2-4094-ae07-7bb03f12eb43'],38,,,,,,,,,,,,,,,,,Liverpool,24,00:21:38.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,123be45e-e777-4faa-9286-68ba149b37ac,2707,,"[25.0, 25.8]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mamadou Sakho,3483.0,Left Center Back,139,Liverpool,24,['e7db73d2-0b17-428c-9489-3b125433f35b'],40,,,,,,,,,,,,,,,,,Liverpool,24,00:21:40.777,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c0d6d8c5-9f79-4ceb-bea5-db48bd52223a,2712,,"[41.7, 18.2]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cameron Borthwick-Jackson,10779.0,Left Back,139,Liverpool,24,"['2c178f49-03a4-4137-9380-b5ff8d3e59e1', 'cb159c0e-5e27-4933-8b26-ccfc44a84307']",46,,,,,,,,,,,,,,,,,Manchester United,39,00:21:46.168,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,acdd612c-9902-48fa-8333-9046a14b6575,2717,,"[72.6, 45.5]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,139,Liverpool,24,"['61058a6e-06fc-40ed-a8ea-87a11788241f', '68e9332b-7f82-4484-b8ea-7cebf191cc2a']",50,,,,,,,,,,,,,,,,,Liverpool,24,00:21:50.683,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,57829e72-0600-40e7-806a-4e85fae641bc,2719,,"[62.9, 43.1]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emre Can,3493.0,Left Center Midfield,139,Liverpool,24,['08ab235e-3500-4224-b624-e245bf411f10'],51,,,,,,,,,,,,,,,,,Liverpool,24,00:21:51.422,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,41b06304-6176-4adb-8675-688806f8204a,2723,,"[62.9, 44.9]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,140,Manchester United,39,['47c5379d-72bd-4082-acea-9b401f7e3e47'],53,,,,,,,,,,,,,,,,,Manchester United,39,00:21:53.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,393a7773-1c12-4461-903b-7c7d1ace54e3,2726,,"[54.2, 64.5]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,140,Manchester United,39,['4acd34fc-2681-4e26-a0c7-2c16911eaaf9'],56,,,,,,,,,,,,,,,,,Manchester United,39,00:21:56.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,68da2a5b-a7c3-4f69-b5bb-071affc6dbcc,2729,,"[40.4, 59.9]",3754345,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Darmian,4587.0,Right Back,140,Manchester United,39,['0dbe2e24-412d-42bb-a140-6cd30ede7f37'],59,,,,,,,,,,,,,,,,,Manchester United,39,00:21:59.803,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0747bcc7-a645-4512-a561-9a9f4fd65e2a,2732,,"[32.3, 28.8]",3754345,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,140,Manchester United,39,['646a0f57-6934-4264-b11a-20962dd26c99'],3,,,,,,,,,,,,,,,,,Manchester United,39,00:22:03.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e3c8c416-3ef2-4474-8154-5a764fcc674a,2735,,"[50.0, 47.0]",3754345,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Schneiderlin,3600.0,Right Defensive Midfield,140,Manchester United,39,['00ad760a-a568-41d2-890c-c818f39d9bcc'],5,,,,,,,,,,,,,,,,,Manchester United,39,00:22:05.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,163ae21e-730e-4261-9132-14e418cc70bd,2738,,"[77.3, 51.8]",3754345,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,140,Manchester United,39,['10790d49-cf22-495a-a777-1797f57029a9'],8,,,,,,,,,,,,,,,,,Manchester United,39,00:22:08.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,34e2a389-26e4-4025-a232-6706c0d6a1f4,2741,,"[81.5, 76.2]",3754345,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,140,Manchester United,39,['cb46e579-2cd2-4664-86f5-51c11237dcee'],10,,,,,,,,,,,,,,,,,Manchester United,39,00:22:10.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b2c99ca8-a2f1-4975-91e0-3d5decd638a7,2744,,"[110.1, 74.9]",3754345,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,140,Manchester United,39,['ed620019-3c6b-4731-85f9-d44cbc336a0d'],13,,,,,,,,,,,,,,,,,Manchester United,39,00:22:13.902,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,814f5ed0-2af0-472d-8961-0a192c9e1538,2748,,"[109.0, 29.1]",3754345,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Left Defensive Midfield,140,Manchester United,39,['49e3065d-8ab0-4e72-bd5f-966ecfb38e99'],20,,,,,,,,,,,,,,,,,Manchester United,39,00:22:20.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,06f85f29-7fd1-443a-8655-4927cd18ce78,2755,,"[46.1, 66.0]",3754345,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,141,Liverpool,24,"['2bd1a6be-2e0f-4ce0-8477-fa9bd3ec8be2', '73f33d2b-7f0d-41bc-8919-a4b823d145a1']",26,,,,,,,,,,,,,,,,,Liverpool,24,00:22:26.296,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,be1aca48-210f-4c6b-9358-cd425a6a57ec,2757,,"[54.5, 55.2]",3754345,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,141,Liverpool,24,['bcc460ed-19b0-4f68-a27a-d2f912f94f7a'],27,,,,,,,,,,,,,,,,,Liverpool,24,00:22:27.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,85d8ca1e-eae7-4464-bcc3-4e86249b9cf6,2760,,"[50.6, 68.6]",3754345,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,141,Liverpool,24,['0d12f96e-6380-462c-8a64-12924522ae9d'],27,,,,,,,,,,,,,,,,,Liverpool,24,00:22:27.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f74dac89-9a4f-4937-ad51-848720edadca,2763,,"[79.0, 30.6]",3754345,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Left Wing,141,Liverpool,24,['5dfcdd3c-8815-4c79-bd4d-817f5faa2b34'],33,,,,,,,,,,,,,,,,,Liverpool,24,00:22:33.669,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,623c1c4a-a780-43ee-bbcb-fd29c5b8934e,2768,,"[67.5, 13.2]",3754345,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marouane Fellaini-Bakkioui,3296.0,Left Defensive Midfield,142,Manchester United,39,['6d767257-74ab-4e7c-b158-91c18045062d'],5,,,,,,,,,,,,,,,,,Manchester United,39,00:23:05.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b99ef5ea-1fb5-42bf-9777-f41cf5a2d3a2,2772,,"[79.0, 74.7]",3754345,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,142,Manchester United,39,"['003d43db-47d1-4e06-8a02-85a7ab725d4b', '981f1ca2-6150-49b0-90b8-1f5f4b86cbeb']",8,,,,,,,,,,,,,,,,,Liverpool,24,00:23:08.223,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,7b85de02-eb50-4b8b-8598-e4e7f023d681,2785,,"[79.7, 74.7]",3754345,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,James Philip Milner,3473.0,Right Wing,142,Manchester United,39,['f6b659c6-95e3-441b-bc19-4316d9616da6'],14,,,,,,,,,,,,,,,,,Liverpool,24,00:23:14.315,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,24afb26c-6937-42a6-8653-1c9a094682cb,2788,,"[79.3, 65.3]",3754345,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,142,Manchester United,39,['3518aab7-17a7-45ee-af84-630bb5f3e9ab'],14,,,,,,,,,,,,,,,,,Liverpool,24,00:23:14.981,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5409439b-64f4-4661-8d01-c4a913b25bdf,2790,,"[46.1, 7.3]",3754345,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daley Blind,3311.0,Left Center Back,142,Manchester United,39,['ba35efdd-e157-49f4-afff-52b247c566e4'],15,,,,,,,,,,,,,,,,,Manchester United,39,00:23:15.836,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,f56a3229-1b7a-495e-9926-5e7f0cf444ca,2793,,"[97.9, 22.3]",3754345,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wayne Mark Rooney,3538.0,Center Forward,142,Manchester United,39,['a65a5d13-c498-4bfa-b777-4cb1e17f0ebd'],19,,,,,,,,,,,,,,,,,Manchester United,39,00:23:19.837,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3c49bcf0-ba39-4587-9572-1f9b8762ed98,2795,,"[42.8, 64.5]",3754345,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,143,Liverpool,24,['24ad01e5-09f3-4c4c-8b4b-127b9239f504'],21,,,,,,,,,,,,,,,,,Liverpool,24,00:23:21.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,aba1ab56-c022-4390-b135-35fde8d1f0dd,2798,,"[26.5, 42.7]",3754345,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mamadou Sakho,3483.0,Left Center Back,143,Liverpool,24,['46990370-8290-4279-a6a2-b68cf31a1425'],22,,,,,,,,,,,,,,,,,Liverpool,24,00:23:22.331,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0406b903-f8e4-48cb-9096-7c74ad229571,2801,,"[70.1, 60.5]",3754345,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,143,Liverpool,24,['98724a38-9e1a-4621-af75-aef19d4bf30f'],30,,,,,,,,,,,,,,,,,Liverpool,24,00:23:30.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,189ffcc3-ea48-4871-b9b8-07facdf97e53,2804,,"[85.0, 72.8]",3754345,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,143,Liverpool,24,['51377a4c-8197-4753-9090-144e5f998719'],32,,,,,,,,,,,,,,,,,Liverpool,24,00:23:32.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,17ec1a72-55bf-4066-955d-e8ecf8b32a39,2807,,"[112.6, 71.0]",3754345,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Wing,143,Liverpool,24,['1f4ce79e-bc79-4eb1-ae40-6c2e9ec847ac'],38,,,,,,,,,,,,,,,,,Liverpool,24,00:23:38.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c6dd79dc-4f91-42b2-8357-2d032601ba8a,2810,,"[88.6, 65.6]",3754345,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,143,Liverpool,24,['99480751-dfba-44e5-9e9a-bbc1c06b2fa1'],42,,,,,,,,,,,,,,,,,Liverpool,24,00:23:42.052,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,07d22b74-d06c-4dd5-9b09-550d11efb2a8,2814,,"[115.0, 65.3]",3754345,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,143,Liverpool,24,"['b20d3e21-b5ab-4e64-966a-d799971ede87', 'e40ab37a-6fb3-4b11-ad6a-84c163d5ee59']",45,,,,,,,,,,,,,,,,,Liverpool,24,00:23:45.090,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,5f5360de-4196-4614-95ae-70bb33897f6b,2826,,"[46.7, 30.7]",3754345,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,145,Manchester United,39,"['1ff0cf3c-ecb2-4d54-89f2-2a42c4a4535b', 'df8bb412-193b-41e1-b637-4d1ca0bb683d']",18,,,,,,,,,,,,,,,,,Manchester United,39,00:24:18.676,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,7579e43b-a512-42be-9652-a71a09941602,2836,,"[75.4, 62.7]",3754345,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,145,Manchester United,39,['7e941e03-8ff2-4f6c-a076-0194ec7e518a'],24,,,,,,,,,,,,,,,,,Manchester United,39,00:24:24.060,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,42bf424e-5f50-4fb0-a646-4dc185df7b58,2839,,"[71.7, 69.1]",3754345,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Manuel Mata García,3294.0,Right Wing,146,Manchester United,39,['17e57bcb-374c-4976-92f3-0779433f2315'],34,,,,,,,,,,,,,,,,,Manchester United,39,00:24:34.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,13422a8d-7361-4639-af10-c75429034966,2842,,"[71.4, 62.0]",3754345,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ander Herrera Agüera,3606.0,Center Attacking Midfield,146,Manchester United,39,['08a5fde2-9571-4e7f-a7b0-d3531d278195'],37,,,,,,,,,,,,,,,,,Manchester United,39,00:24:37.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,818bb828-8c97-414f-9e92-1875f7fe7a91,2845,,"[65.1, 61.3]",3754345,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Manuel Mata García,3294.0,Right Wing,146,Manchester United,39,['39723797-52a7-423f-a1e4-f29e529c3aca'],39,,,,,,,,,,,,,,,,,Manchester United,39,00:24:39.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8a125834-dbbe-43ca-88e2-0a24fcd5d1f0,2848,,"[75.4, 60.2]",3754345,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ander Herrera Agüera,3606.0,Center Attacking Midfield,146,Manchester United,39,['5ac25c77-8c43-4a1c-993b-90e1f1913f19'],40,,,,,,,,,,,,,,,,,Manchester United,39,00:24:40.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,41146c64-e19d-44ef-9b8f-b8b13be0b1b4,2851,,"[70.8, 62.4]",3754345,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Manuel Mata García,3294.0,Right Wing,146,Manchester United,39,['7d782755-5d0e-4344-8037-c014c7d2eac6'],41,,,,,,,,,,,,,,,,,Manchester United,39,00:24:41.511,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,59ed17d1-0c8b-4a91-9754-0cf54b3eb5bb,2855,,"[84.7, 77.6]",3754345,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matteo Darmian,4587.0,Right Back,146,Manchester United,39,['7f7e129b-2a3f-4a1f-8205-b585d1ee020c'],44,,,,,,,,,,,,,,,,,Manchester United,39,00:24:44.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a0eada70-7a25-4c66-864e-76f5a73ef3e6,2859,,"[91.1, 69.0]",3754345,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Manuel Mata García,3294.0,Right Wing,146,Manchester United,39,['0a8c5d6c-7842-40ff-bc0f-26433c11f377'],45,,,,,,,,,,,,,,,,,Manchester United,39,00:24:45.943,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e0416c88-233b-48e6-a3b4-62bb62075b8f,2862,,"[100.1, 49.6]",3754345,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wayne Mark Rooney,3538.0,Center Forward,146,Manchester United,39,['8f3a6d71-f839-4cdc-a4d0-3ecdaa546aa4'],47,,,,,,,,,,,,,,,,,Manchester United,39,00:24:47.886,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,8665a786-7988-4660-bd2a-f2e60efdde03,2865,,"[95.1, 30.6]",3754345,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anthony Martial,20039.0,Left Wing,146,Manchester United,39,['81a31744-bae3-4f30-a8f9-e8a13c258703'],50,,,,,,,,,,,,,,,,,Manchester United,39,00:24:50.193,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,696a7134-04cc-48ce-a53b-ac7b5726e0e6,2869,,"[93.3, 36.3]",3754345,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anthony Martial,20039.0,Left Wing,146,Manchester United,39,['b5248a50-2788-4dad-a8f1-f4c8415d8338'],51,,,,,,,,,,,,,,,,,Manchester United,39,00:24:51.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ab3dd6ed-691f-4a02-aab8-a21ef5016dbe,2872,,"[90.0, 43.7]",3754345,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ander Herrera Agüera,3606.0,Center Attacking Midfield,146,Manchester United,39,['e2caae47-7139-40dc-a242-772c83027fb6'],53,,,,,,,,,,,,,,,,,Manchester United,39,00:24:53.488,Ball Receipt*,
