50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[46.6, 71.8]",,,,,,,,,,,,,0.725825,,,,,,,,,,,,,e8845698-d477-4ca7-95b6-a6cb56f51492,1384,,"[44.8, 72.4]",3754216,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Connor Steven Randall,22058.0,Right Back,90,Liverpool,24,"['86a5e1b3-8340-415f-869c-bca05a54e626', 'a79d6c6b-09e0-43e0-adbf-3198e677c029', 'c3d48bfc-9429-4cd6-b493-3842a000ebc1']",6,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:06.291,Carry,True
,,,,,"[42.0, 48.1]",,,,,,,,,,,,,1.140853,,,,,,,,,,,,,da206180-7df5-4338-8434-530049cee270,1390,,"[44.6, 47.9]",3754216,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Linford Stewart,11992.0,Right Center Midfield,90,Liverpool,24,"['6fb5bdbe-2410-4c89-8881-191df88034fa', 'a8d3ba24-8833-466a-bce1-6144fe1e3dfd']",11,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:11.018,Carry,
,,,,,"[43.2, 2.7]",,,,,,,,,,,,,4.00284,,,,,,,,,,,,,af700302-94cf-4784-9f45-71f43e68dac8,1393,,"[38.3, 10.6]",3754216,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Center Back,90,Liverpool,24,"['5435f7b0-1641-407c-8a9f-b77b9333f7e0', '832bde9b-1ddc-4937-a52a-278ef8d9f265', 'a8f5054d-43c3-4a39-ad84-8baeaa4efa6c']",14,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:14.552,Carry,True
,,,,,"[65.5, 71.1]",,,,,,,,,,,,,0.674416,,,,,,,,,,,,,7e88aade-3d16-4bce-9240-53fa7c0a822e,1399,,"[65.5, 71.1]",3754216,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,91,AFC Bournemouth,28,"['9351f979-c4c7-434c-ba30-cab5b9a3115b', 'bcd6f780-20b6-45e7-a4c8-14a746d0fdd5']",27,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:27.815,Carry,
,,,,,"[56.0, 78.0]",,,,,,,,,,,,,1.454733,,,,,,,,,,,,,f04acb83-bc6b-4241-b1b4-8ad865f1ea47,1402,,"[66.7, 78.0]",3754216,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simon Francis,3608.0,Right Back,91,AFC Bournemouth,28,"['1047cda4-a2e1-441b-829d-11e66daa37db', '63627da2-ec20-48db-ae51-0f21adc0e54c', '7b45484d-ed3f-4c70-97cd-057147e39874']",29,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:29.275,Carry,True
,,,,,"[15.3, 48.4]",,,,,,,,,,,,,1.719186,,,,,,,,,,,,,4f0763ce-cb66-45f2-bfb9-9224a6eb8aee,1406,,"[15.9, 48.4]",3754216,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Artur Boruc,20074.0,Goalkeeper,91,AFC Bournemouth,28,"['51ca5e67-071e-4288-8125-71b06c20f8a3', '5c5fefbf-2082-4166-9af8-c80bdd31a5f0']",33,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:33.908,Carry,
,,,,,"[26.5, 27.6]",,,,,,,,,,,,,1.366608,,,,,,,,,,,,,626b33ee-9a62-4a57-a6d4-9d2ca9d8b4b6,1409,,"[24.1, 31.0]",3754216,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,91,AFC Bournemouth,28,"['33d2ddb2-374c-499d-9eef-bae4be845f1e', '57076b88-7acb-4ad3-9a7b-ed543fc51654']",37,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:37.250,Carry,
,,,,,"[48.6, 7.9]",,,,,,,,,,,,,0.115298,,,,,,,,,,,,,3f220a76-26e1-4dda-803f-700636d43a33,1412,,"[47.6, 7.9]",3754216,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,91,AFC Bournemouth,28,"['9ae1325b-dd2b-439d-8486-4023aebf566b', 'eb7a792c-efac-4ab0-a206-99b66f6ff1fb']",40,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:40.142,Carry,
,,,,,"[32.5, 18.1]",,,,,,,,,,,,,3.204941,,,,,,,,,,,,,9d0d01da-7545-41ba-8955-80bad5e5a981,1415,,"[28.7, 18.7]",3754216,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,91,AFC Bournemouth,28,"['bb70f3ea-0811-4d28-8bc6-4243e7b59922', 'ea8f5062-0ae8-4582-b27f-4debc06ed107']",41,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:41.977,Carry,
,,,,,"[37.4, 64.1]",,,,,,,,,,,,,1.740414,,,,,,,,,,,,,deb4dad3-bf31-4a3e-9aa8-86da60f6f8a7,1418,,"[26.7, 54.1]",3754216,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tommy Elphick,9626.0,Right Center Back,91,AFC Bournemouth,28,"['68ceb04a-292c-4553-b45a-03ceedf1af39', '9caad71b-7237-4dc7-ab60-1f69a5bf7f33']",46,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:46.828,Carry,
,,,,,"[44.4, 76.2]",,,,,,,,,,,,,0.956643,,,,,,,,,,,,,a66c9948-01da-47ff-9c31-31a87b2f5a47,1421,,"[45.8, 75.8]",3754216,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simon Francis,3608.0,Right Back,91,AFC Bournemouth,28,"['84bc8ca1-4036-4f1b-bf04-89c2b009c588', '8fddf683-a26a-4768-9999-706b71807e1b', 'bac22510-28d8-4d6f-a6ad-fdd8f0a7b98e']",49,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:49.730,Carry,True
,,,,,"[75.9, 75.2]",,,,,,,,,,,,,0.834529,,,,,,,,,,,,,4ac4382e-4f03-4a08-83f3-2953b21603a6,1425,,"[73.9, 73.0]",3754216,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Junior Stanislas,3463.0,Left Center Midfield,91,AFC Bournemouth,28,"['195510fe-2f30-419e-82b7-0dfabed7d18a', '2a76a54f-9c41-40c8-91a5-b278ebb56732', '3d757237-40cb-46da-b160-d02b07aaefe3']",52,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:52.487,Carry,True
,,,,,"[81.1, 73.2]",,,,,,,,,,,,,3.744062,,,,,,,,,,,,,48a11c9a-b379-46f1-920f-2b1337e7ce6f,1431,,"[81.3, 71.3]",3754216,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,92,AFC Bournemouth,28,"['21741e72-d98e-4927-8079-26e58fc15074', '4cf4a818-80a3-45d5-a437-e2d97ae1dd1c', 'ab231665-78c9-4d99-b054-4900cb4e6b91']",59,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:59.395,Carry,True
,,,,,"[53.2, 45.4]",,,,,,,,,,,,,0.099786,,,,,,,,,,,,,7fced78f-34cb-4382-afa1-5a3989daa19a,1435,,"[53.2, 47.0]",3754216,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,92,AFC Bournemouth,28,"['46ee823d-ba5c-40d1-bc5e-386e1c68f300', 'ac0aa182-1048-42d2-8ad2-9eaea290359d']",5,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:05.165,Carry,
,,,,,"[69.3, 17.5]",,,,,,,,,,,,,0.595477,,,,,,,,,,,,,1a91e2bc-7c7a-43f9-8c7f-cad2fa22a573,1440,,"[67.1, 17.5]",3754216,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,92,AFC Bournemouth,28,"['e01af55c-5398-4802-b150-8007eaef641c', 'ee21d893-6f11-4403-a61f-ad56d9174720']",9,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:09.551,Carry,
,,,,,"[81.7, 35.6]",,,,,,,,,,,,,0.98166,,,,,,,,,,,,,bb1be19a-a0a1-4c0c-9632-101e82204d46,1445,,"[82.8, 34.2]",3754216,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dan Gosling,3343.0,Right Center Midfield,92,AFC Bournemouth,28,"['0d61d971-af22-4227-a329-5d51eb9265f5', '282fb81c-c807-49af-b7f8-40ae8a61a506']",12,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:12.618,Carry,
,,,,,"[94.1, 46.2]",,,,,,,,,,,,,0.754999,,,,,,,,,,,,,ee570c95-eb01-4adc-8177-e3242c5d7a53,1450,,"[90.2, 49.4]",3754216,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Junior Stanislas,3463.0,Left Center Midfield,92,AFC Bournemouth,28,"['0d75bc48-b450-4501-86d9-e0295121f845', '87f407a9-3972-4185-b834-30e85bf1f879']",15,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:15.848,Carry,
,,,,,"[82.4, 44.4]",,,,,,,,,,,,,1.348024,,,,,,,,,,,,,23911858-0893-4222-9ba0-baadaa800dc5,1455,,"[80.7, 43.8]",3754216,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,92,AFC Bournemouth,28,"['059781da-30c5-4907-83fa-8724974138da', 'e5e06073-0b5f-40e5-aa19-9703e716b547']",18,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:18.676,Carry,
,,,,,"[85.6, 58.1]",,,,,,,,,,,,,1.072247,,,,,,,,,,,,,5fcca17f-988d-42b2-b0d3-086f0368082b,1458,,"[83.2, 55.9]",3754216,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max-Alain Gradel,4416.0,Left Midfield,92,AFC Bournemouth,28,"['45998e09-3d2d-4c4c-98e9-9a8dd542384b', 'e24825f5-303a-425e-8d10-1e25458356e4']",20,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:20.872,Carry,
,,,,,"[92.8, 77.0]",,,,,,,,,,,,,1.302023,,,,,,,,,,,,,db126bc0-334b-42d4-ae18-bc5d04819efe,1461,,"[91.8, 77.4]",3754216,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simon Francis,3608.0,Right Back,92,AFC Bournemouth,28,"['0f877db9-461d-4daa-b42e-5b9164326265', '3fe7123f-1113-4578-a575-1d958499c419']",24,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:24.033,Carry,
,,,,,"[95.4, 64.7]",,,,,,,,,,,,,3.769956,,,,,,,,,,,,,4c3b4da0-48d0-4f2d-be79-4042f72fea8b,1464,,"[98.8, 66.3]",3754216,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,92,AFC Bournemouth,28,"['23f3d628-277f-4aee-af4d-e1d722e60a93', '964b5633-c489-44f2-b409-c213d3147baf', 'd67ebc2c-ea06-4321-8124-be3bebb592af']",26,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:26.094,Carry,True
,,,,,"[51.4, 20.4]",,,,,,,,,,,,,3.526994,,,,,,,,,,,,,53735a28-abf4-4be5-860b-bb5bbbb5281f,1472,,"[32.5, 17.2]",3754216,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,93,Liverpool,24,"['6ec5b1b6-22ea-47d6-82ad-9cb029f51ec2', 'b2832fd4-9fe0-4729-8735-6c651d6333c6']",33,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:33.510,Carry,
,,,,,"[70.5, 2.7]",,,,,,,,,,,,,1.460525,,,,,,,,,,,,,f2c3de3c-0d55-4615-8110-73bfc0f23d19,1475,,"[62.3, 2.1]",3754216,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordon Ibe,3635.0,Left Midfield,93,Liverpool,24,"['16d91128-6eed-4659-8d4f-683003d42db6', '1c7e6a09-e029-4747-913d-03a72267e913', '97bf4e95-63bc-4e2f-bd01-64cd0d52f11b']",39,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:39.156,Carry,True
,,,,,"[55.8, 10.0]",,,,,,,,,,,,,6.286034,,,,,,,,,,,,,c828b23e-4a1e-4158-af6c-a898564cf3ac,1484,,"[57.0, 5.3]",3754216,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joe Allen,10931.0,Left Center Midfield,94,Liverpool,24,"['22a4ce7a-9d41-4105-8651-e33f99532f8c', '4875b298-7d90-44a2-b74b-dd9fdf9037c9']",34,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:34:34.018,Carry,
,,,,,"[38.1, 21.4]",,,,,,,,,,,,,2.790523,,,,,,,,,,,,,deaa5596-6254-4454-a3f1-14427171661e,1487,,"[39.2, 20.0]",3754216,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Center Back,94,Liverpool,24,"['3ea6f722-b88a-4441-9354-7e96ebd45ca7', 'd7fc64a7-1f01-4932-ac1a-21347876d64f']",41,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:34:41.821,Carry,
,,,,,"[18.7, 43.8]",,,,,,,,,,,,,1.555122,,,,,,,,,,,,,7f135393-27e5-44a1-80e6-26dc1958d26b,1493,,"[18.5, 48.0]",3754216,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tommy Elphick,9626.0,Right Center Back,94,Liverpool,24,"['617b15ff-fda4-4927-b11d-4fcab5305732', 'd05bee02-063e-4c01-ba00-2fd27f9383d4', 'e42f80c4-1dfe-42c1-a1e2-3dd42182457e']",47,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:47.660,Carry,True
,,,,,"[32.9, 50.3]",,,,,,,,,,,,,1.423765,,,,,,,,,,,,,7a8cd86d-aa50-420a-94f5-e1a2583ff2e4,1497,,"[31.3, 45.6]",3754216,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dan Gosling,3343.0,Right Center Midfield,94,Liverpool,24,"['0293bb42-adff-460a-becc-0670eb90bd94', '0ea0b81d-7eb0-4d07-b0f2-5667e4320d49', 'db47bf54-be8d-4d5a-bc70-a1c0de002ef9']",51,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:51.157,Carry,True
,,,,,"[57.8, 3.1]",,,,,,,,,,,,,0.982809,,,,,,,,,,,,,307227db-f7b2-4c17-b521-af9724473444,1506,,"[59.0, 1.5]",3754216,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bradley Shaun Smith,13448.0,Left Back,95,Liverpool,24,"['1a286bef-02a2-468f-8427-382b696714f7', '87bc8164-6d31-46b6-a3b1-7459e9e11ac9', 'f20cfe4d-f958-41a2-84cc-94c05d36ca0b']",11,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:35:11.174,Carry,True
,,,,,"[20.1, 36.3]",,,,,,,,,,,,,2.225772,,,,,,,,,,,,,8654bda9-7003-413c-bb35-60fd20e6f636,1509,,"[20.1, 36.3]",3754216,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danny Ward,9914.0,Goalkeeper,95,Liverpool,24,"['e5e7ad40-33f8-4392-a38f-91e12f673ffd', 'f19a28c7-da91-4cb1-a920-53230f55c1a8']",15,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:35:15.095,Carry,
,,,,,"[53.4, 75.2]",,,,,,,,,,,,,0.797789,,,,,,,,,,,,,1d7f511b-7140-4466-a114-afe10f009093,1512,,"[53.0, 70.4]",3754216,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Connor Steven Randall,22058.0,Right Back,95,Liverpool,24,"['723780e3-60c4-40e0-91bb-d90c0d5837a9', 'e6458071-bc88-48f1-bd4b-85721d7c0988', 'f4de3732-5f9b-43a3-aad8-583f03e4c202']",20,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:35:20.234,Carry,True
,,,,,"[51.4, 50.5]",,,,,,,,,,,,,3.934782,,,,,,,,,,,,,df61f87e-007c-4b6d-a2ef-fa1628dd4404,1516,,"[67.7, 61.6]",3754216,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oluwaseyi Babajide Ojo,13200.0,Right Midfield,95,Liverpool,24,"['08039ee9-8b79-4d72-8d16-adcb83444e4e', '3f99e2bf-b8ca-47bd-80eb-7761a73ae65b']",22,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:35:22.263,Carry,
,,,,,"[45.6, 56.4]",,,,,,,,,,,,,0.563364,,,,,,,,,,,,,1bb72dea-ad8a-4b81-81d1-3c49d669a6a4,1519,,"[44.8, 56.4]",3754216,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,95,Liverpool,24,"['7481ade3-9a8b-45fe-8273-c7eb0ed969bd', '7aec5797-1868-4a58-861b-7e76c25d87d2']",27,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:35:27.182,Carry,
,,,,,"[48.6, 63.0]",,,,,,,,,,,,,1.403457,,,,,,,,,,,,,99885fc6-24cf-4671-832c-1fefdc1876bd,1522,,"[51.4, 64.2]",3754216,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Linford Stewart,11992.0,Right Center Midfield,95,Liverpool,24,"['122d41bc-377d-4d13-a5b4-1d876ae9db83', '1f5da7cb-0db8-4212-8139-2d351144e47d', '76b87c03-9211-43d5-b5ba-d24514919006']",28,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:35:28.557,Carry,True
,,,,,"[31.7, 46.9]",,,,,,,,,,,,,1.653679,,,,,,,,,,,,,4fe1af90-8dbc-4022-8e59-3dc9ce2af412,1526,,"[38.6, 51.7]",3754216,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,95,Liverpool,24,"['2faff15b-2955-4550-a0ae-1d21a693cb79', 'd97ad87b-6842-4662-b287-53d0150a4e2f']",30,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:35:30.946,Carry,
,,,,,"[13.2, 46.9]",,,,,,,,,,,,,2.776096,,,,,,,,,,,,,8405d04e-8d47-415e-8766-5941060ec88c,1529,,"[12.6, 40.9]",3754216,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danny Ward,9914.0,Goalkeeper,95,Liverpool,24,"['80f75f62-c47d-438a-ba8c-57f6ddad45e5', '8c116585-a1c8-4c9e-9dee-ba7728e3337c', 'e4218264-09a9-4197-a652-2f0f98b3f563']",34,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:35:34.485,Carry,True
,,,,,"[53.8, 27.6]",,,,,,,,,,,,,2.764638,,,,,,,,,,,,,0fb8d22e-1f56-4437-86d6-cdd0dd924b49,1535,,"[52.0, 30.2]",3754216,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,96,AFC Bournemouth,28,"['0476b258-877c-4681-baeb-e0317bad0336', 'b6248b0c-7f38-447f-b89f-967998ab4d84']",41,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:41.174,Carry,
,,,,,"[63.5, 26.8]",,,,,,,,,,,,,1.845659,,,,,,,,,,,,,5b258cf9-34f6-4e03-a031-a1c91bfd2d99,1538,,"[65.5, 22.5]",3754216,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,96,AFC Bournemouth,28,"['21e2e0a2-aa3e-4d6a-95fb-2b60b393823f', '628a8311-b939-4e41-9295-50ba66d7ddc9']",44,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:44.720,Carry,
,,,,,"[82.8, 34.8]",,,,,,,,,,,,,1.287985,,,,,,,,,,,,,5d4a1005-5bbb-4419-92de-fae6a5755263,1541,,"[80.9, 45.8]",3754216,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua King,3346.0,Center Forward,96,AFC Bournemouth,28,"['56d57c81-2392-4915-8f28-e5b8824d1703', '9d8cfc10-8070-436f-85f2-2c4388fd5465']",47,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:47.429,Carry,
,,,,,"[80.9, 12.5]",,,,,,,,,,,,,1.059087,,,,,,,,,,,,,6c01032c-5f7c-4eec-981d-46a93c7e9237,1544,,"[82.4, 11.7]",3754216,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,96,AFC Bournemouth,28,"['4822a459-27ca-400e-b69c-b6644f95478e', '56f06573-b864-4b44-8bfc-560daa3beadb']",50,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:50.235,Carry,
,,,,,"[74.5, 19.3]",,,,,,,,,,,,,2.354508,,,,,,,,,,,,,2a54b626-cd58-404b-a7b3-26f58b1cbaeb,1547,,"[74.5, 12.7]",3754216,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max-Alain Gradel,4416.0,Left Midfield,96,AFC Bournemouth,28,"['2dc07682-08b6-434c-9b61-e666c8a88bea', '743617d7-b34d-4a2c-b582-0b8f9af8f952']",52,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:52.443,Carry,
,,,,,"[65.9, 25.5]",,,,,,,,,,,,,0.393747,,,,,,,,,,,,,de706325-f039-4dbc-a0cb-80419894aef3,1550,,"[65.9, 25.7]",3754216,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,96,AFC Bournemouth,28,"['5e97ac77-ed50-4729-bd38-9c269b1323a2', 'a506058b-a921-46cf-a70b-014b0ebf306e']",56,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:56.017,Carry,
,,,,,"[41.0, 23.0]",,,,,,,,,,,,,1.403405,,,,,,,,,,,,,d4a0b603-2c85-4587-aea4-117fba347354,1559,,"[39.0, 18.6]",3754216,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bradley Shaun Smith,13448.0,Left Back,96,AFC Bournemouth,28,"['1a38eab4-9419-439b-b08e-7ae3a9fdd75e', 'f40099ea-568f-44e8-9716-c347f7bfbe34']",2,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:36:02.115,Carry,
,,,,,"[44.4, 33.1]",,,,,,,,,,,,,2.277824,,,,,,,,,,,,,69c96733-f58e-459d-bd13-17e1a2d4356b,1563,,"[42.8, 30.7]",3754216,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Linford Stewart,11992.0,Right Center Midfield,96,AFC Bournemouth,28,"['629771b5-4710-45c3-b92b-411ed1ded8b7', 'c8eabdf4-26ff-4a47-ad67-fa76bf714f32', 'd44829a7-49e0-4037-8af2-757ff3316887']",4,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:36:04.622,Carry,True
,,,,,"[79.9, 32.2]",,,,,,,,,,,,,4.522888,,,,,,,,,,,,,966e7463-b969-401f-a790-91cf11a73e42,1566,,"[75.7, 47.0]",3754216,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua King,3346.0,Center Forward,96,AFC Bournemouth,28,"['59367f00-f9f8-49e1-8c2a-e30d623fd87d', '9799d96b-2968-4295-b03a-9e69e7f9a3ec', 'e1cbef39-49d2-402a-b33d-aa2d641fa2e0']",6,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:36:06.900,Carry,True
,,,,,"[78.5, 39.2]",,,,,,,,,,,,,1.822443,,,,,,,,,,,,,f82a12f4-c1a3-477e-8908-57c50fcd8b6d,1570,,"[79.9, 32.2]",3754216,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua King,3346.0,Center Forward,96,AFC Bournemouth,28,"['59367f00-f9f8-49e1-8c2a-e30d623fd87d', '60d89143-445c-4232-ba32-5c5a90b5f729', '9799d96b-2968-4295-b03a-9e69e7f9a3ec', 'df0491b4-3b9e-413b-828e-71d05d5f8256']",11,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:36:11.423,Carry,True
,,,,,"[87.6, 50.2]",,,,,,,,,,,,,1.689183,,,,,,,,,,,,,ece95580-4811-4051-a95b-e9ff7c41cb77,1573,,"[84.4, 57.9]",3754216,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,96,AFC Bournemouth,28,"['638f39a3-09ce-4e94-8124-be520352f690', '7b6464f2-fe0f-410d-9973-27880530e11b', '98bae414-3bb3-4a9f-b6bb-5fc9ba07c02e']",14,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:36:14.813,Carry,True
,,,,,"[52.2, 10.8]",,,,,,,,,,,,,1.581979,,,,,,,,,,,,,c69185b4-5cb3-4142-9af7-426836e535b1,1580,,"[44.2, 13.6]",3754216,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Allen,10931.0,Left Center Midfield,96,AFC Bournemouth,28,"['b527ce6a-a587-438b-88fa-45382d170777', 'b98fe554-6df2-4555-b9ac-06b749a03bd6', 'e7c249d9-52f1-4667-9ab8-56deba11f7cd']",19,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:36:19.815,Carry,True
,,,,,"[49.2, 66.7]",,,,,,,,,,,,,3.872536,,,,,,,,,,,,,a205020f-8f2f-46fd-b875-f40ee82b1cf2,1586,,"[64.3, 67.5]",3754216,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,96,AFC Bournemouth,28,"['d09636ee-1d48-4598-8198-4767147b8569', 'f3b45610-ea04-4604-a6ac-52787c6c7414']",23,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:36:23.245,Carry,
