50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[26.2, 70.6]",,,,,,,,,,,0.04,,,,,,,,,,,,,a445dc04-517f-4b4d-a3b8-92ae9e1720f5,703,,"[26.2, 70.6]",3754275,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,47,Leicester City,22,"['21391af8-2b5c-4f24-9736-552f9e52c9a9', 'ed937e5b-b0c2-4777-9472-3244266cdacc']",11,,,,,,,,,,,,,,,,,Leicester City,22,00:18:11.444,Carry,
,,,,,"[52.0, 64.3]",,,,,,,,,,,0.04,,,,,,,,,,,,,20569720-740c-49c1-84ab-20df02146a69,711,,"[52.7, 63.4]",3754275,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danny Drinkwater,3662.0,Right Defensive Midfield,48,Leicester City,22,"['12bc6f0f-b694-4488-8a34-4679fd89353a', '884fcb25-60c4-4eb6-be2b-bfadc0808946', 'ce8dae82-3079-4ade-ab6c-03351d8a82ce']",35,,,,,,,,,,,,,,,,,Leicester City,22,00:18:35.560,Carry,True
,,,,,"[17.6, 5.0]",,,,,,,,,,,1.187834,,,,,,,,,,,,,450e112f-6464-49c3-ac1f-732e97c666b8,717,,"[21.0, 7.4]",3754275,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,49,Liverpool,24,"['660ca7a2-9015-461d-b753-8c2589aa8598', 'e9211412-b19e-4be6-a546-152a50437fcc', 'eb80b2a1-7a1a-4298-be01-fa89fa4eccdd']",42,,,,,,,,,,,,,,,,,Liverpool,24,00:18:42.575,Carry,True
,,,,,"[32.5, 3.7]",,,,,,,,,,,0.515604,,,,,,,,,,,,,5ae625ca-77ab-46c6-b92e-ce9ace2988ca,722,,"[32.2, 5.0]",3754275,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,49,Liverpool,24,"['2c134aee-7ad6-4ceb-9535-fd0177428dfa', '614398fc-78f1-493c-98d3-32547d415e82', '8ea870b3-6f8f-4f43-92f0-22aee7577a01']",44,,,,,,,,,,,,,,,,,Liverpool,24,00:18:44.558,Carry,True
,,,,,"[45.8, 7.1]",,,,,,,,,,,1.754311,,,,,,,,,,,,,82886abb-69ae-4991-9015-f1002c25b5eb,725,,"[45.5, 4.7]",3754275,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Left Wing,49,Liverpool,24,"['2066dbf2-73e3-44af-bff7-220416476ba0', 'f96fe8d6-eb68-46f0-a652-f930cc09ecf2']",45,,,,,,,,,,,,,,,,,Liverpool,24,00:18:45.845,Carry,
,,,,,"[112.9, 12.6]",,,,,,,,,,,5.598935,,,,,,,,,,,,,43584261-aaf6-432f-b948-dcc0364393b1,728,,"[82.3, 22.8]",3754275,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,49,Liverpool,24,"['87a4c50a-9170-41b2-a1e8-2dfbfdf23022', 'a6a77d71-dcaa-4982-8f0a-9731ec46609d']",49,,,,,,,,,,,,,,,,,Liverpool,24,00:18:49.018,Carry,
,,,,,"[2.3, 56.9]",,,,,,,,,,,0.798839,,,,,,,,,,,,,ff836cf4-b642-461a-8900-57d340353b43,734,,"[2.1, 56.6]",3754275,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Huth,40123.0,Left Center Back,49,Liverpool,24,"['35314edc-a65b-4a95-804d-f64e93fee176', '77771c23-8265-478e-858a-1a05ff369c30']",57,,,,,,,,,,,,,,,,,Leicester City,22,00:18:57.633,Carry,
,,,,,"[97.2, 10.4]",,,,,,,,,,,2.829417,,,,,,,,,,,,,3836a353-fa15-49ee-89dc-3dc222ccd112,738,,"[97.9, 9.8]",3754275,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,50,Liverpool,24,"['8cc6b6c1-640f-41a8-b82d-bd39eb9f168f', 'ff65ae33-cba8-4028-8a4d-712728209c21']",5,,,,,,,,,,,,,,,,,Liverpool,24,00:19:05.917,Carry,
,,,,,"[81.0, 52.0]",,,,,,,,,,,0.097928,,,,,,,,,,,,,89d99dab-61e5-4a74-8454-56808cdb1516,741,,"[80.9, 52.0]",3754275,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Right Defensive Midfield,50,Liverpool,24,"['b763f222-690e-41b2-be33-bab6e58414f7', 'c68f2c95-73fd-460d-b0bc-6b38c0238b2f']",11,,,,,,,,,,,,,,,,,Liverpool,24,00:19:11.547,Carry,
,,,,,"[106.6, 74.3]",,,,,,,,,,,1.877547,,,,,,,,,,,,,5e76c743-a780-4f8b-a47b-fc2f43f89ba3,744,,"[93.8, 72.9]",3754275,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,50,Liverpool,24,"['24651f82-2fa9-4403-a567-3ef64de6fb1a', 'cd48f651-44ab-48e1-8f66-00062259bb79', 'd7132e92-500a-49d7-90d8-602b51010ad0']",13,,,,,,,,,,,,,,,,,Liverpool,24,00:19:13.644,Carry,True
,,,,,"[80.9, 42.3]",,,,,,,,,,,3.078305,,,,,,,,,,,,,3c09bfb0-f699-4f0c-9e0c-14ee8f97b2ab,757,,"[71.4, 35.1]",3754275,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,50,Liverpool,24,"['42f7cc97-bcf3-4f07-9ba1-5d688b569d77', 'f42009a2-cbd6-48ee-869a-1d6e5ca9d1ee']",26,,,,,,,,,,,,,,,,,Liverpool,24,00:19:26.037,Carry,
,,,,,"[73.4, 51.3]",,,,,,,,,,,0.034586,,,,,,,,,,,,,9ea6cd8a-20be-4b16-8dda-b3a8f70d60fc,760,,"[73.4, 51.3]",3754275,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Can,3493.0,Left Defensive Midfield,50,Liverpool,24,"['400ab40b-f772-4eca-9cfe-b346230941f9', '788760ff-1c9f-45e0-be13-51d6799337c8']",29,,,,,,,,,,,,,,,,,Liverpool,24,00:19:29.990,Carry,
,,,,,"[102.1, 15.9]",,,,,,,,,,,4.319268,,,,,,,,,,,,,518be6fc-8791-474f-bb2a-6bf30d161eac,763,,"[91.5, 5.1]",3754275,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James Philip Milner,3473.0,Left Wing,50,Liverpool,24,"['cd5cf361-10a2-4215-8d5c-d98718764695', 'e6ca0369-21cc-4d94-b184-81318c6601f7', 'fa1ba501-472c-40c6-9c26-26e62fc16422']",33,,,,,,,,,,,,,,,,,Liverpool,24,00:19:33.225,Carry,True
,,,,,"[99.1, 23.0]",,,,,,,,,,,1.541023,,,,,,,,,,,,,c05ddae6-efe3-40ed-944f-acff088a00e7,767,,"[102.1, 15.9]",3754275,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James Philip Milner,3473.0,Left Wing,50,Liverpool,24,"['192f5ed2-d9a6-4afd-bed3-a55422ed4564', '3dfa57fa-b904-4927-8c39-36b5c40dfb36', 'e6ca0369-21cc-4d94-b184-81318c6601f7']",37,,,,,,,,,,,,,,,,,Liverpool,24,00:19:37.544,Carry,True
,,,,,"[11.2, 52.6]",,,,,,,,,,,3.236172,,,,,,,,,,,,,6c32ac3f-0655-435a-93eb-a1e9a88002c3,775,,"[2.3, 52.2]",3754275,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,51,Leicester City,22,"['ab535eaf-c05f-4b0f-b2e8-415acb52a981', 'b0b7ecb4-c93f-402b-b176-9623cfdcdc39']",43,,,,,,,,,,,,,,,,,Leicester City,22,00:19:43.443,Carry,
,,,,,"[87.2, 59.1]",,,,,,,,,,,4.559998,,,,,,,,,,,,,e9fe3f20-d070-42a3-8f58-5f84b844833a,780,,"[65.5, 71.0]",3754275,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Defensive Midfield,51,Leicester City,22,"['94bf09a7-d305-4b73-b508-ea528fda7700', 'b05536ac-c238-4c8d-bd4b-5efde3ee81eb']",54,,,,,,,,,,,,,,,,,Leicester City,22,00:19:54.024,Carry,
,,,,,"[113.0, 74.7]",,,,,,,,,,,1.153637,,,,,,,,,,,,,81027fde-c8f3-4d8f-bb4a-98d39ac41e38,783,,"[113.7, 73.0]",3754275,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamie Vardy,10960.0,Left Center Forward,51,Leicester City,22,"['365bb024-c3ff-4a63-9fe1-a23f734e1e1f', '427a1132-f5b9-42d7-924f-81cee1c59e1d']",1,,,,,,,,,,,,,,,,,Leicester City,22,00:20:01.886,Carry,
,,,,,"[103.8, 73.7]",,,,,,,,,,,2.267455,,,,,,,,,,,,,adfe3fc6-e6d8-4ba1-bd7a-e65bc4690b0e,786,,"[104.6, 74.7]",3754275,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Defensive Midfield,51,Leicester City,22,"['1245911b-780c-4c3b-ae78-9830c23eab5d', 'a3dfaa24-e5f4-46aa-b6c5-e9cfc5047717', 'bbbfdc87-8b3f-40fd-ae36-fd4c3d1f57f4']",4,,,,,,,,,,,,,,,,,Leicester City,22,00:20:04.350,Carry,True
,,,,,"[112.0, 74.3]",,,,,,,,,,,0.04,,,,,,,,,,,,,0c693133-914a-4b59-802a-5c226dfbf7f6,792,,"[112.0, 74.3]",3754275,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jamie Vardy,10960.0,Left Center Forward,52,Leicester City,22,"['4065521b-7f85-475f-bd05-0901dfe36d98', '805f34c0-5fde-4a6a-a269-62c142f06907']",26,,,,,,,,,,,,,,,,,Leicester City,22,00:20:26.723,Carry,
,,,,,"[109.3, 70.0]",,,,,,,,,,,2.294187,,,,,,,,,,,,,5a4823ac-c88b-4fe1-ab3e-b16918ec2792,795,,"[105.6, 74.3]",3754275,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danny Simpson,3270.0,Right Back,52,Leicester City,22,"['30e44996-a3f0-44d1-857c-b27a7ae4d657', '835db141-527d-44f4-bb56-c5a82f2b3b5d', 'd591be4b-fdb9-4d14-9b87-69bc991835dd']",28,,,,,,,,,,,,,,,,,Leicester City,22,00:20:28.322,Carry,True
,,,,,"[106.3, 67.8]",,,,,,,,,,,0.599512,,,,,,,,,,,,,4b449ef3-a685-42b1-bee6-0bfec66de57d,800,,"[107.0, 69.3]",3754275,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danny Drinkwater,3662.0,Right Defensive Midfield,52,Leicester City,22,"['0891800c-9dea-4767-ac17-7b35476107bb', '486e9588-1a76-4c3f-823f-eb7bd51210cd', 'c9db74df-7546-414f-a9a6-1ca9f1dc575c']",31,,,,,,,,,,,,,,,,,Leicester City,22,00:20:31.702,Carry,True
,,,,,"[110.7, 66.5]",,,,,,,,,,,0.969092,,,,,,,,,,,,,d985cebb-07ca-4cd7-8973-abf0c0785351,804,,"[112.2, 66.5]",3754275,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riyad Mahrez,3814.0,Right Midfield,52,Leicester City,22,"['142fddca-306c-470e-bdb3-a30c58dbbdde', '8b719298-43e7-437a-b324-c87cf5acbe27', 'c7ebb4be-ee4e-4c21-908e-e84fa052f7fd']",32,,,,,,,,,,,,,,,,,Leicester City,22,00:20:32.984,Carry,True
,,,,,"[7.4, 10.1]",,,,,,,,,,,0.496423,,,,,,,,,,,,,acbe18f4-3a4d-4895-8ed8-b6aec9a2b962,808,,"[7.4, 10.1]",3754275,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,52,Leicester City,22,"['748d8fa7-7707-488f-8c8e-136a3dd6df25', '8b332e0c-b2eb-4e29-8b95-712f192502a0']",34,,,,,,,,,,,,,,,,,Liverpool,24,00:20:34.584,Carry,
,,,,,"[32.5, 3.7]",,,,,,,,,,,2.708359,,,,,,,,,,,,,b600c9cf-d688-4b61-a317-faf35b09303e,811,,"[21.6, 12.1]",3754275,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,52,Leicester City,22,"['38c198cc-d533-4d35-a2a5-fc3e0663be6a', '8f081234-5670-43ea-bd09-bc400700bf67', 'fbda03e8-9540-498a-8a59-4b2eed91a0c4']",35,,,,,,,,,,,,,,,,,Liverpool,24,00:20:35.898,Carry,True
,,,,,"[60.6, 56.3]",,,,,,,,,,,1.95388,,,,,,,,,,,,,54cdcdfa-14d5-4fab-be91-9ec3a8613c8d,817,,"[53.5, 53.6]",3754275,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,N''Golo Kanté,3961.0,Left Defensive Midfield,52,Leicester City,22,"['0c4f98a1-13e0-42d5-932b-7b5ed1d74983', 'a122136a-d9c5-43b8-a1e6-6dd41052d400', 'ea250184-91c6-4287-9939-f83812faff8c']",41,,,,,,,,,,,,,,,,,Leicester City,22,00:20:41.957,Carry,True
,,,,,"[89.3, 44.4]",,,,,,,,,,,1.043782,,,,,,,,,,,,,c8d37f88-9d09-4e93-9f72-e4d7d49dec87,821,,"[90.2, 45.1]",3754275,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shinji Okazaki,3810.0,Right Center Forward,52,Leicester City,22,"['347c454f-b6f0-4416-be41-f0222f486b73', 'e12046d7-d931-47ed-845d-b5bc5296f91b', 'f2a4c837-1ebb-4cac-9297-367987153d82']",45,,,,,,,,,,,,,,,,,Leicester City,22,00:20:45.080,Carry,True
,,,,,"[25.4, 51.3]",,,,,,,,,,,0.39999402,,,,,,,,,,,,,96a4ccf2-2021-4031-8086-3818a3e96e9b,826,,"[25.4, 51.3]",3754275,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,53,Liverpool,24,"['adaf60f7-0e46-4834-a86f-d6d21a0f1551', 'c2112c1d-5ff2-4673-933b-4e85506ef947']",49,,,,,,,,,,,,,,,,,Liverpool,24,00:20:49.723,Carry,
,,,,,"[54.7, 36.4]",,,,,,,,,,,2.097815,,,,,,,,,,,,,f7510247-9b0e-4ee4-85ea-1a514d6ff862,829,,"[56.0, 39.1]",3754275,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,53,Liverpool,24,"['6ae66935-ee40-4161-822a-1762f966888e', '7ee4655a-f83d-4dd5-969b-1e50217c8aec', 'e89ce7cc-4ce6-4180-882e-c87f87cfc446']",51,,,,,,,,,,,,,,,,,Liverpool,24,00:20:51.702,Carry,True
,,,,,"[44.0, 58.1]",,,,,,,,,,,2.257916,,,,,,,,,,,,,24332e3a-9d98-48aa-8c1a-44341f75b607,838,,"[44.0, 58.1]",3754275,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Simpson,3270.0,Right Back,54,Leicester City,22,"['b6875f95-026a-40d7-8e91-27fab18328cb', 'e7e630a6-96f5-4a4b-80d1-415075cb40f3']",56,,,,,,,,,,,,,,,,,Leicester City,22,00:20:56.813,Carry,
,,,,,"[41.0, 33.5]",,,,,,,,,,,1.639999,,,,,,,,,,,,,1fa70213-da70-4808-adf4-652de5e80108,841,,"[41.0, 33.5]",3754275,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Huth,40123.0,Left Center Back,54,Leicester City,22,"['0287215b-fdd1-400f-91fd-5c5524cbcf33', '2b5f9ca7-41ed-44a8-a97e-52ed418e3e51']",0,,,,,,,,,,,,,,,,,Leicester City,22,00:21:00.120,Carry,
,,,,,"[7.1, 42.3]",,,,,,,,,,,5.433421,,,,,,,,,,,,,5a902470-ba45-4cac-8026-3944953b40fa,844,,"[7.1, 42.3]",3754275,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,54,Leicester City,22,"['27b8af66-fd15-4f56-ba40-662607d9caa5', 'ef9c86d8-e342-46ac-b645-574889c2fd50']",5,,,,,,,,,,,,,,,,,Leicester City,22,00:21:05.364,Carry,
,,,,,"[50.0, 20.0]",,,,,,,,,,,0.222111,,,,,,,,,,,,,4fc8cfb4-f716-401d-8772-94a01d23ff7e,861,,"[48.8, 19.0]",3754275,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,54,Leicester City,22,"['46c80572-ee3f-408d-bb68-d182cf020b6b', 'ae7763e5-3938-4889-a666-2514af9122df', 'd712d82c-14ff-4ac5-830d-cb89dc4e6ea0']",28,,,,,,,,,,,,,,,,,Liverpool,24,00:21:28.897,Carry,True
,,,,,"[67.5, 53.3]",,,,,,,,,,,0.014388,,,,,,,,,,,,,c1178dd1-b12d-496b-b48a-48650a4bae13,866,,"[67.8, 55.9]",3754275,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,54,Leicester City,22,"['ae8ca0d3-1374-435f-80ca-1767356377cc', 'da82efc7-18c1-4494-bf5d-2e9135b33165', 'f89435a1-2854-4a25-b0ca-15b8005a856d']",30,,,,,,,,,,,,,,,,,Leicester City,22,00:21:30.645,Carry,True
,,,,,"[46.0, 44.0]",,,,,,,,,,,2.261994,,,,,,,,,,,,,436a1469-08dc-4632-99b5-5cf78bc2764f,869,,"[45.3, 43.4]",3754275,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Huth,40123.0,Left Center Back,54,Leicester City,22,"['8dbce739-cbc4-4339-880b-eb28e40907dd', 'f4a0b593-643d-4017-9654-b34dbdc52134']",32,,,,,,,,,,,,,,,,,Leicester City,22,00:21:32.612,Carry,
,,,,,"[50.1, 58.1]",,,,,,,,,,,1.124024,,,,,,,,,,,,,e27cf135-ad3f-4461-977d-91767b0eca24,872,,"[50.1, 58.1]",3754275,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wes Morgan,3813.0,Right Center Back,54,Leicester City,22,"['807bbbe2-bd9b-4be8-bbf2-74872e0cb95e', 'ea03dd27-c070-492c-94ec-542bf359fe5f']",36,,,,,,,,,,,,,,,,,Leicester City,22,00:21:36.070,Carry,
,,,,,"[71.5, 51.5]",,,,,,,,,,,1.72603,,,,,,,,,,,,,0dcd7ad5-d86c-4fc7-a001-4b83d74abb5c,875,,"[59.3, 52.2]",3754275,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,54,Leicester City,22,"['4d7fe634-a64c-4a4c-aaa9-2c51fef66779', '8b748f4a-1155-43cd-9389-4afc885a4ff1']",38,,,,,,,,,,,,,,,,,Leicester City,22,00:21:38.167,Carry,
,,,,,"[87.2, 55.9]",,,,,,,,,,,0.716848,,,,,,,,,,,,,0d9c303e-cde5-4b14-acad-7141f1b27f3e,879,,"[86.2, 54.9]",3754275,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shinji Okazaki,3810.0,Right Center Forward,54,Leicester City,22,"['0dbf3ba7-141d-4b67-8a32-93c771d26b8b', '68f922ec-94ad-4d8a-be59-1caa7235ebb3', 'a735efbb-8840-49bb-9c24-37a949591162', 'd39991e2-2ee1-4b50-8933-b178cd29fadd']",40,,,,,,,,,,,,,,,,,Leicester City,22,00:21:40.809,Carry,True
,,,,,"[86.6, 58.1]",,,,,,,,,,,0.62269,,,,,,,,,,,,,6d715fff-bad1-40d0-ba37-9f9c410fa3a2,882,,"[87.2, 55.9]",3754275,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shinji Okazaki,3810.0,Right Center Forward,54,Leicester City,22,"['0dbf3ba7-141d-4b67-8a32-93c771d26b8b', '54313e27-c376-47a1-9b90-3a8f6d15e774', 'a735efbb-8840-49bb-9c24-37a949591162']",41,,,,,,,,,,,,,,,,,Leicester City,22,00:21:41.526,Carry,True
,,,,,"[76.3, 57.1]",,,,,,,,,,,1.384503,,,,,,,,,,,,,1c5782ba-64fb-488a-b34f-00c5d769a5ff,885,,"[71.8, 59.8]",3754275,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Defensive Midfield,54,Leicester City,22,"['af8b0f72-2601-4937-ac54-bcd981ecd868', 'b8409d4c-dadb-4da0-9fa1-cc0f8ea27715']",43,,,,,,,,,,,,,,,,,Leicester City,22,00:21:43.216,Carry,
,,,,,"[30.9, 30.2]",,,,,,,,,,,1.141339,,,,,,,,,,,,,f5df58f4-2877-453a-a230-e590e5eb24e6,890,,"[30.9, 30.2]",3754275,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Right Defensive Midfield,55,Liverpool,24,"['1ec31b6c-25d4-4463-9f85-d4b76388dbfb', 'c0f360d8-2f7e-486e-a5be-fcb93a352aa3']",46,,,,,,,,,,,,,,,,,Liverpool,24,00:21:46.997,Carry,
,,,,,"[90.5, 53.5]",,,,,,,,,,,4.987687,,,,,,,,,,,,,f7a48447-691d-43f6-94a8-03a87a265801,893,,"[49.9, 41.8]",3754275,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,55,Liverpool,24,"['2483e91c-a01e-456f-b247-2c75492d1896', '5da418d2-cf76-41ab-87b7-184e535ae6df']",49,,,,,,,,,,,,,,,,,Liverpool,24,00:21:49.879,Carry,
,,,,,"[109.6, 63.2]",,,,,,,,,,,0.012538001,,,,,,,,,,,,,8bca127b-6d36-4343-bf64-0645c8c28e58,896,,"[109.6, 63.2]",3754275,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Wing,55,Liverpool,24,"['187b9ca5-c241-40ac-9a6e-04160b9dee98', '3f671f77-926b-42fb-904e-c24df50ab701']",57,,,,,,,,,,,,,,,,,Liverpool,24,00:21:57.159,Carry,
,,,,,"[74.5, 69.1]",,,,,,,,,,,0.022499,,,,,,,,,,,,,ae886dde-33f8-459a-8311-e5f3f641ff65,906,,"[74.5, 69.1]",3754275,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,56,Liverpool,24,"['3d18d20c-9401-43f7-a037-487f307bd0ae', 'a43b5a7a-1972-4a31-9b71-e6dc49d94791']",12,,,,,,,,,,,,,,,,,Liverpool,24,00:22:12.189,Carry,
,,,,,"[90.0, 68.1]",,,,,,,,,,,1.030724,,,,,,,,,,,,,27da50d1-46c4-4339-a54d-1029ba100ba7,909,,"[93.2, 63.7]",3754275,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,56,Liverpool,24,"['64d84b13-b5a6-442e-acf6-b59a6a473215', 'cd6fad15-2ddc-49b5-afcf-2224a2c5b81f']",13,,,,,,,,,,,,,,,,,Liverpool,24,00:22:13.227,Carry,
,,,,,"[92.8, 75.3]",,,,,,,,,,,0.210574,,,,,,,,,,,,,74f4dd2e-cbbb-4d30-a059-a9c6ebff2eb0,912,,"[92.8, 75.3]",3754275,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Wing,56,Liverpool,24,"['3ca04700-ed7b-4afa-9df9-5d68b96b07af', '9becc767-30fe-49b3-b03e-237eaff05d93']",15,,,,,,,,,,,,,,,,,Liverpool,24,00:22:15.457,Carry,
,,,,,"[109.3, 78.6]",,,,,,,,,,,6.202684,,,,,,,,,,,,,982143bb-8c1a-4aab-8eac-7729ae225f04,915,,"[110.3, 78.0]",3754275,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,56,Liverpool,24,"['7353ef84-11d5-4b67-ace0-3658fcd1b88e', '8da1edb4-bdc1-418a-8a59-34891d5cc750', 'c2a3f7c0-f438-43c8-83b0-3fe7b7572483']",18,,,,,,,,,,,,,,,,,Liverpool,24,00:22:18.370,Carry,True
,,,,,"[83.6, 63.2]",,,,,,,,,,,1.398304,,,,,,,,,,,,,145f8678-e433-4d2b-bea5-7c43a1d9923d,920,,"[86.0, 67.7]",3754275,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Can,3493.0,Left Defensive Midfield,56,Liverpool,24,"['50350fa1-a68f-423a-9a5f-6aa573d6972b', 'bf905d82-ed05-4dda-85cc-e36267f52100']",27,,,,,,,,,,,,,,,,,Liverpool,24,00:22:27.292,Carry,
,,,,,"[93.1, 24.8]",,,,,,,,,,,1.980666,,,,,,,,,,,,,fdc7a313-b78e-4682-a2e3-0550f808a6f0,925,,"[82.6, 22.0]",3754275,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,56,Liverpool,24,"['37ef9334-ee57-4ee2-b025-d5903595fb8c', 'c20b3bcb-e499-4df6-8b3f-fc7ed083aa4f']",31,,,,,,,,,,,,,,,,,Liverpool,24,00:22:31.829,Carry,
,,,,,"[28.2, 39.3]",,,,,,,,,,,27.575577,,,,,,,,,,,,,82cd87fb-6fd1-42b8-b2e8-23b13b821849,930,,"[3.1, 47.9]",3754275,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,57,Leicester City,22,"['507ce8ee-b493-4269-9a00-9d9a070c2b9d', 'b5e84246-d468-4f0d-9b3c-338259bc68a8']",36,,,,,,,,,,,,,,,,,Leicester City,22,00:22:36.748,Carry,
,,,,,"[68.2, 8.4]",,,,,,,,,,,2.283688,,,,,,,,,,,,,2d0d7078-51a1-4c88-8517-ae889668ab1c,952,,"[52.0, 5.0]",3754275,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alberto Moreno Pérez,3515.0,Left Back,59,Liverpool,24,"['131c5f9c-6d03-472d-94c1-22d378dd67b4', '2154de2b-561c-4b91-9153-d9e7404acfcf', 'c3e7c6ec-2e36-44cc-8731-e3d39301ebdd']",8,,,,,,,,,,,,,,,,,Liverpool,24,00:24:08.389,Carry,True
