bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,4a9d03ed-27eb-4418-9491-9fe49c65ed82,1500,,"[72.3, 11.6]",3754047,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,70,Swansea City,26,['7b1137ec-e811-4f06-b436-5556daeb57f1'],0,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:00.870,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,944ed8fa-97cb-476c-a464-2ce9b188d375,1524,,"[7.8, 70.3]",3754047,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Kyle Naughton,3340.0,Right Back,72,Swansea City,26,['1245bb05-986a-4c47-b422-97d837ee6a6e'],26,,,,,,,,,,,,,,,,,,Swansea City,26,00:33:26.291,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,00e9e451-afce-4afb-b784-8766f6e69e59,1535,,"[72.3, 10.2]",3754047,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,73,Liverpool,24,['53a06609-a39d-4256-b059-38d72ada36c9'],34,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:34.659,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,1d06417d-4b67-43dd-b03f-b983ab24afdf,1555,,"[48.2, 2.2]",3754047,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Left Midfield,75,Swansea City,26,['216a807a-e72d-4aa8-99b6-24e80ddcf74d'],2,,,,,,,,,,,,,,,,,,Swansea City,26,00:34:02.044,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,9d35c1de-5747-4c1a-b8a3-f00ae91d6209,1639,,"[72.5, 58.1]",3754047,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Can,3493.0,Center Defensive Midfield,77,Liverpool,24,['2a196dc8-52ef-4f0b-9a43-86f09f25b853'],33,,,,,,,,,,,,,,,,,,Liverpool,24,00:35:33.833,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,3f3e0f18-0e15-4a28-ad41-dcb425d6a8b6,1829,,"[32.3, 8.3]",3754047,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Left Midfield,81,Liverpool,24,['d43ac542-bcf4-4d41-a74d-d1d6ae194a6c'],21,,,,,,,,,,,,,,,,,,Swansea City,26,00:39:21.765,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,96cdcce6-1252-40c3-9823-06a595e50fd0,1878,,"[50.9, 20.9]",3754047,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Emre Can,3493.0,Center Defensive Midfield,85,Swansea City,26,['d0aaa94c-cbb1-4b07-a7b1-fcdc4cf9cb5c'],30,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:30.276,Duel,True
,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,93b359b0-0c28-4986-8796-a28cb085e501,1882,,"[95.4, 68.1]",3754047,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Midfield,86,Liverpool,24,['4de6e532-abe8-42e5-b364-02b390a30d3c'],34,,,,,,,,,,,,,,,,,,Swansea City,26,00:42:34.419,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,03cd1348-6286-464c-bd8a-85bac09f627d,1960,,"[23.1, 72.0]",3754047,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Midfield,88,Liverpool,24,['58a337a9-4b2c-4ad9-a607-6e6f6eff63e5'],4,,,,,,,,,,,,,,,,,,Swansea City,26,00:44:04.702,Duel,True
,,,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,59b004db-b812-4957-9ac2-8058609459cd,1977,,"[117.3, 8.4]",3754047,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,90,Swansea City,26,"['54d54d96-6793-4f8a-aad8-debed774ec08', '80972018-e7c6-4e63-844d-f6b6f98105f6']",18,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:18.148,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,10f71e34-f442-4fc4-ba31-18133dcf3126,1990,,"[37.5, 21.5]",3754047,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Emre Can,3493.0,Center Defensive Midfield,92,Swansea City,26,['0d7eb43b-677a-4120-92c5-5929fff2be34'],16,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:16.960,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,6287aa94-e33d-43c9-a42d-a396cdb940aa,2003,,"[40.9, 9.0]",3754047,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,92,Swansea City,26,['714c68bc-4b8d-4f65-887f-75c0536fdadf'],26,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:26.510,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,5f099759-3dc1-415c-b4d8-c38e9de1670a,2011,,"[15.9, 14.5]",3754047,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,93,Liverpool,24,['73f51292-ee1e-486e-ae21-1c358a22e835'],30,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:30.290,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,5bd6e8cd-6d5b-4835-9a75-bcb1d36cda10,2129,,"[53.2, 3.9]",3754047,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neil Taylor,9627.0,Left Back,101,Liverpool,24,['a0f1e7e3-522e-4c95-a52d-b8abe03d31a2'],9,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:09.660,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,c25e5b49-4dc8-486e-bcf4-c751ba6a1ffd,2146,,"[52.4, 42.4]",3754047,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éderzito António Macedo Lopes,15996.0,Center Forward,103,Swansea City,26,['fc935ad8-2ff4-437a-bc67-a6f4ef3a7bc2'],47,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:47.300,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,8ce01695-9d91-4180-a7c2-4008eec2461b,2170,,"[20.8, 64.8]",3754047,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,103,Swansea City,26,['da57da01-6afd-4cfe-9a91-7628f48e36b4'],4,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:04.395,Duel,True
,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,d8d2415a-0571-4a04-b7fe-c13eebb12325,2177,,"[84.6, 4.2]",3754047,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,103,Swansea City,26,['27bb3abc-73ef-4e52-b744-d136d22380ed'],8,,,,,,,,,,,,,,,,,,Swansea City,26,00:03:08.645,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,13f706bc-c33e-436c-8d13-a77868984e9a,2232,,"[112.0, 46.3]",3754047,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éderzito António Macedo Lopes,15996.0,Center Forward,103,Swansea City,26,['83ea4bab-ba66-4bba-a69d-8c5f7a31c680'],2,,,,,,,,,,,,,,,,,,Swansea City,26,00:04:02.990,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,1fbbbf5f-5759-41de-990b-1be3b6cc44aa,2322,,"[6.4, 37.5]",3754047,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sung-Yeung Ki,3605.0,Left Center Midfield,108,Liverpool,24,['dfdf1486-84e1-48ac-99dd-0ff4dd5b80f5'],1,,,,,,,,,,,,,,,,,,Swansea City,26,00:07:01.593,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,ad4b3ba4-6255-4ee8-9575-55496e56ad59,2366,,"[42.3, 5.0]",3754047,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Ayew Pelé,3347.0,Left Midfield,110,Liverpool,24,['e21b4cca-28c6-40df-a61c-8c87d7bc9187'],58,,,,,,,,,,,,,,,,,,Swansea City,26,00:08:58.155,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,508cca41-6fe5-4718-bced-28041c717e1a,2373,,"[91.4, 24.5]",3754047,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éderzito António Macedo Lopes,15996.0,Center Forward,111,Swansea City,26,['6ada2a69-1ef8-4c2a-9a40-7543888321aa'],30,,,,,,,,,,,,,,,,,,Swansea City,26,00:09:30.315,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,ae78a9c5-81e9-485a-9ee6-cf803034aa2d,2383,,"[65.2, 18.5]",3754047,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,112,Liverpool,24,['a50f6b3b-5687-4281-aa1c-302c08279ed4'],36,,,,,,,,,,,,,,,,,,Swansea City,26,00:09:36.639,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,ed693be4-01ab-414a-a6e7-d82d401e17e1,2481,,"[110.9, 32.8]",3754047,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,112,Liverpool,24,['d3407208-7811-4728-8968-34def3a89141'],13,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:13.605,Duel,True
,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,33b394c1-bd7b-4c58-9073-9a36fa055ac1,2586,,"[82.0, 9.3]",3754047,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,120,Swansea City,26,['bc9835c1-d5b7-4932-abdf-ab69728ff6d8'],29,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:29.598,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,606ae1dd-9251-40e5-b494-30737d9df367,2623,,"[91.6, 3.3]",3754047,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,123,Liverpool,24,['6c9601ce-ed06-4c9a-b66f-b1a1214462d4'],25,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:25.795,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,2e92f872-33d7-4464-99ab-a84e1bb5ba1a,2643,,"[28.7, 8.1]",3754047,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Ayew Pelé,3347.0,Left Midfield,123,Liverpool,24,['336d96d1-5fea-4d7e-88f8-ee54d6bb037e'],45,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:45.555,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,29efc95a-ea60-4f1c-85ba-8c00c779a5cd,2813,,"[108.6, 46.3]",3754047,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Right Center Midfield,132,Swansea City,26,['353359c5-a9f3-4787-8c0e-3026cedbea0f'],40,,,,,,,,,,,,,,,,,,Swansea City,26,00:22:40.364,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,4f09ddb0-df71-4eb5-ab15-92278742d0ed,2843,,"[90.9, 72.1]",3754047,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wayne Routledge,3449.0,Right Midfield,133,Swansea City,26,['fbc890f8-f373-4a98-8e1d-400a85b4a2c9'],56,,,,,,,,,,,,,,,,,,Swansea City,26,00:23:56.482,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,57cb7cce-99a7-4f10-9768-e06685e9ee9e,2877,,"[34.4, 2.6]",3754047,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Alberto Moreno Pérez,3515.0,Left Back,134,Liverpool,24,['73e8c841-e3d2-4c4b-b0b4-89909d984aa0'],26,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:26.086,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,90dbf69c-c701-4b9a-9d50-798205bd151a,2929,,"[64.1, 33.0]",3754047,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bafétimbi Gomis,20521.0,Center Forward,138,Swansea City,26,['91e59135-b522-4b3f-8a5a-8a2df8e5e371'],1,,,,,,,,,,,,,,,,,,Swansea City,26,00:27:01.723,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,e7c90215-d609-4667-9ce6-a36455d160f2,3016,,"[64.9, 74.2]",3754047,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jefferson Antonio Montero Vite,7063.0,Right Midfield,139,Liverpool,24,['4357a3d2-97db-41eb-a300-c3909d25ee55'],43,,,,,,,,,,,,,,,,,,Swansea City,26,00:28:43.526,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,32e8942c-7bb7-4e24-b4da-4857c3c281a4,3104,,"[42.8, 79.6]",3754047,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Naughton,3340.0,Right Back,144,Liverpool,24,['79bb9493-c667-40b2-9317-6dac00902ee7'],19,,,,,,,,,,,,,,,,,,Swansea City,26,00:31:19.162,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,247ec25f-94df-4068-88f9-f10f35ce0426,3194,,"[14.7, 7.5]",3754047,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,150,Liverpool,24,['a134c0a0-a73d-4383-ac0d-6d4ab42cec25'],5,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:05.892,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,beb9a82f-e4b4-40f3-8fe2-85f77fb08ebd,3204,,"[64.7, 63.3]",3754047,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Bartley,4726.0,Right Center Back,151,Swansea City,26,['8906418b-c2ed-4ca7-aec3-baae39209491'],11,,,,,,,,,,,,,,,,,,Swansea City,26,00:33:11.323,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,8ba1020c-6a46-4d6a-a07d-bd4134910f35,3234,,"[104.7, 47.1]",3754047,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Bafétimbi Gomis,20521.0,Center Forward,152,Swansea City,26,['b75f630b-8b19-423d-9f44-8cdc490c3a30'],6,,,,,,,,,,,,,,,,,,Swansea City,26,00:34:06.839,Duel,True
,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,4ea73979-b21c-4438-9f2c-fbf4417ff393,3240,,"[99.3, 56.7]",3754047,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Ayew Pelé,3347.0,Right Wing,153,Liverpool,24,['7b87cf4e-068d-4617-9b5e-fe4d3846f799'],9,,,,,,,,,,,,,,,,,,Swansea City,26,00:34:09.842,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,a7c407e8-3b9f-48f5-9a88-22f2e80f6915,3256,,"[112.2, 37.2]",3754047,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kyle Bartley,4726.0,Right Center Back,155,Swansea City,26,['5d58ba0f-5cb3-46b6-b97e-ff000fea7aa6'],46,,,,,,,,,,,,,,,,,,Swansea City,26,00:34:46.175,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,8879cd4d-c852-4611-84da-83c6fdc65bc8,3269,,"[71.9, 61.6]",3754047,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Andre Sturridge,3529.0,Center Forward,156,Liverpool,24,['10cc31b2-a4e5-4b74-9535-826d94407a79'],22,,,,,,,,,,,,,,,,,,Liverpool,24,00:36:22.568,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,19cff8ac-8017-4f05-b37b-4322b88ea58b,3288,,"[117.2, 40.3]",3754047,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ashley Williams,3644.0,Left Center Back,158,Swansea City,26,['5bfb16fe-e3cf-43f0-b7d8-ceff715d7f6d'],58,,,,,,,,,,,,,,,,,,Swansea City,26,00:36:58.541,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,d8de0a7c-829a-4640-bc59-e0bbc8c0e5ee,3299,,"[68.5, 56.1]",3754047,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Andre Sturridge,3529.0,Center Forward,159,Liverpool,24,['d986b501-d5fe-4883-9437-ba5959e8d08a'],47,,,,,,,,,,,,,,,,,,Liverpool,24,00:37:47.618,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.077135,,,,,,,,,,,,,29c1cd63-ef70-4750-8227-be1c38662cd1,3392,,"[79.1, 50.2]",3754047,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Andre Sturridge,3529.0,Center Forward,161,Swansea City,26,['a8029d1b-2c32-41f9-af00-a2e5b227f651'],40,,,,,,,,,,,,,,,,,,Liverpool,24,00:39:40.483,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,0b9a8cce-575e-4d71-b6a7-e9549400c74f,3395,,"[75.6, 21.9]",3754047,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bafétimbi Gomis,20521.0,Center Forward,161,Swansea City,26,['9f3bca2f-e8eb-441b-9b16-0aabf80ceeb3'],47,,,,,,,,,,,,,,,,,,Swansea City,26,00:39:47.168,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,5706e78b-3eb6-49fa-a809-39b27061b201,3452,,"[42.8, 71.5]",3754047,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Naughton,3340.0,Right Back,162,Liverpool,24,['8fab3e0d-578a-48ab-8357-40e996c8fc6d'],52,,,,,,,,,,,,,,,,,,Swansea City,26,00:40:52.933,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,52a37bd4-6e17-4a0e-af35-e91dcf27f0e4,3557,,"[78.1, 54.0]",3754047,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Andre Sturridge,3529.0,Center Forward,166,Liverpool,24,['42fa2b07-7aae-452b-a133-c072381b6b2f'],34,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:34.712,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,8f6f017c-92d2-4630-a31c-ee393ff5feeb,3624,,"[14.9, 67.6]",3754047,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kyle Naughton,3340.0,Right Back,169,Liverpool,24,['db8287d6-372c-4970-bcd7-58f86f32120d'],51,,,,,,,,,,,,,,,,,,Swansea City,26,00:44:51.376,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,f85c031c-32a4-4ba6-8f02-1ec57f3c9e90,3634,,"[4.5, 79.6]",3754047,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Naughton,3340.0,Right Back,170,Liverpool,24,['8c1d3518-9155-4ffa-b956-55e1b165b925'],14,,,,,,,,,,,,,,,,,,Swansea City,26,00:45:14.230,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,b13a5d9b-c2f1-483b-82c8-ff9a8e1009fa,3640,,"[2.4, 78.3]",3754047,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Ayew Pelé,3347.0,Right Wing,172,Swansea City,26,['199fc790-737c-4444-ab5e-4bd08081b007'],38,,,,,,,,,,,,,,,,,,Swansea City,26,00:45:38.009,Duel,True
,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,1dadf4c8-7629-4f00-be56-db24151473e6,3652,,"[96.6, 0.5]",3754047,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Left Center Midfield,172,Swansea City,26,['0e5b91df-da88-49e6-92ad-57b5f4858019'],43,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:43.608,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,7d2b7e1d-725d-4c57-bede-f477327c41a4,3718,,"[70.3, 56.4]",3754047,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Andre Sturridge,3529.0,Center Forward,175,Liverpool,24,['ee9f0fe8-b877-4e8f-ba9a-ea9627c936a7'],6,,,,,,,,,,,,,,,,,,Liverpool,24,00:48:06.632,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,d1e63aef-0d75-409c-88d4-c8414ea5a039,3722,,"[93.4, 71.5]",3754047,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordon Ibe,3635.0,Right Midfield,176,Liverpool,24,['4e8f31c0-79c7-4bc1-8fb2-863d3afc7a59'],26,,,,,,,,,,,,,,,,,,Liverpool,24,00:48:26.984,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,6f9bd2d5-45ef-4777-82c2-7b98a47aa002,3773,,"[109.4, 26.8]",3754047,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kyle Bartley,4726.0,Right Center Back,179,Swansea City,26,['77dfc93d-60f2-4a3b-9d48-7211529e6f76'],0,,,,,,,,,,,,,,,,,,Swansea City,26,00:50:00.196,Duel,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9b3c7c60-387f-442d-a644-16b0d28090e3,103,,"[44.0, 72.4]",3754047,1,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leon Britton,4631.0,Center Defensive Midfield,4,Swansea City,26,['3272ab32-f20f-4c80-bfea-e499a298adbf'],44,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:44.090,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,58dad42e-21c7-45f0-ad0b-4ff6eed73dff,260,,"[63.6, 54.1]",3754047,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,11,Swansea City,26,,25,,,,,,,,,,,,,,,,,,Swansea City,26,00:05:25.857,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,50e1f9d1-69df-4112-8ba0-b95bf96bbe28,375,,"[77.9, 16.9]",3754047,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neil Taylor,9627.0,Left Back,21,Swansea City,26,,22,,,,,,,,,,,,,,,,,,Swansea City,26,00:08:22.726,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a55f9564-cdce-4de3-a9c2-fda7cb3c6264,406,,"[87.5, 9.1]",3754047,8,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,24,Liverpool,24,,45,,,,,,,,,,,,,,,,,,Liverpool,24,00:08:45.481,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,27e6bfea-451b-4034-bd9a-0899c513a914,416,,"[63.6, 56.1]",3754047,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éderzito António Macedo Lopes,15996.0,Center Forward,25,Swansea City,26,,8,,,,,,,,,,,,,,,,,,Swansea City,26,00:09:08.253,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5998ae8d-a273-4cd1-a086-2d15eb9ea398,453,,"[88.6, 14.8]",3754047,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,26,Liverpool,24,['dbdc6f54-7a46-4155-9f51-c9982df396b1'],44,,,,,,,,,,,,,,,,,,Liverpool,24,00:09:44.065,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7dc72115-3ff2-4a81-ba3f-f34aff3c8b6d,660,,"[85.8, 57.9]",3754047,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,35,Liverpool,24,,2,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:02.368,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,940ecec9-0e60-4cc3-beab-7fc3edd6fb9a,677,,"[106.7, 29.8]",3754047,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,36,Swansea City,26,['c1b34336-00f3-411a-8510-24b6127d53af'],11,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:11.171,Miscontrol,True
