ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e31cb92d-7e05-4a00-b38c-ac587b283792,1814,Lost Out,"[43.1, 11.8]",3754018,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Williams,3644.0,Left Center Back,98,Liverpool,24,['7b5927a3-b99f-4821-8057-fcf61f8a275d'],50,,,,,,,,,,,,,,,,,Swansea City,26,00:42:50.779,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,922b7509-2801-4b8d-a12b-db9c2729f301,1862,Won,"[59.3, 5.2]",3754018,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,101,Swansea City,26,['f4638579-e534-4826-b730-fef6c7c249be'],5,,,,,,,,,,,,,,,,,Liverpool,24,00:45:05.721,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fce1d9d4-6638-42ad-b930-97bdf66494de,1897,Lost Out,"[42.3, 5.1]",3754018,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neil Taylor,9627.0,Left Back,103,Liverpool,24,['fa2cd2db-632b-43cc-8261-a331123b3edd'],36,,,,,,,,,,,,,,,,,Swansea City,26,00:45:36.092,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,296fe3c3-f87b-49d7-9b8c-d2ea820cdf12,1945,Won,"[16.8, 9.6]",3754018,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bradley Shaun Smith,13448.0,Left Back,106,Liverpool,24,['fbb87d15-0c69-4380-86b7-a55e5dc1417b'],20,,,,,,,,,,,,,,,,,Liverpool,24,00:00:20.212,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,2647397e-cea2-46b7-b53e-f1d94b91c2b6,2033,Won,"[88.1, 24.1]",3754018,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oluwaseyi Babajide Ojo,13200.0,Right Midfield,109,Liverpool,24,['5c03cae0-ee5f-4035-9389-734b25aa3a3a'],52,,,,,,,,,,,,,,,,,Liverpool,24,00:01:52.410,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,c7e47992-d92a-41f9-a3d6-b87591edf767,2041,Won,"[22.1, 54.5]",3754018,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,110,Swansea City,26,['4be1e85b-de15-4f19-989e-df75c288dca6'],0,,,,,,,,,,,,,,,,,Swansea City,26,00:02:00.868,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,0921f09e-eb18-4e91-bcb9-d84981519e93,2141,Success In Play,"[61.2, 62.3]",3754018,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Right Center Midfield,113,Swansea City,26,['09a3cea2-2e39-4d74-a126-6ce6955b848d'],46,,,,,,,,,,,,,,,,,Liverpool,24,00:03:46.068,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,de8095b5-d3fa-420c-9d44-9dcf87fb2c0b,2159,Won,"[47.4, 38.0]",3754018,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Routledge,3449.0,Right Wing,114,Liverpool,24,['1aa5ac7d-4fa9-4cef-ae96-4c74aac3d3c2'],56,,,,,,,,,,,,,,,,,Swansea City,26,00:03:56.896,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bc5e2b24-7eb2-41cb-8375-8f5b67ff9e1b,2193,Lost In Play,"[45.5, 23.1]",3754018,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Left Center Back,115,Swansea City,26,['feb0b225-cf94-4245-949d-b018154e8df2'],42,,,,,,,,,,,,,,,,,Liverpool,24,00:04:42.005,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2a3b11d1-e8d1-4a13-bd44-e8be98730cec,2285,Lost Out,"[66.1, 6.8]",3754018,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Wing,118,Liverpool,24,['ae6f459e-ad81-40ab-8a0a-2106f6682bb5'],11,,,,,,,,,,,,,,,,,Swansea City,26,00:07:11.645,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,963dc17a-b86a-4ecb-b33f-5521df2d2a9c,2316,Lost In Play,"[58.2, 70.5]",3754018,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Routledge,3449.0,Right Wing,121,Liverpool,24,"['2d18bad3-889a-486c-b871-a50219f80590', 'c83ffe7f-2e9c-466b-b70a-fea9428eb639']",8,,,,,,,,,,,,,,,,,Swansea City,26,00:08:08.117,Interception,True
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,32079ea0-4527-4401-b689-fb81c3b31f8c,2570,Won,"[68.8, 11.1]",3754018,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Linford Stewart,11992.0,Left Center Midfield,131,Liverpool,24,['8cc46a3f-7956-4c43-abf0-9e50cded9948'],8,,,,,,,,,,,,,,,,,Liverpool,24,00:14:08.560,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,97587391-23a1-461a-8323-0741fe8acb9a,2617,Lost In Play,"[73.2, 46.6]",3754018,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Linford Stewart,11992.0,Left Center Midfield,133,Swansea City,26,,57,,,,,,,,,,,,,,,,,Liverpool,24,00:14:57.332,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9fea50c3-be93-4b23-a98d-de3897959005,2638,Success In Play,"[54.7, 31.2]",3754018,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Britton,4631.0,Left Defensive Midfield,134,Liverpool,24,['c2c3129d-7a56-458f-bd31-c3e56853ad6c'],18,,,,,,,,,,,,,,,,,Swansea City,26,00:15:18.897,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3c14287a-998e-45e0-8530-a1a00a787bb4,2775,Lost Out,"[9.2, 28.0]",3754018,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neil Taylor,9627.0,Left Back,140,Liverpool,24,"['7c831a65-b6a6-4fc8-a4b6-3d46e17f2ee8', 'a01f160a-e091-4ff7-97b8-8a393efc5c66']",36,,,,,,,,,,,,,,,,,Swansea City,26,00:17:36.997,Interception,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,529914af-553a-46f0-b3e2-50ebe8d79cb4,2841,Success In Play,"[28.2, 19.3]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kevin Linford Stewart,11992.0,Left Center Midfield,142,Swansea City,26,"['3104664d-f814-491f-8470-c3216d8cbe77', '5569f5ef-e188-4235-9471-75c2abce1755']",27,,,,,,,,,,,,,,,,,Liverpool,24,00:20:27.275,Interception,True
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,9756032f-edcf-41e1-b574-5c9434966245,3027,Won,"[35.0, 51.2]",3754018,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,152,Swansea City,26,['48d54d34-0256-4659-a3af-c58b6ebf8330'],8,,,,,,,,,,,,,,,,,Swansea City,26,00:25:08.798,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0ce5cf7e-795a-4d0d-90ba-554cc1f833f5,3078,Lost In Play,"[57.1, 55.7]",3754018,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Benteke Liolo,3380.0,Right Center Forward,152,Swansea City,26,['622493be-6800-4cbe-a597-d78982a6a273'],49,,,,,,,,,,,,,,,,,Liverpool,24,00:25:49.522,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6ff96de2-a3fb-4c88-a4ff-d102338bd217,3180,Success In Play,"[35.8, 32.4]",3754018,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Right Center Midfield,153,Swansea City,26,['93acdf27-af29-4439-a5e9-9199c500d054'],54,,,,,,,,,,,,,,,,,Liverpool,24,00:27:54.463,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1e76a9c6-9423-493d-b9a9-d6d6034ff5cf,3810,Lost Out,"[78.7, 18.5]",3754018,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dejan Lovren,3471.0,Left Center Back,181,Liverpool,24,['f2b40f7c-ef02-40d9-bee9-686a35d959a4'],55,,,,,,,,,,,,,,,,,Liverpool,24,00:42:55.632,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1e125178-358a-4b42-aba7-754d47d3d4f3,3902,Won,"[23.7, 65.8]",3754018,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Linford Stewart,11992.0,Right Back,186,Liverpool,24,"['136d54c6-b475-48be-a6a8-e108940d2568', 'b386af3d-6c8b-4bae-86cf-d92d5027f620']",5,,,,,,,,,,,,,,,,,Liverpool,24,00:45:05.844,Interception,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,48cf510e-d1bb-40b8-8ec7-8adf692ef375,3910,Lost Out,"[75.0, 13.6]",3754018,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Britton,4631.0,Right Defensive Midfield,186,Liverpool,24,['61f3e59b-0b8a-4ff8-a4bb-3d211c5cb995'],12,,,,,,,,,,,,,,,,,Swansea City,26,00:45:12.731,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d8202e1e-e7ec-4746-be75-d905ae5982d8,3954,Won,"[35.4, 33.9]",3754018,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jack Frank Porteous Cork,3462.0,Left Defensive Midfield,188,Liverpool,24,"['67b51bba-55db-4b98-887f-05f34d0fb3ce', 'ddab0a77-0d33-416f-b70f-ea071ec6a5b0']",39,,,,,,,,,,,,,,,,,Swansea City,26,00:46:39.032,Interception,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,Claim,,,Keeper Sweeper,183f876d-47bf-415c-ac9d-d19d1ad94558,320,,"[11.3, 49.1]",3754018,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Łukasz Fabiański,3262.0,Goalkeeper,17,Swansea City,26,['4b0ffc62-d211-40e4-809c-db4c66d29fa6'],41,,,,,,,,,,,,,,,,,Swansea City,26,00:05:41.071,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.5, 42.3]",,Set,,Shot Faced,0d29992e-c2e0-4513-be34-b5c424456aea,496,,"[1.5, 42.3]",3754018,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Łukasz Fabiański,3262.0,Goalkeeper,25,Liverpool,24,['aed19b51-9cf4-476b-adba-2907943edb5d'],45,,,,,,,,,,,,,,,,,Swansea City,26,00:09:45.132,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,0991a872-8842-4f09-9f32-3cff22744f2c,582,,"[3.9, 39.6]",3754018,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Ward,9914.0,Goalkeeper,30,Liverpool,24,['315d9ff6-a218-4c87-bbe6-24eea408e40d'],45,,,,,,,,,,,,,,,,,Liverpool,24,00:11:45.238,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[3.2, 44.3]",,Set,,Shot Faced,7428712a-95d0-422c-b0bb-d4ba1a908dd4,602,,"[3.2, 44.3]",3754018,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Ward,9914.0,Goalkeeper,33,Swansea City,26,['800e6166-95aa-4f3d-a34b-fc95d270a8bf'],56,,,,,,,,,,,,,,,,,Liverpool,24,00:11:56.859,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.6, 39.4]",,Set,,Shot Faced,1b050cba-f79c-45aa-933a-068d37016406,610,,"[2.6, 39.4]",3754018,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Danny Ward,9914.0,Goalkeeper,34,Swansea City,26,['7fd94e0b-c66e-4ee0-b532-416f5f967e3f'],39,,,,,,,,,,,,,,,,,Liverpool,24,00:12:39.198,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[5.1, 43.5]",,Set,,Shot Faced,be4d79b8-3452-43c5-a68f-3e7125baed0b,640,,"[5.1, 43.5]",3754018,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Danny Ward,9914.0,Goalkeeper,34,Swansea City,26,['95d5b325-2ffc-4a63-8ebe-711476bc895b'],59,,,,,,,,,,,,,,,,,Liverpool,24,00:12:59.731,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[5.5, 42.1]",,Set,,Shot Faced,c2c78d68-bcaf-4a9d-97da-cb284130cfdf,940,,"[5.5, 42.1]",3754018,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Ward,9914.0,Goalkeeper,47,Swansea City,26,['62c12faf-1f9b-4bbf-88c7-ae227f88e149'],24,,,,,,,,,,,,,,,,,Liverpool,24,00:19:24.162,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,No Touch,Set,Standing,Goal Conceded,d6f27cc2-ef6a-4781-a799-81470c6786bf,945,,"[1.6, 40.0]",3754018,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Danny Ward,9914.0,Goalkeeper,48,Swansea City,26,['5e47e7f2-b9d6-478d-9a2e-9b2d4bcef568'],56,,,,,,,,,,,,,,,,,Liverpool,24,00:19:56.928,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Success,Set,Diving,Shot Saved,35c4cd31-dd83-4ac8-81da-4dcd7c22fa37,1138,,"[1.8, 39.0]",3754018,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,55,Swansea City,26,['53ffc506-b842-4ede-bcc7-3d160676cd6d'],2,,,,,,,,,,,,,,,,,Swansea City,26,00:24:02.013,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,Right Foot,,In Play Danger,Moving,Standing,Shot Saved,7bf05828-894c-4b57-bf64-68dd9b148645,1216,,"[1.8, 41.7]",3754018,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danny Ward,9914.0,Goalkeeper,60,Swansea City,26,['1ab1e6f4-4545-4e0e-b1ed-f63543bdb859'],29,,,,,,,,,,,,,,,,,Liverpool,24,00:25:29.809,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,Right Hand,,In Play Danger,Prone,Standing,Shot Saved,3d0f89a1-e5b0-4cbc-b4ee-c945afb5483f,1219,,"[2.3, 38.0]",3754018,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danny Ward,9914.0,Goalkeeper,60,Swansea City,26,['96f1d5c1-0061-4978-8ea1-f2ae9f84fdad'],31,,,,,,,,,,,,,,,,,Liverpool,24,00:25:31.850,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[0.9, 39.0]",,Set,,Shot Faced,56d7b0d6-9145-4269-b2cb-ed458aaa5fd8,1238,,"[0.9, 39.0]",3754018,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danny Ward,9914.0,Goalkeeper,62,Swansea City,26,['97033166-556e-4676-a19e-35acec074f64'],50,,,,,,,,,,,,,,,,,Liverpool,24,00:26:50.691,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.1, 41.0]",,Set,,Shot Faced,8217b6ba-807a-4fff-9182-d669007bc916,1311,,"[1.1, 41.0]",3754018,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Łukasz Fabiański,3262.0,Goalkeeper,68,Liverpool,24,['151ce919-5cf1-482b-bb5d-13826dfcb34f'],4,,,,,,,,,,,,,,,,,Swansea City,26,00:29:04.509,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,Right Hand,,In Play Danger,Set,Diving,Shot Saved,07117cbc-fb57-4f63-b2ec-998f79c82fa0,1355,,"[4.0, 43.3]",3754018,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Ward,9914.0,Goalkeeper,71,Swansea City,26,['3c151482-9b32-4cc5-a567-d59b90a70aa0'],51,,,,,,,,,,,,,,,,,Liverpool,24,00:29:51.486,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,No Touch,Set,Diving,Goal Conceded,2f745c7a-0757-475f-93c1-b0e8d41b779b,1465,,"[4.6, 40.7]",3754018,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danny Ward,9914.0,Goalkeeper,76,Swansea City,26,['e5b65679-2174-44f6-8600-0f313a7fd902'],27,,,,,,,,,,,,,,,,,Liverpool,24,00:32:27.069,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[5.7, 44.7]",,Set,,Shot Faced,5ace137d-b57f-4491-ac8c-d641f265f2a4,1569,,"[5.7, 44.7]",3754018,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,81,Liverpool,24,['ddb41207-c96e-4819-9c5b-4ccee9be5f3b'],17,,,,,,,,,,,,,,,,,Swansea City,26,00:35:17.456,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Saved Twice,Set,Standing,Shot Saved,d2e475f0-abb0-4e56-852e-2e0e9e4e37e5,1640,,"[2.0, 39.6]",3754018,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,83,Liverpool,24,['e1906341-3cd5-4fb9-b52e-74265e1903bb'],59,,,,,,,,,,,,,,,,,Swansea City,26,00:36:59.113,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,24e2979a-8ce3-44fa-886b-768b58633780,1687,,"[2.2, 42.4]",3754018,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Ward,9914.0,Goalkeeper,88,Liverpool,24,['04b155d0-9c6a-4d39-8acb-45cf888368d8'],55,,,,,,,,,,,,,,,,,Liverpool,24,00:38:55.875,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[4.3, 38.0]",,Set,,Shot Faced,b3118a86-e66f-4981-acd5-d810cecbe71d,1780,,"[4.3, 38.0]",3754018,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Łukasz Fabiański,3262.0,Goalkeeper,95,Liverpool,24,['b0684ef0-26ee-4aa2-bcbf-11bbe4fe04a1'],4,,,,,,,,,,,,,,,,,Swansea City,26,00:41:04.446,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.8, 40.5]",,Set,,Shot Faced,75d7b088-0411-4f1e-94e4-6f6328710c17,1855,,"[1.8, 40.5]",3754018,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Łukasz Fabiański,3262.0,Goalkeeper,100,Liverpool,24,['6cb835b6-b477-41c9-bf2c-58a33d7d8faf'],32,,,,,,,,,,,,,,,,,Swansea City,26,00:44:32.138,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[3.7, 41.1]",,Set,,Shot Faced,40aaebea-cd6d-4ac3-b324-ed0a67f6ae50,2762,,"[3.7, 41.1]",3754018,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,140,Liverpool,24,['3d59e471-fdd2-46cd-ba3c-eeee683dd223'],27,,,,,,,,,,,,,,,,,Swansea City,26,00:17:27.892,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,No Touch,Set,Standing,Goal Conceded,c84f77a3-f528-439f-bcde-ec8f2ce4121f,2781,,"[0.7, 40.0]",3754018,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Łukasz Fabiański,3262.0,Goalkeeper,141,Liverpool,24,['dc3a13c5-e01b-4dfa-9c47-7540aae5cab0'],3,,,,,,,,,,,,,,,,,Swansea City,26,00:19:03.440,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[3.8, 41.5]",,Set,,Shot Faced,cce1ecef-b9c2-4efb-9505-688156c4d369,2830,,"[3.8, 41.5]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Danny Ward,9914.0,Goalkeeper,142,Swansea City,26,['7c59cf33-4dc1-41b1-ade3-bbff05b46339'],22,,,,,,,,,,,,,,,,,Liverpool,24,00:20:22.131,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,No Touch,Set,Standing,Goal Conceded,b6f472ce-487d-4ec8-a84b-b149332feba0,2929,,"[2.1, 41.3]",3754018,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Ward,9914.0,Goalkeeper,145,Liverpool,24,['d18202ab-fc3e-4dce-ac30-75e52dc97666'],37,,,,,,,,,,,,,,,,,Liverpool,24,00:21:37.707,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[4.9, 39.4]",,Set,,Shot Faced,8ad87702-a039-4701-9777-3c7d9f066d2e,3114,,"[4.9, 39.4]",3754018,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Ward,9914.0,Goalkeeper,152,Swansea City,26,['db85ae41-e960-4e85-be2c-54667e124fbb'],13,,,,,,,,,,,,,,,,,Liverpool,24,00:26:13.273,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,In Play Safe,,,Punch,054f28b9-56ce-4da1-9b4b-1fe18192f084,3249,,"[6.4, 42.1]",3754018,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Łukasz Fabiański,3262.0,Goalkeeper,156,Liverpool,24,['f1e3a919-486a-4df2-92c1-eba556cbee4d'],33,,,,,,,,,,,,,,,,,Swansea City,26,00:29:33.838,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[4.3, 38.9]",,Set,,Shot Faced,818faf5c-7dac-4622-a27b-15b9c47a45d7,3254,,"[4.3, 38.9]",3754018,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Łukasz Fabiański,3262.0,Goalkeeper,156,Liverpool,24,['5aebd5d6-9dde-4c52-b6fe-ea95900d5ec0'],38,,,,,,,,,,,,,,,,,Swansea City,26,00:29:38.158,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,In Play Safe,,,Punch,4307df2a-ad87-4940-b16d-b9ec3a7e2848,3257,,"[7.2, 42.0]",3754018,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Łukasz Fabiański,3262.0,Goalkeeper,157,Liverpool,24,['6423bc07-cea8-46b5-9982-a765852adb9b'],9,,,,,,,,,,,,,,,,,Swansea City,26,00:30:09.395,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.3, 39.8]",,Set,,Shot Faced,3529e0a0-5bb2-4ac2-9cad-25ccd82795bb,3320,,"[1.3, 39.8]",3754018,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Danny Ward,9914.0,Goalkeeper,160,Swansea City,26,['dc3eaa15-376b-4874-b015-d3ae4ef8990c'],39,,,,,,,,,,,,,,,,,Liverpool,24,00:32:39.704,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[3.5, 41.1]",,Set,,Shot Faced,1bb386b3-f491-44af-9b64-cf1eb9ca02bc,3515,,"[3.5, 41.1]",3754018,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Ward,9914.0,Goalkeeper,169,Swansea City,26,['b1ca7c72-1094-4b82-bfd1-0be39f675c1e'],23,,,,,,,,,,,,,,,,,Liverpool,24,00:37:23.616,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,13a79ac9-84b9-4201-a3d4-d4dfa6f0e072,3628,,"[4.3, 41.7]",3754018,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Ward,9914.0,Goalkeeper,176,Liverpool,24,['182d6b07-b46a-4c66-896f-71d14e59a154'],34,,,,,,,,,,,,,,,,,Liverpool,24,00:39:34.542,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[3.3, 38.8]",,Set,,Shot Faced,65ad4b10-bf57-4862-b0f3-46c3a16016a8,3776,,"[3.3, 38.8]",3754018,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Ward,9914.0,Goalkeeper,180,Swansea City,26,['2efb42ba-ba67-448a-a04c-a49fb7d32597'],1,,,,,,,,,,,,,,,,,Liverpool,24,00:42:01.822,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,13825409-5216-4a03-ba45-5dff7543a3d0,361,,"[61.5, 39.3]",3754018,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,19,Swansea City,26,"['6ce1f2e1-413c-4137-bfdb-b9c291213e7a', 'e0621d3a-85c9-41ea-a1a1-3d1be53dcb57']",33,,,,,,,,,,,,,,,,,Liverpool,24,00:06:33.850,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e9807f18-9a76-4dec-bd94-adda0e7d8aa6,486,,"[28.3, 58.3]",3754018,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,25,Liverpool,24,"['127a8ffe-4c5e-4f1e-8dec-707d66209352', 'f8cdac59-e581-44ea-a653-764fa738b389']",36,,,,,,,,,,,,,,,,,Swansea City,26,00:09:36.050,Dribbled Past,
