ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.714656,,,,,,,,,,,,,3ab1d56f-bf50-444e-a293-4ffc56a769cd,2543,,"[32.4, 11.5]",3749253,72,,,,0.024686342,,Left Foot,,,,"[40.5, 11.7]",,Ground Pass,,8.1024685,,,Robert Pirès,19312.0,,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Right Defensive Midfield,177,Arsenal,1,['29b1049a-d516-4e2c-8875-c89162c741d4'],46,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:46.713,Pass,
,,,,,,,,,,,,,,,,0.93037,,,,,,,,,,,,,f53c8046-0fe1-408d-aeb8-b4875559ea08,2546,,"[45.1, 9.4]",3749253,72,,,,0.23472261,,Right Foot,,,,"[63.5, 13.8]",,Ground Pass,,18.918774,,,Sylvain Wiltord,15512.0,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Midfield,177,Arsenal,1,['58c4945e-d74e-4eef-94e1-cbd0cfc0decd'],51,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:51.187,Pass,
,,,,,,,,,,,,,,,,0.861332,,,,,,,,,,,,,9cba03f4-33a4-4e56-aba6-2cc384c8870c,2550,,"[63.6, 12.9]",3749253,72,,,,-2.335145,,Right Foot,,,,"[54.3, 3.2]",,Low Pass,,13.438005,,,Thierry Henry,15516.0,,,,,,,2,Regular Play,Sylvain Wiltord,15512.0,Right Center Forward,177,Arsenal,1,"['058b1c5f-d07e-4683-8122-89eca2872f32', 'b9b9f640-e175-4fd1-8dc4-ca17725a9534']",53,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:53.328,Pass,True
,,,,,,,,,,,,,,,,1.631985,,,,,,,,,,,,,002655dd-3e52-4ff8-b6bb-8b8fdd2b7142,2553,,"[52.0, 4.0]",3749253,72,,,,2.7137947,,Right Foot,,,,"[32.7, 12.8]",,Ground Pass,,21.211554,,,Ashley Cole,12529.0,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,177,Arsenal,1,['29487a62-7b64-47ab-907e-897bb19974c2'],56,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:56.194,Pass,
,,,,,,,,,,,,,,,,0.385549,,,,,,,,,,,,,50be49d9-dfe0-46cd-87eb-9bcad1be6a40,2557,,"[30.6, 16.7]",3749253,72,,,,0.24497867,,Left Foot,,,,"[33.8, 17.5]",,Ground Pass,,3.2984846,Incomplete,,,,,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,177,Arsenal,1,"['28f427c0-d61a-458c-8e64-21fc021df59f', '4e723ae9-390e-486e-97e5-b8e886530546']",58,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:58.647,Pass,True
,,,,,,,,,,,,,,,,1.130525,,,,,,,,,,,,,c1a1b44a-3e9a-4bcf-9ad2-955414428df9,2561,,"[78.2, 64.8]",3749253,73,,,,0.14079452,,Right Foot,,,,"[90.9, 66.6]",,Low Pass,,12.826925,,,El-Hadji Ousseynou Diouf,40257.0,,,,,,,2,Regular Play,Emile Heskey,15659.0,Left Center Forward,178,Liverpool,24,['f5acc3ee-59be-4c36-8bfc-6f49aee0628e'],1,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:01.390,Pass,
,,,,,,,,,,,,,,,,1.253134,,,,,,,,,,,,,516b6d53-6f0f-48d3-bacc-fb662c745c2c,2563,,"[90.9, 66.6]",3749253,73,,,,-1.2938875,,Right Foot,,,,"[93.6, 57.1]",,Low Pass,,9.876234,,,Emile Heskey,15659.0,,,,,,,2,Regular Play,El-Hadji Ousseynou Diouf,40257.0,Right Midfield,178,Liverpool,24,['15ae4997-e8ea-460e-a452-ecf467d531c1'],2,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:02.521,Pass,
,,,,,,,,,,,,,,,,1.095796,,,,,,,,,,,,,94480caf-9b41-4ae1-bffa-69c6c5f47c95,2568,,"[27.1, 23.5]",3749253,73,,,,-0.14189705,,Right Foot,,,,"[30.6, 23.0]",,Ground Pass,,3.535534,,,Eduardo César Daude Gaspar,26014.0,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Midfield,179,Arsenal,1,['624cb2a6-b02c-4aa5-b694-b42238b41260'],5,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:05.257,Pass,
,,,,,,,,,,,,,,,,1.119385,,,,,,,,,,,,,10879e6a-d73f-4b7f-ad9a-fe7cef903835,2571,,"[30.6, 23.2]",3749253,73,,,,0.933726,,Left Foot,,,,"[34.3, 28.2]",,Ground Pass,,6.2201285,,,Gilberto Aparecido da Silva,40221.0,,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Right Defensive Midfield,179,Arsenal,1,['6145c1f5-d013-4157-8c75-27840aa5ab7e'],6,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:06.560,Pass,
,,,,,,,,,,,,,,,,1.010011,,,,,,,,,,,,,b2682442-b679-4ad0-ada2-a138c0e1f71f,2574,,"[42.2, 26.5]",3749253,73,,,,0.7478731,,Right Foot,,,,"[57.4, 40.6]",,Ground Pass,,20.732824,,,Ray Parlour,24972.0,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Defensive Midfield,179,Arsenal,1,['343c7383-5730-48ff-bb11-ddfa09199502'],8,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:08.587,Pass,
,,,,,,,,,,,,,,,,1.921441,,,,,,,,,,,,,dda010e8-e50f-4c14-b375-624dc3ef44cc,2577,,"[60.8, 39.3]",3749253,73,,,,-1.075186,,Right Foot,,,,"[80.1, 3.6]",,Low Pass,,40.583,,,Sylvain Wiltord,15512.0,,,,,,,2,Regular Play,Ray Parlour,24972.0,Right Midfield,179,Arsenal,1,['fcb4620c-d7aa-40af-a682-50a7918aa680'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:10.463,Pass,
,,,,,,,,,,,,,,,,1.250548,,,,,,,,,,,,,5c96bd3e-8599-4b73-aeda-70faaad4da68,2580,,"[90.7, 21.7]",3749253,73,,,,-0.5633163,,Right Foot,,,,"[105.9, 12.1]",,Ground Pass,,17.977764,,,Thierry Henry,15516.0,,,,,,,2,Regular Play,Sylvain Wiltord,15512.0,Right Center Forward,179,Arsenal,1,['e4158e1c-a13e-4b20-8b46-17ecba322b6c'],17,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:17.012,Pass,
,,,,,,,,,,,,,,,,0.869847,,,,,,,,,,,,,a8a15763-e776-48a5-98d4-4d25097791e5,2583,,"[118.8, 24.4]",3749253,73,,,,1.6571949,,Left Foot,True,,,"[117.7, 37.1]",,Low Pass,,12.747549,Incomplete,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,179,Arsenal,1,['53c79a7c-49b7-4212-b4df-95ea7b2a0571'],20,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:20.276,Pass,
,,,,,,,,,,,,,,,,4.196656,,,,,,,,,,,,,641e72c4-aef5-4cec-82c6-d7daf848a421,2586,,"[6.8, 43.6]",3749253,73,,,,-0.6481708,,Keeper Arm,,,,"[30.7, 25.5]",,Ground Pass,,29.980328,,,Steven Gerrard,19109.0,,,,,,,2,Regular Play,Jerzy Dudek,34390.0,Goalkeeper,180,Liverpool,24,['90b4fee7-3b5e-4fdd-8c4e-6a75a7d8b7ec'],22,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:22.478,Pass,
,,,,,,,,,,,,,,,,1.948896,,,,,,,,,,,,,8cf5cac0-cf1c-4c4e-b34c-8bd1121960fe,2589,,"[48.7, 41.6]",3749253,73,,,,1.1487913,,Right Foot,,,,"[64.1, 75.9]",,Ground Pass,,37.598537,,,El-Hadji Ousseynou Diouf,40257.0,,,,,,,2,Regular Play,Steven Gerrard,19109.0,Left Defensive Midfield,180,Liverpool,24,['ea246f4c-d4ac-4ba8-bab9-a24ed5d710c1'],30,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:30.480,Pass,
,,,,,,,,,,,,,,,,2.714251,,,,,,,,,,,,,d8e58b33-4c8e-42ef-8f8d-ebfe6facb74d,2592,,"[68.6, 76.3]",3749253,73,,,,-0.07827114,,Right Foot,,,,"[109.4, 73.1]",,Ground Pass,,40.925297,,,Emile Heskey,15659.0,,,,,,,2,Regular Play,El-Hadji Ousseynou Diouf,40257.0,Right Midfield,180,Liverpool,24,['49c8263c-de0d-426a-be09-a792ae94ab1b'],35,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:35.137,Pass,
,,,,,,,,,,,,,,,,1.797379,,,,,,,,,,,,,83aa56b4-8609-4296-a84b-f91669803725,2596,,"[112.5, 72.2]",3749253,73,,,,-1.4594378,,Left Foot,True,,,"[116.0, 40.9]",,Low Pass,,31.495079,Incomplete,,,,,,,,,,2,Regular Play,Emile Heskey,15659.0,Left Center Forward,180,Liverpool,24,"['63a99025-f592-4ac2-a509-2ad478f31b51', '77aeef6a-a23c-4ce0-81a7-4a2959358c1f']",42,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:42.410,Pass,True
,,,,,,,,,,,,,,,,1.991967,,,,,,,,,,,,,ef5965fb-5a98-4608-9dc7-64c87f69d41d,2598,,"[9.2, 33.4]",3749253,73,True,,,-0.6753791,,Keeper Arm,,,,"[47.4, 2.8]",,High Pass,,48.944866,,,Robert Pirès,19312.0,,,,,,,2,Regular Play,Jens Lehmann,20015.0,Goalkeeper,181,Arsenal,1,['7dfcbb2f-0ebe-496d-a5ee-66609a55e906'],50,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:50.268,Pass,
,,,,,,,,,,,,,,,,0.694984,,,,,,,,,,,,,ce12d58f-c4d5-4890-a238-dcb442c4223a,2600,,"[45.8, 2.6]",3749253,73,,,,0.5351192,,Right Foot,,,,"[62.5, 12.5]",,Low Pass,,19.413912,,,Sylvain Wiltord,15512.0,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Midfield,181,Arsenal,1,['b68ed390-ea50-4a72-93f6-0f7ea720b754'],52,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:52.887,Pass,
,,,,,,,,,,,,,,,,0.770484,,,,,,,,,,,,,1d45bfb0-cc37-4448-a394-a8af5fe9b938,2603,,"[65.4, 13.9]",3749253,73,,,,2.1209621,,Right Foot,,,,"[60.8, 21.4]",,Ground Pass,,8.798295,,,Eduardo César Daude Gaspar,26014.0,,,,,,,2,Regular Play,Sylvain Wiltord,15512.0,Right Center Forward,181,Arsenal,1,['fc3123bd-ee8a-4138-b821-d9658655b496'],57,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:57.727,Pass,
,,,,,,,,,,,,,,,,0.969142,,,,,,,,,,,,,1c1eccfa-d370-4ea2-bc53-97444fbbdd13,2606,,"[58.5, 15.3]",3749253,73,,,,-1.5707964,,Left Foot,,,,"[58.5, 5.5]",,Ground Pass,,9.8,,,Robert Pirès,19312.0,,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Right Defensive Midfield,181,Arsenal,1,['416ea3da-f2e3-46a3-a018-761a0e99457d'],59,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:59.831,Pass,
,,,,,,,,,,,,,,,,0.370143,,,,,,,,,,,,,f172187f-0283-4167-84bb-e8e260faa3b5,2609,,"[57.8, 2.9]",3749253,74,,,,-2.4502556,,Right Foot,,,,"[54.9, 0.5]",,Low Pass,,3.764306,Out,,,,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Midfield,181,Arsenal,1,,1,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:01.958,Pass,
,,,,,,,,,,,,,,,,1.417314,,,,,,,,,,,,,e0599654-bdeb-456e-97f9-09dd1d648956,2610,,"[64.5, 80.0]",3749253,74,,,,-1.6869379,,,,,,"[63.1, 68.0]",,High Pass,,12.08139,,,Salif Alassane Diao,40256.0,,,,,,Throw-in,2,From Throw In,Steve Finnan,34392.0,Right Back,182,Liverpool,24,['c9c243bd-885a-4c43-9e80-59a8ba5bcbbd'],11,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:11.252,Pass,
,,,,,,,,,,,,,,,,0.718463,,,,,,,,,,,,,55b556c7-ca02-44df-9ba2-73f81f2a33a8,2612,,"[63.7, 67.7]",3749253,74,,,,1.6338705,,Right Foot,,,,"[63.1, 77.2]",,Ground Pass,,9.518929,,,Steve Finnan,34392.0,,,,,,,2,From Throw In,Salif Alassane Diao,40256.0,Right Defensive Midfield,182,Liverpool,24,['cf47486b-74e0-4314-be61-eed4f0e29868'],12,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:12.669,Pass,
,,,,,,,,,,,,,,,,1.91595,,,,,,,,,,,,,8d9c2a84-b2db-44ef-ad19-7226e5f9bd58,2616,,"[63.7, 77.3]",3749253,74,,,,-1.0710709,,Right Foot,,,,"[73.8, 58.8]",,Ground Pass,,21.077477,Incomplete,,Salif Alassane Diao,40256.0,,,,,,,2,From Throw In,Steve Finnan,34392.0,Right Back,182,Liverpool,24,"['ba66a439-849d-4604-b8b7-901d0863ed1d', 'f93e994b-479b-46f0-9267-4c4fe44ad176', 'ffbd0752-7834-4d16-b878-7ceff944f8f6']",14,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:14.097,Pass,True
,,,,,,,,,,,,,,,,1.902628,,,,,,,,,,,,,f93e994b-479b-46f0-9267-4c4fe44ad176,2618,,"[46.3, 21.3]",3749253,74,,,,0.25436807,,Right Foot,,,,"[66.3, 26.5]",,Ground Pass,,20.664946,,,Sylvain Wiltord,15512.0,,,,,,Recovery,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Defensive Midfield,183,Arsenal,1,"['8d9c2a84-b2db-44ef-ad19-7226e5f9bd58', 'eb360dab-1532-4555-a1ca-c1293f2593a9']",16,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:16.013,Pass,
,,,,,,,,,,,,,,,,0.841959,,,,,,,,,,,,,0170e1e9-088d-4344-95f1-8ef129f2dde5,2621,,"[65.4, 26.5]",3749253,74,,,,1.5291537,,Right Foot,,,,"[65.9, 38.5]",,Ground Pass,,12.010412,,,Thierry Henry,15516.0,,,,,,,2,Regular Play,Sylvain Wiltord,15512.0,Right Center Forward,183,Arsenal,1,['28683996-4c5d-449b-8977-efb164f6acdb'],18,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:18.375,Pass,
,,,,,,,,,,,,,,,,2.205426,,,,,,,,,,,,,20bfc6b9-f2ee-4641-b5ec-5660948aa995,2624,,"[73.6, 42.4]",3749253,74,,,,2.4141006,,Left Foot,,,,"[59.0, 55.4]",,Ground Pass,,19.548914,,,Gilberto Aparecido da Silva,40221.0,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,183,Arsenal,1,['d34e4573-4eb6-4ccb-ad40-8f05961289da'],20,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:20.878,Pass,
,,,,,,,,,,,,,,,,1.391474,,,,,,,,,,,,,323609af-fb67-4cf6-86a4-02d42b7ee157,2627,,"[57.5, 66.1]",3749253,74,,,,1.1155168,,Right Foot,,,,"[62.2, 75.7]",,Ground Pass,,10.688779,,,Ray Parlour,24972.0,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Defensive Midfield,183,Arsenal,1,['fabe593c-8f81-4c11-8193-a04e84e426fe'],24,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:24.059,Pass,
,,,,,,,,,,,,,,,,1.206921,,,,,,,,,,,,,69a60deb-5716-41fa-9f42-a3247fab5025,2630,,"[62.5, 75.4]",3749253,74,,,,-2.302193,,Right Foot,,,,"[52.0, 63.7]",,Ground Pass,,15.720687,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,,2,Regular Play,Ray Parlour,24972.0,Right Midfield,183,Arsenal,1,['f388359a-5574-4f98-b78e-443062a7db96'],25,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:25.491,Pass,
,,,,,,,,,,,,,,,,1.141268,,,,,,,,,,,,,2a3492ca-a763-4066-9448-cd23e2a987c7,2633,,"[52.0, 63.7]",3749253,74,,,,-0.13452101,,Right Foot,,,,"[65.3, 61.9]",,Ground Pass,,13.421252,,,Gilberto Aparecido da Silva,40221.0,,,,,,,2,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,183,Arsenal,1,['88c79a82-8ce9-4cad-b0c3-673f0a6c26c9'],26,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:26.886,Pass,
,,,,,,,,,,,,,,,,1.235001,,,,,,,,,,,,,1625c885-e02e-4c04-88e9-c6ea56caed7b,2636,,"[73.3, 57.2]",3749253,74,,,,-2.0050406,,Right Foot,,,,"[66.9, 43.4]",,Ground Pass,,15.211838,,,Eduardo César Daude Gaspar,26014.0,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Defensive Midfield,183,Arsenal,1,['9e03789e-9dd8-481e-a942-35153204317b'],32,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:32.320,Pass,
,,,,,,,,,,,,,,,,3.993048,,,,,,,,,,,,,1fd14f93-27fa-4589-afcc-6106a57771a9,2639,,"[70.5, 43.6]",3749253,74,,,,0.348771,,Left Foot,,,,"[113.4, 59.2]",,High Pass,,45.64833,Incomplete,,,,,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Right Defensive Midfield,183,Arsenal,1,['17873b46-0cb1-46c7-8ab5-e8db55fed9d3'],34,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:34.589,Pass,
,,,,,,,,,,,,,,,,1.592157,,,,,,,,,,,,,76c005c0-2eaf-4278-83af-239272cd4fe2,2642,,"[5.0, 19.9]",3749253,74,,,,-0.4266275,,Right Foot,,,,"[10.5, 17.4]",,Ground Pass,,6.041523,,,John Arne Semundseth Riise,34386.0,,,,,,,2,Regular Play,Jerzy Dudek,34390.0,Goalkeeper,184,Liverpool,24,['99ea546d-5a47-4153-a186-c00a7d205890'],39,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:39.027,Pass,
,,,,,,,,,,,,,,,,1.922484,,,,,,,,,,,,,225812d0-33a7-4505-a9b0-b38db9270d60,2645,,"[15.1, 8.2]",3749253,74,,,,-0.10768987,,Left Foot,,,,"[52.1, 4.2]",,Ground Pass,,37.215588,,,Anthony Le Tallec,7814.0,,,,,,,2,Regular Play,John Arne Semundseth Riise,34386.0,Left Back,184,Liverpool,24,['06ad563f-57b4-4d0d-9a58-6a45b924a0bf'],43,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:43.599,Pass,
,,,,,,,,,,,,,,,,0.839253,,,,,,,,,,,,,d1b1cb73-48c1-4ff9-81d5-bf50f4a88456,2659,,"[89.7, 41.0]",3749253,74,,,,-0.959614,a4729683-793f-4c79-add2-2323e21a1bd9,Right Foot,,,,"[100.0, 26.3]",,Ground Pass,,17.949373,,,Sylvain Wiltord,15512.0,True,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,185,Arsenal,1,"['74545b6b-7268-41fa-bf61-43158034788f', '91c0e7bb-55fe-4f88-99f1-028f5b43da48']",54,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:54.306,Pass,True
,,,,,,,,,,,,,,,,3.04069,,,,,,,,,,,,,48610d47-5397-45d1-8e6e-3a7633865817,2664,,"[10.1, 38.4]",3749253,75,,,,-0.16350548,,Drop Kick,,,,"[79.2, 27.0]",,High Pass,,70.034065,,,Harry Kewell,34391.0,,,,,,,2,From Keeper,Jerzy Dudek,34390.0,Goalkeeper,187,Liverpool,24,['8b0a21c2-828c-4a02-8273-07e1b488aac0'],4,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:04.662,Pass,
,,,,,,,,,,,,,,,,1.699365,,,,,,,,,,,,,8e6e362f-fae7-499b-9d90-92b7dd346e60,2667,,"[79.2, 27.0]",3749253,75,,,True,0.00833314,,,,,,"[91.2, 27.1]",,High Pass,,12.000417,,,Emile Heskey,15659.0,,,,,,,2,Regular Play,Harry Kewell,34391.0,Right Center Forward,188,Liverpool,24,"['346a290d-8ba0-4788-a0d3-3b8ee5b2c7e3', 'ef4cce87-0d22-4aee-9314-31e9459cc22f']",7,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:07.703,Pass,True
,,,,,,,,,,,,,,,,3.345262,,,,,,,,,,,,,c3fecf02-b00d-4280-aa52-a701ef550a11,2670,,"[91.2, 27.1]",3749253,75,,,True,-1.6259888,,,,,,"[90.2, 9.0]",,High Pass,,18.127604,,,Anthony Le Tallec,7814.0,,,,,,,2,Regular Play,Emile Heskey,15659.0,Left Center Forward,189,Liverpool,24,"['72d0ed13-5f1b-4c14-9094-58fb19bdb82f', 'a04c9264-741f-4634-8092-133867446304']",9,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:09.485,Pass,True
,,,,,,,,,,,,,,,,2.029831,,,,,,,,,,,,,039bdcc5-1bfe-43ca-bfc7-25bb641cda07,2673,,"[94.0, 12.7]",3749253,75,,,,1.1626472,,Right Foot,True,,,"[108.4, 46.0]",,High Pass,,36.28016,,,Harry Kewell,34391.0,,,,,,,2,Regular Play,Anthony Le Tallec,7814.0,Left Midfield,190,Liverpool,24,['08e124b8-e763-4fe4-9d3b-a9d730f72d5f'],15,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:15.211,Pass,
,,,,,,,,,,,,,,,,1.641736,,,,,,,,,,,,,ba03d8f2-138a-4553-b262-b4162359aa80,2678,,"[107.3, 80.0]",3749253,75,,,,-2.7096348,,,,,,"[93.2, 73.5]",,Low Pass,,15.526107,,,Steve Finnan,34392.0,,,,,,Throw-in,2,From Throw In,El-Hadji Ousseynou Diouf,40257.0,Right Midfield,191,Liverpool,24,['f73d5c4e-d5dc-48d0-9b5a-65774098f8b7'],25,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:25.953,Pass,
,,,,,,,,,,,,,,,,1.531977,,,,,,,,,,,,,3807c5dc-763c-42e9-98fc-cd82d2f9b41f,2685,,"[97.3, 64.9]",3749253,75,,,,-1.1020982,,Right Foot,True,,,"[109.3, 41.2]",,High Pass,,26.564827,Incomplete,,,,,,,,,,2,From Throw In,Steve Finnan,34392.0,Right Back,191,Liverpool,24,['821b20e9-52e0-4b9c-b2e9-c2a2bb5865d3'],31,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:31.407,Pass,
,,,,,,,,,,,,,,,,2.114042,,,,,,,,,,,,,9e05c5b0-a362-4705-9b66-491436818277,2687,,"[35.0, 28.6]",3749253,75,,,,0.5391616,,Right Foot,,,,"[58.4, 42.6]",,High Pass,,27.268297,Incomplete,,Thierry Henry,15516.0,,,,,,Recovery,2,From Throw In,Sylvain Wiltord,15512.0,Right Center Forward,191,Liverpool,24,"['0813f326-fa7f-43e7-b366-d1f555b4a1ea', '885d9c61-6ea7-4a7a-95a7-f03db3fee40d']",34,,,,,,,,,,,,,,,,,,Arsenal,1,00:30:34.636,Pass,
,,,,,,,,,,,,,,,,3.328959,,,,,,,,,,,,,0813f326-fa7f-43e7-b366-d1f555b4a1ea,2690,,"[61.7, 37.5]",3749253,75,,,True,-1.3200469,,,,,,"[69.0, 9.0]",,High Pass,,29.420061,,,John Arne Semundseth Riise,34386.0,,,,,,Recovery,2,From Throw In,Sami Hyypiä,34389.0,Left Center Back,191,Liverpool,24,"['9e05c5b0-a362-4705-9b66-491436818277', 'cf060f29-24ad-4e9c-a83b-070b572b6c9c', 'e3b2ddfb-70e3-4ef3-b457-071f913facb5']",36,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:36.750,Pass,True
,,,,,,,,,,,,,,,,0.966751,,,,,,,,,,,,,d428939e-78b3-456a-9fef-538750c782f2,2695,,"[43.3, 80.0]",3749253,75,,,,-1.0319768,,,,,,"[48.8, 70.8]",,High Pass,,10.718676,,,Thierry Henry,15516.0,,,,,,Throw-in,2,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,192,Arsenal,1,['f74ca6bf-560e-4e70-89ff-aa7f7a93e18b'],57,,,,,,,,,,,,,,,,,,Arsenal,1,00:30:57.385,Pass,
,,,,,,,,,,,,,,,,0.973816,,,,,,,,,,,,,faae2a58-1f30-4bd5-9966-ddd51a664fa9,2698,,"[49.2, 71.5]",3749253,75,,,,2.2937758,,Left Foot,,,,"[44.7, 76.6]",,Low Pass,,6.8014703,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,,2,From Throw In,Thierry Henry,15516.0,Left Center Forward,192,Arsenal,1,['cac38666-6fc0-4cd9-aabb-8fe27795873a'],58,,,,,,,,,,,,,,,,,,Arsenal,1,00:30:58.392,Pass,
,,,,,,,,,,,,,,,,0.460292,,,,,,,,,,,,,06755e70-c038-4a88-9a68-55c537b608af,2701,,"[44.7, 76.6]",3749253,76,,,,-0.73434764,,Right Foot,,,,"[51.9, 70.1]",,Ground Pass,,9.7,,,Thierry Henry,15516.0,,,,,,,2,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,192,Arsenal,1,['f1d131d8-4abb-4c59-8a4b-81750ad2c184'],1,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:01.432,Pass,
,,,,,,,,,,,,,,,,1.462874,,,,,,,,,,,,,f874cdd8-4d4a-45f0-af5b-2ed8208ffe82,2704,,"[51.9, 70.2]",3749253,76,,,,0.21264492,,Right Foot,,,,"[69.5, 74.0]",,Ground Pass,,18.005554,,,Ray Parlour,24972.0,,,,,,,2,From Throw In,Thierry Henry,15516.0,Left Center Forward,192,Arsenal,1,['bbe99dd7-0afd-4108-aadf-63b5aa61b630'],2,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:02.462,Pass,
,,,,,,,,,,,,,,,,1.216727,,,,,,,,,,,,,5f934f04-a72f-4089-8e39-960bc0ca7986,2708,,"[62.6, 72.2]",3749253,76,,,,-3.053216,,Right Foot,,,,"[54.7, 71.5]",,Ground Pass,,7.930952,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,,2,From Throw In,Ray Parlour,24972.0,Right Midfield,192,Arsenal,1,['f830e6e7-c977-4304-84a8-9bab3cc215ad'],5,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:05.533,Pass,
