ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[86.2, 60.1]",,,,,,,,,,,,1.582435,,,,,,,,,,,,fd264596-4f28-4db6-a69d-66271a44fe25,1694,,"[84.1, 62.4]",3754040,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Andre Sturridge,3529.0,Right Center Forward,84,Liverpool,24,"['2acc03d0-6b96-4ef8-b409-9b8ca621aeec', 'd2587d4b-c5ea-4f96-9e54-907adff3373d']",40,,,,,,,,,,,,,,,,,Liverpool,24,00:39:40.354,Carry,
,,,,"[22.7, 25.6]",,,,,,,,,,,,1.566242,,,,,,,,,,,,6e457405-18f7-49b9-b72c-76361c25be3e,1698,,"[18.7, 27.5]",3754040,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,85,Norwich City,56,"['600b1eee-39eb-4df8-84e9-ffb47d38e159', '98946788-4855-4284-b2cd-de134b2f67ca']",42,,,,,,,,,,,,,,,,,Norwich City,56,00:39:42.991,Carry,
,,,,"[29.8, 30.9]",,,,,,,,,,,,0.08,,,,,,,,,,,,511d558c-72dc-4bd5-ad9c-ac04a8a2a4ab,1702,,"[30.2, 31.4]",3754040,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Left Center Midfield,85,Norwich City,56,"['31488ac1-de77-43f5-9387-0e0cf0833321', '611a621f-c163-4d9c-91c6-2499d8466571', 'a040dcd6-072d-4209-9269-8f4d74f3459b']",45,,,,,,,,,,,,,,,,,Norwich City,56,00:39:45.366,Carry,True
,,,,"[21.5, 25.8]",,,,,,,,,,,,0.04,,,,,,,,,,,,ea7e36da-f072-4acd-9a0a-8b6916d3cae7,1705,,"[21.5, 25.8]",3754040,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,85,Norwich City,56,"['e297c070-81e1-4b41-9abb-2d7f0f0894ce', 'eb347005-29c2-470a-a8bf-508fda5f2fe2']",46,,,,,,,,,,,,,,,,,Norwich City,56,00:39:46.213,Carry,
,,,,"[93.5, 41.7]",,,,,,,,,,,,0.900514,,,,,,,,,,,,e2e9d1b4-ddc5-4640-9878-58fa34a91f68,1708,,"[94.4, 42.3]",3754040,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,85,Norwich City,56,"['b91c481f-0927-4e3a-8a56-14f0d5011c09', 'e890425e-ca44-4732-9fad-c5360ef63d67']",47,,,,,,,,,,,,,,,,,Liverpool,24,00:39:47.326,Carry,
,,,,"[43.1, 32.0]",,,,,,,,,,,,0.728765,,,,,,,,,,,,605f9541-0b2e-4965-822c-af9cf1f87dff,1717,,"[42.4, 31.2]",3754040,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Left Center Midfield,85,Norwich City,56,"['78ae39db-ea3e-4a6e-bd67-f7fecca55e04', '7982deac-23f2-47eb-820b-c7900469f5b7']",56,,,,,,,,,,,,,,,,,Norwich City,56,00:39:56.954,Carry,
,,,,"[69.8, 60.1]",,,,,,,,,,,,0.846078,,,,,,,,,,,,d3ceab40-b430-4696-af35-5c840dcce6e6,1728,,"[68.7, 59.4]",3754040,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Defensive Midfield,86,Liverpool,24,"['464e3a0f-fec6-4c66-a9ca-aa9064092a63', 'c12fd886-86de-490c-8377-34712e599f9e', 'd4ff5dc8-c014-430b-8512-09dc23f99ed8']",10,,,,,,,,,,,,,,,,,Liverpool,24,00:40:10.224,Carry,True
,,,,"[63.4, 21.3]",,,,,,,,,,,,2.416497,,,,,,,,,,,,ad230eb9-2326-44cb-9258-2484f9a15531,1733,,"[54.2, 19.2]",3754040,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Left Center Midfield,87,Norwich City,56,"['4a7e6e0e-7c20-4704-bbda-9b7f81783b15', '70eedac3-d29c-4497-8e8a-fa51bdbb98f4']",12,,,,,,,,,,,,,,,,,Norwich City,56,00:40:12.006,Carry,
,,,,"[65.5, 30.9]",,,,,,,,,,,,1.367819,,,,,,,,,,,,9554d7a2-88b0-4993-ae41-68bb2e7c2478,1736,,"[66.8, 27.5]",3754040,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Graham Dorrans,16334.0,Right Center Midfield,87,Norwich City,56,"['57b2ac78-ad39-444c-9794-e0176be1f020', 'bed9e10e-ab71-4625-8463-d5f70ae0d471']",15,,,,,,,,,,,,,,,,,Norwich City,56,00:40:15.300,Carry,
,,,,"[62.1, 27.5]",,,,,,,,,,,,1.980568,,,,,,,,,,,,414b8c8a-d3cc-4d3b-817a-6c410bfa64b9,1739,,"[58.2, 34.4]",3754040,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Banor Tettey,9463.0,Center Defensive Midfield,87,Norwich City,56,"['29a74a67-bcaf-48d2-9460-7202ee46c328', 'c4d6de4a-4a59-4959-bd03-e785986665e9']",17,,,,,,,,,,,,,,,,,Norwich City,56,00:40:17.575,Carry,
,,,,"[70.0, 2.9]",,,,,,,,,,,,1.384025,,,,,,,,,,,,24006db6-1a80-48b3-9179-4e8731bff5e8,1742,,"[63.6, 7.2]",3754040,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Brady,10967.0,Left Back,87,Norwich City,56,"['11649a78-0d67-4cc6-a234-abf90c6d2739', 'afd55a46-f289-4b2a-97df-a99bcf24badf', 'b5b66446-0a58-465b-a41e-0a89a157d6da']",20,,,,,,,,,,,,,,,,,Norwich City,56,00:40:20.515,Carry,True
,,,,"[82.4, 2.9]",,,,,,,,,,,,0.091443,,,,,,,,,,,,d44b7ddd-7cd7-479b-abfa-68d0274df0d7,1746,,"[85.6, 2.1]",3754040,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matt Jarvis,22594.0,Left Midfield,87,Norwich City,56,"['61217c39-c8c7-44a7-9a84-152a3a404245', 'e56f5eea-40c6-4c69-9936-d48ee7434579']",23,,,,,,,,,,,,,,,,,Norwich City,56,00:40:23.043,Carry,
,,,,"[79.0, 3.8]",,,,,,,,,,,,1.253501,,,,,,,,,,,,4bd7904f-d356-4588-b690-ecaa68385ed2,1751,,"[83.3, 3.1]",3754040,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matt Jarvis,22594.0,Left Midfield,87,Norwich City,56,"['818efb02-f568-4954-8d4c-da6a25595f42', '8a8c08db-0ff0-47f1-9008-bfd8f1905ebb', '8ff10520-154b-4993-a5b1-102a35750240']",24,,,,,,,,,,,,,,,,,Norwich City,56,00:40:24.414,Carry,True
,,,,"[89.5, 38.9]",,,,,,,,,,,,2.797073,,,,,,,,,,,,b6906aec-d4fa-4915-88ff-554a1bfa8a28,1754,,"[79.2, 12.6]",3754040,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Midfield,87,Norwich City,56,"['6a5c5808-5b41-4fc6-abf0-1dedeb785a73', 'c36b579d-18a5-459f-aa47-7993d4d0b720']",26,,,,,,,,,,,,,,,,,Norwich City,56,00:40:26.302,Carry,
,,,,"[89.0, 54.9]",,,,,,,,,,,,1.079371,,,,,,,,,,,,168e7b54-5eda-4424-b78a-b3ab34828a80,1757,,"[84.3, 53.2]",3754040,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Graham Dorrans,16334.0,Right Center Midfield,87,Norwich City,56,"['c5352934-90da-4e99-b867-6550d945c5be', 'e9b20232-1852-44ca-a74e-8cdb24dbe4d1']",30,,,,,,,,,,,,,,,,,Norwich City,56,00:40:30.470,Carry,
,,,,"[25.9, 30.5]",,,,,,,,,,,,0.310226,,,,,,,,,,,,ce9e13e4-1e9a-4596-aa70-dfc2ad2f42dc,1762,,"[27.8, 31.2]",3754040,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Mamadou Sakho,3483.0,Left Center Back,88,Liverpool,24,"['36be2cff-f96f-48ab-b6b0-d7be07406ef8', '7cafb062-523d-4e61-b112-91c173a917c3', 'c236e3e5-c7e2-418d-822a-0ab3d3ab3b4e']",33,,,,,,,,,,,,,,,,,Liverpool,24,00:40:33.079,Carry,True
,,,,"[89.9, 27.5]",,,,,,,,,,,,5.875068,,,,,,,,,,,,858171bb-cb9c-40dd-b559-c1190ee10da7,1766,,"[31.5, 20.9]",3754040,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Alberto Moreno Pérez,3515.0,Left Wing Back,88,Liverpool,24,"['25ff7e52-4ce3-40a9-baaa-28d10b1c1ae9', '6388f485-d453-4661-9b9f-d186c151c31f']",34,,,,,,,,,,,,,,,,,Liverpool,24,00:40:34.304,Carry,
,,,,"[107.8, 27.4]",,,,,,,,,,,,1.227389,,,,,,,,,,,,77122f14-39df-4d68-ab9c-c24bdebaf693,1769,,"[105.7, 25.0]",3754040,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Christian Benteke Liolo,3380.0,Left Center Forward,88,Liverpool,24,"['8acbda03-8cd4-4bad-b3fc-4ea82f414669', 'd4db1956-a4ee-476c-b0a5-60bf4355c26c']",41,,,,,,,,,,,,,,,,,Liverpool,24,00:40:41.551,Carry,
,,,,"[95.1, 44.0]",,,,,,,,,,,,1.19703,,,,,,,,,,,,8aa50797-6514-4c11-995a-35c3dc29639b,1774,,"[93.9, 44.7]",3754040,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,88,Liverpool,24,"['971203e8-13a8-44e9-b402-32cd065dd7a1', 'f0015718-f23e-4cd3-854b-47d5c67579c5']",44,,,,,,,,,,,,,,,,,Liverpool,24,00:40:44.934,Carry,
,,,,"[36.2, 50.4]",,,,,,,,,,,,1.752998,,,,,,,,,,,,3f8b4af7-40a4-4390-ad16-f9f0be601a64,1783,,"[40.5, 53.4]",3754040,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Graham Dorrans,16334.0,Right Center Midfield,89,Norwich City,56,"['1a7c70a3-5328-447a-9bbd-c7ee6b0f7731', '85689049-21a9-403e-b739-4a4e3baec5d0']",55,,,,,,,,,,,,,,,,,Norwich City,56,00:40:55.321,Carry,
,,,,"[8.8, 35.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,c5ae919a-ec4e-4a3e-9aec-c7d9930ecb65,1786,,"[9.0, 35.7]",3754040,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Ruddy,23635.0,Goalkeeper,89,Norwich City,56,"['eb352797-b2d7-4345-9114-09d128014648', 'ed8149ef-8a40-4ced-b11c-7ffe8b6ef8ac']",59,,,,,,,,,,,,,,,,,Norwich City,56,00:40:59.367,Carry,
,,,,"[52.4, 61.1]",,,,,,,,,,,,7.258643,,,,,,,,,,,,b073a7c0-1c1a-4d2b-a938-31c617b0707e,1789,,"[37.0, 72.7]",3754040,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Right Center Back,90,Liverpool,24,"['0e512f50-da5e-4d59-a193-649aa5c88161', 'a6b74ebc-6374-4bae-8384-a455aa4d4367']",5,,,,,,,,,,,,,,,,,Liverpool,24,00:41:05.253,Carry,
,,,,"[66.1, 68.2]",,,,,,,,,,,,2.643607,,,,,,,,,,,,1c2d97f7-7196-41d4-8e0b-50fb77d1f787,1792,,"[72.3, 60.5]",3754040,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Andre Sturridge,3529.0,Right Center Forward,90,Liverpool,24,"['062350bb-b0c2-4282-a67d-d8ed9fe5060c', '3a72b6b8-9ab6-4e54-8158-5f7f8f76680a']",13,,,,,,,,,,,,,,,,,Liverpool,24,00:41:13.638,Carry,
,,,,"[56.7, 62.0]",,,,,,,,,,,,3.000447,,,,,,,,,,,,998b6f42-6067-463a-b703-7f5cb334553a,1795,,"[49.0, 69.9]",3754040,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Right Center Back,90,Liverpool,24,"['24099245-4206-4a7b-bddc-ad142d6dfa84', '439bd6a7-a3ff-45fa-9824-7de684155c0c']",17,,,,,,,,,,,,,,,,,Liverpool,24,00:41:17.542,Carry,
,,,,"[51.8, 45.1]",,,,,,,,,,,,1.568096,,,,,,,,,,,,195d83b6-945c-4fd9-baeb-f5a4b937d304,1798,,"[48.0, 47.7]",3754040,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Center Back,90,Liverpool,24,"['1e9f2ead-f2ba-458d-a3a2-e1e6af9b6e73', '61b7d2f1-0e01-443f-807f-f82fea95dfc4']",22,,,,,,,,,,,,,,,,,Liverpool,24,00:41:22.184,Carry,
,,,,"[57.6, 38.7]",,,,,,,,,,,,0.04,,,,,,,,,,,,50a681dc-40de-4f22-aa10-a8e57c3ec8e9,1801,,"[56.9, 38.0]",3754040,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,90,Liverpool,24,"['057ff30a-82fe-4fbc-88b7-9f6ec11caeeb', '56f22420-8282-45c2-acbe-e1115c09b6d5']",24,,,,,,,,,,,,,,,,,Liverpool,24,00:41:24.563,Carry,
,,,,"[49.7, 45.5]",,,,,,,,,,,,1.759627,,,,,,,,,,,,e959cb26-54f8-48e0-a256-f5e9c25a1322,1804,,"[48.4, 45.5]",3754040,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Center Back,90,Liverpool,24,"['7824aab6-8ba2-4fd8-ad35-187a4bbcbbf6', 'a5d2c65e-34b4-40d9-a66d-8db149879daf']",25,,,,,,,,,,,,,,,,,Liverpool,24,00:41:25.774,Carry,
,,,,"[58.4, 63.7]",,,,,,,,,,,,2.185168,,,,,,,,,,,,b5e25cc0-eb3b-4042-a2fa-c77b88b397c4,1807,,"[50.9, 65.2]",3754040,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Right Center Back,90,Liverpool,24,"['36360d3b-bb1a-45d1-9f30-5077bdf326a7', 'a8f92129-b3e3-4b10-9160-6b2145d64aee']",28,,,,,,,,,,,,,,,,,Liverpool,24,00:41:28.735,Carry,
,,,,"[109.1, 6.2]",,,,,,,,,,,,0.893413,,,,,,,,,,,,004d46ba-87d6-48b9-8371-c2cea246d942,1813,,"[109.8, 7.4]",3754040,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Wing Back,90,Liverpool,24,"['6ffcb44d-5a48-49e5-9262-99ae8baa2b39', '915baf66-21e3-4216-b687-62d7b84810bd']",36,,,,,,,,,,,,,,,,,Liverpool,24,00:41:36.960,Carry,
,,,,"[30.0, 62.6]",,,,,,,,,,,,1.493432,,,,,,,,,,,,e3dc2db5-16aa-4d95-95cd-6bbb8134679b,1826,,"[31.1, 64.6]",3754040,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Wing Back,92,Liverpool,24,"['5dc0fc6b-fcbd-4cca-a506-393b942e46bd', '8b0e6757-0d8a-496f-9021-a76ac7dcf7eb']",7,,,,,,,,,,,,,,,,,Liverpool,24,00:42:07.424,Carry,
,,,,"[55.2, 47.7]",,,,,,,,,,,,7.425593,,,,,,,,,,,,96bbfdc2-9732-4247-aeae-c705cccf5219,1829,,"[20.1, 55.6]",3754040,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Center Back,92,Liverpool,24,"['d2629fea-092f-46a1-ad87-757317cb80f9', 'e4690fc6-dc36-4226-9734-1845debcb37d']",10,,,,,,,,,,,,,,,,,Liverpool,24,00:42:10.156,Carry,
,,,,"[56.7, 73.7]",,,,,,,,,,,,4.80637,,,,,,,,,,,,5267a541-11be-4dd7-85bc-16bf866b10e7,1832,,"[66.6, 57.1]",3754040,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,92,Liverpool,24,"['0b1f0af3-3331-4ae2-a5a8-a909402def7b', '144da2de-c32c-48ce-8a20-33aee267224b', '42129f85-70d9-498d-ab9a-3afae5f36b6d']",18,,,,,,,,,,,,,,,,,Liverpool,24,00:42:18.719,Carry,True
,,,,"[46.0, 67.3]",,,,,,,,,,,,1.226654,,,,,,,,,,,,ab7d8e33-47f9-4c27-b163-292d91b0dfc1,1836,,"[46.0, 67.5]",3754040,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Right Center Back,92,Liverpool,24,"['a967b6fc-26ff-4a27-be87-8be83418d4d5', 'e2514d39-8641-4e74-a92b-18e2e941fb85']",24,,,,,,,,,,,,,,,,,Liverpool,24,00:42:24.417,Carry,
,,,,"[56.7, 53.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,4a2c527e-6558-4eac-8060-fc287db25f52,1839,,"[56.7, 53.9]",3754040,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Defensive Midfield,92,Liverpool,24,"['0b793039-af1b-4eb4-9859-3bafb78482e6', '643da589-c64c-42e6-8199-8048587df147']",26,,,,,,,,,,,,,,,,,Liverpool,24,00:42:26.750,Carry,
,,,,"[42.6, 42.3]",,,,,,,,,,,,0.612888,,,,,,,,,,,,de1579ec-edab-4985-8a23-702c75628378,1842,,"[41.5, 45.1]",3754040,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Center Back,92,Liverpool,24,"['01dcf34e-3bc3-499b-8367-d1ec9713da63', 'dff5765e-89fe-4531-a593-3e81dad60034']",28,,,,,,,,,,,,,,,,,Liverpool,24,00:42:28.020,Carry,
,,,,"[50.9, 13.2]",,,,,,,,,,,,1.185774,,,,,,,,,,,,73796f2e-1e16-4027-940a-fdc0dc68ecdb,1845,,"[45.2, 14.5]",3754040,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,92,Liverpool,24,"['0501c113-b077-412c-b3b5-3c2a7a22d55a', 'f6151d10-e145-402c-9d13-cfd6632d4bf6']",30,,,,,,,,,,,,,,,,,Liverpool,24,00:42:30.216,Carry,
,,,,"[93.1, 20.7]",,,,,,,,,,,,2.058814,,,,,,,,,,,,1e15b625-ab57-4267-a4bf-1bbd9649a60e,1848,,"[79.8, 13.9]",3754040,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Andre Sturridge,3529.0,Right Center Forward,92,Liverpool,24,"['30dddf46-c1d9-40b0-977d-01caf91fb7b8', 'ba0e9ff6-81d1-4e5f-a6b8-8a998fbb50c2']",33,,,,,,,,,,,,,,,,,Liverpool,24,00:42:33.369,Carry,
,,,,"[19.7, 53.6]",,,,,,,,,,,,0.759413,,,,,,,,,,,,e527437a-35b0-47b1-9570-e8fbf2a62ee6,1854,,"[21.0, 55.3]",3754040,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Graham Dorrans,16334.0,Right Center Midfield,93,Norwich City,56,"['193ab9fb-e5c8-4cb4-94e9-a7a573089780', '843b2e2e-993d-49f4-909c-fa37134e6e3e', 'd8d50c17-94bb-41fe-bcc6-c4d866391294', 'efe0ab07-4f13-49bf-9bca-89ab12ea0aa3']",37,,,,,,,,,,,,,,,,,Norwich City,56,00:42:37.098,Carry,True
,,,,"[28.3, 55.5]",,,,,,,,,,,,2.592962,,,,,,,,,,,,90d337ea-e9be-48c3-907f-ea0fe0f38390,1857,,"[19.7, 53.6]",3754040,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Graham Dorrans,16334.0,Right Center Midfield,93,Norwich City,56,"['161d5bfb-5ffb-4033-937e-b9be7cebe12f', '7e2cf421-c861-4cea-babc-07f9e8459904', '843b2e2e-993d-49f4-909c-fa37134e6e3e', 'd8d50c17-94bb-41fe-bcc6-c4d866391294']",37,,,,,,,,,,,,,,,,,Norwich City,56,00:42:37.857,Carry,True
,,,,"[55.9, 50.2]",,,,,,,,,,,,1.338512,,,,,,,,,,,,56de1119-3817-48a8-8fc4-7e18e9833242,1861,,"[56.5, 50.2]",3754040,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cameron Jerome,4807.0,Center Forward,93,Norwich City,56,"['42c4025c-4196-4113-a5e6-2504b52f5076', '8a1ec39a-b9c6-465d-86b1-4a829129dd4f', 'f60b5ae1-3420-4049-bf30-bb6fbe4b8de5']",42,,,,,,,,,,,,,,,,,Norwich City,56,00:42:42.743,Carry,True
,,,,"[54.4, 49.1]",,,,,,,,,,,,0.047207,,,,,,,,,,,,c5572f0b-8feb-46e9-87b5-2430a40373ee,1865,,"[55.9, 50.2]",3754040,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cameron Jerome,4807.0,Center Forward,93,Norwich City,56,"['9c449c7c-ac19-4a52-9085-7024b3b96669', 'cd1a8aa6-7b7c-40d1-a1ec-2b7a3a82dcb5', 'f4a97558-e1c6-4568-be4d-ef0bc40cc7b6', 'f60b5ae1-3420-4049-bf30-bb6fbe4b8de5']",44,,,,,,,,,,,,,,,,,Norwich City,56,00:42:44.082,Carry,True
,,,,"[53.7, 64.7]",,,,,,,,,,,,1.865397,,,,,,,,,,,,fa947be3-62cb-4f92-ba0d-10f63eaa0a09,1868,,"[54.4, 49.1]",3754040,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cameron Jerome,4807.0,Center Forward,93,Norwich City,56,"['9a0fe4b5-77af-4cf6-8ea6-4df83b8f430c', '9c449c7c-ac19-4a52-9085-7024b3b96669', 'cd1a8aa6-7b7c-40d1-a1ec-2b7a3a82dcb5']",44,,,,,,,,,,,,,,,,,Norwich City,56,00:42:44.129,Carry,True
,,,,"[60.4, 75.0]",,,,,,,,,,,,1.29614,,,,,,,,,,,,79fea57b-2170-451c-81a3-ee5fa81ee945,1871,,"[60.6, 75.2]",3754040,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Midfield,93,Norwich City,56,"['2a16d805-839d-4ead-b3ee-c5c29a83fa9a', '7ea52db8-36eb-4b06-aed3-e74bfcb9ad52']",47,,,,,,,,,,,,,,,,,Norwich City,56,00:42:47.018,Carry,
,,,,"[55.2, 66.9]",,,,,,,,,,,,1.46399,,,,,,,,,,,,2afcaa99-169b-4b5b-991e-845b1f47de7e,1874,,"[54.6, 66.0]",3754040,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Graham Dorrans,16334.0,Right Center Midfield,93,Norwich City,56,"['581bfc32-0bf0-437d-abd5-3ce876edd0bc', '9e9270d4-67d0-4c49-bafb-e5ac43d71914']",49,,,,,,,,,,,,,,,,,Norwich City,56,00:42:49.247,Carry,
,,,,"[47.3, 73.5]",,,,,,,,,,,,2.122236,,,,,,,,,,,,7782edd2-0418-44de-a496-2b07a4d731ba,1877,,"[46.7, 74.4]",3754040,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Whittaker,11124.0,Right Back,93,Norwich City,56,"['30c0723b-66d8-41ae-8dfc-2112de8befc7', '41cdebc4-2954-4c8e-bf0c-cee6618ba591']",51,,,,,,,,,,,,,,,,,Norwich City,56,00:42:51.732,Carry,
,,,,"[61.4, 52.6]",,,,,,,,,,,,2.167512,,,,,,,,,,,,886e3733-83d1-448b-b3c6-903d17b32dd2,1880,,"[57.2, 57.3]",3754040,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Graham Dorrans,16334.0,Right Center Midfield,93,Norwich City,56,"['1cbd0edd-432e-423d-b0e0-617156b3f40d', '91e4407b-27e8-438c-ab02-ad082fc052d3', 'b5a0d5df-3b56-4426-9ff6-5a491f32aa93']",54,,,,,,,,,,,,,,,,,Norwich City,56,00:42:54.535,Carry,True
,,,,"[67.7, 56.0]",,,,,,,,,,,,1.216999,,,,,,,,,,,,6290a9f8-0d07-493a-952c-cabbde970156,1884,,"[61.4, 52.6]",3754040,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Graham Dorrans,16334.0,Right Center Midfield,93,Norwich City,56,"['31d691f8-422a-4b05-83f5-f5cc1e5accda', '47dccf67-6861-4df7-8dc9-f8519e25b217', '91e4407b-27e8-438c-ab02-ad082fc052d3']",56,,,,,,,,,,,,,,,,,Norwich City,56,00:42:56.702,Carry,True
,,,,"[113.0, 57.0]",,,,,,,,,,,,2.347174,,,,,,,,,,,,5fd227ee-cece-46ed-8afc-9bd7e3d7cb71,1887,,"[99.1, 57.5]",3754040,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cameron Jerome,4807.0,Center Forward,93,Norwich City,56,"['07370fd9-2ffc-4702-bbf5-c4f51f8e1278', 'bc14a6ff-260e-4e25-a041-d88671ab9bbc']",0,,,,,,,,,,,,,,,,,Norwich City,56,00:43:00.255,Carry,
,,,,"[34.5, 65.8]",,,,,,,,,,,,3.834045,,,,,,,,,,,,be0964e2-d576-4bd4-97c6-1fdaa328524e,1896,,"[39.8, 65.8]",3754040,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Whittaker,11124.0,Right Back,93,Norwich City,56,"['76bb815e-f683-4760-b779-3ebacaebe8b6', '982c2e97-178f-49e2-ab35-1680459c545d']",11,,,,,,,,,,,,,,,,,Norwich City,56,00:43:11.636,Carry,
,,,,"[32.6, 41.0]",,,,,,,,,,,,9.180385,,,,,,,,,,,,03f0d2ef-8b39-4851-8a27-65543e2feb62,1899,,"[28.7, 40.4]",3754040,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,93,Norwich City,56,"['1e84b07e-156f-43c6-8e44-873c460d1d3a', '3cba16d4-21c7-4509-b35d-7e174657ef66']",16,,,,,,,,,,,,,,,,,Norwich City,56,00:43:16.835,Carry,
