ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[74.5, 34.6]",,,,,,,,,,,,,1.904377,,,,,,,,,,,,,0c1bd3bd-d9c9-4afd-afc2-facd29866fae,769,,"[63.6, 44.8]",3754212,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Emre Can,3493.0,Right Center Back,46,Aston Villa,59,"['6e39f62e-975c-4cb1-9196-f9635b7aff3e', 'd750ec8c-4c92-4d1b-8aa4-896ac41085c7']",37,,,,,,,,,,,,,,,,,Liverpool,24,00:22:37.063,Carry,
,,,"[40.4, 53.9]",,,,,,,,,,,,,0.659643,,,,,,,,,,,,,f33bf7d6-f5d2-4d8a-8e7e-2bf157676820,773,,"[36.5, 48.9]",3754212,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Alberto Sánchez Moreno,5685.0,Right Center Midfield,46,Aston Villa,59,"['2591bc7d-04cb-440e-9b0a-1fcd422e60c3', '58766d43-cba2-4f52-90b3-c9eb0ddc808b']",39,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:39.586,Carry,
,,,"[40.1, 73.4]",,,,,,,,,,,,,0.728694,,,,,,,,,,,,,6975f8c1-dd55-42c5-bf69-9c0146bb56e5,776,,"[42.1, 71.6]",3754212,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alan Hutton,9642.0,Right Back,46,Aston Villa,59,"['0607d345-8b5b-4a04-a7ba-bb246d0a0cde', 'e5971846-1f68-43fc-9634-f4c6754ca448']",41,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:41.484,Carry,
,,,"[54.5, 74.5]",,,,,,,,,,,,,0.119999,,,,,,,,,,,,,2b7a0788-2cad-4e18-8905-c313f4695162,781,,"[55.3, 74.5]",3754212,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Westwood,3583.0,Center Defensive Midfield,47,Aston Villa,59,"['72dbd875-4bf3-4295-bd47-ed3cf1fe8d53', 'bef8a40d-e874-4cb3-8316-580c79a04491']",0,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:00.707,Carry,
,,,"[44.0, 73.8]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,60dcc54a-d186-459b-af69-44b8a1743f3f,784,,"[44.0, 73.8]",3754212,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alan Hutton,9642.0,Right Back,47,Aston Villa,59,"['49dcea07-c016-44bd-b449-f996d4761f94', '4a25e351-1eb9-4ca3-8970-20a5d0c524ae']",1,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:01.867,Carry,
,,,"[28.5, 39.4]",,,,,,,,,,,,,1.904046,,,,,,,,,,,,,edf00b93-da9f-4ebf-b8e7-a1f1653790a1,788,,"[24.8, 41.9]",3754212,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Center Back,48,Liverpool,24,"['50dffe89-ea12-413d-9233-c35efbc85702', 'd442e48e-039b-484f-86a5-0397cdcacc3b']",8,,,,,,,,,,,,,,,,,Liverpool,24,00:23:08.655,Carry,
,,,"[35.1, 12.1]",,,,,,,,,,,,,1.028316,,,,,,,,,,,,,14d6b494-3b32-4cfa-a401-5abed30163c8,791,,"[34.6, 12.1]",3754212,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,48,Liverpool,24,"['30f959e5-f0f7-4cca-a01b-2ddfa1938e20', 'b235279a-42d2-4eee-97a4-57c12cac79e0']",12,,,,,,,,,,,,,,,,,Liverpool,24,00:23:12.170,Carry,
,,,"[52.0, 31.9]",,,,,,,,,,,,,2.04526,,,,,,,,,,,,,a0267740-f186-4df8-803f-df3d98a6bcc6,794,,"[46.8, 27.5]",3754212,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,48,Liverpool,24,"['4e5a3233-24fa-45f9-852d-3d0cbc71c369', 'd241063c-4985-40a6-9165-6861a91b68ab']",14,,,,,,,,,,,,,,,,,Liverpool,24,00:23:14.714,Carry,
,,,"[57.7, 31.9]",,,,,,,,,,,,,2.979877,,,,,,,,,,,,,a2507ea1-936b-40a0-be48-a80303b8663f,797,,"[57.5, 14.8]",3754212,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,48,Liverpool,24,"['00529518-557c-4096-80a0-cea146315f02', '49638f71-7841-4350-b37b-d01d9563864d']",17,,,,,,,,,,,,,,,,,Liverpool,24,00:23:17.727,Carry,
,,,"[52.0, 42.3]",,,,,,,,,,,,,2.597691,,,,,,,,,,,,,4a1796ce-c2b4-4e17-89a1-bb6be08bcc74,800,,"[46.8, 39.2]",3754212,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Center Back,48,Liverpool,24,"['a22e9c22-4a6f-4c4a-8bda-1df648b6e314', 'ccb20e2a-042d-465a-b1a1-799c07b844d1']",21,,,,,,,,,,,,,,,,,Liverpool,24,00:23:21.649,Carry,
,,,"[64.1, 13.9]",,,,,,,,,,,,,3.161993,,,,,,,,,,,,,79e249bf-6c17-41d8-ab1e-52d6c0aa9379,803,,"[56.6, 13.5]",3754212,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,48,Liverpool,24,"['6bfd8d7a-6620-4e6b-b40b-87deee50b550', '924bd6a6-bb3f-41be-a414-6377ace1c899']",25,,,,,,,,,,,,,,,,,Liverpool,24,00:23:25.687,Carry,
,,,"[79.2, 36.2]",,,,,,,,,,,,,3.531933,,,,,,,,,,,,,1c9bd9f7-6c61-446a-988e-04b043d4f7f1,806,,"[66.8, 28.7]",3754212,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,48,Liverpool,24,"['5e8c6eee-d16f-47f7-bb5d-0729d9112a8c', '9a6fe44a-377a-41ff-911c-7678a691fddb']",29,,,,,,,,,,,,,,,,,Liverpool,24,00:23:29.984,Carry,
,,,"[3.8, 41.2]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,8a76faf6-5b94-41b5-a9cf-8bcf4ef5b4fd,812,,"[3.8, 41.2]",3754212,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bradley Guzan,12608.0,Goalkeeper,48,Liverpool,24,"['83d42e1b-928c-4969-b9ba-1ebcd529e023', 'aba2b6fc-f5f4-450c-8abe-c0f27a9aad42']",37,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:37.125,Carry,
,,,"[115.6, 6.7]",,,,,,,,,,,,,0.78481,,,,,,,,,,,,,5f0ee9a0-2def-4207-ab23-c2c12609cd28,815,,"[115.6, 7.3]",3754212,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel William John Ings,3654.0,Right Center Forward,48,Liverpool,24,"['0e40093d-90a8-47d6-9557-d5640253062e', 'c3f3aa2e-e3ec-46f2-b7d3-b5141de1303e']",41,,,,,,,,,,,,,,,,,Liverpool,24,00:23:41.201,Carry,
,,,"[106.5, 7.1]",,,,,,,,,,,,,0.651769,,,,,,,,,,,,,c0563d1d-d7fe-43c1-8679-d8e7c50abc0e,818,,"[104.0, 6.7]",3754212,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Wing Back,48,Liverpool,24,"['8d2c1096-96f0-431a-ab3b-97525f0e15e4', 'd7bcc62b-daf2-453c-bcb5-522f277ad373']",43,,,,,,,,,,,,,,,,,Liverpool,24,00:23:43.490,Carry,
,,,"[55.9, 32.4]",,,,,,,,,,,,,1.673016,,,,,,,,,,,,,3cf4c002-a045-41aa-80f8-cd4a226c7e25,830,,"[53.2, 28.9]",3754212,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Škrtel,18872.0,Center Back,49,Liverpool,24,"['0d08395a-aed2-45e3-9356-b23effd2f8eb', '670b269f-4caf-46ab-bdb8-4f596a7eaffa']",6,,,,,,,,,,,,,,,,,Liverpool,24,00:24:06.531,Carry,
,,,"[59.5, 48.5]",,,,,,,,,,,,,0.484985,,,,,,,,,,,,,65599b0b-9455-44c9-bd80-48f6369f9b3a,833,,"[59.0, 48.5]",3754212,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Can,3493.0,Right Center Back,49,Liverpool,24,"['5c5642f2-1a78-4735-ac92-d8e9c03eb6fb', 'ecc5a884-c9fe-4680-b3fa-eb9f4ee662eb']",9,,,,,,,,,,,,,,,,,Liverpool,24,00:24:09.412,Carry,
,,,"[72.0, 32.1]",,,,,,,,,,,,,2.98665,,,,,,,,,,,,,6b10b901-5dd2-4132-a0d7-56878e22862c,836,,"[63.1, 41.6]",3754212,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,49,Liverpool,24,"['12f42d31-57be-4873-b8f3-41595db156e5', 'ef1ac24b-d3b8-403a-910a-10afad38972c']",10,,,,,,,,,,,,,,,,,Liverpool,24,00:24:10.808,Carry,
,,,"[79.2, 21.7]",,,,,,,,,,,,,2.822741,,,,,,,,,,,,,75847396-6ffe-444c-ac6b-fbf4ede21752,839,,"[77.3, 10.1]",3754212,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,49,Liverpool,24,"['4415811c-9de7-4f02-b488-8b424a640b29', '4868cb97-fc96-4085-bebc-1c97ad77b884', 'c660ecf7-5503-4ca6-b7e9-e3a580a20a48']",15,,,,,,,,,,,,,,,,,Liverpool,24,00:24:15.003,Carry,True
,,,"[77.7, 43.6]",,,,,,,,,,,,,0.942715,,,,,,,,,,,,,64febf47-fd5f-4438-a7be-5a07c124d565,843,,"[76.8, 43.0]",3754212,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,49,Liverpool,24,"['464bd4ed-d13f-444c-8734-53a08bcff51c', '9789776a-e757-467f-a3de-ed55bcd5a4af']",19,,,,,,,,,,,,,,,,,Liverpool,24,00:24:19.264,Carry,
,,,"[79.7, 76.2]",,,,,,,,,,,,,1.607259,,,,,,,,,,,,,8fcff527-b019-4ce0-bfc2-8f3387d9929b,846,,"[77.7, 77.0]",3754212,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Wing Back,49,Liverpool,24,"['1a5b6909-08e3-4599-93e6-384cfa4fcae5', '3e2bf4fc-cedc-4c22-bbdb-a32f9270154e']",21,,,,,,,,,,,,,,,,,Liverpool,24,00:24:21.913,Carry,
,,,"[70.9, 62.3]",,,,,,,,,,,,,0.665531,,,,,,,,,,,,,b87295f1-4efa-4c77-b774-0abd4879e665,851,,"[70.9, 62.6]",3754212,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Wing Back,49,Liverpool,24,"['337201d3-15da-405b-98a8-6feb778cc233', '60b41b85-413f-4945-980a-d3c28b8b3008']",25,,,,,,,,,,,,,,,,,Liverpool,24,00:24:25.108,Carry,
,,,"[63.4, 46.0]",,,,,,,,,,,,,1.032818,,,,,,,,,,,,,31d09aec-9f17-4b16-99d8-3fef6d772726,854,,"[63.4, 46.0]",3754212,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Škrtel,18872.0,Center Back,49,Liverpool,24,"['11487cfc-c3e9-4f3f-95ff-59ecacd29153', 'd8fd9911-ec78-4de0-8515-7edecb484fdf']",26,,,,,,,,,,,,,,,,,Liverpool,24,00:24:26.885,Carry,
,,,"[80.0, 42.3]",,,,,,,,,,,,,3.642771,,,,,,,,,,,,,fe9e719c-2708-42d3-bae6-c83707734611,857,,"[70.9, 28.9]",3754212,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,49,Liverpool,24,"['419437c3-e13f-4f32-ba68-ac1a95160acb', 'e5f94222-2779-4fe4-90a0-07f458189a0a']",28,,,,,,,,,,,,,,,,,Liverpool,24,00:24:28.820,Carry,
,,,"[90.9, 72.5]",,,,,,,,,,,,,0.549363,,,,,,,,,,,,,8fd1b187-d9ae-4383-ad92-a1eece37e8c7,860,,"[86.3, 74.8]",3754212,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Wing Back,49,Liverpool,24,"['56824c91-bb81-4d9b-9959-33044aa17ee6', 'dcb154d7-0d56-488a-a51a-485189b4f14f']",34,,,,,,,,,,,,,,,,,Liverpool,24,00:24:34.641,Carry,
,,,"[13.1, 2.9]",,,,,,,,,,,,,0.999997,,,,,,,,,,,,,e5f9e380-a0f7-4ace-b439-a0359a81dcb7,864,,"[13.1, 2.9]",3754212,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Amavi,4347.0,Left Back,50,Aston Villa,59,"['5dbd9e85-aa0b-4604-a12d-171c916b1f3d', 'cb24ff26-ed64-4931-81fc-62ea9e676854']",39,,,,,,,,,,,,,,,,,Aston Villa,59,00:24:39.295,Carry,
,,,"[13.4, 13.9]",,,,,,,,,,,,,1.04,,,,,,,,,,,,,af7aff16-e91e-423e-848d-47e4b1c460a5,867,,"[13.1, 11.2]",3754212,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,50,Aston Villa,59,"['e08469d3-759c-47fa-8847-7b954a738579', 'e48b5413-eb18-429d-81a4-956883a8019e']",41,,,,,,,,,,,,,,,,,Aston Villa,59,00:24:41.156,Carry,
,,,"[44.3, 17.1]",,,,,,,,,,,,,0.119999,,,,,,,,,,,,,e77047c4-a4a1-4daa-aa37-064980911baf,871,,"[44.0, 20.2]",3754212,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rudy Gestede,19362.0,Center Forward,50,Aston Villa,59,"['37d356f3-64dc-4830-b772-06c57ffc3c68', '49e4114d-62ed-4da0-ba93-d9354dbf6cc8', 'cfbf6d3a-6848-486c-bf78-b50f1715fd9e']",43,,,,,,,,,,,,,,,,,Aston Villa,59,00:24:43.646,Carry,True
,,,"[63.4, 62.8]",,,,,,,,,,,,,2.930347,,,,,,,,,,,,,3d97621c-ffc4-4a5c-ba28-4d9a770de116,877,,"[55.6, 62.8]",3754212,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Right Center Back,51,Liverpool,24,"['36772fce-cd71-44b9-955a-45647ca21c30', 'dae60fc9-d8ca-4eb7-a3db-fae4e530f345']",50,,,,,,,,,,,,,,,,,Liverpool,24,00:24:50.273,Carry,
,,,"[15.8, 6.5]",,,,,,,,,,,,,0.06336,,,,,,,,,,,,,0a54b1cf-8a26-46c8-80ef-31d41b2029ff,881,,"[17.7, 7.1]",3754212,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Amavi,4347.0,Left Back,51,Liverpool,24,"['4b028a09-a254-4aa3-9367-488525e52acf', '5d085295-61ad-4913-82b9-f7e141e99d4d', '85e134ed-039a-4990-8759-1a10fb940d2d']",55,,,,,,,,,,,,,,,,,Aston Villa,59,00:24:55.242,Carry,True
,,,"[11.4, 4.6]",,,,,,,,,,,,,1.960556,,,,,,,,,,,,,165f73bd-3347-4434-aa86-1f7b919b5ab8,884,,"[15.8, 6.5]",3754212,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Amavi,4347.0,Left Back,51,Liverpool,24,"['58cc0630-afd9-4a74-acb4-ae924cd5b091', '5d085295-61ad-4913-82b9-f7e141e99d4d', '85e134ed-039a-4990-8759-1a10fb940d2d']",55,,,,,,,,,,,,,,,,,Aston Villa,59,00:24:55.305,Carry,True
,,,"[49.5, 69.4]",,,,,,,,,,,,,1.377051,,,,,,,,,,,,,0a2064b1-a0b9-41b0-8106-332be864617d,888,,"[47.0, 71.4]",3754212,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Škrtel,18872.0,Center Back,52,Liverpool,24,"['1e195541-c30e-4315-a461-c9617f8940d5', '612c340e-685b-4588-9d96-761712258ec8']",7,,,,,,,,,,,,,,,,,Liverpool,24,00:25:07.820,Carry,
,,,"[63.6, 41.2]",,,,,,,,,,,,,1.435196,,,,,,,,,,,,,ffed8f93-5eb9-489e-9c8f-51f8c17f7b04,891,,"[63.6, 45.5]",3754212,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,52,Liverpool,24,"['504996b0-22a0-4f5b-901a-7c82413cfba2', '9507987c-37b6-41b7-b243-421713f25a58']",10,,,,,,,,,,,,,,,,,Liverpool,24,00:25:10.749,Carry,
,,,"[78.0, 42.3]",,,,,,,,,,,,,3.916476,,,,,,,,,,,,,010f47c0-1bc2-4249-b590-a132dbdb93d7,896,,"[67.0, 38.9]",3754212,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,52,Liverpool,24,"['b121db8f-0185-4735-8fc7-600d18566e7d', 'e2347126-3a27-442c-9a74-7d4fbd7ce188']",14,,,,,,,,,,,,,,,,,Liverpool,24,00:25:14.388,Carry,
,,,"[76.5, 64.3]",,,,,,,,,,,,,1.354552,,,,,,,,,,,,,b64af8a4-6243-4f06-9256-b115f5869fcd,899,,"[74.1, 63.8]",3754212,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Defensive Midfield,52,Liverpool,24,"['97614e74-6923-44dd-8ea1-bc89669f3c6e', 'b89b383f-ad66-4b81-9145-92d1c9c51afc']",19,,,,,,,,,,,,,,,,,Liverpool,24,00:25:19.383,Carry,
,,,"[71.4, 77.0]",,,,,,,,,,,,,1.664034,,,,,,,,,,,,,6a34f05d-7029-4897-80f3-e09c3e2a285c,902,,"[69.3, 68.4]",3754212,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Can,3493.0,Right Center Back,52,Liverpool,24,"['47fa64a5-057d-42cc-af43-5da420245a09', '80ae457f-df00-4f9e-b35f-3380b011275a']",22,,,,,,,,,,,,,,,,,Liverpool,24,00:25:22.328,Carry,
,,,"[59.0, 53.9]",,,,,,,,,,,,,1.623277,,,,,,,,,,,,,453d3fce-9507-4cc0-b88b-c0bba481af1e,905,,"[56.8, 59.6]",3754212,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Škrtel,18872.0,Center Back,52,Liverpool,24,"['56aeb916-83f8-433d-a6ff-8241d52225d7', '64cb0f5f-ab63-4b3c-b231-bf2e036b8e91']",25,,,,,,,,,,,,,,,,,Liverpool,24,00:25:25.814,Carry,
,,,"[62.2, 27.5]",,,,,,,,,,,,,1.632948,,,,,,,,,,,,,b8c758db-6549-44ca-b05d-33f2c04e7043,908,,"[57.3, 28.9]",3754212,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,52,Liverpool,24,"['4429f782-ddf7-45da-842b-f7e81ccbb264', '98ff7e6a-61c7-49cb-ae2c-d0b1b93d6748']",29,,,,,,,,,,,,,,,,,Liverpool,24,00:25:29.100,Carry,
,,,"[65.9, 21.4]",,,,,,,,,,,,,0.801653,,,,,,,,,,,,,7fdeb14a-847e-45f9-bf25-88b7299099b8,911,,"[64.6, 17.1]",3754212,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,52,Liverpool,24,"['1175eb6d-5b85-450e-8153-243c00d79b23', '46ce6dbb-759f-43ac-9c7b-b9379a99b8cf']",31,,,,,,,,,,,,,,,,,Liverpool,24,00:25:31.782,Carry,
,,,"[76.5, 47.3]",,,,,,,,,,,,,4.488962,,,,,,,,,,,,,f3f11cf6-918b-43d4-a416-f3b5836b0daa,914,,"[65.9, 44.1]",3754212,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,52,Liverpool,24,"['58236080-58c5-460a-a071-c8cd7f5d0e44', 'e4f262d2-1652-4b9c-b964-8e1422133581']",33,,,,,,,,,,,,,,,,,Liverpool,24,00:25:33.831,Carry,
,,,"[76.8, 68.7]",,,,,,,,,,,,,1.458538,,,,,,,,,,,,,76f8beb9-cc3f-4661-934c-4241cf0fa4a9,917,,"[75.4, 68.9]",3754212,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Can,3493.0,Right Center Back,52,Liverpool,24,"['35eb67aa-12e8-4bfb-ab3b-a3d1011d4269', '540ba9a0-5432-4109-890b-cb1842057926']",39,,,,,,,,,,,,,,,,,Liverpool,24,00:25:39.372,Carry,
,,,"[105.3, 57.3]",,,,,,,,,,,,,0.107249,,,,,,,,,,,,,c10f9cce-5cef-4eaa-b083-6ba1ba7bab7d,923,,"[103.8, 57.3]",3754212,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Defensive Midfield,52,Liverpool,24,"['7689e023-59e4-43cf-a8a1-b6dfc4239ac9', '81530f21-0aa8-4c28-a580-2be2fc0a2920', 'c69e852d-6ba6-4dd1-b22e-b55396b44b02']",42,,,,,,,,,,,,,,,,,Liverpool,24,00:25:42.752,Carry,True
,,,"[55.0, 57.0]",,,,,,,,,,,,,0.94365,,,,,,,,,,,,,99ce40c3-155f-496b-803d-4b6c546d7b44,931,,"[54.8, 55.5]",3754212,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,54,Liverpool,24,"['d04fcb13-beab-4525-8014-89014f8985fc', 'd67dfffc-770e-4899-8164-0e1fc4732c68', 'fa30e43a-ee16-4e20-bb29-ee7c30b12dfe']",29,,,,,,,,,,,,,,,,,Liverpool,24,00:26:29.603,Carry,True
,,,"[63.1, 58.4]",,,,,,,,,,,,,0.957873,,,,,,,,,,,,,2d77b3a3-ef40-4e29-9ce8-3d1676578e9a,935,,"[62.9, 59.1]",3754212,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel William John Ings,3654.0,Right Center Forward,54,Liverpool,24,"['3ab09bae-65af-47b5-8c73-3841af1690d4', '6308c3cb-b5e3-4889-afa9-fe1edd2f08d4']",31,,,,,,,,,,,,,,,,,Liverpool,24,00:26:31.177,Carry,
,,,"[80.9, 12.4]",,,,,,,,,,,,,1.34962,,,,,,,,,,,,,ac910d26-9244-45f7-872a-11b39346e610,940,,"[78.2, 12.4]",3754212,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Wing Back,54,Liverpool,24,"['033da49f-e134-4eb7-a77f-5f221a31bd30', '59ab066a-2c9c-4f26-9db6-fba282f10e4a']",37,,,,,,,,,,,,,,,,,Liverpool,24,00:26:37.825,Carry,
,,,"[91.1, 9.0]",,,,,,,,,,,,,1.404975,,,,,,,,,,,,,7f03b1c9-ab62-414e-b33f-bf76c65f5121,943,,"[89.9, 7.3]",3754212,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Andre Sturridge,3529.0,Left Center Forward,54,Liverpool,24,"['6afc691c-2a77-4dbc-b729-24b57550ee29', 'af138621-cdd6-4509-a9f9-5042a764238e']",40,,,,,,,,,,,,,,,,,Liverpool,24,00:26:40.439,Carry,
,,,"[78.5, 27.3]",,,,,,,,,,,,,1.086744,,,,,,,,,,,,,16b8d36d-bf1a-426a-b8c9-bf705428482c,946,,"[79.2, 22.1]",3754212,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,54,Liverpool,24,"['190e04b7-2056-4915-a143-a30eb38eeec2', '6266e4ed-12d8-43dd-ac19-8c1e32d064c3']",43,,,,,,,,,,,,,,,,,Liverpool,24,00:26:43.190,Carry,
,,,"[84.5, 47.5]",,,,,,,,,,,,,3.331086,,,,,,,,,,,,,6de1b749-4a1a-454b-87ee-6a18f2d93b32,949,,"[77.3, 62.6]",3754212,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Right Center Back,54,Liverpool,24,"['2f60cbff-7824-45f4-b594-8c500ae473eb', '4ae15445-d3e1-47e4-a482-b72a3d10828a']",45,,,,,,,,,,,,,,,,,Liverpool,24,00:26:45.666,Carry,
,,,"[36.1, 43.3]",,,,,,,,,,,,,1.165722,,,,,,,,,,,,,89222ec2-655d-49ac-ba6c-eff328db5a5b,957,,"[29.3, 43.0]",3754212,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Simon Mignolet,3539.0,Goalkeeper,55,Liverpool,24,"['9dfa2cd1-3573-4077-8bf5-4ff491ed9ed6', 'fbc5d430-4742-4dcd-af3a-6e0dbdd780b2']",30,,,,,,,,,,,,,,,,,Liverpool,24,00:27:30.359,Carry,
,,,"[76.5, 72.8]",,,,,,,,,,,,,1.939045,,,,,,,,,,,,,59d656bf-3516-4939-bddd-fec500582cad,960,,"[60.4, 69.4]",3754212,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nathaniel Edwin Clyne,4590.0,Right Wing Back,55,Liverpool,24,"['e1feaff5-1a1c-43b9-9d0d-b6af9dcf0d0c', 'fa59ca32-608a-47c5-8daa-1e33c87ee328']",35,,,,,,,,,,,,,,,,,Liverpool,24,00:27:35.226,Carry,
,,,"[91.7, 77.0]",,,,,,,,,,,,,2.037835,,,,,,,,,,,,,23f7786b-a4ac-451f-84b7-ca714599cec6,963,,"[91.7, 77.0]",3754212,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,55,Liverpool,24,"['7c967c2e-acb8-4958-869f-09b3b46fbbdd', '9521131a-3a7c-4211-89b7-1e0875e21c27']",38,,,,,,,,,,,,,,,,,Liverpool,24,00:27:38.125,Carry,
