ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43292fa5-e50d-40a0-acc2-e883a12191aa,2293,,"[111.5, 30.1]",3754342,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Troy Deeney,3454.0,Left Center Forward,111,Watford,23,['948a1d67-8472-486d-927a-799923dbefc0'],25,,,,,,,,,,,,,,,,,,,,Watford,23,00:15:25.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4548a780-1b8f-4604-a6e6-8d2b38848c8d,2296,,"[22.2, 39.2]",3754342,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucas Pezzini Leiva,7780.0,Left Center Back,112,Liverpool,24,['13190408-a3db-4580-b645-0534eef981d2'],7,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:07.485,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca6cb39d-0692-497e-9022-a851c4406346,2298,,"[7.9, 56.1]",3754342,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,112,Liverpool,24,['52b155e6-f553-4f65-85ca-5988a23d59b7'],10,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:10.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6241aa2-d612-422f-8daf-ac77521ec51f,2302,,"[79.0, 64.2]",3754342,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christian Benteke Liolo,3380.0,Center Forward,112,Liverpool,24,['866bd3c3-52d6-463c-babf-b2bcfa2dcad8'],15,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:15.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff8cccc5-89f5-4d3e-8950-51f959e0c0ed,2306,,"[105.7, 57.5]",3754342,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,112,Liverpool,24,"['13854150-6e3b-4ac5-b880-8f63baf20297', 'c630336e-cd9d-453e-8b1e-3efa25aeaf04']",18,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:18.076,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ab2440c-9ea6-4a24-bef6-b9a0f8944876,2315,,"[100.1, 72.0]",3754342,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oluwaseyi Babajide Ojo,13200.0,Right Wing,113,Liverpool,24,['25782fc0-0190-4a15-ac55-005bde62d1e8'],33,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:33.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19d3864b-c66e-42e9-92f8-f03219304115,2317,,"[106.4, 60.0]",3754342,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,113,Liverpool,24,['7ecc2c9f-4d44-4411-a88c-1efe9d1f869c'],35,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:35.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfd20256-598f-4c61-b463-bf5bd4a839c1,2323,,"[67.6, 9.8]",3754342,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Almen Abdi,43081.0,Left Midfield,115,Watford,23,['6fda03a9-e276-4ac2-8d70-d708c8ea2e77'],51,,,,,,,,,,,,,,,,,,,,Watford,23,00:16:51.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03ac3db1-321f-4591-91fb-5d1c319cf57e,2331,,"[72.2, 69.3]",3754342,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Cathcart,3263.0,Right Back,117,Watford,23,['80d878a3-ae10-4ddf-ae9f-69c3e969b3ea'],50,,,,,,,,,,,,,,,,,,,,Watford,23,00:17:50.726,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2866021-f40a-4581-9a96-c9a0302cf220,2334,,"[92.6, 77.6]",3754342,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Berghuis,7745.0,Right Midfield,117,Watford,23,['5f739cb9-37fb-4326-8d8c-d600a824c7a5'],56,,,,,,,,,,,,,,,,,,,,Watford,23,00:17:56.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694a7304-a178-4ca5-a4ef-393a4f1682c1,2336,,"[43.1, 3.1]",3754342,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alberto Moreno Pérez,3515.0,Left Back,118,Liverpool,24,['319505dc-1f1a-4c95-8a98-9a20a721262e'],13,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:13.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ea8f52b-f7b2-467a-93c1-91aada114251,2338,,"[62.8, 2.8]",3754342,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordon Ibe,3635.0,Center Attacking Midfield,118,Liverpool,24,['09eb0679-e04a-4981-8c22-d4b6e07af45e'],15,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:15.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6678d859-808c-4cce-aace-da8ec6b221e4,2340,,"[52.9, 11.0]",3754342,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kevin Linford Stewart,11992.0,Right Defensive Midfield,118,Liverpool,24,['6bf23810-17c5-4366-aee1-bf441b5ddec4'],17,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:17.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98e8b450-181e-4399-9e0f-704b651ff822,2343,,"[36.5, 22.7]",3754342,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucas Pezzini Leiva,7780.0,Left Center Back,118,Liverpool,24,['f335c977-937a-4bee-92c1-ae79a0cbacff'],19,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:19.917,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4877c4a0-2c72-43d8-ba27-43bf1aa90e99,2346,,"[72.5, 61.4]",3754342,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oluwaseyi Babajide Ojo,13200.0,Right Wing,118,Liverpool,24,['ec597a1d-0d9e-49aa-aff2-c2d931bbc9b7'],25,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:25.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4e2fc26-db1d-491a-badb-0b6f16e68b51,2348,,"[42.6, 12.0]",3754342,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Troy Deeney,3454.0,Left Center Forward,119,Watford,23,['bb644130-8c6d-432a-8afb-434670118464'],44,,,,,,,,,,,,,,,,,,,,Watford,23,00:18:44.515,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c738adb-f5f2-4459-86a0-5be70956b8cf,2352,,"[55.8, 10.6]",3754342,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Odion Jude Ighalo,5458.0,Right Center Forward,119,Watford,23,['2294eb01-635c-42bd-a326-b1473d4c0d13'],45,,,,,,,,,,,,,,,,,,,,Watford,23,00:18:45.497,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccfb6145-81c8-4824-bc4a-c1a7a477cd0c,2355,,"[63.3, 18.1]",3754342,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Odion Jude Ighalo,5458.0,Right Center Forward,119,Watford,23,['902e51fa-4c28-4fe7-b986-2541be49522a'],48,,,,,,,,,,,,,,,,,,,,Watford,23,00:18:48.063,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a60e82fe-48bc-407a-a051-c877e23990fd,2357,,"[77.0, 52.8]",3754342,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,119,Watford,23,['60c549e0-5272-48f7-b0ac-f40f3bdffa9a'],49,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:49.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f444ea03-3e60-45ca-9c87-0616621cb4f2,2362,,"[106.9, 19.0]",3754342,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Troy Deeney,3454.0,Left Center Forward,120,Watford,23,['fdc1abc8-0d9d-444b-9f30-51d6e36d34e8'],18,,,,,,,,,,,,,,,,,,,,Watford,23,00:19:18.922,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2c79b69-17d9-41ef-9691-1154fe82b10a,2366,,"[108.3, 34.6]",3754342,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Odion Jude Ighalo,5458.0,Right Center Forward,120,Watford,23,['5bf580d1-62c9-4ff4-bc42-2b9b54885b44'],20,,,,,,,,,,,,,,,,,,,,Watford,23,00:19:20.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa70d60a-48f4-428b-8140-02d8960ed691,2368,,"[28.2, 55.3]",3754342,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Oluwaseyi Babajide Ojo,13200.0,Right Wing,121,Liverpool,24,['ac67e85a-5dc6-4a09-9794-342c200a898e'],22,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:22.463,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb3c1d6c-f6ea-4dc7-8f41-90a8bdcb34da,2370,,"[54.8, 65.6]",3754342,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Christian Benteke Liolo,3380.0,Center Forward,121,Liverpool,24,['b12b61ad-bdd3-4bc6-a5d5-772055b0731d'],25,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:25.449,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598c5e9c-60bb-4df5-9178-56ee99252da2,2378,,"[117.2, 59.4]",3754342,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Oluwaseyi Babajide Ojo,13200.0,Right Wing,121,Liverpool,24,['a77fa8d5-42d0-4d82-8e12-b7022db79cfc'],35,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:35.369,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521aac3d-e389-4e95-82d1-604038067406,2382,,"[78.3, 9.8]",3754342,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Troy Deeney,3454.0,Left Center Forward,122,Watford,23,['a2768836-85d6-41bc-a7c1-fd349358e89c'],8,,,,,,,,,,,,,,,,,,,,Watford,23,00:20:08.305,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42ae28c3-1bf3-4526-81ed-4f4a6fa3645e,2385,,"[100.8, 16.2]",3754342,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Troy Deeney,3454.0,Left Center Forward,123,Watford,23,['c53f8bb1-5981-43c1-bdc9-1327b6c721fb'],26,,,,,,,,,,,,,,,,,,,,Watford,23,00:20:26.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9812ed7-012b-4a77-b4ca-6e319b2264e7,2388,,"[81.9, 22.1]",3754342,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adlène Guédioura,4828.0,Right Defensive Midfield,124,Watford,23,['96feb3c2-5728-48ed-ab5b-d329ca610cc9'],39,,,,,,,,,,,,,,,,,,,,Watford,23,00:20:39.597,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ccc1cd4-71f0-4657-8875-98944d69aa2e,2391,,"[93.3, 24.9]",3754342,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Almen Abdi,43081.0,Left Midfield,124,Watford,23,['83287b3a-b164-468a-96c5-decedbb1f3e3'],40,,,,,,,,,,,,,,,,,,,,Watford,23,00:20:40.620,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bd1f3ef-2c2e-4e36-a756-402afe39ebad,2399,,"[49.7, 39.7]",3754342,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,124,Watford,23,['e828286b-f55a-4105-9fdb-f6dfc447b074'],51,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:51.294,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa984166-0e01-445c-aabd-a7f939928e8d,2401,,"[78.6, 76.5]",3754342,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Berghuis,7745.0,Right Midfield,124,Watford,23,['13134652-5b68-4940-b299-a95a3e2388ef'],53,,,,,,,,,,,,,,,,,,,,Watford,23,00:20:53.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc375c30-bb70-457a-82ea-013ef0716d94,2405,,"[42.6, 12.4]",3754342,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,125,Liverpool,24,['ba168636-d36b-4f8a-8fd1-e359efa8118b'],5,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:05.402,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67c9d928-266f-4353-9dfc-2930440b0318,2408,,"[34.8, 1.9]",3754342,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,125,Liverpool,24,['ab0996aa-e2fe-4865-b9d8-f6ef046f86f0'],7,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:07.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fd4a772-3832-428b-ad1c-1c5addd44b37,2411,,"[50.9, 8.5]",3754342,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Allen,10931.0,Left Defensive Midfield,125,Liverpool,24,['7e10ab06-11c7-4d24-8a27-8571155e924d'],9,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:09.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb01c818-927b-409a-8448-b144747fa872,2414,,"[55.7, 72.0]",3754342,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jon Flanagan,10007.0,Right Back,125,Liverpool,24,['aa99d381-6470-4e70-a4e3-e508d4df4e41'],16,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:16.644,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9622c670-3e30-40ad-986c-9c6c8e243bc7,2417,,"[111.1, 56.0]",3754342,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Allen,10931.0,Left Defensive Midfield,125,Liverpool,24,['21e6b78d-325b-41e9-9b6a-2d599b406399'],21,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:21.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cfb2d54-8bb5-48fe-adba-d45bd8c8a619,2421,,"[93.9, 27.0]",3754342,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Troy Deeney,3454.0,Left Center Forward,126,Watford,23,['f8063688-24a0-4ec3-83de-00330a38119b'],37,,,,,,,,,,,,,,,,,,,,Watford,23,00:21:37.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944f6abb-ab53-4c35-993f-81f775dc6ab4,2429,,"[91.4, 27.6]",3754342,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Almen Abdi,43081.0,Left Midfield,126,Watford,23,"['731531bd-2834-46f2-8a36-5c3a0a7ea2e7', '771b306c-ed9b-4171-a1be-eb5d049d8c7d']",43,,,,,,,,,,,,,,,,,,,,Watford,23,00:21:43.112,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443a5463-418e-408e-922d-b00342bf2b15,2444,,"[78.4, 59.7]",3754342,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christian Benteke Liolo,3380.0,Center Forward,128,Liverpool,24,['3d74d498-f7cf-4971-9560-deac46a9f77b'],35,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:35.375,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93d6c358-87e7-4395-b768-c34169da1edc,2447,,"[59.0, 10.9]",3754342,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Troy Deeney,3454.0,Left Center Forward,128,Liverpool,24,['b7628589-f3d8-44c8-a506-51d677993366'],39,,,,,,,,,,,,,,,,,,,,Watford,23,00:23:39.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e17f07c-2a2e-4f43-acc9-50028332ff1d,2449,,"[44.7, 64.9]",3754342,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Martin Škrtel,18872.0,Right Center Back,128,Liverpool,24,['efb9a362-5dfe-4a2e-9714-11a4a7b9ac02'],41,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:41.365,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5cff3d3-7c8f-4d90-bffe-a3c31990f6fe,2451,,"[90.3, 59.2]",3754342,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christian Benteke Liolo,3380.0,Center Forward,128,Liverpool,24,['260f2a95-4725-4765-a94b-7f5c415a8c84'],43,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:43.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7ccb929-c79f-4edb-925b-1a0c0f98e8bf,2454,,"[47.0, 26.0]",3754342,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adlène Guédioura,4828.0,Right Defensive Midfield,128,Liverpool,24,['280acbf3-d188-4686-8781-1a5d723a527f'],47,,,,,,,,,,,,,,,,,,,,Watford,23,00:23:47.620,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b2fe329-5b30-4f13-b089-9a58ab3fc330,2457,,"[61.2, 22.0]",3754342,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Odion Jude Ighalo,5458.0,Right Center Forward,128,Liverpool,24,['a8bed3e5-d246-49e1-802a-b20477812269'],49,,,,,,,,,,,,,,,,,,,,Watford,23,00:23:49.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584666-045d-407d-a9fa-e3de346805e0,2459,,"[67.9, 53.9]",3754342,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kevin Linford Stewart,11992.0,Right Defensive Midfield,128,Liverpool,24,['fc82720b-5e69-4e20-b8c1-981d05d3e37f'],50,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:50.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f17f1623-2aa6-48ca-bdfe-aaf5f64308dc,2461,,"[53.6, 67.5]",3754342,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jon Flanagan,10007.0,Right Back,128,Liverpool,24,['9d695b9e-0037-4f50-a9e8-39a5f1a73a9a'],51,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:51.421,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf7fcddf-ccf0-4865-9255-2f9967a51683,2463,,"[60.1, 62.5]",3754342,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kevin Linford Stewart,11992.0,Right Defensive Midfield,128,Liverpool,24,['16646e71-1539-444f-b0a5-96ea99cb3b16'],52,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:52.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff5960c0-3e82-441e-8f91-9f973f9a08a7,2472,,"[44.8, 38.1]",3754342,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joe Allen,10931.0,Left Defensive Midfield,128,Liverpool,24,['4baa17c1-76d6-4bcd-a31c-5e1cfd4faea1'],59,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:59.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2af9c319-d760-4fa4-8897-b1449ce25ee8,2474,,"[37.7, 16.6]",3754342,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alberto Moreno Pérez,3515.0,Left Back,128,Liverpool,24,['b393c26f-ef07-45c7-be42-d8d078852ca8'],0,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:00.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807cb4f1-cf54-4540-ac43-760c1ec04dd8,2477,,"[49.7, 24.7]",3754342,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kevin Linford Stewart,11992.0,Right Defensive Midfield,128,Liverpool,24,"['5eb978b8-0b50-43d8-bd2a-afaacc3ca250', '6d1c087b-bd9d-43ab-ab3e-e0a691908973']",2,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:02.395,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f6dab90-654e-4545-a97e-39617ba2f607,2483,,"[93.9, 44.5]",3754342,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Odion Jude Ighalo,5458.0,Right Center Forward,129,Watford,23,['e56f900c-b600-46be-b821-11418a0e51ff'],5,,,,,,,,,,,,,,,,,,,,Watford,23,00:24:05.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,095c4e3f-3460-4ddb-9f55-19cc056bdaf6,2486,,"[105.4, 68.4]",3754342,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nordin Amrabat,3302.0,Left Midfield,129,Watford,23,['cbc31e60-cd47-417b-bff2-bffd1d26e251'],8,,,,,,,,,,,,,,,,,,,,Watford,23,00:24:08.505,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c2e69d5-61a2-4a87-a093-6463d162a568,2489,,"[108.7, 47.1]",3754342,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Odion Jude Ighalo,5458.0,Right Center Forward,129,Watford,23,['3752f482-e828-40c3-b43c-ae72f9697707'],8,,,,,,,,,,,,,,,,,,,,Watford,23,00:24:08.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a201a222-7959-4ab5-9962-9943ddc7ca8a,2492,,"[117.8, 12.6]",3754342,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Troy Deeney,3454.0,Left Center Forward,130,Watford,23,['6e925936-ac59-4328-bcdc-06055e5b1a6f'],39,,,,,,,,,,,,,,,,,,,,Watford,23,00:24:39.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dba4f52-97f9-45f3-a903-152b7b58e526,2501,,"[3.9, 74.7]",3754342,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,130,Watford,23,"['7f214e5c-cbb0-423a-a072-16b60365374a', 'e3521520-cdd1-4e7c-a018-2277174e2c50']",46,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:46.672,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6377089d-d6c8-43c4-942f-e32647ba7246,2503,,"[2.2, 70.3]",3754342,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordon Ibe,3635.0,Left Wing,130,Watford,23,['53aa60a3-9b5c-4b14-b2b2-516f07494929'],46,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:46.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb881772-2816-42b7-afe8-b1bff9be5ca9,2514,,"[110.8, 4.9]",3754342,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ikechi Anya,40118.0,Left Back,130,Watford,23,['8dbe48e1-c53d-45ae-a4aa-85079a07eb6f'],51,,,,,,,,,,,,,,,,,,,,Watford,23,00:24:51.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7be662f4-7068-4771-a34d-0879afa5118b,2518,,"[114.9, 8.3]",3754342,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Craig Cathcart,3263.0,Right Back,130,Watford,23,['ee482daf-3f8c-4a43-bc39-b6933375e7e7'],54,,,,,,,,,,,,,,,,,,,,Watford,23,00:24:54.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bdd205e-97d2-4967-bfad-7c68658495cb,2520,,"[112.3, 39.6]",3754342,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Odion Jude Ighalo,5458.0,Right Center Forward,130,Watford,23,['29e4f3ea-8260-4ba8-86d6-e0b248fd9147'],55,,,,,,,,,,,,,,,,,,,,Watford,23,00:24:55.255,Ball Receipt*,
