ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,727ecae8-ede2-43bc-a883-98737ecb1d6b,2914,,"[87.7, 54.7]",3753985,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Brian Henderson,3532.0,Left Center Midfield,146,Liverpool,24,['e9497e31-3fa1-436a-9663-a5c38370dd8e'],40,,,,,,,,,,,,,,,,,Liverpool,24,00:33:40.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c93a51c-8fa5-4590-9df1-09ad0c35081a,2917,,"[77.1, 27.0]",3753985,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Gomez,3495.0,Left Back,146,Liverpool,24,['11386bda-6d6e-4355-a4e6-dc7068985890'],43,,,,,,,,,,,,,,,,,Liverpool,24,00:33:43.389,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41722812-db50-4f5b-85a0-67ea2920ccb3,2920,,"[81.4, 48.9]",3753985,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Center Defensive Midfield,146,Liverpool,24,['6de9a660-0e8e-475e-bb0c-a3d884c02e93'],45,,,,,,,,,,,,,,,,,Liverpool,24,00:33:45.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0af03fb3-04c1-4d64-867f-04c6b1bfb7c6,2925,,"[100.7, 70.1]",3753985,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Right Center Midfield,146,Liverpool,24,['96398951-5e52-4d6e-825d-989bb062654a'],50,,,,,,,,,,,,,,,,,Liverpool,24,00:33:50.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7e3181c-ec3a-40ca-b4f3-aefec83d9e65,2928,,"[107.2, 28.7]",3753985,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,146,Liverpool,24,['32457c79-6b4e-43bf-aea9-aa868915ee1a'],55,,,,,,,,,,,,,,,,,Liverpool,24,00:33:55.507,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4db5b008-7b9e-450b-b5e9-1d6dcc11cf42,2931,,"[112.5, 30.1]",3753985,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,146,Liverpool,24,['022f90b6-a658-41ab-9e75-f23b7d4af92a'],57,,,,,,,,,,,,,,,,,Liverpool,24,00:33:57.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,97582631-8c6d-4090-918b-4998e6ed32bf,2934,,"[18.2, 23.4]",3753985,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,147,Stoke City,30,['2e4f67f2-80cc-4fde-b1da-36b6b2fca5f8'],8,,,,,,,,,,,,,,,,,Stoke City,30,00:34:08.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb314f94-1772-4d6f-8481-a0af9dbe66e3,2936,,"[40.1, 7.6]",3753985,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Muniesa Martínez,6560.0,Left Back,147,Stoke City,30,['a45bec79-e9ca-43dd-b862-a73d0ecb24c4'],10,,,,,,,,,,,,,,,,,Stoke City,30,00:34:10.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cce5e7f-20ef-4094-9824-776d1703c063,2939,,"[37.7, 28.7]",3753985,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,147,Stoke City,30,['72f12782-49fe-4789-900a-ec947cc8cabc'],12,,,,,,,,,,,,,,,,,Stoke City,30,00:34:12.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,110ade4d-f59b-4a02-b453-d340587440c8,2942,,"[28.8, 51.4]",3753985,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco van Ginkel,8251.0,Right Defensive Midfield,147,Stoke City,30,['378051fb-cabe-485a-aa17-265da793a2ff'],17,,,,,,,,,,,,,,,,,Stoke City,30,00:34:17.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce5eda06-e6ed-4bc7-b3a9-a26865aa26da,2944,,"[41.3, 66.5]",3753985,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geoff Cameron,3480.0,Right Center Back,147,Stoke City,30,['b7187ccb-5382-4713-b649-525a73a7fab9'],21,,,,,,,,,,,,,,,,,Stoke City,30,00:34:21.036,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,080c32c9-1a60-4f00-bb1a-23f1db83fc3b,2947,,"[51.9, 58.3]",3753985,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,147,Stoke City,30,['86733cfb-f44c-4730-b4b8-4febf9617e89'],25,,,,,,,,,,,,,,,,,Stoke City,30,00:34:25.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,003efcc7-01f1-409d-8f19-d33b2a167dda,2950,,"[56.0, 44.9]",3753985,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steve Sidwell,41082.0,Center Attacking Midfield,147,Stoke City,30,['a65f421e-4f4d-4173-8ed6-c26e325207cf'],27,,,,,,,,,,,,,,,,,Stoke City,30,00:34:27.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,92d4e4e0-e9ba-4813-9ca9-e4dab7200a1c,2952,,"[51.9, 49.4]",3753985,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,147,Stoke City,30,['3be24b32-1557-4b49-9f39-9115faf2fe92'],28,,,,,,,,,,,,,,,,,Stoke City,30,00:34:28.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5d39647-001b-46d9-9de9-43514d3bb415,2955,,"[66.1, 45.9]",3753985,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco van Ginkel,8251.0,Right Defensive Midfield,147,Stoke City,30,['d05770a5-5d93-4be4-8eb0-a32f4d080500'],30,,,,,,,,,,,,,,,,,Stoke City,30,00:34:30.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4905e247-dc9d-41d2-be35-d84b512cdef9,2957,,"[48.8, 73.1]",3753985,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geoff Cameron,3480.0,Right Center Back,147,Stoke City,30,['917877cc-d5b3-4c76-b160-45897255ca8a'],31,,,,,,,,,,,,,,,,,Stoke City,30,00:34:31.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d959324-6a3c-4858-b5bb-0627f0053f6a,2960,,"[82.7, 64.9]",3753985,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Walters,3670.0,Right Wing,147,Stoke City,30,['6fa9a739-7235-4535-a7c2-2a92392d1d4d'],35,,,,,,,,,,,,,,,,,Stoke City,30,00:34:35.425,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,514d8c79-e5a5-4e46-9373-23e7630ce74a,2962,,"[92.6, 77.8]",3753985,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glen Johnson,4724.0,Right Back,147,Stoke City,30,['8dc6d92a-29ea-4562-ad07-0e9aaa32cf8c'],36,,,,,,,,,,,,,,,,,Stoke City,30,00:34:36.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cf4b9dc-8c41-47e7-bd78-29b98eb4c4c0,2966,,"[110.4, 59.6]",3753985,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Walters,3670.0,Right Wing,147,Stoke City,30,"['605c46bf-4196-4ad1-83c9-b5f3c6b8fe8a', '8349834b-2afb-43b8-8302-9148eb90208a']",40,,,,,,,,,,,,,,,,,Stoke City,30,00:34:40.941,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5747a00-fbe8-48af-b4d4-c3bc9892d30d,2968,,"[104.6, 50.2]",3753985,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco van Ginkel,8251.0,Right Defensive Midfield,147,Stoke City,30,['0f717447-00ef-4dca-889b-4061d90891ae'],42,,,,,,,,,,,,,,,,,Stoke City,30,00:34:42.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,820ef9e4-f2d3-49e5-b7ff-f50ddd990207,2976,,"[85.4, 51.4]",3753985,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steve Sidwell,41082.0,Center Attacking Midfield,147,Stoke City,30,"['2893dd0f-db87-4b13-9b5c-f8591005f4c7', '6fbc3a24-dc30-4dca-9848-adf86aee0ae9']",48,,,,,,,,,,,,,,,,,Stoke City,30,00:34:48.530,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,63bfe879-5e12-49be-a601-8e0ff220a765,2988,,"[71.9, 24.2]",3753985,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Muniesa Martínez,6560.0,Left Back,148,Stoke City,30,['2b9ffae3-4508-46b3-8404-4a6050e5de27'],4,,,,,,,,,,,,,,,,,Stoke City,30,00:35:04.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ec3519a-217e-479e-95ba-ccb9e02ef9eb,2991,,"[78.4, 6.9]",3753985,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Osazemwinde Peter Odemwingie,42901.0,Left Wing,148,Stoke City,30,['516f00cb-24d3-4fa3-8560-36e453b5ac6d'],6,,,,,,,,,,,,,,,,,Stoke City,30,00:35:06.572,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa499ea5-d047-434c-b211-ca3f39600164,2998,,"[99.2, 37.2]",3753985,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Left Center Midfield,149,Liverpool,24,['dbc5d84e-8358-4e87-b82b-c488f1fb0a9b'],18,,,,,,,,,,,,,,,,,Liverpool,24,00:35:18.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e8477c0-705a-4cbe-8538-ad046fb61dd7,3001,,"[69.4, 66.2]",3753985,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Center Defensive Midfield,150,Liverpool,24,['12ea00f2-55d9-429c-9c70-6c5b3e316dde'],29,,,,,,,,,,,,,,,,,Liverpool,24,00:35:29.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,770885b6-0626-4358-ab2a-3d2be9efaaad,3004,,"[84.8, 62.4]",3753985,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,150,Liverpool,24,"['097b4e56-e336-491f-9ebe-2ac760effed9', '65f84770-16ee-47b0-a7d7-35e50274bee4']",33,,,,,,,,,,,,,,,,,Liverpool,24,00:35:33.076,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,46cf0f8d-69b6-42f0-b127-2b55ea49f607,3009,,"[32.2, 13.3]",3753985,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Muniesa Martínez,6560.0,Left Back,151,Stoke City,30,['9225a70f-b737-4e13-8793-302cab7fcf3a'],35,,,,,,,,,,,,,,,,,Stoke City,30,00:35:35.408,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa77a334-b7e3-49bc-883d-67a9dc394b46,3012,,"[54.1, 24.2]",3753985,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mame Biram Diouf,3603.0,Center Forward,151,Stoke City,30,['2a603829-705d-4785-89cf-c12135ff32b0'],37,,,,,,,,,,,,,,,,,Stoke City,30,00:35:37.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca52314a-5eaf-420f-a1fa-b5f94176aee0,3018,,"[50.7, 5.7]",3753985,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philipp Wollscheid,40121.0,Left Center Back,152,Stoke City,30,['ec0a2e7c-6721-4aef-8b7d-8413c333a6e2'],6,,,,,,,,,,,,,,,,,Stoke City,30,00:36:06.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,89aeab48-9c09-4c96-b3fb-f78bfca8f285,3021,,"[45.4, 34.0]",3753985,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Geoff Cameron,3480.0,Right Center Back,152,Stoke City,30,['fdd6324f-677c-4961-9d8e-40d0f78540ea'],9,,,,,,,,,,,,,,,,,Stoke City,30,00:36:09.209,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b3a0fdb-6605-4e18-862e-901023394d71,3024,,"[96.9, 10.5]",3753985,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Osazemwinde Peter Odemwingie,42901.0,Left Wing,152,Stoke City,30,['edd3443a-78a6-41a6-946e-a5b9a19afbe9'],15,,,,,,,,,,,,,,,,,Stoke City,30,00:36:15.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0811bd17-45c0-442d-b5cb-d706ccd4e12b,3036,,"[65.6, 21.1]",3753985,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco van Ginkel,8251.0,Right Defensive Midfield,152,Stoke City,30,['d587cab6-8d4f-4e2b-8b41-013d60f59a28'],29,,,,,,,,,,,,,,,,,Stoke City,30,00:36:29.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ab19f2b-ef1c-4b70-a850-5da27d520fdb,3040,,"[61.8, 4.0]",3753985,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Muniesa Martínez,6560.0,Left Back,152,Stoke City,30,['20c33e67-15fb-4539-928a-42714a7fd1eb'],31,,,,,,,,,,,,,,,,,Stoke City,30,00:36:31.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,50a69838-3cfa-41f9-9c4c-d7defcbccf3b,3042,,"[77.4, 16.5]",3753985,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco van Ginkel,8251.0,Right Defensive Midfield,152,Stoke City,30,['8a232048-8f60-4d85-9ee2-4a6d28708427'],32,,,,,,,,,,,,,,,,,Stoke City,30,00:36:32.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a81566e-d89f-4b35-aa14-df6f40600130,3046,,"[41.5, 55.4]",3753985,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,152,Stoke City,30,['a849961e-5292-42f3-a1f7-da91d88e2c2b'],34,,,,,,,,,,,,,,,,,Liverpool,24,00:36:34.874,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e946fad4-908f-4676-aa09-8782e646d8a3,3063,,"[70.7, 57.2]",3753985,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steve Sidwell,41082.0,Center Attacking Midfield,155,Stoke City,30,['cf4c1557-966d-43a3-8f7c-757077a25952'],5,,,,,,,,,,,,,,,,,Stoke City,30,00:38:05.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,28b2d7e4-2d1f-4205-9007-7f448fbf0558,3065,,"[77.2, 66.6]",3753985,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,155,Stoke City,30,['fddb117e-982e-4c11-bdd7-cc4a71b94e40'],6,,,,,,,,,,,,,,,,,Stoke City,30,00:38:06.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfe9f026-e46f-46f2-a215-aceede9378fb,3068,,"[92.8, 76.7]",3753985,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glen Johnson,4724.0,Right Back,155,Stoke City,30,['58ebaf00-93d8-468c-a244-395dd35c6d48'],9,,,,,,,,,,,,,,,,,Stoke City,30,00:38:09.955,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f287e48-4a34-4997-9970-5fdae6b15639,3071,,"[112.6, 34.1]",3753985,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mame Biram Diouf,3603.0,Center Forward,155,Stoke City,30,['6672cbf4-f356-4de0-8399-e63996c10bcf'],14,,,,,,,,,,,,,,,,,Stoke City,30,00:38:14.914,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b86c01a-1400-4cb5-a5b7-b3d290a6cc09,3075,,"[117.6, 31.2]",3753985,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Philipp Wollscheid,40121.0,Left Center Back,156,Stoke City,30,['fd093e29-68bf-42c0-814a-cfbb8db5f1fd'],39,,,,,,,,,,,,,,,,,Stoke City,30,00:38:39.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bc36402-42c3-45c4-b93e-965b64185038,3086,,"[71.6, 72.7]",3753985,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,157,Liverpool,24,['53597b14-065d-471b-a3cd-2023be288892'],6,,,,,,,,,,,,,,,,,Liverpool,24,00:39:06.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,380f83e0-6c76-4e9b-a868-8cce38ee083e,3089,,"[51.6, 75.1]",3753985,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,157,Liverpool,24,['80a3c5d4-8435-4887-9f63-9ce0e52ebd24'],9,,,,,,,,,,,,,,,,,Liverpool,24,00:39:09.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dabc9982-9023-4d67-9eb2-b854d8957aa9,3092,,"[38.8, 57.8]",3753985,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,157,Liverpool,24,['7901d4e4-6e5b-48df-be2e-67325df7a54d'],11,,,,,,,,,,,,,,,,,Liverpool,24,00:39:11.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e39cbef0-aa42-4954-8208-f3199d689229,3095,,"[14.3, 48.5]",3753985,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Mignolet,3539.0,Goalkeeper,157,Liverpool,24,['53ce7c48-9c12-4d1c-858d-7268026c7f32'],14,,,,,,,,,,,,,,,,,Liverpool,24,00:39:14.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e3a6b0f-387d-452d-98c0-3d7e363ce70e,3098,,"[70.9, 37.7]",3753985,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Walters,3670.0,Right Wing,158,Stoke City,30,['ca66527f-47c9-48c6-9397-16a6402688d4'],20,,,,,,,,,,,,,,,,,Stoke City,30,00:39:20.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,22850aaa-0a47-4353-ba82-468b9eddac3a,3103,,"[69.7, 30.7]",3753985,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steve Sidwell,41082.0,Center Attacking Midfield,158,Stoke City,30,"['04fe0620-3f3d-44d3-973d-40051f517323', '405269ea-cf3b-44e1-b536-b23e1d0f10c5']",25,,,,,,,,,,,,,,,,,Stoke City,30,00:39:25.018,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff70daf1-dfd4-43d0-b98d-4cab90d461e0,3108,,"[65.1, 41.7]",3753985,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Brian Henderson,3532.0,Left Center Midfield,159,Liverpool,24,['b086c230-aa9f-4a1e-b98a-4dbba2e8f077'],54,,,,,,,,,,,,,,,,,Liverpool,24,00:39:54.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3639477a-47dd-49d8-ad13-c3084a1b0c31,3111,,"[64.6, 16.9]",3753985,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joe Gomez,3495.0,Left Back,159,Liverpool,24,['ca016c5a-ae6d-44c0-b256-7b44a5b2644f'],56,,,,,,,,,,,,,,,,,Liverpool,24,00:39:56.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6029df78-b5ce-4696-b329-2421739b5d77,3114,,"[52.8, 25.9]",3753985,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dejan Lovren,3471.0,Left Center Back,159,Liverpool,24,['1db2b052-96aa-4927-bb7b-119203022f97'],0,,,,,,,,,,,,,,,,,Liverpool,24,00:40:00.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f63c5bd9-f476-40b4-bdcc-f22e077b71f0,3117,,"[64.1, 36.4]",3753985,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emre Can,3493.0,Center Defensive Midfield,159,Liverpool,24,['9933c13c-481c-4cc1-b57b-b4dbbb92a92c'],3,,,,,,,,,,,,,,,,,Liverpool,24,00:40:03.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f81c7e0-224f-43ea-9fc0-5f1ded4d3b2b,3120,,"[71.6, 27.0]",3753985,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Brian Henderson,3532.0,Left Center Midfield,159,Liverpool,24,['06548543-4846-42ac-b88a-015f1066ac01'],5,,,,,,,,,,,,,,,,,Liverpool,24,00:40:05.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df83f9c1-0d2b-4086-8b60-33d0dea125b6,3123,,"[53.6, 17.7]",3753985,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dejan Lovren,3471.0,Left Center Back,159,Liverpool,24,['5310c343-86de-435e-b861-1b6c603dbec5'],7,,,,,,,,,,,,,,,,,Liverpool,24,00:40:07.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6b7c262-155e-46b2-8f21-17d617ab57a8,3127,,"[72.8, 1.8]",3753985,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joe Gomez,3495.0,Left Back,159,Liverpool,24,['212b3875-e5a6-4239-8f33-ac1c6d8f5987'],11,,,,,,,,,,,,,,,,,Liverpool,24,00:40:11.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b211ecd8-eeb8-4f6c-bcd5-9b202992c3f4,3131,,"[81.7, 16.9]",3753985,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,159,Liverpool,24,"['9ce220ce-d5f8-4cb2-b556-8c0a1b519d5d', 'd1139c35-3d94-48e8-98db-c59ec6d13c47']",14,,,,,,,,,,,,,,,,,Liverpool,24,00:40:14.872,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a6dd680-74e8-40f9-a3fc-88fba221a780,3139,,"[40.8, 56.0]",3753985,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marco van Ginkel,8251.0,Right Defensive Midfield,160,Stoke City,30,['22c7b665-2767-47ae-b204-201e1d6ae952'],25,,,,,,,,,,,,,,,,,Stoke City,30,00:41:25.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,43e3720b-4562-4f07-8925-5d81f928bf6b,3143,,"[44.8, 12.3]",3753985,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Philippe Coutinho Correia,3501.0,Left Wing,160,Stoke City,30,['20d0b57c-6003-4cb6-909e-34d18bb48344'],29,,,,,,,,,,,,,,,,,Liverpool,24,00:41:29.840,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3051d5b5-c1da-4e06-8fb7-888519e34a5d,3149,,"[91.6, 57.2]",3753985,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jonathan Walters,3670.0,Right Wing,160,Stoke City,30,['ce88d316-8d97-45e7-9e7f-d80731a00ede'],33,,,,,,,,,,,,,,,,,Stoke City,30,00:41:33.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc5c65c6-24fa-4990-8cf1-1c11c7159556,3153,,"[44.8, 45.3]",3753985,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,161,Liverpool,24,['b97bd64b-7550-4337-a13c-88f90907cd4e'],36,,,,,,,,,,,,,,,,,Liverpool,24,00:41:36.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5fb5538-1cb3-44d1-b2ae-b0bb679ce927,3156,,"[39.1, 40.7]",3753985,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Left Center Midfield,161,Liverpool,24,['9fbbf218-45b3-41fb-9bcb-3966926c199c'],36,,,,,,,,,,,,,,,,,Liverpool,24,00:41:36.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd5069cc-b2d9-48bb-b9fa-afc9682a960d,3158,,"[56.4, 72.7]",3753985,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,161,Liverpool,24,['dd78b7f9-8c05-4f03-b899-9e271d76098c'],40,,,,,,,,,,,,,,,,,Liverpool,24,00:41:40.488,Ball Receipt*,
