50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27502349-db3d-431f-a4e3-f834761a13c5,1729,,"[108.8, 28.6]",3754003,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luke Shaw,3382.0,Left Back,84,Manchester United,39,['3f9ef5d9-c87f-4fb2-9727-c0e48c83735d'],7,,,,,,,,,,,,,,,,Manchester United,39,00:39:07.428,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83ab34f0-7e03-4f7c-b525-18639a8f1bec,1734,,"[106.1, 21.6]",3754003,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Memphis Depay,2988.0,Left Wing,84,Manchester United,39,['8ee026d3-6977-47ac-a65c-f58002ea3090'],10,,,,,,,,,,,,,,,,Manchester United,39,00:39:10.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fd6f84a-e816-4979-a051-3ced95d24dc8,1737,,"[108.8, 45.6]",3754003,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marouane Fellaini-Bakkioui,3296.0,Center Forward,84,Manchester United,39,['beec767a-80be-469b-a2b8-a0690fb20a47'],13,,,,,,,,,,,,,,,,Manchester United,39,00:39:13.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a98183e-124f-4ea5-ae05-dd49e3acc312,1741,,"[14.4, 50.3]",3754003,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,85,Liverpool,24,['ea2416da-d2af-43ba-9a56-b96e074722b5'],15,,,,,,,,,,,,,,,,Liverpool,24,00:39:15.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5785b38d-6123-4f5c-ab37-46ac7de02818,1743,,"[21.6, 72.9]",3754003,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,85,Liverpool,24,['795025d0-ace1-4320-b72b-da469fc26358'],18,,,,,,,,,,,,,,,,Liverpool,24,00:39:18.110,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1877cc2-1f53-440b-b706-59faa1f6502c,1747,,"[50.3, 75.1]",3754003,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,85,Liverpool,24,"['bd1748cb-5e69-4583-ad33-004c93d39857', 'c9820ac8-9c3c-4554-ba68-75ca4b82ea37']",21,,,,,,,,,,,,,,,,Liverpool,24,00:39:21.424,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48e9fcd0-2f12-4bfd-9930-c0aab8c9019d,1752,,"[36.2, 74.5]",3754003,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,86,Liverpool,24,['0bc08d0e-4f70-45e2-9ed8-1e505c1f0716'],30,,,,,,,,,,,,,,,,Liverpool,24,00:39:30.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd5e740f-3219-4c37-b688-0a6a9c57722f,1755,,"[57.1, 41.6]",3754003,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Can,3493.0,Left Center Midfield,86,Liverpool,24,['b0a2531a-17e4-4fec-9e97-235239e12231'],34,,,,,,,,,,,,,,,,Liverpool,24,00:39:34.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770a038-8818-4bfd-a4c2-75cca97d34e7,1757,,"[52.4, 41.6]",3754003,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,86,Liverpool,24,['5627675c-8162-4663-9857-eb3e5bb7ec0b'],35,,,,,,,,,,,,,,,,Liverpool,24,00:39:35.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcd164cf-7d87-46a9-9ea6-456f5e862f00,1759,,"[57.7, 11.6]",3754003,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joe Gomez,3495.0,Left Back,86,Liverpool,24,['8f55ffe3-29b9-455e-a688-5a6865d6f7ac'],37,,,,,,,,,,,,,,,,Liverpool,24,00:39:37.369,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96ad814f-e300-4a39-a9b7-ac8d9959c693,1762,,"[63.1, 21.1]",3754003,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Can,3493.0,Left Center Midfield,86,Liverpool,24,['b711d207-b25f-4ae8-b39c-eb9680a6227d'],40,,,,,,,,,,,,,,,,Liverpool,24,00:39:40.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c046559-1f67-48a5-ad0d-ce8e70de159e,1765,,"[58.8, 45.3]",3754003,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,86,Liverpool,24,['4f2a0d18-ec66-473f-b1f0-ac727baf3aed'],42,,,,,,,,,,,,,,,,Liverpool,24,00:39:42.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5a06944-a2e1-4498-b9b8-03e98f4e6188,1768,,"[77.7, 78.8]",3754003,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,86,Liverpool,24,['8c80120f-de1e-423f-bfb1-44c25bc80fc0'],46,,,,,,,,,,,,,,,,Liverpool,24,00:39:46.099,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0840e857-7e73-4879-9607-f74b19d56cbb,1771,,"[99.5, 69.6]",3754003,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,86,Liverpool,24,['09315aa6-4935-455f-8738-6ab2e48143fb'],53,,,,,,,,,,,,,,,,Liverpool,24,00:39:53.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e72bfc1a-ce29-4c1b-be01-9e46ec1980a1,1776,,"[62.4, 9.3]",3754003,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marouane Fellaini-Bakkioui,3296.0,Center Forward,86,Liverpool,24,"['68265114-40e5-4dad-bde7-af036721fcf5', 'eaaba1ca-5ae3-45e0-98a4-bb1d1782a612']",56,,,,,,,,,,,,,,,,Manchester United,39,00:39:56.709,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b712a6c-287e-4fbf-8ec6-9cfe2b7165f3,1779,,"[62.9, 71.2]",3754003,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Center Midfield,87,Liverpool,24,['33749acf-8974-4388-afaf-f6416c9662d8'],21,,,,,,,,,,,,,,,,Liverpool,24,00:40:21.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c691a0e7-45b1-4bff-a979-b110dd315cc4,1782,,"[49.3, 77.0]",3754003,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,87,Liverpool,24,['f82076dd-0392-4de8-b789-fa1219e97b42'],23,,,,,,,,,,,,,,,,Liverpool,24,00:40:23.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26431e8a-f09f-4754-bdfd-63b361a09f47,1786,,"[34.8, 6.4]",3754003,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,88,Manchester United,39,['ea7c9e22-7f4c-4b44-9639-4dbacaea5458'],27,,,,,,,,,,,,,,,,Manchester United,39,00:40:27.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cfaec1a-ad64-4425-9f14-c911d1fe4b5d,1789,,"[1.3, 23.4]",3754003,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,88,Manchester United,39,['69977f29-ad28-4094-af86-695a95f99a99'],30,,,,,,,,,,,,,,,,Manchester United,39,00:40:30.587,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8978134-cfd3-49ab-a555-1617587c0fc3,1792,,"[15.5, 5.0]",3754003,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,88,Manchester United,39,['0d83e3d8-c620-4c0a-b0b1-a0af9d6bf9f7'],32,,,,,,,,,,,,,,,,Manchester United,39,00:40:32.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d734c41a-bdd0-4bdd-b477-f0c72e84dfcf,1800,,"[42.1, 31.4]",3754003,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,89,Liverpool,24,['38c0afd1-3da2-46bb-a669-5c2e7baa07f6'],42,,,,,,,,,,,,,,,,Liverpool,24,00:40:42.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbe34d41-e2c8-4cbf-861c-c5d3d68a89c6,1803,,"[57.3, 23.2]",3754003,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,89,Liverpool,24,['82d814d3-857f-4162-a452-da3daec780e3'],48,,,,,,,,,,,,,,,,Liverpool,24,00:40:48.005,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81f5b353-cfdc-4015-9cd2-99d4ef781fb3,1806,,"[49.7, 50.9]",3754003,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,89,Liverpool,24,['3933176c-c76c-4aac-94b3-8416dc57839a'],51,,,,,,,,,,,,,,,,Liverpool,24,00:40:51.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5d5b7f5-cc05-4f29-bcce-fbc421f0402c,1809,,"[56.5, 37.7]",3754003,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,89,Liverpool,24,['02494281-0bce-4914-9b83-76a31d5e1680'],53,,,,,,,,,,,,,,,,Liverpool,24,00:40:53.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d00b48e-5695-4368-9c83-4cb04085cd6b,1811,,"[50.3, 50.9]",3754003,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,89,Liverpool,24,['2c06ff6c-37a8-4d08-87e4-5af6ef71e258'],54,,,,,,,,,,,,,,,,Liverpool,24,00:40:54.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211bbfcf-d81c-4155-b021-8fb8038e565f,1814,,"[57.7, 45.1]",3754003,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,89,Liverpool,24,['7db6edbc-58ee-4b15-b2d0-f8e2937ce4a9'],56,,,,,,,,,,,,,,,,Liverpool,24,00:40:56.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cf05fa1-0a0f-4b6d-a8d8-697711fcd2ac,1817,,"[46.4, 50.9]",3754003,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,89,Liverpool,24,['6ddf3b02-0765-4eda-9254-761845331b1f'],59,,,,,,,,,,,,,,,,Liverpool,24,00:40:59.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5c3892f-ee53-44d9-9c2a-b88d720ddf0a,1820,,"[52.8, 62.6]",3754003,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,89,Liverpool,24,['6dad04bd-a8e7-43d7-845b-e1d1370685cf'],5,,,,,,,,,,,,,,,,Liverpool,24,00:41:05.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5082f50-2f66-4215-9464-2622c2f30cd9,1822,,"[49.3, 51.9]",3754003,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,89,Liverpool,24,['86c9bc00-6dcc-488d-8869-1d7c7fc8652e'],5,,,,,,,,,,,,,,,,Liverpool,24,00:41:05.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1545683-7be3-42b9-b2e6-f4ab2ebeb4d2,1825,,"[43.4, 67.8]",3754003,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,89,Liverpool,24,['bb749ce9-8e2e-4ada-a351-2411c1c93fdb'],7,,,,,,,,,,,,,,,,Liverpool,24,00:41:07.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f000634-16af-4c7d-8a70-54450141278b,1828,,"[13.4, 47.2]",3754003,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Mignolet,3539.0,Goalkeeper,89,Liverpool,24,['7f101acc-4040-400e-b18b-a43859ea8ce5'],12,,,,,,,,,,,,,,,,Liverpool,24,00:41:12.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921fb5dd-0fff-494d-966b-84a86b4dfb2d,1832,,"[14.6, 72.3]",3754003,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,89,Liverpool,24,"['24a58944-c0c7-429e-bea3-5cc769e22aa8', '55e33195-68e3-412a-b6e7-3be00e2728ba']",17,,,,,,,,,,,,,,,,Liverpool,24,00:41:17.040,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5ff7830-254b-4393-95f3-9eb59ac24cec,1835,,"[2.3, 38.6]",3754003,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Mignolet,3539.0,Goalkeeper,89,Liverpool,24,['b511cd60-b26d-4982-a285-7fedbdae595e'],20,,,,,,,,,,,,,,,,Liverpool,24,00:41:20.193,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,148335c3-8330-45ee-a292-c3adeac1925f,1838,,"[50.1, 8.8]",3754003,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel William John Ings,3654.0,Left Wing,89,Liverpool,24,['147d2e19-f3ca-4593-8999-0b4b887b8203'],27,,,,,,,,,,,,,,,,Liverpool,24,00:41:27.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dad92d63-e10d-4f22-bf09-8f6230c63216,1840,,"[41.2, 66.0]",3754003,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chris Smalling,10958.0,Right Center Back,90,Manchester United,39,['587932ed-1df1-4b33-945f-75da44349e87'],31,,,,,,,,,,,,,,,,Manchester United,39,00:41:31.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c8052d9-be6b-4d96-b498-d17041d6fb1e,1843,,"[43.7, 41.9]",3754003,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daley Blind,3311.0,Left Center Back,90,Manchester United,39,['b8aa63b6-e41d-4a97-86aa-0f47e7b7dc45'],34,,,,,,,,,,,,,,,,Manchester United,39,00:41:34.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b03f0fc-0b86-4608-bd27-4bc28799dd70,1846,,"[71.4, 4.7]",3754003,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luke Shaw,3382.0,Left Back,90,Manchester United,39,['9cd9f051-3020-4ef7-b5ff-77e6d52b938e'],39,,,,,,,,,,,,,,,,Manchester United,39,00:41:39.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598922fc-beed-48dd-9a1e-cfc0a810fb36,1849,,"[95.4, 2.5]",3754003,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Memphis Depay,2988.0,Left Wing,90,Manchester United,39,['49353df7-214a-48af-b4db-b1cd185f4b05'],42,,,,,,,,,,,,,,,,Manchester United,39,00:41:42.631,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d2dbf2e-23b9-4451-b84b-3ee0e269e805,1855,,"[110.7, 21.0]",3754003,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marouane Fellaini-Bakkioui,3296.0,Center Forward,91,Manchester United,39,['e71b43b2-afce-4779-8107-28e76549a44a'],57,,,,,,,,,,,,,,,,Manchester United,39,00:41:57.755,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220e8f1b-db03-4859-9805-064e1732c6e7,1862,,"[39.2, 75.4]",3754003,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,93,Liverpool,24,['66258a34-a4d6-4d66-8516-e0fe331895d2'],25,,,,,,,,,,,,,,,,Liverpool,24,00:42:25.459,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa6d55ea-f789-410b-804c-52ed69d59cc2,1864,,"[36.8, 65.7]",3754003,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Center Midfield,93,Liverpool,24,['c0f34764-0ce8-418e-a623-f8258631e5ca'],26,,,,,,,,,,,,,,,,Liverpool,24,00:42:26.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5c39968-16bf-446e-b4a8-23ffbb50f5b5,1866,,"[27.5, 74.5]",3754003,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,93,Liverpool,24,['7fbf3e66-d2af-4b25-82e9-ec557289c20c'],27,,,,,,,,,,,,,,,,Liverpool,24,00:42:27.528,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8ead483-b1ed-4bf9-9dc0-594b9a2385ff,1869,,"[53.0, 72.1]",3754003,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,93,Liverpool,24,['68feb963-94a4-4303-b737-8a5f633683ab'],32,,,,,,,,,,,,,,,,Liverpool,24,00:42:32.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d006e79-a461-4525-a52b-4af260f28419,1873,,"[10.3, 33.5]",3754003,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,94,Manchester United,39,['2b943df8-55dd-41f3-b45d-0683168a4633'],36,,,,,,,,,,,,,,,,Manchester United,39,00:42:36.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768f5ab9-2583-430d-9469-c1eb8739c658,1876,,"[27.4, 11.7]",3754003,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,94,Manchester United,39,['3025529d-3b28-4f35-bdfd-bb74f604a527'],38,,,,,,,,,,,,,,,,Manchester United,39,00:42:38.395,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66c1b089-1fdf-4a4e-bfaa-aa65ce23dc76,1879,,"[33.8, 39.1]",3754003,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,94,Manchester United,39,['4b3c39ca-fdba-490e-ba86-17d31e4b67a8'],41,,,,,,,,,,,,,,,,Manchester United,39,00:42:41.748,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af8eb2ab-28d0-429f-b86f-a2710efa5bb0,1882,,"[45.5, 72.8]",3754003,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matteo Darmian,4587.0,Right Back,94,Manchester United,39,['666b631e-7e90-4953-a5ec-c4dae630f465'],44,,,,,,,,,,,,,,,,Manchester United,39,00:42:44.623,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860fffc8-6b0e-45bd-ba30-8d0bb354794d,1885,,"[30.1, 58.4]",3754003,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,94,Manchester United,39,['f063ecce-21b3-49d9-ae8d-420446351dff'],46,,,,,,,,,,,,,,,,Manchester United,39,00:42:46.444,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06d9a9d5-e7bc-4abe-90fb-6c63382cb061,1888,,"[43.4, 36.2]",3754003,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,94,Manchester United,39,['77a405a1-fdf0-45af-b8c4-43d32f005429'],50,,,,,,,,,,,,,,,,Manchester United,39,00:42:50.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd0c9bee-810b-4403-85f6-953e84aaaf55,1891,,"[32.3, 57.4]",3754003,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,94,Manchester United,39,['edf5cc85-baa8-48b7-8f26-7aa05b713a8c'],52,,,,,,,,,,,,,,,,Manchester United,39,00:42:52.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2897f25c-de59-46d3-862c-0fed6634d9de,1894,,"[72.2, 21.0]",3754003,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Center Forward,94,Manchester United,39,['5bcc2256-8087-4b34-a09c-cc2f6f5b6ef5'],58,,,,,,,,,,,,,,,,Manchester United,39,00:42:58.943,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ba9adff-9d90-4bf2-bfeb-8189dcfe3914,1898,,"[61.3, 4.3]",3754003,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,94,Manchester United,39,['157ca392-c1cf-4e30-b1a7-ad36eb35f97c'],1,,,,,,,,,,,,,,,,Manchester United,39,00:43:01.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006fd91e-99a7-42ae-85c2-18b33f35c712,1901,,"[91.7, 23.4]",3754003,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,94,Manchester United,39,['19f5b217-1f09-406f-9b07-5d5e2ab1cd2a'],5,,,,,,,,,,,,,,,,Manchester United,39,00:43:05.855,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa32810c-7b06-4a08-8a26-317e410ac96b,1905,,"[79.0, 39.1]",3754003,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,94,Manchester United,39,['30bf3266-4363-457c-bbe5-3726f0d78dc1'],9,,,,,,,,,,,,,,,,Manchester United,39,00:43:09.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c065b312-2c9c-44c7-85f3-4f87de30a56c,1908,,"[87.6, 59.0]",3754003,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,94,Manchester United,39,['c4809189-c264-44db-891c-110802f18483'],12,,,,,,,,,,,,,,,,Manchester United,39,00:43:12.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5215a97-1e01-4fe0-87a5-d0126f8547d1,1911,,"[70.8, 51.6]",3754003,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,94,Manchester United,39,['94fd4b57-bf30-4575-a2a8-0fcc59fa99ca'],14,,,,,,,,,,,,,,,,Manchester United,39,00:43:14.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8350ce51-7d75-461d-a45b-bbbb7b067e8c,1914,,"[71.4, 27.4]",3754003,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,94,Manchester United,39,['e21457bc-c526-481c-991b-1f86ba1a2bf1'],16,,,,,,,,,,,,,,,,Manchester United,39,00:43:16.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ecdeea3-74ca-4124-b335-0c4b37342c74,1917,,"[92.2, 3.5]",3754003,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Wing,94,Manchester United,39,['8c976bb3-5b87-4d6e-9aea-5c2548ae2a66'],19,,,,,,,,,,,,,,,,Manchester United,39,00:43:19.029,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8794c19-795e-427f-8c44-62e98dd90828,1920,,"[108.2, 40.3]",3754003,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Center Forward,94,Manchester United,39,['6cca6892-e809-4713-abac-d8501eb61334'],21,,,,,,,,,,,,,,,,Manchester United,39,00:43:21.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4589b284-0a75-4b3d-8db4-7002b4f49aeb,1926,,"[107.6, 22.4]",3754003,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Wing,94,Manchester United,39,"['55725849-162d-4bd7-a710-adba1b01a524', '71ba81d8-b9ec-4388-8626-fb645842f64e']",30,,,,,,,,,,,,,,,,Manchester United,39,00:43:30.315,Ball Receipt*,True
