50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,578f8bbb-2326-47e9-9096-4104d795d448,1,,,3754051,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Watford,23,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 16}, {'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 29}, {'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 22}, {'player': {'id': 6870, 'name': 'José Manuel Jurado Marín'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 24}]}",Watford,23,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,dab32bbb-c2b6-4e9a-b971-e059a394f53e,2,,,3754051,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Watford,23,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 9985, 'name': 'Ádám Bogdán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 34}, {'player': {'id': 4590, 'name': 'Nathaniel Edwin Clyne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 18872, 'name': 'Martin Škrtel'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 37}, {'player': {'id': 3483, 'name': 'Mamadou Sakho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 3515, 'name': 'Alberto Moreno Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 7780, 'name': 'Lucas Pezzini Leiva'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 3532, 'name': 'Jordan Brian Henderson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 3535, 'name': 'Roberto Firmino Barbosa de Oliveira'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Liverpool,24,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,31c22ebc-2bdf-4ae9-962c-709d552b7c9e,3,,,3754051,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Watford,23,['5b81d937-3687-4507-a1ef-dd77b193920b'],0,,,,,,,,,,,,,,,,,,Watford,23,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,5b81d937-3687-4507-a1ef-dd77b193920b,4,,,3754051,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Watford,23,['31c22ebc-2bdf-4ae9-962c-709d552b7c9e'],0,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,0218c9ab-771f-4b16-bbb0-bd6279e59eff,1548,,,3754051,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,102,Liverpool,24,['1c6e6ad8-1f05-49f4-a6e8-c43a53f2c5b0'],0,,,,,,,,,,,,,,,,,,Watford,23,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,1c6e6ad8-1f05-49f4-a6e8-c43a53f2c5b0,1549,,,3754051,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,102,Liverpool,24,['0218c9ab-771f-4b16-bbb0-bd6279e59eff'],0,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.259543,,,,,,,,,344d102f-05ef-43ae-a47f-afc8bfa94d98,5,,"[61.0, 40.1]",3754051,0,,,,,-1.6233793,,Right Foot,,,"[60.9, 38.2]",,Ground Pass,,1.9026297,,,,Troy Deeney,3454.0,,,,,Kick Off,1,From Kick Off,Odion Jude Ighalo,5458.0,Left Center Forward,2,Watford,23,['8f771a67-08fc-44a7-8697-286d98d782b4'],0,,,,,,,,,,,,,,,,,,Watford,23,00:00:00.151,Pass,
,,,,,,,,,,,,,,,,1.630447,,,,,,,,,684f2d8f-6c7e-4c55-8b82-70695288488e,8,,"[56.3, 38.4]",3754051,0,,,,,2.8241339,,Right Foot,,,"[42.3, 43.0]",,Ground Pass,,14.73635,,,,Ben Watson,3626.0,,,,,,1,From Kick Off,Troy Deeney,3454.0,Right Center Forward,2,Watford,23,['78d30f8d-c76a-481c-a0c6-320f696e7bd5'],1,,,,,,,,,,,,,,,,,,Watford,23,00:00:01.023,Pass,
,,,,,,,,,,,,,,,,3.467858,,,,,,,,,e413882d-8400-4bb7-8092-ab7c6bbad43c,11,,"[42.3, 43.0]",3754051,0,,,,,-0.42324612,,Right Foot,,,"[84.7, 23.9]",,High Pass,,46.50344,,Incomplete,,José Manuel Jurado Marín,6870.0,,,,,,1,From Kick Off,Ben Watson,3626.0,Left Defensive Midfield,2,Watford,23,"['0672d96f-4a25-4b65-9101-ded88937136a', '2da46d46-27e9-4c36-9daa-44f299d446cf']",2,,,,,,,,,,,,,,,,,,Watford,23,00:00:02.717,Pass,
,,,,,,,,,,,,,,,,3.840385,,,,,,,,,2da46d46-27e9-4c36-9daa-44f299d446cf,13,,"[35.4, 56.2]",3754051,0,,,,,-0.14337562,,Head,,,"[63.8, 52.1]",,High Pass,,28.694424,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Martin Škrtel,18872.0,Right Center Back,2,Watford,23,"['a00c8624-3557-4524-a481-5ecc104f0d3e', 'e413882d-8400-4bb7-8092-ab7c6bbad43c']",6,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:06.185,Pass,
,,,,,,,,,,,,,,,,3.0998,,,,,,,,,16fb39d8-fa6a-455c-a254-7ab17dad154e,17,,"[56.3, 28.0]",3754051,0,,,,,2.9167495,,Left Foot,,,"[15.2, 37.4]",,Ground Pass,,42.16124,,,,Heurelho da Silva Gomes,3522.0,,,,,,1,From Kick Off,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,2,Watford,23,"['610b8b15-dc3d-403b-be15-9d746674fe27', '6767137d-ad30-4db3-bb81-e437a9fa9eee']",11,,,,,,,,,,,,,,,,,,Watford,23,00:00:11.175,Pass,True
,,,,,,,,,,,,,,,,3.212438,,,,,,,,,ab47d3c1-6078-4367-a943-d49dee40f869,20,,"[16.9, 37.9]",3754051,0,,,,,-0.2982715,,Right Foot,,,"[78.7, 18.9]",,High Pass,,64.65478,,,,Troy Deeney,3454.0,,,,,,1,From Kick Off,Heurelho da Silva Gomes,3522.0,Goalkeeper,2,Watford,23,['ae6fe1de-462e-4a7b-9038-0b1909ed00ba'],18,,,,,,,,,,,,,,,,,,Watford,23,00:00:18.851,Pass,
,,,,,,,,,,,,,,,,1.137666,,,,,,,,,3e67dd3b-a378-4157-bf5a-7d4397ffccdf,22,,"[78.7, 18.9]",3754051,0,,,,,0.35370314,,Head,,,"[91.7, 23.7]",,Low Pass,,13.85785,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,1,From Kick Off,Troy Deeney,3454.0,Right Center Forward,2,Watford,23,"['ba5347a9-25cd-4b55-a9b0-96320868063b', 'ca6cb0dc-82ed-4c2c-859f-a6463a3a551a']",22,,,,,,,,,,,,,,,,,,Watford,23,00:00:22.103,Pass,
,,,,,,,,,,,,,,,,0.778615,,,,,,,,,eb24f30c-2663-43d5-a3bb-15302b090cc3,25,,"[47.2, 50.9]",3754051,0,,,,,-3.090092,,Right Foot,,,"[37.5, 50.4]",,Low Pass,,9.712878,,Incomplete,,Lucas Pezzini Leiva,7780.0,,,,,Recovery,1,From Kick Off,Emre Can,3493.0,Left Center Midfield,2,Watford,23,"['697a0f25-22b9-497e-ae42-12a8a09f8a9b', 'ca22ca15-dfb0-4638-b9bf-e814a1ca77da']",24,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:24.611,Pass,
,,,,,,,,,,,,,,,,1.367683,,,,,,,,,e1e9a75d-29ca-47c8-9897-dedcd02af097,29,,"[33.4, 31.1]",3754051,0,,,,,0.30483487,,Left Foot,,,"[65.5, 41.2]",,High Pass,,33.651447,,Incomplete,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,Recovery,1,From Kick Off,Mamadou Sakho,3483.0,Left Center Back,2,Watford,23,"['aa30f43c-ade4-47bc-a0a4-ea0f6e215e66', 'f9633b90-062d-487a-a310-2b8451cc3bf9']",27,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:27.070,Pass,
,,,,,,,,,,,,,,,,2.600265,,,,,,,,,3f3f0698-4d7d-46af-96f6-e41a4da391d8,32,,"[23.5, 31.6]",3754051,0,,,,,0.75062954,,Head,,,"[35.4, 42.7]",,High Pass,,16.27329,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Mamadou Sakho,3483.0,Left Center Back,2,Watford,23,['8567efd6-8326-4526-ab17-82931dd81e22'],32,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:32.179,Pass,
,,,,,,,,,,,,,,,,0.926676,,,,,,,,,d54b5114-ea5d-4af6-864a-c8e432e97b17,39,,"[85.9, 80.0]",3754051,0,,,,,-2.6997995,,,,,"[78.5, 76.5]",,Low Pass,,8.185964,,,,Etienne Capoue,3721.0,,,,,Throw-in,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,3,Watford,23,['cd3231f2-a23c-4e46-b8d6-d1d670346a10'],49,,,,,,,,,,,,,,,,,,Watford,23,00:00:49.521,Pass,
,,,,,,,,,,,,,,,,1.443881,,,,,,,,,90c880a4-45b1-42dd-b2ae-9235a06d6f6e,42,,"[76.8, 76.8]",3754051,0,,,,,0.15955172,,Right Foot,,,"[85.5, 78.2]",,Low Pass,,8.811924,,,,Allan Romeo Nyom,3991.0,,,,,,1,From Throw In,Etienne Capoue,3721.0,Right Defensive Midfield,3,Watford,23,"['27b3be2c-6f4a-422a-9c5f-2a485de98cac', '37947adf-ade4-4ea7-be50-60840509de21']",50,,,,,,,,,,,,,,,,,,Watford,23,00:00:50.448,Pass,True
,,,,,,,,,,,,,,,,0.855212,,,,,,,,,adc86516-bab1-4523-9ca4-b5aec61010cf,46,,"[36.1, 2.6]",3754051,0,,,,,1.7928783,,Right Foot,,,"[35.4, 5.7]",,Ground Pass,,3.1780498,,,,Emre Can,3493.0,,,,,Recovery,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,4,Liverpool,24,['8a90da00-e099-4016-87b8-5754b3ff6eb5'],52,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:52.825,Pass,
,,,,,,,,,,,,,,,,0.565177,,,,,,,,,1482e23b-06b3-4105-ace1-734c71d51c1a,53,,"[35.6, 8.9]",3754051,0,,,,,2.4634733,,Right Foot,,,"[28.4, 14.7]",,Ground Pass,,9.24554,,,,Lucas Pezzini Leiva,7780.0,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,4,Liverpool,24,['f3130d19-a4c1-49d7-a04e-82c2555e0da3'],55,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:55.029,Pass,
,,,,,,,,,,,,,,,,0.824074,,,,,,,,,ba657d32-71f1-45cc-9144-47d892e1069b,55,,"[28.4, 14.7]",3754051,0,,,,,-2.146809,,Right Foot,,,"[22.1, 5.0]",,Ground Pass,,11.566331,,,,Alberto Moreno Pérez,3515.0,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,4,Liverpool,24,['dcd56453-1b75-480b-a1a9-a9d3868e28fe'],55,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:55.594,Pass,
,,,,,,,,,,,,,,,,0.999383,,,,,,,,,922bce0d-11d7-4334-8096-e8bfd9ff24a1,57,,"[20.4, 5.0]",3754051,0,,,,,-0.098273955,,Left Foot,,,"[34.6, 3.6]",,Ground Pass,,14.268847,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,4,Liverpool,24,['530eb8be-359e-4df5-a020-a6683a2cdc33'],56,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:56.418,Pass,
,,,,,,,,,,,,,,,,0.668657,,,,,,,,,601ebbe5-ec87-46d7-96ac-6db0b814a8e3,60,,"[35.6, 3.3]",3754051,0,,,,,0.7936624,,Right Foot,,,"[41.6, 9.4]",,Ground Pass,,8.556284,,,,Emre Can,3493.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,4,Liverpool,24,['1de3b310-9b5e-4e89-ae34-2a16f709fd69'],57,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:57.949,Pass,
,,,,,,,,,,,,,,,,1.04336,,,,,,,,,f81062e8-4ce0-4e75-ba0d-73a61c84588b,62,,"[41.6, 9.4]",3754051,0,,,,,3.1093457,,Right Foot,,,"[35.4, 9.6]",,Ground Pass,,6.203225,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,4,Liverpool,24,['52b580e5-6dfe-4c4f-be33-d6d1ceeb6593'],58,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:58.617,Pass,
,,,,,,,,,,,,,,,,2.158605,,,,,,,,,519dba88-aaa1-49f1-89c0-b60925630522,64,,"[35.4, 9.6]",3754051,0,,,,,0.99999106,,Right Foot,,,"[53.7, 38.1]",,High Pass,,33.869453,,,,Adam David Lallana,4090.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,4,Liverpool,24,['8378936c-3113-4840-9afb-480a9363e23c'],59,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:59.661,Pass,
,,,,,,,,,,,,,,,,0.427253,,,,,,,,,2cd36d90-3dcb-42fa-8d3f-63830d6a95af,67,,"[53.7, 38.1]",3754051,1,,,,,-0.6871242,,Left Foot,,,"[57.6, 34.9]",,High Pass,,5.0447993,,Incomplete,,Alberto Moreno Pérez,3515.0,,,,,,1,Regular Play,Adam David Lallana,4090.0,Right Wing,4,Liverpool,24,"['13cfcb70-7ef6-4a90-b9c9-3e9ed994c39e', '3bd1280c-b228-438d-9897-f19fe2cbfe00']",1,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:01.839,Pass,
,,,,,,,,,,,,,,,,1.599455,,,,,,,,,3bd1280c-b228-438d-9897-f19fe2cbfe00,69,,"[62.5, 45.2]",3754051,1,,,,,-2.6779451,,Head,,,"[57.7, 42.8]",,High Pass,,5.3665633,,Incomplete,,,,,,,,Recovery,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,4,Liverpool,24,"['2cd36d90-3dcb-42fa-8d3f-63830d6a95af', 'cd0b43c4-d479-4072-9a42-80d7bbd1dd68']",2,,,,,,,,,,,,,,,,,,Watford,23,00:01:02.266,Pass,
,,,,,,,,,,,,,,,,0.764117,,,,,,,,,42d44a61-5bb7-454f-9261-92d0635eec1f,72,,"[48.5, 58.2]",3754051,1,,,,,2.2943265,,Right Foot,,,"[43.2, 64.2]",,Ground Pass,,8.005623,,,,Allan Romeo Nyom,3991.0,,,,,Recovery,1,Regular Play,Etienne Capoue,3721.0,Right Defensive Midfield,4,Liverpool,24,['df812ea4-3510-4e49-bd54-d60d0b5f45b5'],6,,,,,,,,,,,,,,,,,,Watford,23,00:01:06.382,Pass,
,,,,,,,,,,,,,,,,2.289396,,,,,,,,,c52d19b1-0a99-4e5f-ba04-b54204a6b37b,75,,"[43.7, 64.0]",3754051,1,,,,,-0.32658145,,Left Foot,,,"[80.9, 51.4]",,High Pass,,39.275948,,Incomplete,,,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,4,Liverpool,24,"['476b6c4f-1067-49da-be2a-5df4797831f1', 'ceab0950-4f9e-4bce-be21-e3687b65de38']",7,,,,,,,,,,,,,,,,,,Watford,23,00:01:07.146,Pass,True
,,,,,,,,,,,,,,,,0.727694,,,,,,,,,e6a2f988-fffb-446b-b2df-01e11cc4b832,79,,"[42.4, 27.2]",3754051,1,,,,,0.98279375,,Left Foot,,,"[45.0, 31.1]",,Ground Pass,,4.6872168,,Incomplete,,Lucas Pezzini Leiva,7780.0,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,4,Liverpool,24,"['1a232d8b-9cca-42a6-b13f-e7f810eb84ed', '296ade47-523e-419a-bb89-05e350c64825', '53a4d252-7c64-4bb3-a363-0f9b8ad501df']",10,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:10.758,Pass,True
,,,,,,,,,,,,,,,,3.858847,,,,,,,,,922e166b-5ca1-4768-b697-295668feaf79,82,,"[34.2, 37.3]",3754051,1,,,,,1.9489058,,Right Foot,,,"[19.9, 73.3]",,Ground Pass,,38.73616,,,,Nathaniel Edwin Clyne,4590.0,,,,,Recovery,1,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,4,Liverpool,24,['7a46cbda-5473-4c9f-8abc-019e132d05db'],13,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:13.570,Pass,
,,,,,,,,,,,,,,,,1.639694,,,,,,,,,d7fca70e-00ed-434d-b41d-935ea68d331e,85,,"[19.9, 73.3]",3754051,1,,,,,-0.28480434,,Right Foot,,,"[50.3, 64.4]",,Low Pass,,31.676016,,Incomplete,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,4,Liverpool,24,['6c6e3b1f-ac8d-4b7a-b138-cd8a8468f2c2'],17,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:17.534,Pass,
,,,,,,,,,,,,,,,,0.102638,,,,,,,,,e2a16756-95e0-4d93-b501-326ee2a0c440,89,,"[70.7, 18.6]",3754051,1,,,,,-0.17759617,,Right Foot,,,"[74.6, 17.9]",,Low Pass,,3.9623225,,Incomplete,,,,,,,,,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,5,Watford,23,"['677d5bd5-0f30-4b51-8c49-6ff6c1a73d4a', 'afab6965-c979-4cb9-8ccd-8b45e5df0238']",20,,,,,,,,,,,,,,,,,,Watford,23,00:01:20.078,Pass,True
,,,,,,,,,,,,,,,,0.774169,,,,,,,,,b07c643c-fa62-4c54-b439-1fff6bdf1ec7,91,,"[82.6, 25.6]",3754051,1,,,,,1.2160907,,Right Foot,,,"[87.6, 39.1]",,Ground Pass,,14.39618,,,,Odion Jude Ighalo,5458.0,,,,,Recovery,1,Regular Play,Troy Deeney,3454.0,Right Center Forward,5,Watford,23,['dc93df98-7230-42d9-ab57-ee33a8a766e8'],22,,,,,,,,,,,,,,,,,,Watford,23,00:01:22.362,Pass,
,,,,,,,,,,,,,,,,1.241428,,,,,,,,,f4ef71dc-05e4-46fd-a943-5a390b85e489,98,,"[90.8, 31.2]",3754051,1,,,,,-1.3633001,,Right Foot,,,"[93.2, 19.8]",,Ground Pass,,11.649893,,,,José Manuel Jurado Marín,6870.0,,,,,Recovery,1,Regular Play,Odion Jude Ighalo,5458.0,Left Center Forward,5,Watford,23,"['0fabd3dd-951c-483d-af2a-4ece47ef2e92', '3fb54b65-cffa-441b-85fd-7b78205dc327']",26,,,,,,,,,,,,,,,,,,Watford,23,00:01:26.035,Pass,True
,,,,,,,,,,,,,,,,2.533136,,,,,,,,,27dc552d-7931-44c7-8c78-f441492452bc,101,,"[98.3, 23.0]",3754051,1,,,,,0.063743316,,Left Foot,,,"[117.1, 24.2]",,Ground Pass,,18.838259,,,,Nathan Aké,3306.0,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,5,Watford,23,['1a02aed5-9434-4c09-afca-09a0e9482864'],29,,,,,,,,,,,,,,,,,,Watford,23,00:01:29.111,Pass,
,,,,,,,,,,,,,,,,0.163126,,,,,,,,,d7f890d0-a6c4-4707-af27-910595596f7c,104,,"[117.3, 24.2]",3754051,1,,,,,1.9040406,,Left Foot,,,"[116.4, 26.8]",,Ground Pass,,2.7513633,,Incomplete,,,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,5,Watford,23,"['016d0d2f-0976-4e3a-a7fb-7587a817d542', '99df1dd4-a6bd-4b11-bb98-8ef63aff075d']",31,,,,,,,,,,,,,,,,,,Watford,23,00:01:31.644,Pass,True
,,,,,,,,,,,,,,,,1.481691,,,,,,,,,10b6dcbf-08fd-4ba1-a15c-cd4952e17395,106,,"[120.0, 0.1]",3754051,2,,,,,1.674746,,Right Foot,,,"[115.9, 39.4]",,High Pass,True,39.51329,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Ben Watson,3626.0,Left Defensive Midfield,6,Watford,23,['b3066e4f-5663-45bb-8863-1aae26a19bc2'],3,,,,,,,,,,,,,,,,,,Watford,23,00:02:03.184,Pass,
,,,,,,,,,,,,,,,,0.493149,,,,,,,,,5f04af12-a5a9-4fe6-bbce-892dd3603e6e,112,,"[60.0, 40.0]",3754051,2,,,,,1.4536875,,Right Foot,,,"[60.2, 41.7]",,Ground Pass,,1.7117243,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,Kick Off,1,From Kick Off,Philippe Coutinho Correia,3501.0,Left Wing,7,Liverpool,24,['9de842f7-aa39-4d69-aec3-89045f265a0d'],57,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:57.966,Pass,
,,,,,,,,,,,,,,,,0.774246,,,,,,,,,c3d3a54b-95a9-489c-b2b0-f0357d0a8eba,114,,"[60.2, 41.7]",3754051,2,,,,,-2.9648838,,Right Foot,,,"[51.8, 40.2]",,Ground Pass,,8.532878,,,,Jordan Brian Henderson,3532.0,,,,,,1,From Kick Off,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,7,Liverpool,24,['1c864c21-235d-4453-8728-3cf3c58067ee'],58,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:58.459,Pass,
,,,,,,,,,,,,,,,,0.801003,,,,,,,,,bcabd1e7-432d-4647-b94e-2e5924dad4e7,117,,"[51.8, 39.3]",3754051,2,,,,,-2.0906506,,Right Foot,,,"[43.1, 24.1]",,Ground Pass,,17.513708,,,,Lucas Pezzini Leiva,7780.0,,,,,,1,From Kick Off,Jordan Brian Henderson,3532.0,Right Center Midfield,7,Liverpool,24,['20862e19-28c5-4725-abc5-73acb1f82de2'],59,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:59.965,Pass,
,,,,,,,,,,,,,,,,4.556348,,,,,,,,,c7b7e4bd-2766-4501-afea-a485f4ee154e,120,,"[35.4, 26.7]",3754051,3,,,,,1.8870825,,Right Foot,,,"[19.2, 76.2]",,Ground Pass,,52.083492,,,,Martin Škrtel,18872.0,,True,,,,1,From Kick Off,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,7,Liverpool,24,['33fdbe92-42d8-4f8d-897a-d1f0f6f9f711'],2,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:02.414,Pass,
,,,,,,,,,,,,,,,,0.457689,,,,,,,,,5d560843-db13-4968-8393-0dc36c57614a,122,,"[19.2, 76.2]",3754051,3,,,,,0.3034599,,Right Foot,,,"[29.1, 79.3]",,High Pass,,10.374006,,Out,,,,,,,,,1,From Kick Off,Martin Škrtel,18872.0,Right Center Back,7,Liverpool,24,,6,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:06.970,Pass,
,,,,,,,,,,,,,,,,1.248993,,,,,,,,,7481444b-17d9-4729-abe3-b7358160fa8e,123,,"[92.2, 0.1]",3754051,3,,,,,0.6994039,,,,,"[104.8, 10.7]",,High Pass,,16.465721,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,Throw-in,1,From Throw In,Nathan Aké,3306.0,Left Back,8,Watford,23,"['4624c51a-21d7-46a6-95d5-c065ce61eb03', '79d46833-5c3b-4b88-be51-48433e25e999']",31,,,,,,,,,,,,,,,,,,Watford,23,00:03:31.624,Pass,
,,,,,,,,,,,,,,,,2.252387,,,,,,,,,79d46833-5c3b-4b88-be51-48433e25e999,125,,"[15.3, 69.4]",3754051,3,,,,,0.017419841,,Head,,,"[44.0, 69.9]",,High Pass,,28.704355,,Incomplete,,,,,,,,Recovery,1,From Throw In,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,8,Watford,23,"['7481444b-17d9-4729-abe3-b7358160fa8e', '7be43213-cccc-4fff-bc0b-d317c18c50fc']",32,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:32.873,Pass,
,,,,,,,,,,,,,,,,2.231265,,,,,,,,,7be43213-cccc-4fff-bc0b-d317c18c50fc,126,,"[76.1, 10.2]",3754051,3,,,,,-1.419781,,Head,,,"[77.5, 1.0]",,High Pass,,9.305912,,Out,,,,,,,,Recovery,1,From Throw In,Ben Watson,3626.0,Left Defensive Midfield,8,Watford,23,['79d46833-5c3b-4b88-be51-48433e25e999'],35,,,,,,,,,,,,,,,,,,Watford,23,00:03:35.125,Pass,
