50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[33.3, 41.1]",,,,,,,,,,,,0.022212,,,,,,,,,,,,,,,f5dfd3ad-ba80-4be7-afdd-e025885e7e3f,1685,,"[32.5, 40.6]",3754348,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Left Defensive Midfield,94,Norwich City,56,"['189673c3-712d-4147-bb1e-150ea87ee4fb', 'bb5ab7d7-8668-432f-9c3a-ea9c04092d6e', 'df7cedbc-caac-4cb8-8521-5de30a259e9b']",55,,,,,,,,,,,,,,,,Norwich City,56,00:45:55.752,Carry,True
,,,,,,"[97.3, 5.8]",,,,,,,,,,,,8.685282,,,,,,,,,,,,,,,2d0f34ab-ed6b-4587-a769-bb8767de0bf9,1688,,"[61.6, 16.5]",3754348,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dieumerci Mbokani Bezua,23663.0,Center Forward,94,Norwich City,56,"['375d7fae-5f6d-4012-a79d-563b3d30c9c9', '56fca9cc-634b-48bb-8601-7c7d303c322d']",57,,,,,,,,,,,,,,,,Norwich City,56,00:45:57.587,Carry,
,,,,,,"[95.8, 26.1]",,,,,,,,,,,,0.043364,,,,,,,,,,,,,,,fed02b44-6b5c-4323-9d1a-369053e0f946,1691,,"[95.8, 26.1]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Naismith,9528.0,Center Attacking Midfield,94,Norwich City,56,"['3213054a-9e38-4225-8465-df6db57ef4a0', 'ab8f54b9-75ee-490a-a1a2-472b958168f0']",7,,,,,,,,,,,,,,,,Norwich City,56,00:46:07.128,Carry,
,,,,,,"[44.7, 52.9]",,,,,,,,,,,,4.247086,,,,,,,,,,,,,,,cfc25496-f135-40b0-b869-6c06271d9594,1695,,"[19.8, 37.9]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,95,Liverpool,24,"['29a78bb1-ee1c-4d94-8f7d-ed849e677bfa', '73cb084f-de94-4c47-a818-fd05d5c07d17']",9,,,,,,,,,,,,,,,,Liverpool,24,00:46:09.004,Carry,
,,,,,,"[93.1, 75.9]",,,,,,,,,,,,4.085228,,,,,,,,,,,,,,,4f42d724-8db8-4cf4-baed-5b790a3891d7,1698,,"[68.5, 76.3]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Wing,95,Liverpool,24,"['3c740e1d-0e39-4c40-a7b8-9716aea2bcc7', 'd4179538-d962-4368-9e82-0571abed47f0']",15,,,,,,,,,,,,,,,,Liverpool,24,00:46:15.675,Carry,
,,,,,,"[75.5, 76.2]",,,,,,,,,,,,2.601325,,,,,,,,,,,,,,,b813510a-5d9e-4280-8cd7-49d0ce368c5c,1701,,"[83.8, 75.1]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,95,Liverpool,24,"['ac22393b-9618-44d8-a7b0-bfea16fb25e9', 'd5510239-dcd7-43fd-b141-bff7236fa7a6']",20,,,,,,,,,,,,,,,,Liverpool,24,00:46:20.789,Carry,
,,,,,,"[68.1, 63.4]",,,,,,,,,,,,1.172464,,,,,,,,,,,,,,,01b467b3-d2d6-4288-9372-e53bfd97282a,1704,,"[68.1, 63.4]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,95,Liverpool,24,"['0cce9445-dc63-48db-b317-43c7c6a0b2fa', '6cd64a02-5b3e-4cf3-9f04-f0e81639af46']",24,,,,,,,,,,,,,,,,Liverpool,24,00:46:24.784,Carry,
,,,,,,"[80.7, 56.8]",,,,,,,,,,,,2.239135,,,,,,,,,,,,,,,f079cccb-9c32-4bbc-91b6-e5211e715a67,1707,,"[81.8, 54.8]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Wing,95,Liverpool,24,"['41286277-99c5-4f8b-ad0e-2bc80d07fb2a', '417ee69c-b0f6-4186-ba4e-0c836ba22aec', 'd7c2476e-d5bf-4bc1-bbf5-0b199de584bd']",27,,,,,,,,,,,,,,,,Liverpool,24,00:46:27.205,Carry,True
,,,,,,"[96.8, 75.6]",,,,,,,,,,,,1.754126,,,,,,,,,,,,,,,44036cc0-4023-4044-b557-65be4f95b7eb,1711,,"[95.8, 74.9]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,95,Liverpool,24,"['54d47bc6-745f-4bb6-a3e6-63f78f381552', 'fe4011de-0f55-404f-a018-dc95ffe989a5']",31,,,,,,,,,,,,,,,,Liverpool,24,00:46:31.041,Carry,
,,,,,,"[91.2, 63.4]",,,,,,,,,,,,1.475124,,,,,,,,,,,,,,,1075b2ac-10c7-44a7-b257-62ee8ca9b4c8,1714,,"[97.5, 62.6]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,95,Liverpool,24,"['126aeff1-fd09-47ff-8d77-d88594e0df71', '9ad5fd5b-41e0-43f3-9bdb-57c8f502e45c']",33,,,,,,,,,,,,,,,,Liverpool,24,00:46:33.711,Carry,
,,,,,,"[79.2, 55.2]",,,,,,,,,,,,0.780163,,,,,,,,,,,,,,,bdb0b1fb-3f7b-4c7e-8e24-86814247b695,1717,,"[79.2, 56.8]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,95,Liverpool,24,"['869d6c5b-2cdd-4152-9dc4-c7a9623e6724', '8cedb746-58af-41cd-a5e9-06205c29ba5e']",36,,,,,,,,,,,,,,,,Liverpool,24,00:46:36.151,Carry,
,,,,,,"[76.6, 27.3]",,,,,,,,,,,,1.51104,,,,,,,,,,,,,,,e107f849-8d28-4d6d-8299-ed648f989740,1720,,"[71.5, 30.5]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,95,Liverpool,24,"['cd15729a-19a0-4cd2-af8b-0c5c8f442e15', 'e69a0587-15d8-4388-8bac-9cf32883bcaa']",38,,,,,,,,,,,,,,,,Liverpool,24,00:46:38.996,Carry,
,,,,,,"[90.6, 40.1]",,,,,,,,,,,,0.676516,,,,,,,,,,,,,,,b823f07a-84e4-4366-ad95-80535478bfca,1723,,"[90.6, 40.1]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordon Ibe,3635.0,Left Wing,95,Liverpool,24,"['56b062cd-6a95-4761-95ed-315f7d09463e', '651d48c4-c90b-4441-a80e-4760d2e30579']",41,,,,,,,,,,,,,,,,Liverpool,24,00:46:41.383,Carry,
,,,,,,"[87.0, 54.4]",,,,,,,,,,,,1.082599,,,,,,,,,,,,,,,6287d587-a40e-4b73-8bdf-6ea259606255,1726,,"[87.0, 53.0]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,95,Liverpool,24,"['37dbda82-c8ed-4de4-87b9-ff76a4e653dd', '441b5e30-786d-4d8a-9a22-20cd987a2330']",42,,,,,,,,,,,,,,,,Liverpool,24,00:46:42.919,Carry,
,,,,,,"[103.5, 69.7]",,,,,,,,,,,,2.25572,,,,,,,,,,,,,,,289b6cc8-0266-4a06-92bb-8384c6b83d9d,1729,,"[104.6, 72.9]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,95,Liverpool,24,"['6fc34257-de4b-4aa0-82b1-b53d3c7c9754', 'cb30f2e0-74bd-4aa6-b90c-2d925bf03bee', 'de098ddf-fc48-4837-9a03-c3be3ea7d1bb']",45,,,,,,,,,,,,,,,,Liverpool,24,00:46:45.679,Carry,True
,,,,,,"[97.4, 54.4]",,,,,,,,,,,,0.100825004,,,,,,,,,,,,,,,4c9d4671-ae94-441b-be36-86a293f6b181,1739,,"[97.4, 54.4]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordon Ibe,3635.0,Left Wing,95,Liverpool,24,"['0b2862dd-1d0f-48df-b8b9-94b2ef6648a7', 'a40ca929-e649-4cc9-9733-242408ecf217']",51,,,,,,,,,,,,,,,,Liverpool,24,00:46:51.422,Carry,
,,,,,,"[90.6, 65.2]",,,,,,,,,,,,0.746287,,,,,,,,,,,,,,,659dbcdb-1bc2-4bb5-8847-ad9587e31b25,1743,,"[90.0, 64.2]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,95,Liverpool,24,"['ad249349-a35d-4e9f-b05d-2231a0d24981', 'b49a72ee-98d7-412c-846c-10a1f8383db2']",53,,,,,,,,,,,,,,,,Liverpool,24,00:46:53.442,Carry,
,,,,,,"[65.3, 42.0]",,,,,,,,,,,,1.974556,,,,,,,,,,,,,,,6e6097ea-6ba1-475e-99b8-6ae3c1c443fa,1755,,"[60.1, 38.3]",3754348,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,96,Liverpool,24,"['187a28f4-0667-4aef-aee5-59dcd35abf3a', '22590c5c-a714-4079-b1f8-42463498a4d9', '33256e65-0d15-45aa-8be3-50bfb04dcfa7']",0,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.891,Carry,True
,,,,,,"[70.3, 68.4]",,,,,,,,,,,,0.94141,,,,,,,,,,,,,,,e407a034-234a-4d9b-bbf2-a15a8f8bfff5,1759,,"[64.7, 62.6]",3754348,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nathaniel Edwin Clyne,4590.0,Right Back,96,Liverpool,24,"['7ee51a1f-50b5-400d-9549-4801ff82c20f', 'b8275a06-0a9e-4f01-8211-43435cb59de7']",5,,,,,,,,,,,,,,,,Liverpool,24,00:00:05.183,Carry,
,,,,,,"[89.2, 76.6]",,,,,,,,,,,,1.089922,,,,,,,,,,,,,,,b025fd91-91e8-4998-bc93-687207e9b67f,1763,,"[90.6, 74.3]",3754348,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,James Philip Milner,3473.0,Right Wing,96,Liverpool,24,"['0e075a7e-556b-4829-a84c-b0064bcc9a3d', '5eb31b54-5d68-4d35-ae9e-ad902164137e', 'ac45944b-b6bd-4335-a3ba-6aaf40953431']",7,,,,,,,,,,,,,,,,Liverpool,24,00:00:07.525,Carry,True
,,,,,,"[87.3, 78.9]",,,,,,,,,,,,0.420372,,,,,,,,,,,,,,,7add1834-47fc-4cfd-90b1-60453286bb58,1766,,"[85.3, 78.9]",3754348,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nathaniel Edwin Clyne,4590.0,Right Back,96,Liverpool,24,"['f0047177-7ae1-4785-a53e-e33f7fae35b6', 'fcfc1401-1fd8-4414-9efe-6eb955281096']",9,,,,,,,,,,,,,,,,Liverpool,24,00:00:09.581,Carry,
,,,,,,"[84.4, 69.8]",,,,,,,,,,,,1.505277,,,,,,,,,,,,,,,a54fb4a7-8549-4f06-85a3-502234a5678f,1769,,"[87.3, 75.4]",3754348,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,James Philip Milner,3473.0,Right Wing,96,Liverpool,24,"['0adf0f36-bcf2-472c-be4f-9b3ff84333a8', '117e40cd-977e-439d-a0d1-cd2b46d8e465', 'a3a8ab5a-9d7d-4313-ba07-8e1184769156']",10,,,,,,,,,,,,,,,,Liverpool,24,00:00:10.657,Carry,True
,,,,,,"[87.6, 61.7]",,,,,,,,,,,,0.849359,,,,,,,,,,,,,,,78e140f2-81df-4c64-9863-1a29dbd6c813,1773,,"[87.9, 63.2]",3754348,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jordan Brian Henderson,3532.0,Right Center Midfield,96,Liverpool,24,"['5f731f39-c826-4ea6-b942-4349e4ca7359', 'e0e4258a-09ee-4a71-be22-fd059ad36685']",12,,,,,,,,,,,,,,,,Liverpool,24,00:00:12.621,Carry,
,,,,,,"[35.1, 11.2]",,,,,,,,,,,,0.479998,,,,,,,,,,,,,,,c07525de-2d49-488c-98d3-e214e330269c,1778,,"[37.4, 11.7]",3754348,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jonathan Howson,9578.0,Left Defensive Midfield,96,Liverpool,24,"['8091538d-ae19-4b12-aaf8-6212d5b95d01', '94535923-b3f9-4374-81be-5f3bca83a9a5', '9790ee80-f3e2-4e99-84d8-c192867473e4']",15,,,,,,,,,,,,,,,,Norwich City,56,00:00:15.296,Carry,True
,,,,,,"[84.1, 68.1]",,,,,,,,,,,,0.485575,,,,,,,,,,,,,,,3bec754d-1b75-4d81-9514-0ac3f6431022,1782,,"[85.0, 68.9]",3754348,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,James Philip Milner,3473.0,Right Wing,96,Liverpool,24,"['3398a123-5d3a-4842-9a74-7ff903a76f92', '44caa268-d8fe-4c34-9a8c-4de36b90e5ea']",15,,,,,,,,,,,,,,,,Liverpool,24,00:00:15.776,Carry,
,,,,,,"[67.5, 3.2]",,,,,,,,,,,,0.370775,,,,,,,,,,,,,,,f5dd2f6f-759c-42bd-a8dd-dc3de95c1f1c,1792,,"[67.5, 3.2]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Howson,9578.0,Left Defensive Midfield,98,Norwich City,56,"['22750ec3-0cdd-4bac-b81c-1308c39d52ba', 'b7025ce9-439d-4ded-9a40-5aada4b79194']",10,,,,,,,,,,,,,,,,Norwich City,56,00:01:10.638,Carry,
,,,,,,"[73.1, 0.6]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,7c70ee46-b661-4315-91c0-a446d003ac88,1795,,"[73.1, 0.6]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Brady,10967.0,Left Back,98,Norwich City,56,"['63380b4f-7c6c-49b1-9acd-82c257352e5a', 'baa696b1-c093-4709-b8fa-457956796ee2']",11,,,,,,,,,,,,,,,,Norwich City,56,00:01:11.589,Carry,
,,,,,,"[66.3, 2.9]",,,,,,,,,,,,0.521261,,,,,,,,,,,,,,,6333d3c6-683b-45b4-ab7e-ac472d9e2232,1798,,"[67.2, 3.5]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Howson,9578.0,Left Defensive Midfield,98,Norwich City,56,"['1055834a-977c-45e0-a1f2-90238b6e7c84', 'aa7e904c-2653-4741-ae7e-b78ad20fd06b', 'b3049047-58bd-4dd2-a9cc-6ec40cafc2d2']",12,,,,,,,,,,,,,,,,Norwich City,56,00:01:12.520,Carry,True
,,,,,,"[56.9, 65.2]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,,d0f4558c-e8ca-498a-a047-6b0f0a0a6590,1804,,"[56.9, 65.2]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,98,Norwich City,56,"['ca1108e6-e745-4ccc-90a6-af81d5d392e4', 'df6856fb-bed3-4d37-a650-99d0f482fd4c']",15,,,,,,,,,,,,,,,,Liverpool,24,00:01:15.463,Carry,
,,,,,,"[55.1, 35.2]",,,,,,,,,,,,1.237361,,,,,,,,,,,,,,,d8aef2b1-e197-428c-acf3-abe085f49936,1808,,"[57.1, 34.1]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,98,Norwich City,56,"['28a26bf3-6334-4cd5-85a0-6c1e2a63d563', 'e4a937cc-d168-4d27-b525-a1a995bd56a7']",17,,,,,,,,,,,,,,,,Norwich City,56,00:01:17.527,Carry,
,,,,,,"[40.0, 34.9]",,,,,,,,,,,,0.759998,,,,,,,,,,,,,,,c5be10ed-b2d2-47c2-b41e-1434c697478c,1811,,"[42.6, 32.6]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Russell Martin,21212.0,Right Center Back,98,Norwich City,56,"['3f704333-9536-4d8a-b67a-71067e8356a6', '672e99d6-d511-46f8-9b82-850b4717bea0']",19,,,,,,,,,,,,,,,,Norwich City,56,00:01:19.912,Carry,
,,,,,,"[7.4, 45.6]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,39154abf-e4f8-4af8-9908-05a5b54a78c7,1814,,"[7.4, 45.6]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Declan Rudd,9014.0,Goalkeeper,98,Norwich City,56,"['1c5865a3-7b86-4937-8ec0-1b06df84a9fd', 'bcd51869-6407-4fa8-b5af-843bd04852bd']",23,,,,,,,,,,,,,,,,Norwich City,56,00:01:23.908,Carry,
,,,,,,"[44.6, 38.7]",,,,,,,,,,,,1.276074,,,,,,,,,,,,,,,08b16e80-6d98-48b9-9b9d-d96db703d982,1821,,"[46.6, 47.3]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Russell Martin,21212.0,Right Center Back,98,Norwich City,56,"['61e46a81-21c5-4d87-97a8-7f95b927316e', '63cea200-a288-4cc7-b7aa-7b9c95dcb77f', 'c326fe8a-675c-4ced-81d9-18b7a9ec2ab8']",29,,,,,,,,,,,,,,,,Norwich City,56,00:01:29.921,Carry,True
,,,,,,"[12.5, 47.3]",,,,,,,,,,,,4.399995,,,,,,,,,,,,,,,2c8fb6c0-a2df-4a0a-b15e-592eda3a8ffe,1825,,"[10.0, 41.2]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Declan Rudd,9014.0,Goalkeeper,98,Norwich City,56,"['5f9db5bb-d532-4f45-83c8-7775d000c453', '825846d1-156f-430f-b73e-727777e0a571']",33,,,,,,,,,,,,,,,,Norwich City,56,00:01:33.565,Carry,
,,,,,,"[51.5, 3.5]",,,,,,,,,,,,4.86175,,,,,,,,,,,,,,,2daba6ff-16f6-4a0f-be53-bc186416899e,1828,,"[25.7, 16.1]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,98,Norwich City,56,"['4c822adc-4b0c-451b-bd4c-c4ada7745e62', '5cafc271-d6f2-4211-be89-0cbb086c5ca6', 'fc67f6f2-8dc0-46a5-92d7-e7e19769b7d5']",40,,,,,,,,,,,,,,,,Norwich City,56,00:01:40.122,Carry,True
,,,,,,"[89.5, 12.9]",,,,,,,,,,,,2.926569,,,,,,,,,,,,,,,6d627040-0f93-4f7f-8410-cbc2dd6d103f,1834,,"[89.8, 14.9]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wes Hoolahan,10966.0,Left Midfield,98,Norwich City,56,"['4fac59b0-e1bf-4ee9-8b27-2ec12e5df2e2', '6e41d608-0568-4b7c-b356-6405de8ac2d3', 'cda03b12-1bb3-4a4e-90c7-8fc238eed7cb']",48,,,,,,,,,,,,,,,,Norwich City,56,00:01:48.589,Carry,True
,,,,,,"[79.7, 7.1]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,0b2f88c2-8f6c-42de-821b-336c728220e0,1838,,"[79.7, 7.1]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Brady,10967.0,Left Back,98,Norwich City,56,"['36326fe3-e653-4550-9a4e-0f15ef83dbb8', '917fca3d-91f0-4e7a-ba49-7d34bd2920eb']",52,,,,,,,,,,,,,,,,Norwich City,56,00:01:52.425,Carry,
,,,,,,"[77.5, 17.2]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,d0dbb8dc-e8a0-4abe-be76-eff75687696f,1841,,"[77.5, 17.2]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Howson,9578.0,Left Defensive Midfield,98,Norwich City,56,"['23451bfd-69f2-41fb-a612-93595047a3e1', '6b047173-ee3b-42d5-84fe-94593ea214b5']",53,,,,,,,,,,,,,,,,Norwich City,56,00:01:53.141,Carry,
,,,,,,"[92.4, 4.1]",,,,,,,,,,,,0.068304,,,,,,,,,,,,,,,9e8659d1-9c7e-4c40-a549-5ac25d718721,1844,,"[92.4, 4.1]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wes Hoolahan,10966.0,Left Midfield,98,Norwich City,56,"['24ed66b9-8fee-4357-805b-812a90c5ec77', 'e1491f75-a88f-4110-a906-955281ac3fbd']",53,,,,,,,,,,,,,,,,Norwich City,56,00:01:53.960,Carry,
,,,,,,"[76.0, 1.5]",,,,,,,,,,,,0.819151,,,,,,,,,,,,,,,c8d29cd7-b113-4afe-9779-0d211a14b3b4,1848,,"[77.7, 1.5]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Brady,10967.0,Left Back,98,Norwich City,56,"['07784e12-b487-4927-a165-96be315c3bae', 'dede4379-83f6-4d00-812b-dfaaf75c3d17', 'df5efec0-7caf-4544-852a-ce0866fe590f']",57,,,,,,,,,,,,,,,,Norwich City,56,00:01:57.863,Carry,True
,,,,,,"[73.7, 8.0]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,e809f1d1-4183-4311-b216-7ab11edbb361,1852,,"[73.7, 8.0]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Howson,9578.0,Left Defensive Midfield,98,Norwich City,56,"['352cc5fc-c43a-4d5d-b360-a3ec3160a696', '3da49bcc-d5ca-415b-9483-2e8ff65a252a']",59,,,,,,,,,,,,,,,,Norwich City,56,00:01:59.156,Carry,
,,,,,,"[82.6, 4.7]",,,,,,,,,,,,0.563513,,,,,,,,,,,,,,,deb2ef4b-3333-486b-8709-b7a3281404df,1855,,"[83.2, 4.9]",3754348,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wes Hoolahan,10966.0,Left Midfield,98,Norwich City,56,"['21317b60-b808-4685-8a9a-4c5ee8e92974', '324e372a-53df-4a8b-b0b9-44a73830d375', '50d0ede1-2f7c-42be-9315-380d1a13d074']",59,,,,,,,,,,,,,,,,Norwich City,56,00:01:59.818,Carry,True
,,,,,,"[84.1, 38.1]",,,,,,,,,,,,0.55427,,,,,,,,,,,,,,,5b1a7185-1769-4ff2-b53c-f94fee742a55,1866,,"[84.3, 38.1]",3754348,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dieumerci Mbokani Bezua,23663.0,Center Forward,98,Norwich City,56,"['43aa6c0d-873a-48f5-9cba-e21f3c36dad7', '9cf6c72e-249c-417f-87b5-44cd1b448dcf', 'ae28b69d-bb5b-4316-bb1d-06a4d5cd59aa']",5,,,,,,,,,,,,,,,,Norwich City,56,00:02:05.541,Carry,True
,,,,,,"[89.2, 39.2]",,,,,,,,,,,,0.76641,,,,,,,,,,,,,,,6572c19b-e7d9-4850-a6bd-c046c86bd27b,1873,,"[88.7, 38.7]",3754348,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dieumerci Mbokani Bezua,23663.0,Center Forward,98,Norwich City,56,"['1e233281-5035-4d7e-aed2-bb517d7c601b', '2c347d57-2362-412c-ab81-79a786f2847f', '98108914-30b6-4a4d-95ad-0c3a8dbceb2a']",8,,,,,,,,,,,,,,,,Norwich City,56,00:02:08.195,Carry,True
,,,,,,"[117.2, 54.7]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,af33b9e3-9aaf-4c77-af77-d4c6d4df484a,1877,,"[117.2, 54.7]",3754348,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,98,Norwich City,56,"['1bdfe899-484e-41f3-a7bc-6355859be59d', '35a24354-153b-43db-80cf-69280579c776']",11,,,,,,,,,,,,,,,,Norwich City,56,00:02:11.944,Carry,
,,,,,,"[8.9, 31.8]",,,,,,,,,,,,9.159989,,,,,,,,,,,,,,,9bcf4fe8-8418-48fa-bdbe-6b7bba0acd5b,1893,,"[3.1, 32.0]",3754348,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rudd,9014.0,Goalkeeper,102,Norwich City,56,"['faa439ac-c586-41b5-8ef0-4de640a4fb85', 'fe16896b-cb25-4fb8-9d63-fbf1d6698235']",8,,,,,,,,,,,,,,,,Norwich City,56,00:04:08.732,Carry,
,,,,,,"[36.3, 2.1]",,,,,,,,,,,,1.999999,,,,,,,,,,,,,,,73392df8-7353-4009-a447-dce960be804e,1896,,"[26.0, 3.5]",3754348,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,102,Norwich City,56,"['002542fc-80b5-4122-8a5e-1bb632e941d8', '1aa49d64-d9c6-401a-a5b3-06f82769e18b', 'e2480460-0561-4506-b3ea-d286049d9448']",19,,,,,,,,,,,,,,,,Norwich City,56,00:04:19.867,Carry,True
,,,,,,"[34.0, 39.8]",,,,,,,,,,,,2.199997,,,,,,,,,,,,,,,493371ab-d1e8-43ba-9707-c7b060d9568b,1902,,"[31.8, 28.3]",3754348,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Russell Martin,21212.0,Right Center Back,103,Norwich City,56,"['3d0e2fe7-4058-463f-971b-9b304493304a', '6ad35681-228b-4658-9104-3effb01b1b07', 'e87690d3-59dd-4630-b0b2-c0bb196b4a3c']",37,,,,,,,,,,,,,,,,Norwich City,56,00:04:37.928,Carry,True
,,,,,,"[78.0, 76.7]",,,,,,,,,,,,1.257909,,,,,,,,,,,,,,,cd7265a7-4a29-4f02-a992-451ff29876d4,1906,,"[77.7, 76.1]",3754348,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,103,Norwich City,56,"['16f39999-7b06-46af-bfed-98bf44225343', '1a4019c3-0b39-4980-944b-6d5aefff1bff', 'aa30e892-b81f-4f8f-a918-18cc9f0f37e8']",43,,,,,,,,,,,,,,,,Norwich City,56,00:04:43.020,Carry,True
