bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[106.1, 27.4]",,,,,,,,,,1.113722,,,,,,,,,,,,,8371a93f-c915-437c-b38f-63ec370fd8f4,1226,,,"[105.4, 32.0]",3753984,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,James Philip Milner,3473.0,Left Center Midfield,62,Liverpool,24,"['07fd89a1-9b8b-4e64-84fb-9b0176ad41c4', '1c7a5a06-8637-4436-ad81-bd8663b5f7c2', '6709e1cd-4cfb-41b3-be40-8dcf3fa3d8c4']",24,,,,,,,,,,,,,,,,Liverpool,24,00:36:24.101,Carry,True
,,,,"[112.2, 13.7]",,,,,,,,,,4.576113,,,,,,,,,,,,,2b62073b-513d-4c2f-b0c4-c24b68e416c8,1230,,,"[106.1, 27.4]",3753984,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,James Philip Milner,3473.0,Left Center Midfield,62,Liverpool,24,"['3d121997-37f3-4583-8d4e-620b612b6a80', '6709e1cd-4cfb-41b3-be40-8dcf3fa3d8c4', '86c5572a-b36f-4bde-9a82-191145c9dd03', 'c33ea44c-edf1-4907-abbe-6148a8819da0']",25,,,,,,,,,,,,,,,,Liverpool,24,00:36:25.215,Carry,True
,,,,"[105.0, 6.6]",,,,,,,,,,1.547342,,,,,,,,,,,,,3bd0195f-84a9-4ad1-b96e-2a72a9994fa8,1234,,,"[104.8, 6.6]",3753984,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joe Gomez,3495.0,Left Back,62,Liverpool,24,"['08c016cd-c8c2-4772-b373-370872150253', 'a70791cd-e0df-44f4-a5f2-26f8d7962be4', 'cee6fc19-c9b3-426e-a7d4-2d1db719e4d7']",30,,,,,,,,,,,,,,,,Liverpool,24,00:36:30.928,Carry,True
,,,,"[4.0, 73.5]",,,,,,,,,,1.803102,,,,,,,,,,,,,14040a2b-c844-453c-9e02-fa9ff54f4b54,1238,,,"[15.1, 73.5]",3753984,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Lanzini,3595.0,Right Wing,62,Liverpool,24,"['4169774e-a9e6-4778-ae40-4e8441158fc6', 'e18f4242-0d4b-4453-b9ee-8224c059edf6', 'e644febc-52a7-442f-a8d6-68686464d5f4']",32,,,,,,,,,,,,,,,,West Ham United,40,00:36:32.475,Carry,True
,,,,"[92.5, 5.7]",,,,,,,,,,1.482126,,,,,,,,,,,,,cadf36f6-be72-4d4d-8c2f-1c2ca25b04bb,1245,,,"[92.5, 5.9]",3753984,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Philippe Coutinho Correia,3501.0,Left Wing,62,Liverpool,24,"['f1f99426-ea0b-406c-a3ec-0ee686743ed3', 'f96e6b9f-5c97-431a-a48a-8daafc957407']",36,,,,,,,,,,,,,,,,Liverpool,24,00:36:36.423,Carry,
,,,,"[98.4, 6.6]",,,,,,,,,,0.768392,,,,,,,,,,,,,dbd16465-4f06-468c-9295-19a01a9920f5,1249,,,"[99.5, 6.3]",3753984,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joe Gomez,3495.0,Left Back,62,Liverpool,24,"['0adfe5b4-c117-4ee6-be40-44299e90d132', '7d76e813-c473-40fe-9342-c3a77622ebe6', 'f7eef1fd-b135-47f2-a3ca-ca0dd15b992c']",38,,,,,,,,,,,,,,,,Liverpool,24,00:36:38.917,Carry,True
,,,,"[35.0, 72.8]",,,,,,,,,,2.629609,,,,,,,,,,,,,cd29bbb0-aa59-4492-b567-6a8f0c25d879,1253,,,"[24.3, 73.0]",3753984,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cheikhou Kouyaté,3684.0,Right Center Midfield,62,Liverpool,24,"['8252fa73-0b81-443b-b2b0-fa952337985b', '8c78bb59-0713-47e4-b6c7-24bc1f930d66', 'a759ab25-8fac-458c-a6ae-ea5261ba38b5']",40,,,,,,,,,,,,,,,,West Ham United,40,00:36:40.504,Carry,True
,,,,"[35.9, 73.5]",,,,,,,,,,1.079156,,,,,,,,,,,,,4f59dc9e-aecb-4cf1-b88a-12b0a4dd0dc6,1257,,,"[35.0, 72.8]",3753984,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cheikhou Kouyaté,3684.0,Right Center Midfield,62,Liverpool,24,"['a09b61f4-d87a-420b-8062-089c71b3f91e', 'a39a3644-5f67-4635-adde-11fd8bc2964e', 'a759ab25-8fac-458c-a6ae-ea5261ba38b5', 'ee3be39f-eb77-4735-8be6-bc24ba8cc155']",43,,,,,,,,,,,,,,,,West Ham United,40,00:36:43.133,Carry,True
,,,,"[55.4, 74.4]",,,,,,,,,,3.026597,,,,,,,,,,,,,a0db4784-0ba3-4100-873d-e402f5fd757d,1261,,,"[35.9, 73.5]",3753984,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cheikhou Kouyaté,3684.0,Right Center Midfield,62,Liverpool,24,"['2bcafc5a-9d51-4262-a264-177dde9693e5', '7284b786-f69c-43eb-8917-a479b604c992', 'a09b61f4-d87a-420b-8062-089c71b3f91e', 'c088059e-db8a-4aa0-9300-b8a4b814786a', 'ee3be39f-eb77-4735-8be6-bc24ba8cc155']",44,,,,,,,,,,,,,,,,West Ham United,40,00:36:44.212,Carry,True
,,,,"[106.1, 26.2]",,,,,,,,,,0.84915,,,,,,,,,,,,,0d758cdc-0c1b-4ee1-819a-e61e708c58ae,1289,,,"[104.4, 28.5]",3753984,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,65,Liverpool,24,"['2f07ac45-54f6-449c-8e04-5db2ba00e901', '7a1bbc56-db05-4a98-b463-7bec4475740a']",15,,,,,,,,,,,,,,,,Liverpool,24,00:38:15.941,Carry,
,,,,"[117.9, 11.5]",,,,,,,,,,3.497671,,,,,,,,,,,,,473b6c64-fe32-482b-9ae1-3d2bae2483aa,1294,,,"[114.0, 5.9]",3753984,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James Philip Milner,3473.0,Left Center Midfield,65,Liverpool,24,"['10b917b3-a8ab-4588-a488-c4e125015ef3', '4f941613-3c2a-4db9-9f40-e6182a6ade69', '84eaf1f6-23e1-4585-b54c-81fb2886281b', 'dc309f6b-ec80-47fb-86fe-dbf7f3c4a613']",20,,,,,,,,,,,,,,,,Liverpool,24,00:38:20.584,Carry,True
,,,,"[96.4, 8.1]",,,,,,,,,,0.954206,,,,,,,,,,,,,8376af47-90fe-46ba-80e0-17e515bdb770,1298,,,"[97.6, 7.6]",3753984,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Gomez,3495.0,Left Back,65,Liverpool,24,"['038b0ec1-f0b1-4b9c-b974-9bd08e9479f9', '117b729b-7087-4e2c-af25-27eb93fa3f9b', 'e962c027-1d71-4204-baea-f070ee2b088f']",26,,,,,,,,,,,,,,,,Liverpool,24,00:38:26.000,Carry,True
,,,,"[80.0, 12.3]",,,,,,,,,,0.650238,,,,,,,,,,,,,343bde9d-7b3b-484b-8cea-84c6701edaef,1302,,,"[80.0, 12.3]",3753984,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Left Center Back,65,Liverpool,24,"['2f92efe4-2f82-4841-abdf-66b96861881e', 'c5266dc4-0614-4fdd-957a-8e1619242cc9']",27,,,,,,,,,,,,,,,,Liverpool,24,00:38:27.889,Carry,
,,,,"[76.2, 54.8]",,,,,,,,,,2.264974,,,,,,,,,,,,,ae8dfcef-b3ee-41dc-8e53-b5fb33cb8315,1305,,,"[80.8, 42.9]",3753984,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,65,Liverpool,24,"['91746992-7d69-4440-99db-70852df8233c', 'e9efd9d5-d0b1-4ebf-8aa1-cf0ba1c596bb']",31,,,,,,,,,,,,,,,,Liverpool,24,00:38:31.176,Carry,
,,,,"[71.5, 17.0]",,,,,,,,,,1.354582,,,,,,,,,,,,,6a19358c-defe-4821-ab7d-877bfd56e219,1308,,,"[71.5, 17.0]",3753984,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Left Center Back,65,Liverpool,24,"['3e83602b-4cc9-48ee-bb4b-e98c38e4c444', '7080197e-d9c8-4ef9-a0c8-b5e508309b78']",34,,,,,,,,,,,,,,,,Liverpool,24,00:38:34.846,Carry,
,,,,"[81.2, 7.0]",,,,,,,,,,1.931831,,,,,,,,,,,,,b4d80707-921a-4ea1-9ebf-e19f52187ece,1311,,,"[81.2, 7.0]",3753984,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James Philip Milner,3473.0,Left Center Midfield,65,Liverpool,24,"['1bffd7bf-f927-41ba-b147-2251d8947083', '37fb3eda-2b6b-40e7-89d9-719d0351280c']",37,,,,,,,,,,,,,,,,Liverpool,24,00:38:37.412,Carry,
,,,,"[95.1, 5.4]",,,,,,,,,,1.706031,,,,,,,,,,,,,e18c74bd-9a2a-44cb-9b9a-3f94c1d1b629,1314,,,"[97.9, 4.3]",3753984,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Gomez,3495.0,Left Back,65,Liverpool,24,"['144ff0dc-e367-4e43-b409-c23cd099be56', 'd27eb939-72fb-4a20-baed-093f9b11667b']",40,,,,,,,,,,,,,,,,Liverpool,24,00:38:40.386,Carry,
,,,,"[84.2, 7.3]",,,,,,,,,,1.102523,,,,,,,,,,,,,673f1845-50c3-4af2-8cdd-620e869ec83e,1317,,,"[83.9, 9.9]",3753984,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James Philip Milner,3473.0,Left Center Midfield,65,Liverpool,24,"['f1d5545c-415e-4b40-a513-508305b03281', 'f95d17bb-85c2-45d1-9884-d5a92cdc0f94']",42,,,,,,,,,,,,,,,,Liverpool,24,00:38:42.965,Carry,
,,,,"[91.1, 5.4]",,,,,,,,,,0.743249,,,,,,,,,,,,,6046fabd-99b7-473b-8224-a164577abc1f,1320,,,"[91.1, 5.4]",3753984,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Gomez,3495.0,Left Back,65,Liverpool,24,"['437362d9-1cb3-4cb6-b425-ee060fa4617d', 'bb84009b-0d59-4aa4-8ea8-a3442a23366e']",44,,,,,,,,,,,,,,,,Liverpool,24,00:38:44.920,Carry,
,,,,"[113.6, 24.6]",,,,,,,,,,2.467525,,,,,,,,,,,,,d20f0249-60ce-4ff5-a507-0b3deeeb05ac,1323,,,"[117.2, 22.1]",3753984,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,65,Liverpool,24,"['f0cb1ae0-9a12-43b1-b110-2ae0d6001528', 'f61be41b-d12d-4749-9aa1-85f76ee2cc52']",48,,,,,,,,,,,,,,,,Liverpool,24,00:38:48.313,Carry,
,,,,"[105.2, 36.5]",,,,,,,,,,1.410253,,,,,,,,,,,,,e823ba8f-1fb0-4f1c-b2af-05fc412d79e5,1326,,,"[106.4, 27.3]",3753984,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,65,Liverpool,24,"['18510fd2-6d09-4cd2-ace2-e4653ed5dde4', '32c30d9f-1324-4c5e-8b67-e73b0aff1da5']",51,,,,,,,,,,,,,,,,Liverpool,24,00:38:51.720,Carry,
,,,,"[86.1, 34.5]",,,,,,,,,,3.484996,,,,,,,,,,,,,df4fd3b2-45d0-491d-ba0c-4cbac365a052,1331,,,"[96.5, 30.2]",3753984,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Emre Can,3493.0,Right Center Midfield,65,Liverpool,24,"['1f7f7469-f8bf-4fbf-a2a5-962d6998a371', '30ec9e8a-75e9-46ae-afd2-7b98389d614e', '592fa5d2-f061-4069-b1a0-af418d911a22']",55,,,,,,,,,,,,,,,,Liverpool,24,00:38:55.200,Carry,True
,,,,"[47.0, 21.9]",,,,,,,,,,3.503118,,,,,,,,,,,,,d5cd07de-3522-4bf5-a87a-b2948504581f,1336,,,"[28.9, 27.4]",3753984,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dimitri Payet,3491.0,Left Wing,65,Liverpool,24,"['0f71cc5f-0f69-487e-aed6-ad3ac0dd6d29', '62c4e57f-cff9-4a05-885a-30a13ec05739', 'e47c8e09-724a-4323-8fa0-100a57142851']",59,,,,,,,,,,,,,,,,West Ham United,40,00:38:59.300,Carry,True
,,,,"[79.7, 39.9]",,,,,,,,,,4.577138,,,,,,,,,,,,,b5155320-77c5-40a2-b34a-a5087f9eeb76,1341,,,"[47.0, 21.9]",3753984,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dimitri Payet,3491.0,Left Wing,65,Liverpool,24,"['597f4c6e-fd0b-4229-8683-ef5330255c0b', '5dad7a17-daa9-4af8-80cc-18931f6ce3e7', 'c9f794f2-45aa-4955-b658-35071d94ab89', 'e47c8e09-724a-4323-8fa0-100a57142851']",2,,,,,,,,,,,,,,,,West Ham United,40,00:39:02.804,Carry,True
,,,,"[50.6, 8.1]",,,,,,,,,,0.945441,,,,,,,,,,,,,9ec7167f-06a3-436b-bba3-2f06e975634e,1347,,,"[47.5, 10.4]",3753984,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Gomez,3495.0,Left Back,65,Liverpool,24,"['94112862-78de-48db-930a-9177944c82fb', '9e3f7250-7d41-47e6-886e-cb79737ba798']",10,,,,,,,,,,,,,,,,Liverpool,24,00:39:10.720,Carry,
,,,,"[72.8, 8.7]",,,,,,,,,,4.425912,,,,,,,,,,,,,a5fa4da2-686b-4c33-a031-23b2da29d5ce,1350,,,"[66.4, 6.6]",3753984,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,65,Liverpool,24,"['48869084-80d9-40ea-811a-4600d3a7512a', 'b550cba1-a90a-4c00-a4ba-9125f5f5846f']",13,,,,,,,,,,,,,,,,Liverpool,24,00:39:13.854,Carry,
,,,,"[49.2, 72.2]",,,,,,,,,,0.599117,,,,,,,,,,,,,ccdfdb2f-3098-44cc-860c-1fcc8031bee5,1355,,,"[49.2, 72.2]",3753984,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Center Midfield,66,West Ham United,40,"['35af13af-076b-468e-8654-cff4d5efd4b5', '50d884fe-94f3-4768-b60b-c09741361457', '57266378-490e-49ea-b55b-28b0bd42d4a3', '577e6425-7d92-4325-bd8c-ae3a07d2cc33']",19,,,,,,,,,,,,,,,,West Ham United,40,00:39:19.285,Carry,True
,,,,"[56.8, 72.2]",,,,,,,,,,1.140055,,,,,,,,,,,,,9a5aca52-f638-4920-bef1-0ca7652769a8,1360,,,"[63.6, 74.7]",3753984,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Lanzini,3595.0,Right Wing,67,West Ham United,40,"['66a17dc4-8dbf-442a-919b-46aebcb59368', '7ddf01a6-8721-46ed-ac08-c2d26199a22d', '82f487de-2a68-404f-8fde-f37015e64f2f']",56,,,,,,,,,,,,,,,,West Ham United,40,00:39:56.887,Carry,True
,,,,"[44.3, 68.3]",,,,,,,,,,0.178341,,,,,,,,,,,,,12fdfe54-a294-4218-9415-d858b2d0d248,1364,,,"[44.3, 68.3]",3753984,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James Tomkins,3316.0,Right Back,67,West Ham United,40,"['3a43cb87-b525-4445-a746-d5c26b14878b', '5509b147-668e-472a-a768-f01813336dfa']",59,,,,,,,,,,,,,,,,West Ham United,40,00:39:59.102,Carry,
,,,,"[20.8, 29.3]",,,,,,,,,,0.928781,,,,,,,,,,,,,5608bb19-0b63-4d1c-9408-14cabdbd3aa6,1372,,,"[19.8, 27.0]",3753984,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martin Škrtel,18872.0,Right Center Back,68,Liverpool,24,"['8858fc5a-1d85-4b69-929e-1f5d64c1f07f', 'c5ea64f4-1e76-4d8f-bef4-0bebfebbca3a']",18,,,,,,,,,,,,,,,,Liverpool,24,00:40:18.656,Carry,
,,,,"[38.3, 52.1]",,,,,,,,,,0.08658,,,,,,,,,,,,,a85e636f-33fc-46c7-a395-ed7e60963e95,1375,,,"[34.5, 43.7]",3753984,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,68,Liverpool,24,"['8e4d7039-a979-437b-8968-4661779a7783', 'd4285a77-e6f5-414f-b756-1cfcf7bd31cc']",22,,,,,,,,,,,,,,,,Liverpool,24,00:40:22.682,Carry,
,,,,"[94.0, 74.5]",,,,,,,,,,2.722618,,,,,,,,,,,,,ec33be7d-1180-4ced-a646-ac4c48da5b6c,1378,,,"[68.6, 75.2]",3753984,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nathaniel Edwin Clyne,4590.0,Right Back,68,Liverpool,24,"['669dc5a1-b78f-4426-8c28-650860e44c0b', '7b55a3d6-29f4-48e7-9b51-f097a7ff829f', '91e9b7f1-c814-4a36-b22d-1e4e1f049191']",24,,,,,,,,,,,,,,,,Liverpool,24,00:40:24.811,Carry,True
,,,,"[109.7, 60.2]",,,,,,,,,,1.012068,,,,,,,,,,,,,217a3bd9-10f5-40a1-b049-41ad1aa2074d,1382,,,"[105.8, 59.6]",3753984,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,68,Liverpool,24,"['2595cd73-f452-42d8-a484-2d55b5f4df8a', 'fcf88cf7-36d1-4705-bdad-da27a721ef69']",28,,,,,,,,,,,,,,,,Liverpool,24,00:40:28.454,Carry,
,,,,"[33.4, 42.4]",,,,,,,,,,0.10467,,,,,,,,,,,,,f37f80e6-8027-4a6d-b6fa-93e18607a8f1,1391,,,"[33.4, 42.4]",3753984,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikhou Kouyaté,3684.0,Right Center Midfield,69,West Ham United,40,"['08bb63c2-3bec-451c-8f31-493270f29c95', '0b8fb723-4056-45fd-99f2-14625035054b']",33,,,,,,,,,,,,,,,,West Ham United,40,00:40:33.196,Carry,
,,,,"[86.4, 40.2]",,,,,,,,,,0.903868,,,,,,,,,,,,,59ab6557-23f8-4110-b509-d5bb4ab932d8,1398,,,"[85.3, 46.8]",3753984,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Right Center Midfield,69,West Ham United,40,"['14077542-b543-436f-8d24-80acd81b6439', '327be383-f610-44c5-9203-7ab5fffeb15e', '349014d8-ca2b-45d8-80d4-a517bb3e72a5']",35,,,,,,,,,,,,,,,,Liverpool,24,00:40:35.101,Carry,True
,,,,"[36.7, 20.6]",,,,,,,,,,1.898486,,,,,,,,,,,,,4008b62c-942f-43dd-9a7d-8db48fe6ca9b,1403,,,"[36.1, 24.5]",3753984,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Center Midfield,69,West Ham United,40,"['0c85677c-84ef-4ca4-b8f6-153ba5fca0e8', '0f0bd981-b750-4239-a0ab-9eed3e04c54c', '485be907-c64f-475d-bf32-61ba1ebbbf37']",37,,,,,,,,,,,,,,,,West Ham United,40,00:40:37.117,Carry,True
,,,,"[31.5, 11.6]",,,,,,,,,,1.166209,,,,,,,,,,,,,b509d7c4-267b-4a49-820b-17c6ec83547c,1407,,,"[30.1, 16.1]",3753984,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitri Payet,3491.0,Left Wing,69,West Ham United,40,"['23150175-6bea-4c3f-b3d8-6afbb431cfe0', '25347e12-7ff8-4f18-a5eb-0da4097b46bb', '5140a788-726b-4e5b-9fde-9eae18965ac9']",40,,,,,,,,,,,,,,,,West Ham United,40,00:40:40.246,Carry,True
,,,,"[42.8, 3.3]",,,,,,,,,,0.113703,,,,,,,,,,,,,cc407cf2-4b6c-4351-b8d4-1151d096f2d8,1411,,,"[42.8, 3.1]",3753984,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Cresswell,3062.0,Left Back,69,West Ham United,40,"['3b0a0b89-1ae2-4575-9ae3-0592b28265e2', '7886c573-f20f-45f1-abc8-e03d5ed92359']",42,,,,,,,,,,,,,,,,West Ham United,40,00:40:42.940,Carry,
,,,,"[31.2, 70.4]",,,,,,,,,,1.842501,,,,,,,,,,,,,484750ba-9f5d-4e6f-a7c8-22f81cbf7507,1414,,,"[28.3, 72.6]",3753984,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,70,Liverpool,24,"['110f6e4e-30f9-46ea-a7dd-7467838c3137', '66ab9aaa-3e13-4c25-bd14-4d7e4f9e612b']",46,,,,,,,,,,,,,,,,Liverpool,24,00:40:46.662,Carry,
,,,,"[48.9, 77.0]",,,,,,,,,,0.958835,,,,,,,,,,,,,b99f4160-fb65-424e-95aa-7a3d8522ec07,1417,,,"[48.9, 77.0]",3753984,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,70,Liverpool,24,"['18a51ac1-547d-4ad4-a3eb-e3181d65c5ee', '4da2d034-8d45-4f2d-8854-fd4cc840ca4e']",50,,,,,,,,,,,,,,,,Liverpool,24,00:40:50.208,Carry,
,,,,"[52.6, 66.3]",,,,,,,,,,2.57069,,,,,,,,,,,,,51609604-f07a-4ec7-a609-00e773686d0f,1420,,,"[47.0, 66.8]",3753984,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,70,Liverpool,24,"['45020eb6-3711-4e0a-a9e5-f271ec28e054', '804629a2-9fbd-4cea-bc8c-9ab6c0dd1f07']",52,,,,,,,,,,,,,,,,Liverpool,24,00:40:52.654,Carry,
,,,,"[56.7, 37.1]",,,,,,,,,,1.264316,,,,,,,,,,,,,681d1863-4ec7-4ed5-8f0e-d59864ca61d6,1423,,,"[54.7, 37.9]",3753984,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,70,Liverpool,24,"['a4be4c81-04b5-42a3-ad1a-f50d8f3ee508', 'af21b625-ab9c-423d-bf6e-02ecee3b1e45']",58,,,,,,,,,,,,,,,,Liverpool,24,00:40:58.086,Carry,
,,,,"[83.6, 39.3]",,,,,,,,,,2.328079,,,,,,,,,,,,,60c569c4-f8b0-4a31-937e-5c9fafa90e39,1426,,,"[80.9, 31.8]",3753984,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,70,Liverpool,24,"['41b00adc-90da-4bc8-9dd7-8a90f0340fb6', 'ea67c008-99e7-403f-a839-325004bb89c3']",0,,,,,,,,,,,,,,,,Liverpool,24,00:41:00.363,Carry,
,,,,"[104.0, 57.0]",,,,,,,,,,1.413054,,,,,,,,,,,,,e4a81fe6-e4eb-4f36-af94-f1a0184d4f20,1429,,,"[95.6, 58.2]",3753984,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,70,Liverpool,24,"['8a40835b-ba25-4a5a-9ff5-473347cf5875', 'fd26bd9c-25c0-4ae0-a7ac-ed1c34ac9e31']",3,,,,,,,,,,,,,,,,Liverpool,24,00:41:03.891,Carry,
,,,,"[37.5, 48.1]",,,,,,,,,,2.495837,,,,,,,,,,,,,c7e34b5c-d86a-4caf-a8a7-d1c634d8ccc5,1434,,,"[41.5, 27.6]",3753984,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,72,Liverpool,24,"['114e4b35-b28a-48cb-acb2-21d60f93e095', '7000b289-b55d-4284-8de3-e7ed6153d8f5', '7689412e-80a7-4e1a-a64f-4abf0b77bbfe']",45,,,,,,,,,,,,,,,,Liverpool,24,00:41:45.087,Carry,True
,,,,"[50.1, 17.0]",,,,,,,,,,5.389972,,,,,,,,,,,,,a123c46e-01de-4f42-8452-bf046ce46c2e,1440,,,"[27.3, 29.9]",3753984,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,72,Liverpool,24,"['2612e61d-7fbc-4069-ad7a-ad486cb0a02a', 'a7671ece-022f-42c5-916f-2987407bfdf8']",50,,,,,,,,,,,,,,,,Liverpool,24,00:41:50.427,Carry,
,,,,"[70.8, 6.0]",,,,,,,,,,1.184961,,,,,,,,,,,,,24218505-d0c2-4ac9-b625-04f3ef1fd4ca,1443,,,"[65.6, 4.8]",3753984,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Gomez,3495.0,Left Back,72,Liverpool,24,"['a01676f9-03bd-486b-aac9-a7f773918415', 'cf995823-b4ff-4c66-86d3-7892c1018bc4']",57,,,,,,,,,,,,,,,,Liverpool,24,00:41:57.277,Carry,
,,,,"[58.1, 12.0]",,,,,,,,,,1.834541,,,,,,,,,,,,,91fd8c63-57d6-4536-980a-a40eba33dcab,1446,,,"[58.1, 12.0]",3753984,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Left Center Midfield,72,Liverpool,24,"['2c648704-9788-41fa-b244-ba3a979c4ec8', '544187a2-8e05-4022-9724-4505bcef0dbd']",59,,,,,,,,,,,,,,,,Liverpool,24,00:41:59.322,Carry,
,,,,"[63.6, 56.8]",,,,,,,,,,0.040000003,,,,,,,,,,,,,b72c6aa1-dd0d-4cd1-baaf-f2d90e73d530,1455,,,"[51.9, 67.1]",3753984,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,James Philip Milner,3473.0,Left Center Midfield,74,Liverpool,24,"['3ce64f36-cabd-47de-be82-bdc840b6da4b', '6d18c2f1-89a4-4119-b73a-9798e4530130']",30,,,,,,,,,,,,,,,,Liverpool,24,00:42:30.864,Carry,
