bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,fccc8e41-d5a1-4b39-9c01-66c644c6123d,1595,,"[70.8, 77.0]",3749448,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Laureano Bisan-Etame Mayer,40222.0,Right Back,102,Arsenal,1,['35b9de01-ae8a-4413-96cc-c2954f8dce97'],26,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:26.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,76737e4b-4812-42eb-9e6f-ca346cdb7281,1599,,"[92.3, 79.9]",3749448,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fredrik Ljungberg,15754.0,Right Midfield,102,Arsenal,1,['5d54f132-a5ca-430a-b3e1-b06f16ca7458'],31,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:31.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e086cfb7-833f-4189-bf56-deffd44a169b,1613,,"[91.3, 4.7]",3749448,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emile Heskey,15659.0,Right Center Forward,103,Liverpool,24,['68407b59-7f75-427f-b9d5-5ef4aa29b9f5'],11,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:11.265,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,290a1835-a5b7-4bbc-97eb-8a3597a0b18a,1618,,"[56.0, 8.3]",3749448,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sami Hyypiä,34389.0,Left Center Back,104,Liverpool,24,['24605692-3992-4079-9a2e-60286e9c3289'],27,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:27.314,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,5801ce61-6dbc-4491-a1f8-1cdd78abcd12,1620,,"[71.1, 1.4]",3749448,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Arne Semundseth Riise,34386.0,Left Back,104,Liverpool,24,['2a4013ff-7dd9-4fe9-a942-fead34ff5112'],27,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:27.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9bbabc20-6f79-4657-93d1-4b0eb8ec50f0,1629,,"[49.0, 56.0]",3749448,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patrick Vieira,15515.0,Left Defensive Midfield,107,Arsenal,1,['7f790f73-e5ac-4e0c-b501-fd6224a3a1a2'],4,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:04.438,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,1242062f-de5f-4e64-9dc3-cf1be5d8ffc3,1631,,"[75.0, 48.5]",3749448,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Right Center Forward,107,Arsenal,1,['0a3c7b0f-dac5-4ee2-b8b0-8660bc1bbc2f'],6,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:06.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3b541d5e-68c3-40ba-9aa1-c310e0a6fbd1,1635,,"[34.4, 34.3]",3749448,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Igor Bišćan,40254.0,Right Center Back,108,Liverpool,24,['ce555a78-62eb-45a1-975d-e5a9b9881372'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:08.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4fc50bb7-1c17-4e7b-bef5-de43caa33cc7,1638,,"[27.5, 7.6]",3749448,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Arne Semundseth Riise,34386.0,Left Back,108,Liverpool,24,['4790b982-039f-41a8-b248-763e826f24b5'],11,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:11.178,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,6b97c025-119f-4fa7-ba53-bc0b76f3b0ff,1645,,"[70.5, 18.8]",3749448,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kewell,34391.0,Left Midfield,108,Liverpool,24,['cfec124c-f6c5-4871-ad52-9f9991e4d3a4'],15,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:15.496,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bf1deefd-30a8-448a-9dd4-cc2dc3f807e2,1647,,"[71.1, 57.1]",3749448,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,109,Arsenal,1,['185e9246-542a-4cc5-9f57-c554e82fd0a4'],16,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:16.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,479c5f58-64db-473e-b9af-2ec881000ec4,1650,,"[84.0, 77.0]",3749448,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Bergkamp,15042.0,Left Center Forward,109,Arsenal,1,['877b1370-390e-4c4b-a376-0314b1e00699'],19,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:19.181,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ba55142b-c6fc-40c4-8c5b-db8a3743b803,1653,,"[113.6, 54.5]",3749448,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Midfield,109,Arsenal,1,['46a50643-6454-4129-9324-84e0abac5351'],23,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:23.265,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a6d48b31-9cba-4ce8-8c20-62f803dae062,1657,,"[29.0, 62.5]",3749448,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,El-Hadji Ousseynou Diouf,40257.0,Right Midfield,110,Liverpool,24,['2a4a3cb0-dd5c-44b3-94ef-f51493ea2e29'],26,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:26.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,80a9d29e-328b-4b35-8381-e30099f116bd,1660,,"[23.0, 51.9]",3749448,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Gerrard,19109.0,Left Defensive Midfield,110,Liverpool,24,['27ddb3fd-a898-4849-a360-d894f542065e'],28,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:28.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,803383d7-7762-41f3-a072-b115a8e90666,1663,,"[26.8, 72.2]",3749448,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamie Carragher,34388.0,Right Back,110,Liverpool,24,['3b039f10-579c-45e0-80cb-fbeef8363378'],30,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:30.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0dd864c1-bf8d-4e12-b9ec-bb07e969ba58,1668,,"[99.3, 37.8]",3749448,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Owen,15665.0,Left Center Forward,110,Liverpool,24,"['5e55c3a2-d5dd-42f7-a6ff-d243b90cea04', 'd4117f01-e830-4532-a2b4-f0aa9bec6059']",37,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:37.548,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,e921dc28-af4f-4c1d-a18c-a835286f3c1f,1671,,"[91.3, 42.3]",3749448,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kewell,34391.0,Left Midfield,110,Liverpool,24,['9406cb52-e01e-492b-8fe6-4aa9670d897a'],39,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:39.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7ee49156-2bf6-43ad-80fd-31d0da75973d,1675,,"[21.7, 24.9]",3749448,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Patrick Vieira,15515.0,Left Defensive Midfield,111,Arsenal,1,['584a03ee-cea6-4fd7-9ea0-a0ecf2ac68e4'],3,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:03.456,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b0ad7fee-383f-486e-a186-420ef8c26b0d,1677,,"[89.5, 41.0]",3749448,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fredrik Ljungberg,15754.0,Right Midfield,111,Arsenal,1,['f53238c7-ae30-4853-9cac-b180d0db6095'],7,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:07.242,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,1b0e65c1-3aac-44f3-9e5f-61570ce9beff,1680,,"[82.1, 40.1]",3749448,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fredrik Ljungberg,15754.0,Right Midfield,111,Arsenal,1,['73a90527-7207-4a31-bd9c-5e4d055cd754'],11,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:11.602,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d2419d90-3d7a-44bd-b371-fd220afe6a91,1683,,"[93.6, 38.1]",3749448,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dennis Bergkamp,15042.0,Left Center Forward,111,Arsenal,1,['d0460c9c-bb06-48bd-86b7-8f751734ecdc'],15,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:15.001,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1b96bd5d-b779-4083-a5a3-98d5f17cc14f,1686,,"[56.4, 44.6]",3749448,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kolo Habib Touré,38412.0,Right Center Back,111,Arsenal,1,['3d84f50f-c410-479f-a026-d1c4d2e6426f'],20,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:20.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,22a1152b-83e9-481f-99cb-1f8ddfcafed9,1688,,"[56.4, 49.1]",3749448,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,111,Arsenal,1,['45f54ba4-3562-477f-b416-525cfd2e1807'],21,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:21.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2b205eb3-d00d-4462-bb21-b4b4f11ad7a6,1690,,"[42.3, 32.7]",3749448,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ashley Cole,12529.0,Left Back,111,Arsenal,1,['52de6e6f-50da-47c7-a47c-4c0a96b4250e'],23,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:23.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ee48dadf-5a8b-4169-a860-28b3f2d4d1b5,1693,,"[77.6, 2.8]",3749448,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thierry Henry,15516.0,Right Center Forward,111,Arsenal,1,['492fdca1-92d7-42f2-a74e-327bd1631092'],28,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:28.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4cfd61fe-56a2-42ec-9a4c-ce61f0ed9a57,1696,,"[93.3, 34.7]",3749448,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fredrik Ljungberg,15754.0,Right Midfield,111,Arsenal,1,['c917733d-f7f0-434b-bfb4-120b0189e938'],33,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:33.262,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,371c07a2-2368-4999-a2b3-55e616d7892b,1699,,"[112.6, 35.6]",3749448,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Robert Pirès,19312.0,Left Midfield,111,Arsenal,1,['0300b6d9-bc67-4577-a1df-c6c00be35be1'],35,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:35.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6135c3d4-46ca-419f-8ccc-b2d413587839,1703,,"[45.7, 42.9]",3749448,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Dietmar Hamann,38522.0,Right Defensive Midfield,112,Liverpool,24,['e1e6d94f-2beb-44ec-b84c-f13972c6a59b'],25,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:25.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,36a3aa01-dc84-4303-9db4-a24f5d36f7eb,1707,,"[94.3, 24.6]",3749448,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,113,Arsenal,1,['40c51966-17d2-4e71-803f-af29c1fcb155'],30,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:30.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,62cd95f4-2f7a-41f3-aaa1-4e0ce952ba53,1711,,"[70.5, 25.2]",3749448,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Right Center Forward,113,Arsenal,1,['7086d49a-6584-4f42-9a07-3f08ae52e25b'],35,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:35.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a4310bf2-a293-4728-90d6-a4bec8a79b02,1721,,"[46.0, 74.1]",3749448,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jamie Carragher,34388.0,Right Back,114,Liverpool,24,['0e7b73db-8866-4b7d-9d9e-ea69c3232f7e'],14,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:14.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0d0321ef-5d3d-415a-8c41-586879957d92,1727,,"[93.3, 73.2]",3749448,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,El-Hadji Ousseynou Diouf,40257.0,Right Midfield,114,Liverpool,24,['79ae6d16-912e-4caf-afd5-bb2dcc6b7d6b'],28,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:28.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d91466d3-ed31-4101-9b4f-2a4cc7483032,1733,,"[103.2, 71.8]",3749448,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dietmar Hamann,38522.0,Right Defensive Midfield,115,Liverpool,24,['ae0ab60b-b8a9-4026-8597-1e5b12b35b98'],48,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:48.384,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3da18100-aaf7-48e0-a5f0-f2cb8ee945f9,1735,,"[108.0, 74.4]",3749448,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jamie Carragher,34388.0,Right Back,115,Liverpool,24,['69b5098e-c0f8-4730-a672-bc41ce24ed8a'],49,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:49.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0d25731f-bb91-445d-9156-734f62ae0858,1740,,"[28.5, 15.0]",3749448,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Bergkamp,15042.0,Left Center Forward,116,Arsenal,1,['548e57ca-ca1d-47f3-91b8-d5c7c5d2a905'],52,,,,,,,,,,,,,,,,,,Arsenal,1,00:06:52.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,36bcee15-d25b-464c-b219-309a432629a2,1743,,"[25.0, 19.8]",3749448,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,116,Arsenal,1,['1f16ed42-ca79-44f7-900e-5f31ba152ef7'],53,,,,,,,,,,,,,,,,,,Arsenal,1,00:06:53.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9422ae40-b676-4b15-b7ed-ee9e077d4a08,1745,,"[48.0, 34.2]",3749448,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Right Center Forward,116,Arsenal,1,['c4a6d0d5-a14c-4933-8401-6115bcd2da0e'],55,,,,,,,,,,,,,,,,,,Arsenal,1,00:06:55.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b6a955ea-1493-4daf-9b9f-755e9d3cdf24,1748,,"[48.3, 55.1]",3749448,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,116,Arsenal,1,['fc2ba191-967a-4a6b-b787-6de33e9e0ef4'],57,,,,,,,,,,,,,,,,,,Arsenal,1,00:06:57.976,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,aac2a95d-4173-4c74-9cfc-d8a4f0dd3e43,1751,,"[64.5, 42.3]",3749448,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Bergkamp,15042.0,Left Center Forward,116,Arsenal,1,['0e8578f2-a0a1-4e73-941f-8fe711c3e301'],58,,,,,,,,,,,,,,,,,,Arsenal,1,00:06:58.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3e1144e4-29e9-4229-90d4-cbbdce92370d,1757,,"[64.0, 36.4]",3749448,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dietmar Hamann,38522.0,Right Defensive Midfield,117,Liverpool,24,['3b994900-ce84-4736-a1f8-cd5d2a35bbed'],2,,,,,,,,,,,,,,,,,,Liverpool,24,00:07:02.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6964e5ff-6248-427b-a7cb-14b0455b11b2,1761,,"[76.9, 13.4]",3749448,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kewell,34391.0,Left Midfield,117,Liverpool,24,['0e090852-3dd5-43d7-8c72-313605c9507d'],5,,,,,,,,,,,,,,,,,,Liverpool,24,00:07:05.156,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b290f0e7-5a9d-4884-861d-e527d7aa9b77,1765,,"[102.3, 34.3]",3749448,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emile Heskey,15659.0,Right Center Forward,117,Liverpool,24,['7ad10332-2ec4-4530-8ead-a8f8e8233408'],11,,,,,,,,,,,,,,,,,,Liverpool,24,00:07:11.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8b6e754e-58af-4603-a640-e0de762b870f,1769,,"[42.9, 77.0]",3749448,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Bergkamp,15042.0,Left Center Forward,118,Arsenal,1,['b1ec087e-2426-4876-8210-8a31b8216447'],16,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:16.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,254ca954-6cb4-4f66-bc5c-8a452c7ab9ba,1772,,"[40.3, 65.8]",3749448,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,118,Arsenal,1,['8c93515a-ffca-471c-b646-c8b18720057f'],18,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:18.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,346723b8-f010-4b00-8c4b-cd6221d25a0c,1775,,"[43.2, 78.3]",3749448,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Bergkamp,15042.0,Left Center Forward,118,Arsenal,1,['b35b76c9-da87-49b4-87c5-ca6ec1bc96ba'],19,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:19.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,049c55a2-6e27-4a9f-914a-10a580cc670b,1778,,"[39.4, 72.5]",3749448,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,118,Arsenal,1,['f123ce7f-fb21-43f9-bd41-8c0f0d309df1'],21,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:21.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6a272147-8ba8-4fba-b7a8-ccab598eaedd,1781,,"[47.4, 63.2]",3749448,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,118,Arsenal,1,['6c3dc514-a470-406d-aa9d-c52ba5997fbc'],22,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:22.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2f4978ec-8dbb-4c10-8c4d-7f7472242b04,1787,,"[54.9, 38.9]",3749448,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,119,Arsenal,1,['d3090d26-c399-4b73-8c55-605d53178f49'],54,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:54.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b319579e-8457-49bc-a60f-3533bba45d72,1792,,"[62.7, 12.1]",3749448,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Pirès,19312.0,Left Midfield,120,Arsenal,1,['02ead6f6-947e-4c42-ada0-7a474ac53e4c'],8,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:08.411,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ff221cd1-c0cf-439d-bc3d-7ccd033ddbc1,1796,,"[40.9, 33.6]",3749448,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,120,Arsenal,1,['af654012-8950-4e50-8993-5454cb6f2c46'],13,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:13.118,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4fc076b1-05e1-4bf6-bdff-c861b99abb85,1799,,"[66.6, 24.3]",3749448,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Pirès,19312.0,Left Midfield,120,Arsenal,1,['eb12faa2-2055-4ff0-a9e8-da6c33e8a4f7'],21,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:21.007,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f4a2e566-e6c1-47d2-9309-59e176cde5c1,1803,,"[92.6, 32.3]",3749448,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dennis Bergkamp,15042.0,Left Center Forward,120,Arsenal,1,['885a8105-bf27-47f9-8d74-c96dc2f5fd5f'],26,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:26.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2b9782e0-f13e-464a-95b7-461cb964ebbe,1810,,"[21.3, 40.0]",3749448,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sami Hyypiä,34389.0,Left Center Back,122,Liverpool,24,['8da6e9d7-63cd-4f96-9d0b-17d675ea597a'],50,,,,,,,,,,,,,,,,,,Liverpool,24,00:08:50.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dc31d0e9-8dd3-4c14-89e7-c0e8568dd321,1812,,"[43.4, 3.8]",3749448,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Arne Semundseth Riise,34386.0,Left Back,122,Liverpool,24,['571ec8aa-3ac0-46d3-bded-cf11f8d9e8c4'],58,,,,,,,,,,,,,,,,,,Liverpool,24,00:08:58.000,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c98306cf-49a7-4801-a48a-61bad9567286,1815,,"[73.3, 14.6]",3749448,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emile Heskey,15659.0,Right Center Forward,122,Liverpool,24,['dd34eb28-8041-4f0b-adfd-167853ba5157'],0,,,,,,,,,,,,,,,,,,Liverpool,24,00:09:00.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1d2fae95-c1d2-4d78-865b-2a7da2f32e7e,1820,,"[55.0, 47.8]",3749448,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Gerrard,19109.0,Left Defensive Midfield,122,Liverpool,24,['423135a7-8119-4794-9ab3-0f53c1391af7'],6,,,,,,,,,,,,,,,,,,Liverpool,24,00:09:06.193,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,58b1624b-11ee-4d6b-9ec6-56c08cd2e120,1825,,"[114.2, 65.7]",3749448,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,El-Hadji Ousseynou Diouf,40257.0,Right Midfield,122,Liverpool,24,"['2b9d26da-0194-42f1-a1b0-d0f0ae5e33a8', '51175d4b-844e-49a3-a427-2b8c34beb286']",12,,,,,,,,,,,,,,,,,,Liverpool,24,00:09:12.033,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,49222920-678e-4796-8b62-ce267da0fb20,1830,,"[108.3, 33.3]",3749448,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Igor Bišćan,40254.0,Right Center Back,123,Liverpool,24,['0aa94d6a-6405-4bd3-bbcd-75f2c4780381'],41,,,,,,,,,,,,,,,,,,Liverpool,24,00:09:41.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b85a7203-0a41-4d75-865b-615fe2226ff8,1834,,"[37.2, 17.9]",3749448,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Robert Pirès,19312.0,Left Midfield,124,Arsenal,1,['9443c705-9583-4dad-8a5b-c86ac87640e2'],12,,,,,,,,,,,,,,,,,,Arsenal,1,00:10:12.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9e8aaf95-fd56-49f1-8954-e7d845905e0e,1836,,"[63.2, 41.3]",3749448,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,124,Arsenal,1,['c5f596c7-7392-4725-8365-657c2baf8c11'],20,,,,,,,,,,,,,,,,,,Arsenal,1,00:10:20.276,Ball Receipt*,
