ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[57.2, 67.9]",,,,,,,,,,,,0.041255,,,,,,,,,,,,05a54fa0-9b2a-4861-b3ad-e2667e382754,817,,"[57.2, 67.9]",3754230,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Graziano Pellè,11062.0,Center Forward,43,Liverpool,24,"['226f9099-7df3-42eb-bf37-042fca47b419', 'd8551d78-33e1-4aeb-8910-6a7486dc2ca9']",4,,,,,,,,,,,,,,,,,,Southampton,25,00:17:04.282,Carry,
,,,,"[50.4, 12.2]",,,,,,,,,,,,0.079999,,,,,,,,,,,,621b5d3c-c1cc-4249-bba4-b29b5149bd04,822,,"[50.4, 12.2]",3754230,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,43,Liverpool,24,"['4845025f-800f-45eb-8e0c-e54660ea0d1e', 'd645f808-39d7-4f5f-97c7-98de7b2399dd']",6,,,,,,,,,,,,,,,,,,Liverpool,24,00:17:06.408,Carry,
,,,,"[45.1, 26.2]",,,,,,,,,,,,1.401317,,,,,,,,,,,,9ed2bd08-f191-4f12-bd8c-3ecf1edb8153,825,,"[46.5, 24.1]",3754230,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Can,3493.0,Left Center Midfield,43,Liverpool,24,"['e6acf4bb-9381-4e72-b306-5391cd1857c5', 'fec54e63-306d-46e5-a9fd-e77737edf53d']",8,,,,,,,,,,,,,,,,,,Liverpool,24,00:17:08.256,Carry,
,,,,"[63.6, 55.1]",,,,,,,,,,,,2.140457,,,,,,,,,,,,cb10d290-9819-4bf7-925d-be9fa6e34719,828,,"[56.7, 52.2]",3754230,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James Philip Milner,3473.0,Center Defensive Midfield,43,Liverpool,24,"['4fb3cd50-f282-4f23-b45b-fb273799b509', 'f5d5b83a-2ddc-4365-a27e-382f4df4e367']",10,,,,,,,,,,,,,,,,,,Liverpool,24,00:17:10.925,Carry,
,,,,"[113.0, 70.7]",,,,,,,,,,,,4.942607,,,,,,,,,,,,7b190219-92a1-45f1-a370-4cdbb3f1777c,831,,"[83.9, 73.3]",3754230,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,43,Liverpool,24,"['2cd575c0-b8a1-45bb-95b4-e11a5b18c7f2', '87c74421-c1f6-471d-b3d1-5dd14a61493d']",14,,,,,,,,,,,,,,,,,,Liverpool,24,00:17:14.931,Carry,
,,,,"[83.5, 61.6]",,,,,,,,,,,,2.209815,,,,,,,,,,,,5f2a5d6c-a4d5-47d7-8d43-aec886f7fbd6,834,,"[88.2, 65.2]",3754230,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James Philip Milner,3473.0,Center Defensive Midfield,43,Liverpool,24,"['1a566736-833a-4c6b-b399-c162c2036268', '972de574-ce94-441f-b61f-61228c99c043']",21,,,,,,,,,,,,,,,,,,Liverpool,24,00:17:21.674,Carry,
,,,,"[23.9, 32.1]",,,,,,,,,,,,1.442618,,,,,,,,,,,,04408893-4892-4438-a9cb-0326aa5bd133,843,,"[23.9, 28.6]",3754230,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Virgil van Dijk,3669.0,Left Center Back,44,Southampton,25,"['476fcd9c-e308-47db-ad14-948c8403fbc3', 'e581bfd4-3f50-4c5c-9e61-15f99873d538']",5,,,,,,,,,,,,,,,,,,Southampton,25,00:18:05.308,Carry,
,,,,"[43.8, 66.7]",,,,,,,,,,,,2.619166,,,,,,,,,,,,d7c8eaf8-ee94-44b4-9fe3-c0e4b7122a00,846,,"[32.2, 62.9]",3754230,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Miguel da Rocha Fonte,3960.0,Right Center Back,44,Southampton,25,"['1576532e-7ceb-4085-8481-3d8fa31484e6', '738d33a4-edd1-42db-b6b8-39a690e6f8b3', '8f108a8e-98cb-40b3-9fcf-fc9a7d23c3a0']",8,,,,,,,,,,,,,,,,,,Southampton,25,00:18:08.351,Carry,True
,,,,"[85.4, 54.1]",,,,,,,,,,,,1.840116,,,,,,,,,,,,f441bac8-a485-4a39-b80e-03fb96904faa,854,,"[92.4, 51.3]",3754230,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sadio Mané,3629.0,Center Attacking Midfield,44,Southampton,25,"['3260420a-8d4b-4c42-80ad-0a5b386f8f32', '85edada8-0c54-4d8c-b37c-edf498b5c98f']",16,,,,,,,,,,,,,,,,,,Southampton,25,00:18:16.694,Carry,
,,,,"[105.7, 72.1]",,,,,,,,,,,,0.375303,,,,,,,,,,,,08b726e9-9788-490e-9dd1-157f4a1a597a,857,,"[104.8, 72.3]",3754230,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven Davis,3828.0,Right Wing,44,Southampton,25,"['56905e14-0b80-476d-b24a-2f2bfe3d694d', 'dd83c25d-6b74-435f-a8c5-f6f5f34ef231']",20,,,,,,,,,,,,,,,,,,Southampton,25,00:18:20.303,Carry,
,,,,"[36.2, 5.4]",,,,,,,,,,,,2.142013,,,,,,,,,,,,50178b5d-df00-480c-ad1d-237fa755eae9,863,,"[48.7, 5.2]",3754230,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alberto Moreno Pérez,3515.0,Left Back,45,Liverpool,24,"['192e09c7-defd-4ff9-b8ed-94217b821923', '6568e822-edc8-41d9-950b-eac424e51343']",44,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:44.942,Carry,
,,,,"[9.6, 20.0]",,,,,,,,,,,,1.438351,,,,,,,,,,,,ba20182f-7dd0-4b66-aea2-cfd81cfb5dd5,866,,"[7.8, 24.7]",3754230,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,45,Liverpool,24,"['14fe752e-4042-42c1-8efd-f8db9df1f101', '37b98b98-cd33-42e6-8a41-c235b4cba4c0', 'dcf34133-41ad-41bb-8679-8b6e87bfc2bd']",49,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:49.140,Carry,True
,,,,"[10.1, 33.0]",,,,,,,,,,,,5.178688,,,,,,,,,,,,6479be27-fbe7-49ca-91cb-18d4a2f5fbcd,870,,"[9.6, 20.0]",3754230,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,45,Liverpool,24,"['3176ae5e-3358-4417-bfbf-f47aa84deea7', '37b98b98-cd33-42e6-8a41-c235b4cba4c0', '64667bad-8146-41d3-ad9e-40297534a828']",50,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:50.578,Carry,True
,,,,"[27.2, 48.7]",,,,,,,,,,,,1.42651,,,,,,,,,,,,5ade6662-dd67-4506-bc75-864dd34666e4,873,,"[23.1, 44.8]",3754230,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lucas Pezzini Leiva,7780.0,Right Center Midfield,45,Liverpool,24,"['4e361f6d-66b8-47ad-98da-ae3d0ff5beef', 'daa6c07a-7afe-4047-80aa-1d70c4cc5c6e']",56,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:56.846,Carry,
,,,,"[68.8, 78.2]",,,,,,,,,,,,4.408272,,,,,,,,,,,,877d80a9-2486-44cc-82bc-4c700c7968ff,876,,"[50.8, 77.7]",3754230,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nathaniel Edwin Clyne,4590.0,Right Back,45,Liverpool,24,"['074fbc5f-fa2d-44c9-9139-52fa7b3bfd23', 'e88def13-c811-420b-96df-7857909c22dd']",59,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:59.851,Carry,
,,,,"[44.0, 21.0]",,,,,,,,,,,,1.881031,,,,,,,,,,,,5536f33c-172b-4a61-b912-3a644f047350,880,,"[37.4, 28.6]",3754230,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Victor Wanyama,3098.0,Left Center Midfield,45,Liverpool,24,"['0a8b90b8-60d3-4744-befc-9324a8247d11', '2e7d41a4-f48a-4fea-bed2-75882668f032', '9ff211cc-a49e-47ae-a70b-c143d11eec9b']",5,,,,,,,,,,,,,,,,,,Southampton,25,00:19:05.921,Carry,True
,,,,"[49.6, 3.1]",,,,,,,,,,,,0.764752,,,,,,,,,,,,bcfb993d-5366-49f4-830a-115dc7e358ec,884,,"[50.1, 3.3]",3754230,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ryan Bertrand,20045.0,Left Back,45,Liverpool,24,"['08409ff3-3a65-4e8f-bd97-7bc0c1fa0364', '13dba46d-7adb-430d-baed-f80e38d28f28', 'c01a14d2-fe6e-46ec-9185-f03202c12ec7']",9,,,,,,,,,,,,,,,,,,Southampton,25,00:19:09.102,Carry,True
,,,,"[76.6, 77.8]",,,,,,,,,,,,2.45775,,,,,,,,,,,,8aa7f606-3229-4d92-93ea-96d735daff12,889,,"[73.1, 77.0]",3754230,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adam David Lallana,4090.0,Right Attacking Midfield,45,Liverpool,24,"['0736609e-4799-41f2-ad71-9f7910e9d0ba', 'a9ca321f-c9a2-473d-8b6e-38034d5cda54']",10,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:10.455,Carry,
,,,,"[72.3, 74.4]",,,,,,,,,,,,0.882495,,,,,,,,,,,,e642adcf-fa0c-4970-aca0-2e04cbd4acf8,892,,"[69.8, 75.1]",3754230,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,James Philip Milner,3473.0,Center Defensive Midfield,45,Liverpool,24,"['85920bd0-c695-45e4-aa0e-7c772632122c', 'd9d7597c-1a48-4d6b-93e3-ae6441955f1e']",13,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:13.878,Carry,
,,,,"[80.8, 49.4]",,,,,,,,,,,,2.295424,,,,,,,,,,,,44546336-cf87-4eff-b0c8-856528cef268,895,,"[74.5, 53.8]",3754230,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Philippe Coutinho Correia,3501.0,Left Attacking Midfield,45,Liverpool,24,"['9c1c24d5-c019-4066-9c06-29ce7323a3aa', 'f8554b33-a33c-481d-82c3-433705857401']",16,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:16.160,Carry,
,,,,"[100.3, 6.8]",,,,,,,,,,,,2.08233,,,,,,,,,,,,baeca928-9965-4539-9952-b201b8494e99,898,,"[93.2, 5.4]",3754230,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alberto Moreno Pérez,3515.0,Left Back,45,Liverpool,24,"['0417c594-858b-4d58-8786-d074cbef2a8c', '958500d5-8d4b-4b38-bd21-ced1af2d343b']",20,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:20.809,Carry,
,,,,"[25.8, 49.7]",,,,,,,,,,,,0.449623,,,,,,,,,,,,1dd4bdb3-f76c-4a07-a4b6-a7563a5505c2,906,,"[26.2, 49.7]",3754230,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadio Mané,3629.0,Center Attacking Midfield,46,Southampton,25,"['4e570eb0-5049-4289-b7cc-305cc20f6003', '80ba43e9-ceae-4333-bd59-c12332e11073', 'c27f409c-82bb-45ae-993a-c9d4b890b180', 'cb3e489a-1f3f-42cd-974f-4512a26e1128']",27,,,,,,,,,,,,,,,,,,Southampton,25,00:19:27.829,Carry,True
,,,,"[90.6, 6.6]",,,,,,,,,,,,2.432958,,,,,,,,,,,,547bced4-9daf-4485-ab94-625d79c3cdb0,913,,"[84.4, 1.6]",3754230,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dušan Tadić,3831.0,Left Wing,47,Southampton,25,"['3524b918-211b-4d40-ac01-a8ec1a4ee1a9', '454ece5a-fea1-445a-a446-3f1fb7d0f23b', '99db72dc-bfc7-4968-93ec-bfae565c80a4']",46,,,,,,,,,,,,,,,,,,Southampton,25,00:19:46.235,Carry,True
,,,,"[112.3, 4.7]",,,,,,,,,,,,0.278377,,,,,,,,,,,,0516f5c8-0cf1-46d4-817f-7bbadb6079a6,917,,"[111.1, 5.0]",3754230,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ryan Bertrand,20045.0,Left Back,47,Southampton,25,"['7b485d69-37f9-4a23-b33e-6367bf95738d', '972e134a-3b8d-48cb-98e1-b9f60cc88368']",50,,,,,,,,,,,,,,,,,,Southampton,25,00:19:50.459,Carry,
,,,,"[107.2, 39.1]",,,,,,,,,,,,0.510146,,,,,,,,,,,,1f6aa03e-7f26-4c22-b0ef-9fc82345f02e,921,,"[106.4, 42.1]",3754230,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven Davis,3828.0,Right Wing,47,Southampton,25,"['653c7259-fe83-4bb6-9874-b52c77e8516f', 'bd70e2f0-950c-4d74-94e0-ee5e962b9014']",52,,,,,,,,,,,,,,,,,,Southampton,25,00:19:52.466,Carry,
,,,,"[91.7, 66.9]",,,,,,,,,,,,0.444213,,,,,,,,,,,,7c35e3d0-1b98-461e-9fd2-39c1c195f477,927,,"[91.7, 65.8]",3754230,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Center Attacking Midfield,49,Southampton,25,"['399839a8-eec2-45e8-87b1-645a251df343', 'a61acb5c-d0f2-4ce5-9bef-4e4ad1f070b3', 'd9af9ffe-8ec2-4001-984f-132b69d59ce8']",23,,,,,,,,,,,,,,,,,,Southampton,25,00:20:23.805,Carry,True
,,,,"[18.9, 2.6]",,,,,,,,,,,,1.246636,,,,,,,,,,,,add35142-ab1e-4951-a75a-d007edb1c9e1,932,,"[20.6, 10.3]",3754230,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Right Center Midfield,49,Southampton,25,"['03decfac-08b6-42a8-8104-d424b2a3d6c5', '339d4852-cfe0-4e5a-b630-3bcf8fc6e71f', '8ad1d01c-4469-486d-a532-0628098c4a5a']",25,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:25.452,Carry,True
,,,,"[27.6, 4.4]",,,,,,,,,,,,1.313585,,,,,,,,,,,,f119ac47-3bd6-4ad7-a466-eca35e71ae82,936,,"[29.0, 4.7]",3754230,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Can,3493.0,Left Center Midfield,49,Southampton,25,"['0889469d-d4e5-4a03-8578-fd1e7ea27b74', '41d4a7f6-13ad-4caa-bb2d-7dfe68c69e73', '85711380-4830-4750-b89f-a9d0db5d886c']",27,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:27.331,Carry,True
,,,,"[103.3, 69.8]",,,,,,,,,,,,0.777265,,,,,,,,,,,,c6c03eb0-9102-423b-8e30-801e3b1a7ff8,940,,"[100.0, 69.0]",3754230,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Center Attacking Midfield,49,Southampton,25,"['7846bc8e-07e6-4618-985c-ec3f408fef8a', 'c680051d-755f-4294-831f-c784b75bdd7a', 'e9ed4eca-51ec-4211-8f3f-4d67726a2e7c']",29,,,,,,,,,,,,,,,,,,Southampton,25,00:20:29.781,Carry,True
,,,,"[105.3, 71.7]",,,,,,,,,,,,0.220308,,,,,,,,,,,,fa5eec41-4f03-412d-8a42-b7390374862c,945,,"[105.9, 71.6]",3754230,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Center Attacking Midfield,49,Southampton,25,"['07d97a7f-f902-414b-94c6-d009241f822d', 'a0ae7474-b8ab-4b92-99eb-54f48b08bdf2', 'dd4bf696-b47e-458c-8220-f54139a79896']",31,,,,,,,,,,,,,,,,,,Southampton,25,00:20:31.327,Carry,True
,,,,"[99.8, 70.0]",,,,,,,,,,,,1.352408,,,,,,,,,,,,b1067e9d-6d7d-4002-bd06-6e70aedf0da9,953,,"[104.8, 77.5]",3754230,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,50,Southampton,25,"['a32623a9-b14f-49b2-a5ad-664ec422e396', 'c039bb13-0db4-4e9a-9f5c-ec6b081e7bfb']",41,,,,,,,,,,,,,,,,,,Southampton,25,00:20:41.888,Carry,
,,,,"[49.7, 7.1]",,,,,,,,,,,,2.099577,,,,,,,,,,,,d8e2c059-fad8-45b7-82c7-7d074d2f0767,962,,"[38.6, 14.0]",3754230,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Bertrand,20045.0,Left Back,52,Southampton,25,"['77ae53ad-6002-4bb1-9127-75411a2b9d91', 'cdf3361a-3a76-40a8-8359-ad4e613f279f']",27,,,,,,,,,,,,,,,,,,Southampton,25,00:21:27.489,Carry,
,,,,"[95.8, 18.0]",,,,,,,,,,,,1.063964,,,,,,,,,,,,f8ce9e2c-6f5f-4d7d-88b4-cc2a60019482,965,,"[96.0, 18.2]",3754230,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Left Wing,52,Southampton,25,"['5192aabc-7481-484e-b3b3-610ba18faa86', 'c4f575b4-6e7c-4d6a-9907-e58544bff14e']",31,,,,,,,,,,,,,,,,,,Southampton,25,00:21:31.920,Carry,
,,,,"[89.1, 44.5]",,,,,,,,,,,,0.184056,,,,,,,,,,,,a804c8a3-9b86-4742-8585-5c2fd6ef4316,968,,"[89.1, 44.5]",3754230,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadio Mané,3629.0,Center Attacking Midfield,52,Southampton,25,"['402223fc-f81e-4724-bb30-9d561ea14ff5', 'dacb7dd5-2cde-4e45-b12c-7455ee6a6f2c']",34,,,,,,,,,,,,,,,,,,Southampton,25,00:21:34.126,Carry,
,,,,"[91.1, 31.2]",,,,,,,,,,,,0.758821,,,,,,,,,,,,b0dd9604-fba4-4ffb-9d54-637766f65e23,975,,"[91.5, 30.0]",3754230,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Graziano Pellè,11062.0,Center Forward,52,Southampton,25,"['c60f3021-5a3d-49c7-860b-689aa5621a80', 'e12a6969-906d-4834-aded-3a9ada7268af', 'e83c17d4-9cd9-4fd9-b469-efaed7551dff']",38,,,,,,,,,,,,,,,,,,Southampton,25,00:21:38.259,Carry,True
,,,,"[84.4, 32.4]",,,,,,,,,,,,0.099253,,,,,,,,,,,,5bfa7eab-fda3-43cd-a7ae-6e7286c8b873,981,,"[84.4, 32.4]",3754230,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Wanyama,3098.0,Left Center Midfield,52,Southampton,25,"['29dc13fc-b723-49bf-8247-0b89f694d650', 'dfa0f53f-5bc4-4914-8385-8faadf53e17c', 'e9fda02e-70d3-4d27-9c78-08000c566b44']",39,,,,,,,,,,,,,,,,,,Southampton,25,00:21:39.884,Carry,True
,,,,"[48.4, 44.4]",,,,,,,,,,,,2.394389,,,,,,,,,,,,fc2e1ea6-8c4d-426e-8518-528eac7a1220,984,,"[35.7, 47.7]",3754230,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Attacking Midfield,52,Southampton,25,"['10a969eb-81a7-4a4f-9824-5afd9ab71865', '1b1ca485-10b0-46e8-b4cc-1508fddf7376', '957ee60c-eed2-43ae-9a69-41aa6053036f']",39,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:39.984,Carry,True
,,,,"[56.7, 32.1]",,,,,,,,,,,,1.893443,,,,,,,,,,,,5d9479f3-4086-4018-8b5e-8bb951da963d,987,,"[48.4, 44.4]",3754230,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Attacking Midfield,52,Southampton,25,"['10a969eb-81a7-4a4f-9824-5afd9ab71865', '957ee60c-eed2-43ae-9a69-41aa6053036f', '9d230ab5-d16a-496d-a127-9117ec6abd89', 'c2037eab-ee7c-4da0-a723-ddce4c6dece9']",42,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:42.378,Carry,True
,,,,"[73.3, 6.5]",,,,,,,,,,,,1.978072,,,,,,,,,,,,0d68765c-44fc-4419-8b65-2fd0f8812f6b,994,,"[65.2, 15.1]",3754230,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,52,Southampton,25,"['8e2d5659-03b3-4c1e-b121-7c5ae784f178', 'a133ef62-96a0-4c33-ade0-dd6b8af0a601']",47,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:47.555,Carry,
,,,,"[60.5, 69.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,c376c478-b0b8-4a0f-bd6e-65baba667a5d,998,,"[60.5, 69.1]",3754230,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Graziano Pellè,11062.0,Center Forward,53,Southampton,25,"['8e24b059-7102-4895-a15f-ed3d64fb82c6', 'e3df091f-cb40-4ab9-b9b5-9ff6ab092707']",9,,,,,,,,,,,,,,,,,,Southampton,25,00:22:09.408,Carry,
,,,,"[82.5, 71.7]",,,,,,,,,,,,0.52678,,,,,,,,,,,,d003a90c-71a1-4264-8e67-707ca077e602,1005,,"[83.9, 70.5]",3754230,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Center Attacking Midfield,54,Southampton,25,"['31285b98-5e23-4025-bf78-d62133c83e90', '42054e3a-86aa-436b-9c5d-413aa8c07e62', 'e2f933bd-f88b-4f8f-b4f0-e08514b6ff49']",31,,,,,,,,,,,,,,,,,,Southampton,25,00:22:31.659,Carry,True
,,,,"[86.6, 76.8]",,,,,,,,,,,,0.655975,,,,,,,,,,,,37d29c49-1e53-445e-a7d4-a4fbeb98d610,1009,,"[86.5, 76.4]",3754230,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,54,Southampton,25,"['dc315db1-5ea4-410e-af06-513c49b1b465', 'de45df9e-7c48-4a9a-81b7-8c68c60ed916']",32,,,,,,,,,,,,,,,,,,Southampton,25,00:22:32.818,Carry,
,,,,"[86.6, 64.8]",,,,,,,,,,,,0.980004,,,,,,,,,,,,e498bc0b-a026-437e-bcf4-3b159d3fcb66,1012,,"[87.2, 64.5]",3754230,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Center Attacking Midfield,54,Southampton,25,"['1947fcd5-7063-43d1-8aea-a6fd7d2b44a6', '7a2965a1-377e-47cd-a20f-2f530733c9ca', 'eaffc739-1ef5-47ae-b58b-38e63b03ec75']",33,,,,,,,,,,,,,,,,,,Southampton,25,00:22:33.954,Carry,True
,,,,"[66.2, 14.1]",,,,,,,,,,,,0.454642,,,,,,,,,,,,203942d3-c501-4b76-b887-0ff8245413db,1024,,"[61.9, 16.3]",3754230,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Attacking Midfield,55,Liverpool,24,"['5afc4bd4-e51d-43db-90ed-cdb8f447c4d8', '897dd390-7e02-4e32-8114-75dec5065729', 'c634791e-074d-491e-bbf5-02d6977a036e']",40,,,,,,,,,,,,,,,,,,Liverpool,24,00:22:40.822,Carry,True
,,,,"[104.7, 4.7]",,,,,,,,,,,,1.498309,,,,,,,,,,,,c2282ccf-cfc8-46a4-afe1-499d1a9b34ee,1033,,"[104.7, 4.7]",3754230,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,56,Liverpool,24,"['009f7fb1-9f17-4a6d-937b-a07ae901f530', 'dec0a4fd-0b80-4c4c-8b1b-3db8d3572b7a']",8,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:08.989,Carry,
,,,,"[101.9, 17.1]",,,,,,,,,,,,1.25728,,,,,,,,,,,,3791298f-ee5b-4aca-a424-a12dd613ea7f,1036,,"[103.8, 14.1]",3754230,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Attacking Midfield,56,Liverpool,24,"['599db564-f111-46e0-b31d-12b490768c45', '75254978-7f54-4b29-9f70-fba0505c5fe0']",11,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:11.307,Carry,
,,,,"[47.7, 29.0]",,,,,,,,,,,,0.178959,,,,,,,,,,,,0b175420-f1c4-4864-897b-3fd3bd94d598,1042,,"[47.7, 29.0]",3754230,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,58,Liverpool,24,"['746319b7-fac9-4429-95ec-a7ce6c903ee5', 'cdd3fbfc-f9e8-4216-b19d-84b4ad6e18d3']",48,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:48.869,Carry,
,,,,"[61.2, 35.2]",,,,,,,,,,,,0.406611,,,,,,,,,,,,8509131e-c842-4c47-82f0-30ceb072b7db,1045,,"[60.1, 35.2]",3754230,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Attacking Midfield,58,Liverpool,24,"['1a5990a6-50ee-48b6-ac2b-b0424bd400ca', '2c068653-ba86-4bd2-a84b-41ece19da843', 'b637bc1d-cd30-4e2e-a205-3fb9628898a3']",49,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:49.998,Carry,True
,,,,"[54.3, 42.2]",,,,,,,,,,,,0.126819,,,,,,,,,,,,04b855f9-c6a5-4fe7-a22c-964a87708fc7,1049,,"[54.3, 42.2]",3754230,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Right Center Midfield,58,Liverpool,24,"['2b26ca53-11a6-47f7-af6e-1fbbd2193620', '4f10c566-4c44-438e-adc2-48aef1074c29']",51,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:51.364,Carry,
