ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,99ad0a9a-5d31-44ac-a3ef-910ec5cf85ef,1692,,,"[96.7, 73.7]",3754351,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordon Ibe,3635.0,Right Wing,98,Liverpool,24,"['044f5a2f-a935-4f88-9561-4accfc34dcc0', 'e9b5a23d-cde4-404d-85c2-ed95f09f73ac']",50,,,,,,,,,,,,,,,,,Liverpool,24,00:01:50.476,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9aed8a48-86a2-4be2-b77f-2cf97ffc7cde,1697,,,"[48.6, 3.8]",3754351,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Bolasie Yala,3589.0,Left Wing,99,Crystal Palace,31,['5848d25f-75fe-40bb-802c-85bc5867c71e'],20,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:20.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba6dd9b1-f7e0-46f0-9b5b-a91ded6e0315,1700,,,"[82.0, 70.1]",3754351,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordon Ibe,3635.0,Right Wing,100,Liverpool,24,"['204f5c89-3563-467b-b34b-51bb1aebd1dd', '24d1a439-b757-4920-b4c2-da0d1ab68029']",38,,,,,,,,,,,,,,,,,Liverpool,24,00:02:38.875,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbf5fc3c-ec23-48f0-a3f8-31f2caea9bb0,1702,,,"[73.2, 75.0]",3754351,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,100,Liverpool,24,"['161623f5-b678-426e-b700-8bf23a1487cc', '204f5c89-3563-467b-b34b-51bb1aebd1dd']",39,,,,,,,,,,,,,,,,,Liverpool,24,00:02:39.867,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,52108142-5d56-418f-9eb1-e08f00007de6,1705,,,"[79.4, 67.7]",3754351,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordon Ibe,3635.0,Right Wing,100,Liverpool,24,"['321092be-9d98-4a13-94bb-c24f90805acf', '49863658-801f-4496-b71b-1bb6f33ebf20']",41,,,,,,,,,,,,,,,,,Liverpool,24,00:02:41.114,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad098838-2bbf-4f3e-8453-6585ce03b284,1713,,,"[88.8, 29.7]",3754351,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,100,Liverpool,24,['585e4b72-9a7c-45de-a5da-b24c5a7b485a'],45,,,,,,,,,,,,,,,,,Liverpool,24,00:02:45.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d63b9d2d-403e-4685-8414-059c926ca74c,1717,,,"[105.3, 49.6]",3754351,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,100,Liverpool,24,"['08efc797-6a30-4498-a3d4-96810162f2d0', 'ce8c8f20-b530-4dd7-9cb4-a4d88ab14cc9']",48,,,,,,,,,,,,,,,,,Liverpool,24,00:02:48.102,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e394a20-77ec-4f93-8f67-342807a6fb94,1725,,,"[82.2, 73.5]",3754351,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wilfried Zaha,3507.0,Right Wing,101,Crystal Palace,31,['3e182f10-593a-40ac-9e16-3fb787bb287f'],16,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:16.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,962d2979-d8e1-476b-b01f-337fe6efa9dc,1728,,,"[91.8, 69.9]",3754351,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Bolasie Yala,3589.0,Left Wing,102,Crystal Palace,31,['5228274e-7c23-43e0-af75-85c62344c68a'],21,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:21.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c29d5e7-33a4-4d97-8b58-4354238905bb,1731,,,"[79.2, 73.7]",3754351,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Kelly,3448.0,Right Back,102,Crystal Palace,31,['49eb78f2-6c9f-4826-a1f3-6fdc18d25df8'],22,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:22.717,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b447037-ade7-4fd0-911c-dac301cdbbe2,1734,,,"[66.1, 68.6]",3754351,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yohan Cabaye,3277.0,Right Defensive Midfield,102,Crystal Palace,31,['8fd893e0-7490-476d-8408-922d7fc8719e'],25,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:25.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f91fca4d-6e4c-4ff5-9e15-a65e88006c49,1738,,,"[67.0, 44.9]",3754351,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James McArthur,3464.0,Left Defensive Midfield,102,Crystal Palace,31,"['0aeb092c-2ca5-4281-b1e3-0f1fec3f05da', '21136da7-fecd-4de0-889d-cc58ffe0d300']",28,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:28.278,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,996889cb-863a-44c7-9ae2-5f4e14cada88,1741,,,"[45.0, 16.6]",3754351,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Damien Delaney,3693.0,Left Center Back,102,Crystal Palace,31,['4c7fde71-afcb-4575-a36b-bc381d261525'],32,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:32.146,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a744a86-e2cb-4786-b0fc-7c38eeeaa9f1,1744,,,"[78.5, 4.2]",3754351,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,102,Crystal Palace,31,['20c21ca7-95f7-4870-89ab-0a67079e844e'],33,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:33.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da863376-9c56-4454-b17b-a06dfc8f3358,1746,,,"[55.9, 71.4]",3754351,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,103,Liverpool,24,['b9b9f78f-9fa2-4b5f-b630-0362432c5fea'],47,,,,,,,,,,,,,,,,,Liverpool,24,00:03:47.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,736bc5dd-92ba-4718-96b8-7559f4cfe587,1749,,,"[48.8, 58.3]",3754351,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Left Center Midfield,103,Liverpool,24,['a0eea156-e2df-43fb-9902-baed8100dc27'],48,,,,,,,,,,,,,,,,,Liverpool,24,00:03:48.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c133292-f907-4297-92b9-a2e61937f0f3,1754,,,"[46.5, 35.9]",3754351,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,103,Liverpool,24,"['02cf076b-d366-4522-bfaf-ed319c32348f', 'c3d14419-d4b5-4b95-9bbb-64c43fecc0af']",52,,,,,,,,,,,,,,,,,Liverpool,24,00:03:52.004,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5af85460-25be-4c76-bb46-93e20b533050,1757,,,"[72.8, 38.2]",3754351,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jason Puncheon,19688.0,Center Attacking Midfield,104,Crystal Palace,31,['f90cfcf1-c6cc-4c99-b624-d5b1d917516a'],56,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:56.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed08d773-b84c-4dc2-a961-d19043a708c2,1761,,,"[106.4, 68.8]",3754351,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfried Zaha,3507.0,Right Wing,104,Crystal Palace,31,['8b440b3b-04b3-4c52-8f9d-f123769074d1'],3,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:03.750,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,00d37c46-85bd-498a-a1e9-c3d295aa907f,1769,,,"[14.0, 63.0]",3754351,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Martin Škrtel,18872.0,Right Center Back,105,Liverpool,24,['19130eab-42e6-458e-979b-4cbaeb157148'],25,,,,,,,,,,,,,,,,,Liverpool,24,00:04:25.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3665ac43-d0ba-4b7b-b732-9da4e47c87b5,1771,,,"[4.6, 40.6]",3754351,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,105,Liverpool,24,['cce6a3ea-1686-4473-9873-a1b13ee7bfbb'],27,,,,,,,,,,,,,,,,,Liverpool,24,00:04:27.695,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4d71b3d-b6f1-41eb-bc33-6b9bf60899fd,1773,,,"[63.6, 52.6]",3754351,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christian Benteke Liolo,3380.0,Center Forward,105,Liverpool,24,['f6cc047b-dffe-4489-ba48-0ada07634172'],30,,,,,,,,,,,,,,,,,Liverpool,24,00:04:30.947,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,af78a2e6-8809-4daa-b83d-9f9791c8b051,1778,,,"[82.6, 52.1]",3754351,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adam David Lallana,4090.0,Center Attacking Midfield,105,Liverpool,24,['0a49b8a6-3513-400a-98be-5df752a4501e'],38,,,,,,,,,,,,,,,,,Liverpool,24,00:04:38.557,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,03e6453c-7c20-4fcd-9137-e1672cca9f93,1783,,,"[81.1, 27.7]",3754351,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Philippe Coutinho Correia,3501.0,Left Wing,105,Liverpool,24,['769ff4e5-4035-49c5-b2e3-2f5cf02e1ac2'],46,,,,,,,,,,,,,,,,,Liverpool,24,00:04:46.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a5764f5-8d95-431e-b8ed-b73c3477fa7e,1787,,,"[88.8, 19.0]",3754351,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adam David Lallana,4090.0,Center Attacking Midfield,105,Liverpool,24,"['72f4548d-eaa9-44e3-8f6b-0eeeed539c36', '8c6f3f07-5ba7-4437-bd09-0c4f0a565bb5']",47,,,,,,,,,,,,,,,,,Liverpool,24,00:04:47.942,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,06eb5968-38a8-49db-82fb-2a53807ab53b,1790,,,"[109.6, 21.3]",3754351,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emre Can,3493.0,Right Center Midfield,105,Liverpool,24,['432a5b85-4d03-4b42-91cd-2c9320119748'],50,,,,,,,,,,,,,,,,,Liverpool,24,00:04:50.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e76c5ec7-699d-4565-a7f7-d9497ee0d0db,1792,,,"[109.8, 12.3]",3754351,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alberto Moreno Pérez,3515.0,Left Back,105,Liverpool,24,['7b307775-7eef-4443-94e6-f26c398f1bb9'],52,,,,,,,,,,,,,,,,,Liverpool,24,00:04:52.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,835d9e05-2974-47f4-bfdb-a2b03d67d6ad,1800,,,"[77.1, 28.2]",3754351,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Left Center Midfield,106,Liverpool,24,['0f088bcc-0afe-40a7-8a10-b606f979be3f'],7,,,,,,,,,,,,,,,,,Liverpool,24,00:05:07.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6396a7d-bbf3-48f9-9810-30c6b8c6ab47,1802,,,"[95.0, 66.0]",3754351,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordon Ibe,3635.0,Right Wing,106,Liverpool,24,['10c113d3-1e44-4a46-acf5-7a6ec42b3df4'],12,,,,,,,,,,,,,,,,,Liverpool,24,00:05:12.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,035a579f-4a01-41ad-8fff-20cb97241dce,1805,,,"[97.8, 54.3]",3754351,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Right Center Midfield,106,Liverpool,24,['314f6ff2-f21c-4a3d-aa6d-e1acee9e677d'],14,,,,,,,,,,,,,,,,,Liverpool,24,00:05:14.581,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,04dcdfb5-406b-415b-befe-0cebc51df50d,1807,,,"[111.7, 57.5]",3754351,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordon Ibe,3635.0,Right Wing,106,Liverpool,24,['d17fbd78-7e97-48fd-b478-638bb5ad6d41'],16,,,,,,,,,,,,,,,,,Liverpool,24,00:05:16.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a2873d5-fcd6-4d68-9e83-09be3ebb38c8,1813,,,"[104.9, 63.5]",3754351,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,107,Liverpool,24,"['6d88ad2d-f5e6-4fb7-bcb8-09fdc315cebc', 'fcd3011c-5e48-45ce-b976-c7bb081c9542']",27,,,,,,,,,,,,,,,,,Liverpool,24,00:05:27.390,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,33f66a4f-1e8a-4fe7-8abd-be483c97a404,1816,,,"[106.6, 73.7]",3754351,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,107,Liverpool,24,['eec41f38-1d38-4595-a779-7ff6b390d5a3'],29,,,,,,,,,,,,,,,,,Liverpool,24,00:05:29.408,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,01a1d429-46b5-469f-9cbc-f49e019bb147,1818,,,"[104.0, 63.9]",3754351,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordon Ibe,3635.0,Right Wing,107,Liverpool,24,['a8104dc7-1882-4179-a1a1-4215cf81396f'],31,,,,,,,,,,,,,,,,,Liverpool,24,00:05:31.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff1c3a08-85e2-4af7-98d1-4c29b3006e9d,1831,,,"[26.1, 17.3]",3754351,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McArthur,3464.0,Left Defensive Midfield,108,Crystal Palace,31,"['5fcc5a5e-fda5-427e-854d-501be73821cd', 'aa6a4de1-b226-4a98-b104-c6aaa2d5f521']",36,,,,,,,,,,,,,,,,,Crystal Palace,31,00:05:36.650,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b3d2a62-bffa-4d51-8676-8ddbf3543b93,1834,,,"[27.2, 6.4]",3754351,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bakary Sako,3469.0,Center Forward,108,Crystal Palace,31,['ba3623f5-61fc-496e-97e2-76739ad631cd'],38,,,,,,,,,,,,,,,,,Crystal Palace,31,00:05:38.479,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,03d901e6-c652-47d6-9c8d-3641213a80ab,1836,,,"[67.0, 12.6]",3754351,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Bolasie Yala,3589.0,Left Wing,108,Crystal Palace,31,['0d131124-1981-47f4-a05e-d3b84d892f82'],40,,,,,,,,,,,,,,,,,Crystal Palace,31,00:05:40.233,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,713207c2-f028-417b-94ca-d9b64712180d,1839,,,"[36.2, 11.7]",3754351,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,109,Crystal Palace,31,['0528bb35-1d40-4c45-b81e-fdc0fcf21113'],48,,,,,,,,,,,,,,,,,Crystal Palace,31,00:05:48.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3711c76-adcb-451b-8142-f6cb08becc89,1842,,,"[36.6, 22.8]",3754351,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yohan Cabaye,3277.0,Right Defensive Midfield,109,Crystal Palace,31,['e83cbf17-695f-45b9-915e-46d8264c3d10'],51,,,,,,,,,,,,,,,,,Crystal Palace,31,00:05:51.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd2467e1-d9e9-4a88-bed6-5c69f1c63fb9,1846,,,"[54.6, 10.2]",3754351,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bakary Sako,3469.0,Center Forward,109,Crystal Palace,31,['34736648-b3cc-46dd-8ae9-266a9e1aae57'],53,,,,,,,,,,,,,,,,,Crystal Palace,31,00:05:53.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,754ffcea-2773-4bbc-b439-e64c25798dba,1850,,,"[65.7, 65.2]",3754351,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,110,Liverpool,24,['370f1eb5-a06b-4f60-b85c-35b0205c13d0'],56,,,,,,,,,,,,,,,,,Liverpool,24,00:05:56.554,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cefd3e0-42ac-4bf1-9f4c-6c1e6e6ff9a7,1852,,,"[76.9, 74.2]",3754351,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordon Ibe,3635.0,Right Wing,110,Liverpool,24,['2f2125bc-11ad-44e1-86a9-4b1e099a3700'],57,,,,,,,,,,,,,,,,,Liverpool,24,00:05:57.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c66eb5c8-7dc4-4503-8be7-6a58b10a8cbf,1861,,,"[69.8, 3.8]",3754351,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,111,Liverpool,24,['fc29b1a9-3997-4f9d-861e-52101c71a6ee'],26,,,,,,,,,,,,,,,,,Liverpool,24,00:06:26.294,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,396e4980-ba23-4ac5-82d6-121073c0d5a0,1870,,,"[105.1, 23.1]",3754351,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bakary Sako,3469.0,Center Forward,113,Crystal Palace,31,['8d956c38-2408-49b5-9357-1733f6587fe1'],58,,,,,,,,,,,,,,,,,Crystal Palace,31,00:06:58.015,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9ebc19b-5ce0-4833-9760-c2d761418d90,1875,,,"[94.8, 11.1]",3754351,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bakary Sako,3469.0,Center Forward,113,Crystal Palace,31,['5950e542-abef-48a2-bf14-e2e14962f24b'],2,,,,,,,,,,,,,,,,,Crystal Palace,31,00:07:02.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd90c4d6-f078-43ca-a19f-1f8d5811f104,1878,,,"[68.3, 18.3]",3754351,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,James McArthur,3464.0,Left Defensive Midfield,113,Crystal Palace,31,['2bd251b3-1d8e-407b-a833-1b021ed72c22'],5,,,,,,,,,,,,,,,,,Crystal Palace,31,00:07:05.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,98847ca0-554d-4fc6-9700-73614f1e5024,1881,,,"[72.1, 5.9]",3754351,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bakary Sako,3469.0,Center Forward,113,Crystal Palace,31,['1f246bc2-f1a5-4710-9178-6cb9f97160e6'],6,,,,,,,,,,,,,,,,,Crystal Palace,31,00:07:06.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3ab6597-0903-45e3-a8cc-8ca981ba5b73,1885,,,"[64.9, 26.9]",3754351,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yohan Cabaye,3277.0,Right Defensive Midfield,113,Crystal Palace,31,['30640d56-b3c7-4433-9c96-9d2d18556b97'],10,,,,,,,,,,,,,,,,,Crystal Palace,31,00:07:10.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3607c3c7-924c-4daa-858b-d4a5b94754f8,1888,,,"[59.9, 11.9]",3754351,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,James McArthur,3464.0,Left Defensive Midfield,113,Crystal Palace,31,['5cc070a7-1929-4459-a0e5-fa3e9917b2f1'],11,,,,,,,,,,,,,,,,,Crystal Palace,31,00:07:11.849,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b6c62f9-07e4-4f92-92b5-ed2a7f0170c1,1892,,,"[47.3, 62.4]",3754351,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Scott Dann,3407.0,Right Center Back,113,Crystal Palace,31,['c571d6fd-dffb-4b0c-bb2f-1bb9fe8c58d4'],15,,,,,,,,,,,,,,,,,Crystal Palace,31,00:07:15.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ba24cb9-35a4-457f-a861-6d4ca111a605,1895,,,"[52.0, 49.8]",3754351,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yohan Cabaye,3277.0,Right Defensive Midfield,113,Crystal Palace,31,['90d1fe3e-8349-4068-aa9a-1f3340067cc5'],17,,,,,,,,,,,,,,,,,Crystal Palace,31,00:07:17.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e46c5289-ccea-4477-bbb4-d22937b2debc,1899,,,"[70.2, 61.1]",3754351,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jason Puncheon,19688.0,Center Attacking Midfield,113,Crystal Palace,31,['31f17100-c633-4538-8c88-2214604eeefc'],19,,,,,,,,,,,,,,,,,Crystal Palace,31,00:07:19.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,767fb61f-4513-4538-9bd1-9333b77ee31c,1902,,,"[102.3, 10.4]",3754351,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yannick Bolasie Yala,3589.0,Left Wing,113,Crystal Palace,31,['14a04fe2-2a63-417a-80a8-bb05a00f1682'],23,,,,,,,,,,,,,,,,,Crystal Palace,31,00:07:23.769,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,01a11078-5fa6-4193-a7c7-0216e727e803,1905,,,"[105.1, 18.1]",3754351,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wilfried Zaha,3507.0,Right Wing,113,Crystal Palace,31,['d4cc3c03-2d5b-4dee-bae1-7038b1653da6'],25,,,,,,,,,,,,,,,,,Crystal Palace,31,00:07:25.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5dcd697-00c7-4ef3-9e0f-04d20d58f496,1911,,,"[101.9, 10.9]",3754351,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yannick Bolasie Yala,3589.0,Left Wing,113,Crystal Palace,31,['84f7feac-f645-40d6-8a5c-1b883db93501'],31,,,,,,,,,,,,,,,,,Crystal Palace,31,00:07:31.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,67756e39-21b2-45e1-abc0-d128a7238984,1914,,,"[101.6, 11.5]",3754351,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pape N''Diaye Souaré,4884.0,Left Back,113,Crystal Palace,31,['edeedd5f-cc02-4241-ba48-280066ffedfb'],32,,,,,,,,,,,,,,,,,Crystal Palace,31,00:07:32.927,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a51c390-9395-49b4-8d57-1128254b150b,1918,,,"[101.2, 22.0]",3754351,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jason Puncheon,19688.0,Center Attacking Midfield,113,Crystal Palace,31,"['aa119a7c-d1ac-4a91-8a39-165011fa3719', 'e0e3e253-03fd-429f-97e0-05b6cfcb96a1']",35,,,,,,,,,,,,,,,,,Crystal Palace,31,00:07:35.170,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1b3747c-6699-47ca-82e8-b56570fa30e8,1926,,,"[70.2, 51.1]",3754351,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christian Benteke Liolo,3380.0,Center Forward,114,Liverpool,24,['f70615b7-8c72-4a5a-8053-aab6787fcf0c'],15,,,,,,,,,,,,,,,,,Liverpool,24,00:08:15.436,Ball Receipt*,
