50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4aa823f-214c-4055-a8b2-4e7d7e94fed7,3278,,"[104.4, 10.0]",3753986,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Muniesa Martínez,6560.0,Left Back,171,Stoke City,30,['561ae031-8b35-4bc4-8620-3e1bbb27b9d2'],41,,,,,,,,,,,,,,,,,,Stoke City,30,00:41:41.591,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fbba11a-f573-4d55-b263-4ca172bf31fb,3285,,"[2.6, 60.0]",3753986,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Linford Stewart,11992.0,Left Defensive Midfield,171,Stoke City,30,['9729cb89-0aab-4cec-aeec-91d5c0fcf21c'],46,,,,,,,,,,,,,,,,,,Liverpool,24,00:41:46.160,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76f2194f-cf8d-484a-91b1-0434e75cc6bf,3288,,"[14.2, 75.9]",3753986,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Right Defensive Midfield,171,Stoke City,30,['531a3f27-dc49-4bba-bb41-1ba2318e3055'],47,,,,,,,,,,,,,,,,,,Liverpool,24,00:41:47.402,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491303eb-f0db-4f33-baee-009def9638b2,3292,,"[101.9, 31.8]",3753986,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Sanmartín Mato,3265.0,Center Attacking Midfield,171,Stoke City,30,['9a5e346f-37a3-4bba-a08d-07b0606a8241'],52,,,,,,,,,,,,,,,,,,Stoke City,30,00:41:52.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80d5e405-086a-4fe9-a8ba-f538a408563a,3303,,"[20.0, 63.0]",3753986,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Right Defensive Midfield,171,Stoke City,30,"['b799df6a-cccd-477b-95cd-1e9bbfd311ea', 'ea7c14c1-8999-411b-91e5-ccf71d6e45be']",56,,,,,,,,,,,,,,,,,,Liverpool,24,00:41:56.908,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4803e4ab-7c15-404f-9f3d-55bdb1e8b322,3306,,"[99.5, 61.3]",3753986,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Andre Sturridge,3529.0,Center Forward,171,Stoke City,30,['23b1a799-453c-46bc-a87b-ab450f2ca00c'],4,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:04.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13de8205-8d7d-4d1c-b28b-137b149a6400,3310,,"[35.8, 34.6]",3753986,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Geoff Cameron,3480.0,Right Defensive Midfield,171,Stoke City,30,['fb6c5042-0629-4005-922f-6897962313ca'],11,,,,,,,,,,,,,,,,,,Stoke City,30,00:42:11.478,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781adb2c-0c11-4df3-99dc-e2589f574057,3313,,"[9.5, 45.3]",3753986,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jakob Haugaard,41185.0,Goalkeeper,171,Stoke City,30,['964e5503-a274-433b-ae6b-6bf3c40582b7'],14,,,,,,,,,,,,,,,,,,Stoke City,30,00:42:14.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a375b0c-26c4-4af7-8930-a10091bdbfa2,3316,,"[16.3, 56.0]",3753986,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryan Shawcross,4035.0,Right Center Back,171,Stoke City,30,['7fb20a7a-e5c2-49fd-9f29-d3b13712a588'],16,,,,,,,,,,,,,,,,,,Stoke City,30,00:42:16.108,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cb0cb49-1231-49d3-ae04-a33a0944a0fe,3319,,"[92.7, 52.1]",3753986,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Sanmartín Mato,3265.0,Center Attacking Midfield,171,Stoke City,30,['31bbbc6e-866e-4173-a9b4-9dc4499b711d'],25,,,,,,,,,,,,,,,,,,Stoke City,30,00:42:25.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8086d77-1f95-4a23-8217-efe0f2651233,3321,,"[51.0, 28.0]",3753986,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Left Midfield,172,Liverpool,24,['3155bcf8-8ba8-4848-9e25-821c45990667'],27,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:27.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988db9a1-8642-42f4-8a02-40cd9d89e624,3324,,"[66.6, 2.3]",3753986,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Divock Okoth Origi,4747.0,Right Midfield,172,Liverpool,24,['37dcf79d-2579-4157-8253-66a08a251c56'],30,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:30.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91af5dec-4825-42ce-b15e-fdbd189f3751,3327,,"[45.6, 4.9]",3753986,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,172,Liverpool,24,['a195531e-b364-4ebd-b589-087a64a53b33'],34,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:34.469,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdaff517-dcfd-4abd-8c5d-6c0d53473c3c,3330,,"[28.7, 17.3]",3753986,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Left Center Back,172,Liverpool,24,['2e89acd6-a46e-48af-881c-0e025dc01df0'],36,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:36.939,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d47d068-d6a0-43a9-8fed-36dbbbb9b564,3333,,"[8.8, 33.5]",3753986,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Mignolet,3539.0,Goalkeeper,172,Liverpool,24,['a9bcd0e7-bcfa-4cf7-85ff-384b59792e42'],39,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:39.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76f3e066-ded7-4c99-a7b6-99c3963fafbb,3336,,"[29.6, 34.8]",3753986,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,172,Liverpool,24,['845d0eec-0c15-41d0-910e-07adbbef00a4'],42,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:42.435,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d1d16fa-b278-4938-a7da-9e00d46b30a1,3339,,"[18.5, 57.0]",3753986,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,172,Liverpool,24,['c7554900-9192-4614-bfd3-4575060bca72'],45,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:45.509,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aadf591d-69cf-4923-8f38-b1a5eb8235d9,3342,,"[29.8, 76.1]",3753986,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,172,Liverpool,24,['52703cf3-4dd3-4618-b3e3-ed12ba4af618'],48,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:48.156,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cabea62-d76c-4453-8607-68271ee6ba04,3345,,"[65.5, 75.2]",3753986,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Defensive Midfield,172,Liverpool,24,['c8fefbd7-2f21-4fd5-98bf-b29dbeaffbb7'],53,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:53.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69bed5ce-a93c-432a-a83e-2bc8449f4a56,3348,,"[43.7, 17.3]",3753986,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,173,Stoke City,30,['ef618841-88e1-4fdf-b479-c35b1cff9f8c'],54,,,,,,,,,,,,,,,,,,Stoke City,30,00:42:54.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8be7dcbb-546c-49b4-80c5-9a12f2ad6f55,3351,,"[56.5, 24.1]",3753986,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geoff Cameron,3480.0,Right Defensive Midfield,173,Stoke City,30,['1c028bdb-1b8b-42dd-8e31-86164c584bc9'],56,,,,,,,,,,,,,,,,,,Stoke City,30,00:42:56.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fa38011-0313-4ca7-8f2b-2022e7adfa8c,3356,,"[82.2, 46.6]",3753986,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Andre Sturridge,3529.0,Center Forward,174,Liverpool,24,['da878e84-dbfc-4461-98bb-b49574b11b95'],59,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:59.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77b8e1ae-fc4d-45db-8247-8d043e2ea69a,3359,,"[75.8, 50.8]",3753986,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Linford Stewart,11992.0,Left Defensive Midfield,174,Liverpool,24,['3d45e62e-1a37-43ea-9040-1efbbbf90535'],0,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:00.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc051e4-f8d9-4cbe-bde9-6130890d75f1,3362,,"[83.5, 33.1]",3753986,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,174,Liverpool,24,['eaf86ba1-ea6c-4c32-8968-9835252d0663'],3,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:03.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22d246b1-f58f-474d-9dbd-8e410c29dfdf,3368,,"[91.8, 3.4]",3753986,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alberto Moreno Pérez,3515.0,Left Back,175,Liverpool,24,['08ebc12b-92a9-48ea-ab93-42414f283e13'],30,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:30.505,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a46854d8-6fe1-4fd9-b781-3eee14651b88,3371,,"[63.4, 38.9]",3753986,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Martin Škrtel,18872.0,Right Center Back,175,Liverpool,24,['4fc83aa4-db35-4be2-ac08-959aa6d82f21'],34,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:34.046,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42cf9461-07ea-4486-b171-1171248e5c14,3374,,"[83.3, 23.9]",3753986,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucas Pezzini Leiva,7780.0,Left Midfield,175,Liverpool,24,['028e90b4-95b3-487f-8c93-f1cb99a4babe'],35,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:35.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d451941-05b9-43fe-b9c3-82acc36b04b0,3377,,"[86.9, 41.0]",3753986,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kevin Linford Stewart,11992.0,Left Defensive Midfield,175,Liverpool,24,['0e5bfef6-3cf4-4273-854b-b0e24e6f5e7b'],37,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:37.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31e4a1a7-c50d-4aa7-a278-f3b38344720d,3380,,"[79.8, 33.3]",3753986,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucas Pezzini Leiva,7780.0,Left Midfield,175,Liverpool,24,['b3381761-ebfb-45ee-b431-305371c66b23'],38,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:38.678,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a956335-c9de-42d4-ba18-256fb0f5c80d,3383,,"[97.4, 39.5]",3753986,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Andre Sturridge,3529.0,Center Forward,175,Liverpool,24,['41a2d17f-78ee-4d94-b6a1-adbf491bfd37'],41,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:41.327,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceed1450-b509-478f-a1d1-685db7f2bbee,3385,,"[37.5, 26.3]",3753986,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ibrahim Afellay,4891.0,Left Wing,175,Liverpool,24,['d83580b3-ebf0-40bf-b9bd-84d20fd86903'],43,,,,,,,,,,,,,,,,,,Stoke City,30,00:43:43.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75ae087c-3d93-4da4-bf70-992809d4a4c8,3389,,"[86.9, 74.2]",3753986,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,James Philip Milner,3473.0,Right Defensive Midfield,175,Liverpool,24,['42f1a1f9-f149-42db-94e7-ea939bad8145'],46,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:46.942,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e4f3030-8871-4a17-80a1-6aa5ae730e75,3392,,"[105.5, 38.9]",3753986,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Adam David Lallana,4090.0,Center Attacking Midfield,175,Liverpool,24,['bc2e8b10-1338-486e-adf3-2e57a3b8e021'],51,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:51.478,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f5b41ab-1fa0-4c1c-b35b-33c7f66c6d49,3395,,"[97.8, 72.4]",3753986,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,176,Liverpool,24,['a884ac36-12de-4a04-8e7a-0ad462913451'],4,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:04.249,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45d0111e-e1c7-49de-827f-47a80968e1ee,3398,,"[91.6, 69.5]",3753986,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,176,Liverpool,24,['327c33b4-8d95-4a00-a9cc-7175c43c43de'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:08.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e32f7f41-5214-4ae5-90b4-b8ace9cf9253,3403,,"[84.3, 73.5]",3753986,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Pezzini Leiva,7780.0,Left Midfield,177,Liverpool,24,['fc640a82-03d4-47c0-bf4f-d4bd8355bc01'],35,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:35.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32325cc6-d154-4e0a-8cef-a7b91d270545,3405,,"[76.4, 45.9]",3753986,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin Linford Stewart,11992.0,Left Defensive Midfield,177,Liverpool,24,['8647a56f-7d80-4412-83ff-0e142825e3fa'],38,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:38.752,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aab6503b-59de-4f1f-bafa-3b410c611df9,3408,,"[68.5, 30.5]",3753986,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kolo Habib Touré,38412.0,Left Center Back,177,Liverpool,24,['6ac18e97-cc67-4671-98d9-6b70b2da39c9'],40,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:40.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96885b17-3398-4a1b-a525-744afe9b7d88,3411,,"[92.3, 3.6]",3753986,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Divock Okoth Origi,4747.0,Right Midfield,177,Liverpool,24,['8e137684-e506-4610-9157-8efef3c19aa6'],43,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:43.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3d6d568-20f7-4336-88bf-5bc1a3423191,3416,,"[49.2, 42.9]",3753986,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ibrahim Afellay,4891.0,Left Wing,178,Stoke City,30,['188df81e-8ca6-4ca9-8572-04bcbaefd6f9'],4,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:04.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a30645bf-dc84-4105-ba50-17d8baeba762,3418,,"[52.0, 73.1]",3753986,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Phil Bardsley,3643.0,Right Back,178,Stoke City,30,['37ab25b9-63b7-47ba-9d19-a67ab3ea7910'],8,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:08.617,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ae33b23-179c-4a82-b1de-02314fadfb55,3420,,"[88.4, 58.1]",3753986,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mame Biram Diouf,3603.0,Right Wing,178,Stoke City,30,['dd14cd20-ce2b-4e14-97c6-afda14617ab0'],12,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:12.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2954c80f-125c-49d8-b9b6-6bc7019e07f8,3425,,"[40.9, 29.9]",3753986,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Left Midfield,179,Liverpool,24,['06d60687-215a-4b4a-ad82-0088bb801797'],15,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:15.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795039fc-2d20-4aca-97c8-549edb6e5fb6,3428,,"[42.8, 13.4]",3753986,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,179,Liverpool,24,['9377f6d8-5183-43fd-9320-b5138c63d8e6'],16,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:16.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9a93626-0127-4fbb-a3f7-4f1d624eb8d8,3431,,"[52.3, 22.0]",3753986,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Left Midfield,179,Liverpool,24,['e0939c70-0faf-4feb-bfbe-3271f578598d'],22,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:22.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daf1f123-c0b2-45da-bada-df1f31ad4375,3434,,"[69.8, 5.3]",3753986,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Divock Okoth Origi,4747.0,Right Midfield,179,Liverpool,24,['0c80a149-d918-41c5-86d7-e020fed71d87'],25,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:25.897,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672bcdc6-8171-4690-95a3-585cb2db8df7,3437,,"[105.3, 24.7]",3753986,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Andre Sturridge,3529.0,Center Forward,179,Liverpool,24,['2f50a185-455a-4385-9bdc-6e50fd48f825'],29,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:29.222,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d32b7ef4-bf97-47e8-8aaa-b440249e99c3,3441,,"[38.5, 48.5]",3753986,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,180,Stoke City,30,['e61de679-3878-407c-aa86-ba27bf795f7f'],32,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:32.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61296e2d-c4b3-4936-95d8-5dd703e07a9b,3446,,"[43.5, 20.5]",3753986,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,180,Stoke City,30,['396092c2-a108-42f3-a0d8-9fc9e69400dc'],39,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:39.578,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e90184c3-4eb2-4c1d-980f-b67fef3e9149,3449,,"[56.1, 21.1]",3753986,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,180,Stoke City,30,['f13d80f7-54f9-41f0-a481-3fe70da3942b'],42,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:42.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef501d5e-51f4-48fe-aae4-57aa7ded4fc0,3451,,"[67.8, 4.9]",3753986,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Muniesa Martínez,6560.0,Left Back,180,Stoke City,30,['8b65d937-6cf5-44d1-9ffb-a7b0585d01b5'],43,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:43.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5ff52a3-a605-473c-aef4-6367970046ee,3454,,"[62.1, 19.6]",3753986,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,180,Stoke City,30,['fafef97d-120f-4339-a85e-8541898074d6'],47,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:47.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a98e333-96a2-4b91-afb4-acd67748c59e,3457,,"[66.8, 30.5]",3753986,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,180,Stoke City,30,['81fdbc1e-711e-440c-b757-ff351d947375'],49,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:49.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80e811e0-8d27-419c-b7f4-160a99eaf00c,3461,,"[105.1, 44.0]",3753986,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mame Biram Diouf,3603.0,Right Wing,180,Stoke City,30,"['526be696-17ba-4853-8f5c-052854e42157', 'b82db454-f98a-4617-b973-38c424c00b3f']",52,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:52.953,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d45b156d-bfc5-4d0b-b69f-14224a3159b5,3464,,"[105.7, 43.8]",3753986,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Crouch,4040.0,Center Forward,180,Stoke City,30,['b07495f5-40a8-497e-8b56-57857df80fa6'],53,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:53.991,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf2e6dcd-408b-409e-bf12-50d3af0227b9,3472,,"[19.5, 40.1]",3753986,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,182,Liverpool,24,['bcb1f09e-3ff2-4017-beb9-ec42b7f1bb51'],19,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:19.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6957a1c6-49d6-4423-ad67-5f6674639921,3479,,"[85.4, 5.9]",3753986,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,182,Liverpool,24,['1cb9fc2c-341f-45ad-87bc-f686fcaaed47'],27,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:27.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f04182b-ce5e-4075-be32-745d82b594f6,3490,,"[91.4, 4.6]",3753986,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Left Midfield,182,Liverpool,24,['f06a235a-81c6-4441-9684-3b318a3697bb'],42,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:42.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699b0848-00e4-4c4e-b2fa-51faf27872cb,3493,,"[82.2, 19.8]",3753986,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,182,Liverpool,24,['614ea5cb-8614-42ad-a426-451c48b166af'],46,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:46.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30191e0a-7974-4c84-ac51-035a7a5ae614,3496,,"[56.1, 39.5]",3753986,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,182,Liverpool,24,['7b526d64-d703-4672-8514-c76182251519'],52,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:52.559,Ball Receipt*,
