ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725e0a5c-7393-43af-8034-f6b90d3f14ec,1485,,"[42.2, 8.8]",3754087,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,83,Tottenham Hotspur,38,['f3f0ae15-d219-47e4-b126-518dd7befd15'],39,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:33:39.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5b12059-c57e-49b2-83c2-768791cf0424,1488,,"[36.0, 4.2]",3754087,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Rose,3594.0,Left Back,83,Tottenham Hotspur,38,"['1bdf9a46-5ef8-448b-8ed3-03e7e726e195', 'a8a8778f-6ce2-4b21-8bfe-1ed64945b898']",40,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:33:40.638,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9f6a61a-2e66-4591-a32f-dc0682e982a0,1490,,"[9.5, 31.7]",3754087,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,83,Tottenham Hotspur,38,['99f9c5c6-6baf-47de-8fa2-c7bb447f5b73'],43,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:33:43.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56e1e99a-18b5-487f-8196-77f050cf76bd,1492,,"[24.0, 49.9]",3754087,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,83,Tottenham Hotspur,38,['ea6cfe93-c70f-4f9b-aa73-a2a2bfdb22bc'],48,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:33:48.127,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006d4641-0898-4678-8711-9dff914cbce2,1496,,"[87.7, 47.7]",3754087,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,83,Tottenham Hotspur,38,['a2834767-ca75-43dd-9990-902b6977073d'],56,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:33:56.335,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fa7b819-6eb4-4f0d-b45f-fac195430b28,1499,,"[35.1, 22.8]",3754087,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,84,Liverpool,24,"['74b26261-acc8-4ff7-8473-d410f2327c98', '8d685c6e-8796-48e3-885a-fe74cc6e91e5']",57,,,,,,,,,,,,,,,,Liverpool,24,00:33:57.733,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb17b8f8-5307-47cf-a9f3-d743f12365ba,1504,,"[48.9, 35.4]",3754087,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,84,Liverpool,24,['3c924ed6-c394-4243-95f2-4cd91d20e488'],5,,,,,,,,,,,,,,,,Liverpool,24,00:34:05.842,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed9c2fca-8d3b-435d-a3b1-f7036273bd1a,1506,,"[36.6, 19.2]",3754087,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,84,Liverpool,24,['abea90af-43e9-4ee9-b886-129134b2a8c7'],8,,,,,,,,,,,,,,,,Liverpool,24,00:34:08.150,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942c3778-02e6-408e-99db-f7b4e255f825,1510,,"[43.2, 26.4]",3754087,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,84,Liverpool,24,['7141540f-5b3f-452b-8e7a-8927bdcc980c'],10,,,,,,,,,,,,,,,,Liverpool,24,00:34:10.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b303456-d334-4c79-b32c-e47084733daa,1513,,"[58.0, 44.9]",3754087,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Wing,84,Liverpool,24,['9710bb74-b9b0-4226-baf5-aa8ab6034aa0'],13,,,,,,,,,,,,,,,,Liverpool,24,00:34:13.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e0adef4-033a-402a-a58a-171bce2251b1,1515,,"[57.5, 61.1]",3754087,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,84,Liverpool,24,['5d020587-1dff-4704-9221-22ffaf1fb994'],15,,,,,,,,,,,,,,,,Liverpool,24,00:34:15.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301d4fe5-8c44-48ce-99be-8d407e092896,1518,,"[76.7, 47.1]",3754087,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,84,Liverpool,24,['dd2fb5e8-812e-4dc1-861f-e29c4244b26c'],22,,,,,,,,,,,,,,,,Liverpool,24,00:34:22.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8b7b0e0-40a0-4706-b149-7e04c45dc37c,1521,,"[108.9, 13.5]",3754087,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,84,Liverpool,24,['1a9f98cd-ab45-4db5-9b5e-b6088713fc50'],26,,,,,,,,,,,,,,,,Liverpool,24,00:34:26.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771ac9c7-1c84-4c2b-b5c4-e4e444ffed08,1532,,"[10.0, 68.9]",3754087,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Toby Alderweireld,20005.0,Right Center Back,86,Tottenham Hotspur,38,['3f38e7c8-1cfc-402d-8b7b-014f5d14cc28'],20,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:35:20.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c0b2a01-c043-4e68-b4ba-eba58d7fd509,1540,,"[40.9, 63.4]",3754087,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Heung-Min Son,3083.0,Right Wing,86,Tottenham Hotspur,38,['1b309eb9-06d8-47b9-ac96-a83907f0d090'],25,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:35:25.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b199769-86e4-4589-8ec8-716f170213a5,1548,,"[75.4, 14.5]",3754087,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Philippe Coutinho Correia,3501.0,Left Wing,87,Liverpool,24,['1c0c292e-aa59-4bc4-b279-df7a7309d0cc'],30,,,,,,,,,,,,,,,,Liverpool,24,00:35:30.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d5912b0-bfe8-42cd-b9ea-9acd90a2cbca,1552,,"[106.7, 29.7]",3754087,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Daniel Andre Sturridge,3529.0,Center Forward,87,Liverpool,24,['911a1bdb-d8ed-42ff-96d0-8ff81df2bc78'],33,,,,,,,,,,,,,,,,Liverpool,24,00:35:33.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17bb3a83-bf6b-4636-9416-502c5c984a5f,1565,,"[41.2, 43.0]",3754087,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Heung-Min Son,3083.0,Right Wing,89,Tottenham Hotspur,38,['637d2698-1505-44d7-9ca8-5a7ceb3d37da'],20,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:36:20.854,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6fcd1b6-fb54-49b7-84ae-573aab4c1a70,1567,,"[36.2, 38.3]",3754087,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bamidele Alli,3094.0,Center Attacking Midfield,89,Tottenham Hotspur,38,['64551b6d-772d-49e2-8003-b60c4e57cdc9'],21,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:36:21.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af8047d0-93dc-474f-a226-0f7aadf790b3,1571,,"[65.6, 42.1]",3754087,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,89,Tottenham Hotspur,38,['4174278d-4424-4d85-a771-95ffa50cd070'],24,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:36:24.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e082edf2-8094-46eb-8c52-4684b1083732,1584,,"[45.0, 6.6]",3754087,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,90,Liverpool,24,"['4e7c3344-8f4b-45e8-9672-f0357b3d8684', 'b47dca0c-4e15-42f8-9a15-7ed193d97a1d']",38,,,,,,,,,,,,,,,,Liverpool,24,00:36:38.757,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16d0f951-0a43-44a4-99cb-9402a42bbee7,1587,,"[45.0, 17.4]",3754087,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,90,Liverpool,24,['26925b11-e418-4ee3-8ede-fb6ce560b803'],39,,,,,,,,,,,,,,,,Liverpool,24,00:36:39.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3aa87c2-8965-4dfa-99e7-c941d0b85e9c,1589,,"[39.6, 11.0]",3754087,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Wing,90,Liverpool,24,['f7d3ee10-82a5-467a-a276-223ac5daf456'],40,,,,,,,,,,,,,,,,Liverpool,24,00:36:40.444,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10ba7357-fb79-4ae8-b531-69303544823d,1593,,"[29.2, 14.0]",3754087,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,90,Liverpool,24,['4d7d652c-fd40-4f46-8a1c-e7b7ba335a5c'],42,,,,,,,,,,,,,,,,Liverpool,24,00:36:42.461,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf76b831-830d-4497-bac2-c93da954a23d,1597,,"[58.3, 26.4]",3754087,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,90,Liverpool,24,['adb051ee-e977-4c18-b3ea-2bc1b434f5eb'],45,,,,,,,,,,,,,,,,Liverpool,24,00:36:45.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8afa7faf-36ca-41ff-8fc5-8c10e69281cb,1603,,"[83.5, 72.7]",3754087,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Heung-Min Son,3083.0,Right Wing,90,Liverpool,24,['002d5051-8256-4e10-841b-c12f74f0cf55'],50,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:36:50.202,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d2fff00-5dc4-49a0-9846-6065bb9c2da1,1606,,"[101.7, 65.2]",3754087,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,90,Liverpool,24,['ac407719-ba16-4e20-a520-94e7b28d3dd2'],52,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:36:52.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c30a9fe-3732-44b2-8499-f0917aad75a7,1610,,"[22.2, 18.7]",3754087,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Wing,90,Liverpool,24,['7fc20ea6-534c-4052-b7db-9b8a7eab8a1c'],53,,,,,,,,,,,,,,,,Liverpool,24,00:36:53.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d689d23-e392-41ac-a084-0d5fc35e2278,1613,,"[20.6, 10.1]",3754087,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,90,Liverpool,24,['bf5c69b3-315a-42e6-95af-48e3612ce03e'],55,,,,,,,,,,,,,,,,Liverpool,24,00:36:55.230,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29c79561-4034-4bf4-8096-c2bb1c1bb77d,1617,,"[90.1, 61.4]",3754087,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,90,Liverpool,24,['322cfc15-61cd-4025-82de-b0aa88d55034'],59,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:36:59.544,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e085377-bcbe-4ed0-bb80-3a4071db5996,1622,,"[21.6, 37.4]",3754087,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,90,Liverpool,24,['2398c977-23ec-4dc1-8629-d1bbaba9fdb6'],1,,,,,,,,,,,,,,,,Liverpool,24,00:37:01.271,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364a7c5-dc7b-42e4-8b30-b8ff5c59fc7d,1625,,"[39.0, 60.7]",3754087,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,90,Liverpool,24,['c0cc7e31-eeee-4c42-be05-4dce92c0729e'],4,,,,,,,,,,,,,,,,Liverpool,24,00:37:04.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,088d2166-1f3b-4d8f-bdfd-a80ad962e14c,1628,,"[56.1, 55.0]",3754087,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Andre Sturridge,3529.0,Center Forward,90,Liverpool,24,['d5d3ed4a-3208-43f3-949e-fcc6707067b0'],5,,,,,,,,,,,,,,,,Liverpool,24,00:37:05.910,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e071998-0cc5-40f4-8069-40e8a773c99c,1631,,"[44.8, 57.0]",3754087,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,90,Liverpool,24,['9d44979e-2ad0-4894-9f39-a3da418c8e05'],7,,,,,,,,,,,,,,,,Liverpool,24,00:37:07.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38c527de-a3da-4ff4-9310-6a40cf7800d1,1634,,"[57.8, 56.7]",3754087,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Andre Sturridge,3529.0,Center Forward,90,Liverpool,24,['acf1cce7-9791-422e-9739-86377536c5d9'],9,,,,,,,,,,,,,,,,Liverpool,24,00:37:09.215,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de519149-567e-41c7-8425-cfc4621e6167,1637,,"[63.2, 40.1]",3754087,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,90,Liverpool,24,['deddc96b-ce10-45bb-aae9-6785ec21741a'],11,,,,,,,,,,,,,,,,Liverpool,24,00:37:11.411,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14213385-64ea-4a47-97f1-fcbe556ad442,1640,,"[74.0, 28.3]",3754087,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,90,Liverpool,24,['39a62ceb-d55c-478b-98f5-0374858a7c95'],13,,,,,,,,,,,,,,,,Liverpool,24,00:37:13.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117a3cb7-8d27-45fb-bfbb-e1e2cbc24132,1645,,"[101.3, 35.8]",3754087,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,90,Liverpool,24,"['29f5463a-bd5e-473c-a4cc-1c25a932e284', '4b72f5fc-256f-494b-afdf-3bebc3fb616a']",16,,,,,,,,,,,,,,,,Liverpool,24,00:37:16.489,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0420482-d652-48da-8cd8-dfc504bbc0d0,1650,,"[111.9, 77.9]",3754087,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adam David Lallana,4090.0,Center Attacking Midfield,91,Liverpool,24,['f0a5ce75-9f67-4806-b021-456ecd7d654c'],31,,,,,,,,,,,,,,,,Liverpool,24,00:37:31.116,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a2088ec-beab-4c59-b3ec-471033df0b22,1654,,"[103.7, 71.5]",3754087,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Andre Sturridge,3529.0,Center Forward,91,Liverpool,24,['4779a77e-6512-40e4-aa56-8bc7db06832b'],37,,,,,,,,,,,,,,,,Liverpool,24,00:37:37.222,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8013c42-f0ea-4eb5-9c58-977edec0e891,1663,,"[50.6, 54.8]",3754087,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Emre Can,3493.0,Left Center Midfield,91,Liverpool,24,['c6496a4d-660c-4271-a9a1-b557c525bb42'],47,,,,,,,,,,,,,,,,Liverpool,24,00:37:47.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d6ece3f-be9c-4562-a5a4-1551b96a9a05,1667,,"[35.9, 48.1]",3754087,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mamadou Sakho,3483.0,Left Center Back,91,Liverpool,24,['13093a21-395f-4e7d-8793-d38fa71d4637'],50,,,,,,,,,,,,,,,,Liverpool,24,00:37:50.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866402ae-0547-413c-90f7-814767493b70,1671,,"[47.2, 42.4]",3754087,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Emre Can,3493.0,Left Center Midfield,91,Liverpool,24,"['89c22fed-163e-4e09-80b1-0792c991d1ba', 'fc039fdb-2bb9-4cfe-a8b1-b9d7995e8030']",52,,,,,,,,,,,,,,,,Liverpool,24,00:37:52.714,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d99e232-617d-4d19-9cde-bbe666bbfd2a,1674,,"[40.6, 21.6]",3754087,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mamadou Sakho,3483.0,Left Center Back,91,Liverpool,24,['7fe65305-b58a-4909-bd26-2d0a24bd4e1d'],55,,,,,,,,,,,,,,,,Liverpool,24,00:37:55.390,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309682e4-2cc9-46c9-835c-d49e3a9a4699,1677,,"[63.0, 5.4]",3754087,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alberto Moreno Pérez,3515.0,Left Back,91,Liverpool,24,['243497d2-bc3d-4083-8d26-169caf1195bb'],57,,,,,,,,,,,,,,,,Liverpool,24,00:37:57.601,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98bfe7ad-f67e-4ed4-8c7e-12f7f9d5a3a8,1685,,"[21.0, 69.4]",3754087,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,92,Tottenham Hotspur,38,['2cd8bbe3-d285-4715-a24c-4e55630bf04d'],4,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:04.449,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7017182d-6c18-473b-86b3-75d3128255b9,1689,,"[76.6, 60.0]",3754087,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,92,Tottenham Hotspur,38,"['12da2254-9baf-4be0-acc1-1c272ed0973b', '183c5859-d035-4c9f-9e5e-ac45acd5122f']",9,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:09.567,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79e5db95-704d-4e1e-becc-21e725c1e237,1700,,"[38.5, 16.7]",3754087,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,93,Liverpool,24,['ea646b30-9b8d-4100-8e37-d386d2596c22'],19,,,,,,,,,,,,,,,,Liverpool,24,00:38:19.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ede05e79-742c-4847-af17-c73a6bde2cbb,1702,,"[48.9, 49.3]",3754087,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,93,Liverpool,24,['174d7f1e-8a24-4480-861d-8285b0a6f5be'],24,,,,,,,,,,,,,,,,Liverpool,24,00:38:24.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79b938c1-73d2-4bdd-90dc-d93a1be18347,1705,,"[70.7, 66.9]",3754087,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,93,Liverpool,24,['dd9a881e-0263-4a17-bbc4-e53d79f0407a'],27,,,,,,,,,,,,,,,,Liverpool,24,00:38:27.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31bc2a4b-38b9-4875-87c3-74838dd0859b,1708,,"[100.4, 77.4]",3754087,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Wing,93,Liverpool,24,['e1fbb727-8a6d-4aff-a751-0fe0825557e8'],33,,,,,,,,,,,,,,,,Liverpool,24,00:38:33.249,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7d999f2-58d6-4162-a95b-6c5073ac18a1,1711,,"[87.0, 64.9]",3754087,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,93,Liverpool,24,['c97a59dc-fd19-4fd4-b044-bee4ad9912a1'],36,,,,,,,,,,,,,,,,Liverpool,24,00:38:36.137,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83a0598d-a60e-4776-8501-c871ba340eab,1713,,"[93.6, 60.5]",3754087,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,93,Liverpool,24,['761b5a42-2515-465d-a17f-833929b82b15'],36,,,,,,,,,,,,,,,,Liverpool,24,00:38:36.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d048998-ca09-455c-8469-3ba552616994,1718,,"[25.4, 22.2]",3754087,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,94,Tottenham Hotspur,38,['2193f367-c75c-4e21-a9e3-c6ce769b99b4'],54,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:54.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf118e6a-cfbd-46dc-9b05-3f4f059451ac,1720,,"[21.4, 5.6]",3754087,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Wimmer,3611.0,Left Center Back,94,Tottenham Hotspur,38,['81a241ef-7b0b-465e-bea9-81c1d740b455'],55,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:55.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c181f11-78db-485e-ab87-5a1528f7eba0,1723,,"[42.6, 20.0]",3754087,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,94,Tottenham Hotspur,38,['ebdd36de-0c42-4aa4-ae06-b242595b1220'],58,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:58.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d77bcc76-677a-4a95-a486-b9bd70b0a6b2,1726,,"[64.4, 37.8]",3754087,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Heung-Min Son,3083.0,Right Wing,94,Tottenham Hotspur,38,['b2bb0f5f-1d2f-49b0-b475-f2f480af4976'],0,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:00.674,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98c239c7-3be0-4e03-afe6-1cdd70dc0adc,1729,,"[49.2, 42.6]",3754087,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,94,Tottenham Hotspur,38,['06dcf031-b3d8-4db8-84cd-69168f65ee41'],3,,,,,,,,,,,,,,,,Liverpool,24,00:39:03.552,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afe0b54d-db65-45e8-8a4d-cf41d02d4371,1734,,"[87.2, 34.8]",3754087,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,94,Tottenham Hotspur,38,['3e8c1693-6023-4f19-bca6-a8cab054b317'],4,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:04.923,Ball Receipt*,
