50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf9fb5b7-f399-422a-9372-d2f9ef949748,2569,,,"[55.3, 37.0]",3754154,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Allen,10931.0,Left Center Midfield,141,Liverpool,24,['51cc7244-e3e8-4eb2-bf8a-3a25e3549edd'],1,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:01.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b189a40-179e-4053-8432-0d3f32a672fe,2574,,,"[33.8, 58.8]",3754154,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Right Center Back,141,Liverpool,24,['e0b071f6-870c-4a3b-888e-a520aaf26eed'],5,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:05.563,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4928a738-de53-4228-a8e1-10ca9d797973,2576,,,"[73.0, 47.7]",3754154,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Right Center Forward,141,Liverpool,24,['80615748-99d4-4fe4-80a7-8ed61ead7f88'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:08.822,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794473f6-8677-4531-912c-819a51eb5d51,2579,,,"[72.6, 64.0]",3754154,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Right Center Forward,141,Liverpool,24,['073dd087-a3ed-4cdf-ac59-d8677f172601'],12,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:12.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4ba5578-7b4f-4d39-a597-2421441d92c1,2581,,,"[83.4, 64.3]",3754154,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Andre Sturridge,3529.0,Left Center Forward,141,Liverpool,24,['889aba0d-90e1-48ea-bf83-49a3ef00fa7a'],14,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:14.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22763a3e-36ad-468f-9c39-23ade67f9c54,2586,,,"[41.9, 18.0]",3754154,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheik Ismaël Tioté,42900.0,Right Center Midfield,141,Liverpool,24,['319d6bb0-4e05-4212-a62d-8a7e443eedf3'],18,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:18.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b21dbea-2ff7-4b97-8c42-5607cc6b2a16,2595,,,"[55.5, 66.2]",3754154,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Connor Steven Randall,22058.0,Right Back,141,Liverpool,24,"['83cfde74-497c-4301-9152-fbf90d6e98a5', 'dcce641a-ded1-4eab-b01e-270e4e34fc8c']",24,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:24.429,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c983617-8dfe-456c-8dc5-acd802b7d474,2601,,,"[61.7, 7.1]",3754154,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papiss Demba Cissé,30289.0,Center Forward,142,Newcastle United,37,"['02d4cfae-a15c-46cb-b65a-ea2d9777e198', '6cfe5a11-45d5-4c1d-9adf-a85b37aa670e']",42,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:42.363,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313d12e0-31b7-4f1b-b5e9-2792e9e27c84,2604,,,"[50.6, 1.6]",3754154,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Dummett,3065.0,Left Back,142,Newcastle United,37,['eeb27486-45d3-4734-a746-dc3f6de263e4'],43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:43.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8221acf9-5ce6-4416-82a8-38212d0cd022,2612,,,"[56.5, 5.2]",3754154,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Left Wing,142,Newcastle United,37,['08963f8f-5648-4444-8a10-3dac29bb8f9b'],52,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:52.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3007d3c3-f788-40f3-b9b5-557087c4be5c,2615,,,"[65.8, 5.2]",3754154,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papiss Demba Cissé,30289.0,Center Forward,142,Newcastle United,37,['d3acd58d-cbb5-433a-8988-f9ada6b6de5c'],53,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:53.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1906d0dc-22a1-4560-974d-eadbf18e5742,2619,,,"[57.2, 8.7]",3754154,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Left Wing,142,Newcastle United,37,['6a8cc8d4-ae65-4271-8f71-9eb53dda508b'],56,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:56.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47379867-3b1c-446b-b755-d6d219ba80ab,2623,,,"[94.6, 19.2]",3754154,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moussa Sissoko,3091.0,Center Attacking Midfield,142,Newcastle United,37,['488caca7-b8ae-4180-906b-c55f39eb1315'],59,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:59.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68067f1c-c4b3-468e-aac8-bde4f6337dfa,2631,,,"[30.9, 60.3]",3754154,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,143,Liverpool,24,['b2caa6c3-aafe-49dd-9c9c-ac0830a3750f'],4,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:04.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c0b2f7f-2e0a-4b74-b99f-81a12a53c485,2633,,,"[23.6, 63.1]",3754154,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Linford Stewart,11992.0,Center Defensive Midfield,143,Liverpool,24,['9f505728-e6c8-4b2a-8273-6c77fa21a907'],5,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:05.459,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf69543d-2671-4961-a1a9-f2673cea9662,2635,,,"[33.5, 49.6]",3754154,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,143,Liverpool,24,['91791eec-6cd1-4dfe-ab51-1bd5ba8e3bb8'],6,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:06.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fee069f6-da5b-4093-884f-904ba22be9b7,2638,,,"[62.9, 29.3]",3754154,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Andre Sturridge,3529.0,Left Center Forward,143,Liverpool,24,['e6072d74-a746-4612-99ce-fbc448e71fb3'],11,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:11.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daf2b537-b1a5-4517-9eca-986609821aa5,2645,,,"[45.4, 28.6]",3754154,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Left Wing,144,Newcastle United,37,"['ad2c92a0-6129-48ff-a173-b45d18dd85e7', 'f8fa177e-8548-48d1-a278-37cfbe79ab33']",19,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:19.390,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f21997b-f994-449d-befb-699ac226488f,2651,,,"[36.7, 40.9]",3754154,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheik Ismaël Tioté,42900.0,Right Center Midfield,144,Newcastle United,37,"['a89b54b7-7531-4e07-849b-576e4e97c263', 'ec705050-cdaa-4a83-95fc-e692e7dd48d2']",22,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:22.729,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3dbeb1a-82e1-4ba7-b654-b69d28174fe4,2654,,,"[51.8, 48.7]",3754154,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Center Attacking Midfield,144,Newcastle United,37,['a609f8dc-9c7a-4cca-b3e7-b5dd1914e0ce'],23,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:23.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a69d46c7-9e26-43ea-8afd-268c4f88c88e,2657,,,"[78.1, 69.8]",3754154,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andros Townsend,3297.0,Right Wing,144,Newcastle United,37,['11962f59-f963-4868-9bf8-7909a1975780'],27,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:27.049,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d51eb7d0-a91d-4b0a-a9d3-db1f67411f36,2660,,,"[110.4, 38.8]",3754154,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papiss Demba Cissé,30289.0,Center Forward,144,Newcastle United,37,['32a5e152-9672-4522-a94b-a5b91d33979f'],33,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:33.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21166bda-bf0d-47ac-a9ad-f4af620cbbaa,2670,,,"[60.0, 42.7]",3754154,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alberto Moreno Pérez,3515.0,Left Back,146,Liverpool,24,['17baf541-6198-4bfb-8007-386142c46541'],29,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:29.180,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3efe251-3343-4b7c-bac6-0f36bbd310ad,2672,,,"[34.0, 25.2]",3754154,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kolo Habib Touré,38412.0,Left Center Back,146,Liverpool,24,['6c129c87-b928-454a-9437-c0454da9d96c'],34,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:34.742,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,72372d7b-2da0-42d3-9524-f4166c84cab9,2676,,,"[50.3, 39.6]",3754154,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kevin Linford Stewart,11992.0,Center Defensive Midfield,146,Liverpool,24,['fca2fbed-53f5-4f1b-abf6-c7bde82aef0d'],40,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:40.144,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b65927b8-bde3-4400-8eb1-f32a6eef9a97,2681,,,"[91.7, 38.6]",3754154,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Papiss Demba Cissé,30289.0,Center Forward,146,Liverpool,24,['da45f5fb-f8d9-495d-bbde-2564464b4944'],43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:43.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45c5e0f3-ca78-4347-a8c8-b87532400b0f,2683,,,"[55.3, 29.2]",3754154,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Roberto Firmino Barbosa de Oliveira,3535.0,Right Center Forward,146,Liverpool,24,['8f9c6961-dec6-4e9e-99b6-4dc4f3a9154f'],46,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:46.369,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9925f55-2610-400a-83ee-28855d278386,2685,,,"[48.7, 45.4]",3754154,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,James Philip Milner,3473.0,Right Center Midfield,146,Liverpool,24,['9413f747-38b6-4ebe-a83d-5811b9dcd299'],47,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:47.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce2485c3-2973-4b50-9273-ee11cd429bb0,2688,,,"[64.3, 42.1]",3754154,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheik Ismaël Tioté,42900.0,Right Center Midfield,147,Newcastle United,37,"['617e8947-a523-4f7d-8da9-2900231427f0', 'b988e6ab-82b2-48d8-a7b0-c0b24a8e6dc4']",48,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:48.583,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400b14a-b2da-41f7-a5e6-46364618a025,2692,,,"[57.0, 17.0]",3754154,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Dummett,3065.0,Left Back,147,Newcastle United,37,"['bb7b773f-84f2-4bf7-9952-4a658bd7eebd', 'f8262206-4c19-40f8-8307-55f6b6b06d10']",52,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:52.260,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e8871f4-85a1-4294-999a-3f192bffbf1e,2696,,,"[80.4, 20.6]",3754154,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Left Wing,147,Newcastle United,37,"['a3dc377a-893d-437a-9a2e-453e010c97be', 'b16e7a0e-6bf4-48ac-891f-2acc719404f9']",53,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:53.570,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f2997c5-ea26-4c4b-a4ab-a6a9d60b48df,2701,,,"[70.5, 47.3]",3754154,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vurnon Anita,16072.0,Right Back,147,Newcastle United,37,"['6c9d661f-1bc6-4180-be22-a3901eb23f4b', '9e77d4c2-423a-44fd-8e9c-979cc5518035']",1,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:01.096,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c835836-725b-46b7-b2cc-3afe758d19be,2705,,,"[65.3, 37.9]",3754154,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheik Ismaël Tioté,42900.0,Right Center Midfield,147,Newcastle United,37,"['2d3c32c7-5e6e-45d2-aa68-18f4d16e3d83', '8eda9036-d73f-40a3-83a9-2d0edb6aff9f']",1,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:01.879,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfcc9e57-52a2-4890-adbc-18faad156926,2708,,,"[54.8, 45.6]",3754154,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,147,Newcastle United,37,['d36a18bb-c876-4a48-980e-fb6bfc3bfb6e'],3,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:03.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8430810-04ac-4d03-93fd-5b50e316aee0,2712,,,"[80.7, 74.2]",3754154,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andros Townsend,3297.0,Right Wing,147,Newcastle United,37,['97975385-5d43-4cbc-96ac-7d1cb56cc6d6'],5,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:05.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,def9bc62-53ef-42b6-b350-3e4972eb82b7,2722,,,"[57.0, 18.9]",3754154,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adam David Lallana,4090.0,Center Attacking Midfield,148,Liverpool,24,['d3501a89-966c-4f23-862e-eb2dea196bfa'],38,,,,,,,,,,,,,,,,,,Liverpool,24,00:22:38.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32d212ab-2369-4284-abcb-d119c5459598,2724,,,"[55.6, 25.9]",3754154,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,James Philip Milner,3473.0,Right Center Midfield,148,Liverpool,24,['911053ac-0b72-4d5f-a5a3-eb9ec6641a8a'],42,,,,,,,,,,,,,,,,,,Liverpool,24,00:22:42.700,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bad9c415-32cb-4ace-815e-7906ed85b3ce,2729,,,"[92.4, 76.2]",3754154,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papiss Demba Cissé,30289.0,Center Forward,149,Newcastle United,37,"['50559c1e-4f9c-4f41-92a9-1af9f9d607a5', 'fd414582-caac-498a-a34a-de6df35721c0']",58,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:58.308,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,13fb930f-0534-4d25-b834-d21b14e56342,2735,,,"[33.6, 11.5]",3754154,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Allen,10931.0,Left Center Midfield,150,Liverpool,24,['ee31e296-abe0-4334-affe-b44f49636c9c'],1,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:01.000,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0fb5f21-90b5-4cbb-b0d5-263401f8fc69,2742,,,"[73.5, 39.4]",3754154,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Right Center Forward,151,Liverpool,24,['20b10bd8-9644-404d-b28a-e5f7fd8de48f'],32,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:32.536,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,72642412-b4cb-4a13-841d-0660db50d9cd,2745,,,"[67.2, 35.3]",3754154,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Papiss Demba Cissé,30289.0,Center Forward,151,Liverpool,24,['73640ef4-9134-4f08-8e36-44145e2cb5f5'],34,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:34.358,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d48d4155-7363-43b1-8159-4504294c78b5,2750,,,"[53.2, 44.6]",3754154,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin Linford Stewart,11992.0,Center Defensive Midfield,152,Liverpool,24,"['46bb0733-3cc2-4503-aa41-d2bafbdf8298', 'c43d2802-f3bb-4fa8-8ecd-cb8f23894189']",44,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:44.487,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27dd00e0-1536-4ad2-96e3-0265210484fa,2752,,,"[46.5, 56.0]",3754154,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dejan Lovren,3471.0,Right Center Back,152,Liverpool,24,['00b8b71e-5787-4055-ada0-77fe6223c17f'],45,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:45.700,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810950ef-0803-4eeb-8120-6eda74c50f5a,2756,,,"[11.8, 45.4]",3754154,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simon Mignolet,3539.0,Goalkeeper,152,Liverpool,24,['0126cd7f-d917-42bd-90fd-b7495f641277'],49,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:49.218,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3325756-5620-46d5-bcb0-86c93b2b8153,2759,,,"[78.5, 75.9]",3754154,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adam David Lallana,4090.0,Center Attacking Midfield,152,Liverpool,24,['6857a7d6-3080-4218-87a2-e99bc114dcf7'],58,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:58.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcd45e6e-1803-4fc7-abcf-ac3176aa0662,2762,,,"[7.8, 63.1]",3754154,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simon Mignolet,3539.0,Goalkeeper,153,Liverpool,24,['83ad8942-a570-47b5-886a-926b93df43ab'],7,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:07.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffa958af-14f5-48f2-96d6-d8681eb0b649,2765,,,"[22.0, 57.1]",3754154,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Linford Stewart,11992.0,Center Defensive Midfield,153,Liverpool,24,['88a2a683-20db-4c5a-9996-9cae7060e1b7'],10,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:10.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112e8c1c-f954-41c1-8af3-87012dafd36d,2768,,,"[30.3, 27.1]",3754154,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kolo Habib Touré,38412.0,Left Center Back,153,Liverpool,24,['cfed63c8-a84e-43e0-a581-776cda7e8603'],14,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:14.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758fd37e-240a-4b9d-8996-0306db79f99e,2771,,,"[43.2, 5.4]",3754154,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,153,Liverpool,24,['a029ba58-b1cf-44d9-9b78-18e0618f8081'],16,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:16.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24a2398a-c089-4f94-a786-3b323f9cd3a2,2779,,,"[34.2, 37.6]",3754154,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Linford Stewart,11992.0,Center Defensive Midfield,153,Liverpool,24,"['c96a2ada-7d0c-4f8a-a01c-c3c8e3b3a3b5', 'cbd97631-6d77-48a3-98d0-ff9f0d74a3d7']",21,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:21.735,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396b5ec7-3c35-4732-a83e-1c5ebef7d4e0,2781,,,"[27.4, 28.1]",3754154,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kolo Habib Touré,38412.0,Left Center Back,153,Liverpool,24,['dfcfb30a-d50d-4ebc-a3ad-d1b8d361adfd'],22,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:22.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dd607bb-2143-459b-a694-ef0d9954ac77,2784,,,"[32.1, 56.4]",3754154,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Right Center Back,153,Liverpool,24,['6a906aba-ff57-4bb0-8903-37e2a1c602c4'],29,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:29.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e298ca02-58fd-4580-894d-95bb9b215646,2786,,,"[37.8, 38.5]",3754154,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kolo Habib Touré,38412.0,Left Center Back,153,Liverpool,24,['2863241f-c47c-484f-aec7-ab5cf91e225c'],33,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:33.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c03e1c6-1746-4797-b4d0-f19badca4399,2788,,,"[42.0, 6.5]",3754154,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,153,Liverpool,24,['b5d2e29c-3779-4573-b1f4-f8f4658cbc80'],36,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:36.346,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0ed6776-3891-4cb9-b9c9-65c902b4b8bd,2791,,,"[90.1, 12.7]",3754154,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Andre Sturridge,3529.0,Left Center Forward,153,Liverpool,24,['03f6f7ba-6257-471c-a645-4775173afcf6'],39,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:39.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad89f006-a7f4-4999-92ef-b04fe9044866,2794,,,"[30.3, 67.4]",3754154,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vurnon Anita,16072.0,Right Back,153,Liverpool,24,['3c16b8b1-b671-4ec8-a779-969c811d7f46'],41,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:41.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e21066b-3cb7-46dc-85df-ab9f2a3128d5,2799,,,"[84.4, 9.6]",3754154,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Allen,10931.0,Left Center Midfield,154,Liverpool,24,['96547c89-6fc0-4924-b4b1-2104fc28b775'],57,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:57.265,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1a41e22-251e-4742-9c02-40306974a47b,2801,,,"[81.8, 3.7]",3754154,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,154,Liverpool,24,['7fee4595-6a33-46b3-a98a-053c27a502ad'],58,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:58.127,Ball Receipt*,
