50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a4a15fd-6866-4e87-ba5e-83d63b1172e0,1687,,,"[73.6, 53.0]",18245,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,73,Real Madrid,220,['c3c2fbd6-d0c0-4a93-b96f-a46fd82b0ea0'],37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:37.810,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee7f2b31-d351-4035-adc6-3b426779ecef,1690,,,"[83.4, 73.3]",18245,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,73,Real Madrid,220,['252b1a76-37d4-4507-a6cf-42de0569666e'],40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:40.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8f38ef2-665f-4f76-8f0a-59e10d19198a,1693,,,"[78.7, 65.6]",18245,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,73,Real Madrid,220,['f04ebffe-c992-4d88-9e00-fd3fb3ea5a9a'],43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:43.312,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144623f7-571f-44c9-8f12-a7fbf23b6218,1696,,,"[67.6, 48.9]",18245,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,73,Real Madrid,220,['61160497-1c58-4d58-b343-3051708dbcb0'],45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:45.624,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878091d7-ad9e-4bc5-a75e-eff7049c6056,1699,,,"[68.3, 27.6]",18245,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,73,Real Madrid,220,['0300273c-1284-425d-8960-f237aaa4c1db'],49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:49.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d43fc222-982a-42b4-a293-de2ac12e5907,1702,,,"[55.3, 45.0]",18245,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,73,Real Madrid,220,['c990da3d-654d-45b3-a58b-a59f7b1c6ddb'],53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:53.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87fe1f3a-e78a-4516-8d56-a0660c63eb44,1705,,,"[63.5, 46.7]",18245,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,73,Real Madrid,220,['41de5700-24bb-438c-9778-d6d16ed54169'],59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:59.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d48d0f70-8b8e-47bb-b3a2-d329c23d5177,1708,,,"[63.9, 9.4]",18245,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,73,Real Madrid,220,['afa5db36-b2a9-4626-981c-6dc4b95e1f9b'],2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:02.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acd4c0b5-4c36-4a0f-a117-fa411b2f47a8,1710,,,"[64.5, 25.1]",18245,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,73,Real Madrid,220,['60e00b23-ae09-4cf9-a0e7-73b174daa7f7'],3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:03.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea2646ab-5ca6-4d9c-9f3f-d8c6c9aff984,1712,,,"[69.0, 22.5]",18245,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,73,Real Madrid,220,['6957223e-8fea-475f-a4b1-2db029a92d55'],4,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:04.700,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1822306-1782-4d45-adc3-ebb2c193bfd6,1716,,,"[73.2, 74.9]",18245,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,73,Real Madrid,220,"['7c3d615f-e878-478e-84e3-703eac383710', 'bea97fce-6261-454c-8e7c-be7dfe1be322']",9,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:09.800,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b44e5c9-e8e5-44ff-becb-04cf3bfafc7e,1720,,,"[102.8, 76.3]",18245,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Fernández Iglesias,5202.0,Right Back,73,Real Madrid,220,['e05eb228-f5ed-4fd8-8dac-cf7852e1fca6'],15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:15.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffce30cd-15cd-44f6-b680-accc7c506d87,1723,,,"[96.3, 69.0]",18245,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,73,Real Madrid,220,['04d5a257-a7e0-4369-87a8-52f20da3e42a'],17,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:17.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71199860-c2ed-4c5c-bd82-733c1a05635d,1726,,,"[110.6, 40.6]",18245,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,73,Real Madrid,220,['7c8c7f23-4362-478f-aa05-57f5772c7994'],20,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:20.389,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e7b9a36-1f03-41fe-8831-3b5593ae167c,1732,,,"[77.5, 38.0]",18245,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,74,Liverpool,24,['228389bc-7fdc-4d8a-9781-230ddf7f3dab'],3,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:03.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2082f7f-e7f9-4ad8-bcea-86b3156852f6,1734,,,"[56.7, 4.3]",18245,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,75,Real Madrid,220,['5e2f422a-b399-4db4-a57c-d909e41d4fd6'],10,,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:10.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60e6213e-3d16-4f8b-b4f4-3e8f08076226,1736,,,"[35.3, 15.2]",18245,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,75,Real Madrid,220,['05612e40-8436-4d7a-b858-115c52d6e1ac'],13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:13.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69cdbffd-8864-4f86-ac7c-1209e51f147f,1738,,,"[43.6, 53.6]",18245,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphaël Varane,5485.0,Right Center Back,75,Real Madrid,220,['fc926b10-8bcc-4fb6-8422-71fd0b7fbb5c'],18,,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:18.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ded1b67d-a32c-42a1-8f84-0d56754c0574,1750,,,"[64.7, 40.2]",18245,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,76,Real Madrid,220,['ea0772c2-ddaf-4515-b7d8-fb3e31a9ad14'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:36.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355fc641-c4a8-4d51-8a27-a5080c4d7cac,1752,,,"[63.9, 53.7]",18245,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,76,Real Madrid,220,['a7429474-722d-4d10-a7df-91e8b992a6a6'],37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:37.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52c3e9c9-12ce-4597-850d-5331d1d4d12b,1756,,,"[64.5, 42.6]",18245,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,76,Real Madrid,220,['a8861f27-03d8-458d-8d56-5d1d2f4f3669'],42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:42.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06e7bd48-d9be-4104-a7e0-e6d920b8b5be,1759,,,"[56.1, 25.5]",18245,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,76,Real Madrid,220,['3876bdfc-b370-4184-8ac3-fb6d43b09a90'],45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:45.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bfa835a-3a6c-4296-8e77-50ab858512e7,1762,,,"[70.5, 4.8]",18245,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,76,Real Madrid,220,['38c9ceb7-6443-4b45-b6cc-7b5774438f2b'],49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:49.483,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778d419e-15c9-48a6-bde8-6ae61576359b,1765,,,"[98.5, 5.6]",18245,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karim Benzema,19677.0,Right Center Forward,76,Real Madrid,220,['89e4301a-3758-45b3-b32e-68a634d6f317'],52,,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:52.598,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05d3e57e-d7e0-4d36-af98-d0d111add48f,1768,,,"[103.8, 7.0]",18245,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,76,Real Madrid,220,['d7f58206-b42d-4ce4-b7b7-876e39039fc1'],58,,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:58.358,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bbacccc-5660-47ef-b75a-49664887029f,1776,,,"[7.1, 67.0]",18245,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Trent Alexander-Arnold,3664.0,Right Back,77,Liverpool,24,['3e8575cb-2b0e-46d1-bbba-12941126265a'],3,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:03.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91fe6f38-5ecc-4d78-93ea-95707ac63481,1781,,,"[15.6, 65.6]",18245,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Right Center Midfield,77,Liverpool,24,"['ed524e50-4b1b-4573-8c32-c8f1399bf750', 'fd0353da-3f41-4ed9-9d56-14a3e0fcaa02']",5,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:05.525,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f68be9ea-e309-419f-9d40-c6d89aa3fb73,1784,,,"[27.1, 76.5]",18245,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadio Mané,3629.0,Right Wing,77,Liverpool,24,['06ddffcf-0ed1-4867-b9d6-29e0a79ba52d'],6,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:06.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3fc02de-ae8b-4be2-b40c-011a2b641ea7,1788,,,"[34.9, 68.6]",18245,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Right Center Midfield,77,Liverpool,24,['e9860783-bb87-43c9-8b01-c320863d1fa6'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:08.607,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ac5fc43-fe74-4e3c-be60-d063487ef76b,1791,,,"[51.0, 73.7]",18245,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadio Mané,3629.0,Right Wing,77,Liverpool,24,['cb1daf72-51fd-4130-96c2-c7b55f1285c3'],14,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:14.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddaed92e-08b3-409f-89ab-5d1be335fa89,1795,,,"[35.7, 45.2]",18245,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,78,Real Madrid,220,['31b4dd26-449f-4139-8bfe-5da3857091b9'],20,,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:20.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82637d7f-8fbc-4110-8a70-30d63360fc38,1797,,,"[43.3, 28.3]",18245,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,78,Real Madrid,220,['ae36017e-612b-49f9-9a4b-57e997862fde'],21,,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:21.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edb8d55e-2c6c-43fc-bbb6-86a8f1f2c2c6,1800,,,"[50.6, 17.2]",18245,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,78,Real Madrid,220,['e322f5b9-4ffa-475b-8053-be0cd2249ab9'],24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:24.196,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956b6ec-ba3c-4a28-a721-a95c626c05cc,1803,,,"[62.9, 5.6]",18245,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,78,Real Madrid,220,['47861051-f8a4-4e84-b2dc-e0a98b5591d3'],25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:25.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b222eb1b-0dc4-4b49-b248-e3f0208a1428,1806,,,"[70.5, 3.8]",18245,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,78,Real Madrid,220,['37d8ee5c-9e61-455c-b190-1794c80a48ea'],27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:27.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a7aa940-41c8-4628-9397-2c46407b6423,1809,,,"[91.6, 4.3]",18245,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Right Center Forward,78,Real Madrid,220,['71dc0934-ec2f-43b6-ace9-f1f41b65adf6'],30,,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:30.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5357d62-1535-40b6-a4cc-b0fe0f1250fa,1812,,,"[110.7, 53.4]",18245,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Fernández Iglesias,5202.0,Right Back,78,Real Madrid,220,['396f38b7-1dbf-4a64-9d4a-8b818c580b9e'],34,,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:34.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f50eee6-b5bd-45c9-9879-f78e3dd14e07,1816,,,"[21.5, 59.0]",18245,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Trent Alexander-Arnold,3664.0,Right Back,79,Liverpool,24,['8db74aec-ef9c-45d3-82e5-fd1040e52dd1'],0,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:00.469,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f87b2987-88ed-422a-9015-ad95cd6424b6,1818,,,"[12.6, 34.7]",18245,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Loris Karius,3630.0,Goalkeeper,79,Liverpool,24,['b8db1389-cb8d-4e16-8312-351b5c5eb7c2'],3,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:03.940,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d72083b7-492d-4fc0-8bf3-b5b34d6e89e4,1821,,,"[64.8, 25.0]",18245,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adam David Lallana,4090.0,Left Wing,79,Liverpool,24,['3684e38d-7260-491a-842b-be5c157c7d01'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:08.200,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8e74738-e464-4265-9609-a8608fe8e128,1827,,,"[57.0, 1.3]",18245,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrew Robertson,3655.0,Left Back,79,Liverpool,24,['a9a92bc8-71c2-43db-bdd3-295a2cc651fa'],12,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:12.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3813da86-225b-4e81-8f3d-c3d48a35a15f,1829,,,"[43.6, 73.7]",18245,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raphaël Varane,5485.0,Right Center Back,80,Real Madrid,220,['30dd4c77-ca64-45dc-aae2-353adc9a5c88'],31,,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:31.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5cb130c-bd0f-42a0-af44-f1eb7ac8d622,1831,,,"[42.7, 46.5]",18245,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Left Center Back,80,Real Madrid,220,['510095af-3c7f-483d-9e54-3ded75dde62c'],33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:33.874,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a85d5b7-0257-49c1-8163-a51e738417a7,1834,,,"[54.7, 38.3]",18245,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,80,Real Madrid,220,['10d7ebbe-2568-4e31-9e77-5e4e00a5904c'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:36.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086c013b-34f7-4968-9664-3449be7ac174,1836,,,"[44.0, 36.9]",18245,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Left Center Back,80,Real Madrid,220,['c6e4e4d7-11fb-46eb-91d4-d4e01d2be10d'],37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:37.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f26b814-885b-403f-afa7-7d686790f4c6,1839,,,"[48.0, 15.2]",18245,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Center Midfield,80,Real Madrid,220,['581d4338-832d-47b9-9609-13904cf34944'],39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:39.496,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45418590-5a41-41af-b741-0279cabed79f,1842,,,"[68.3, 75.9]",18245,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Ignacio Fernández Iglesias,5202.0,Right Back,80,Real Madrid,220,['e8ac3d39-7408-4e61-9c97-aeac4b00b4d1'],43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:43.815,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a30ddc4e-9e2c-4efb-8955-f879ae43fd07,1845,,,"[65.0, 65.7]",18245,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,80,Real Madrid,220,['beea2d3c-4dd3-4fbb-a62e-81cf45d176eb'],48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:48.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39de8b82-a36f-4f30-b84f-80f90e224682,1852,,,"[78.4, 66.6]",18245,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,80,Real Madrid,220,['31f9c6e2-7ed9-463f-a1a8-76c731d11ee3'],51,,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:51.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bc78115-7f56-44a3-9895-0d2dbe21c7a1,1856,,,"[76.7, 75.7]",18245,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,80,Real Madrid,220,['0cf00b88-51e0-41e5-9eb1-268b14e02f87'],52,,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:52.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835f5c87-fab2-408d-882f-948c01ad7b8b,1859,,,"[68.1, 47.2]",18245,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Center Midfield,80,Real Madrid,220,['336df8f7-70b6-4e69-9d1f-c22bd4a18cc3'],56,,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:56.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e29fb73-3c0b-4039-b02e-f60e1c73d323,1862,,,"[106.5, 9.1]",18245,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,80,Real Madrid,220,['37be35af-f56c-4001-972d-e2187c98dcba'],59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:59.810,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c16c6d6-b314-46b6-ab1b-e90f3e76148d,1870,,,"[92.7, 6.6]",18245,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,82,Real Madrid,220,['b9cf2a70-7f71-4f47-b48f-e194fcd7bbd8'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:46:36.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41e67efe-9b1f-4934-ac47-92e6d4b58a40,1878,,,"[21.5, 75.5]",18245,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,83,Liverpool,24,['b599d758-1f08-4540-b7d4-e3160d7025c3'],45,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:45.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a9da065-2ec5-4976-b4a0-14aaa531c023,1882,,,"[21.1, 69.6]",18245,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,83,Liverpool,24,['ebe7cc26-e00e-4727-b45f-fced34c92bae'],47,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:47.624,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a66a9db-8b82-4531-8432-a7b9f4a7d9cb,1884,,,"[49.6, 76.9]",18245,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadio Mané,3629.0,Right Wing,83,Liverpool,24,['4c146360-9e39-44ee-9a56-554401e9398d'],50,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:50.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218d6d94-0f5c-46a5-8d02-4a232fcfd6a2,1886,,,"[85.6, 6.9]",18245,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Benzema,19677.0,Right Center Forward,84,Real Madrid,220,['ab922a36-1cac-4e78-9b89-0763e9e9e1e0'],56,,,,,,,,,,,,,,,,,,Real Madrid,220,00:46:56.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e84fc35-e744-41e8-b0db-b4c726001dae,1889,,,"[53.9, 35.2]",18245,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raphaël Varane,5485.0,Right Center Back,84,Real Madrid,220,['f131e5bc-808c-4f4f-9afd-72ad41953cce'],0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:47:00.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bb153e8-6d69-4867-a34f-e300aef5beef,1892,,,"[71.2, 72.9]",18245,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Ignacio Fernández Iglesias,5202.0,Right Back,84,Real Madrid,220,['7e6b00bb-d9fe-4530-8def-f877e7f73840'],3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:47:03.872,Ball Receipt*,
