bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.084964,,,,,,,,,,,,dac8e020-6975-4768-923b-3801f107018a,1195,,"[51.1, 0.1]",3754060,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Center Midfield,72,Everton,29,,11,,,,,,,,,,,,,,,,,Liverpool,24,00:38:11.986,Pressure,
,,,,,,,,,,,True,,,,,,,0.722156,,,,,,,,,,,,d0a94fb8-57e5-47e8-9ad8-cb818ed519ab,1203,,"[74.7, 68.7]",3754060,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guangtai Jiang,42946.0,Right Back,74,Liverpool,24,"['641774b1-073e-4e96-b183-aa8776b26550', 'fc408caa-50b5-4e50-a28d-a1da5f5e1549']",22,,,,,,,,,,,,,,,,,Everton,29,00:38:22.527,Pressure,
,,,,,,,,,,,,,,,,,,1.694132,,,,,,,,,,,,879cb3fe-092b-4520-ba72-517495ce3f0a,1213,,"[53.0, 58.7]",3754060,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James McCarthy,3607.0,Right Center Midfield,74,Liverpool,24,['3a507e1a-9555-4906-8bd6-8c6c8738a113'],30,,,,,,,,,,,,,,,,,Everton,29,00:38:30.772,Pressure,
,,,,,,,,,,,,,,,,,,0.904561,,,,,,,,,,,,f6390163-e2dc-40e8-8faf-4829dc407c30,1226,,"[14.7, 58.7]",3754060,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James McCarthy,3607.0,Right Center Midfield,74,Liverpool,24,"['5ac3636c-8e0d-4c57-8f46-295d68bfef59', '859acb4f-3264-4f56-b992-7aec39d4ea32']",51,,,,,,,,,,,,,,,,,Everton,29,00:38:51.380,Pressure,
,,,,,,,,,,,,,,,,,,0.93539,,,,,,,,,,,,ba68bbae-36c5-417b-8425-75f3a4cb3d2c,1235,,"[16.4, 71.3]",3754060,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Deulofeu Lázaro,3726.0,Right Wing,75,Liverpool,24,['1fd43704-35d6-47dd-b497-9290c097d044'],13,,,,,,,,,,,,,,,,,Everton,29,00:39:13.759,Pressure,
,,,,,,,,,,,,,,,,,,0.949905,,,,,,,,,,,,b5f83bec-3c6c-4e31-8625-5417d51c8528,1237,,"[27.2, 69.4]",3754060,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Deulofeu Lázaro,3726.0,Right Wing,75,Liverpool,24,"['0db89858-1af4-4c1f-968a-2e3d47f4b955', '17bae601-111b-4157-ae5a-9f6e14bc205b']",16,,,,,,,,,,,,,,,,,Everton,29,00:39:16.094,Pressure,
,,,,,,,,,,,True,,,,,,,0.479193,,,,,,,,,,,,537271a2-075d-4369-ab9d-0515c2e86d84,1267,,"[18.1, 30.1]",3754060,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guangtai Jiang,42946.0,Right Back,81,Liverpool,24,['9f236400-6396-4d04-a83a-2d691be1f332'],39,,,,,,,,,,,,,,,,,Everton,29,00:39:39.310,Pressure,
,,,,,,,,,,,,,,,,,,0.670635,,,,,,,,,,,,716f7ec1-c0d4-429e-a7e3-414e1e865cb4,1274,,"[65.8, 56.2]",3754060,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,82,Everton,29,"['0875c8d0-44f7-4e3c-b16a-725b7ecc645f', '224e61cc-323c-4e39-bb04-0a3da835eb5c', '24aabd12-3c37-4e61-a4c1-bb66c7663416', '3f369153-ab9f-42d8-969e-348ef701cf5f']",46,,,,,,,,,,,,,,,,,Liverpool,24,00:39:46.278,Pressure,
,,,,,,,,,,,,,,,,,,0.419534,,,,,,,,,,,,e73b87f7-a250-4d70-bb2e-23db0e45b662,1280,,"[55.2, 67.5]",3754060,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Wing Back,82,Everton,29,['24aabd12-3c37-4e61-a4c1-bb66c7663416'],47,,,,,,,,,,,,,,,,,Liverpool,24,00:39:47.363,Pressure,
,,,,,,,,,,,,,,,,,,0.101143,,,,,,,,,,,,a6a34a39-637a-40dc-bbd8-b5e8d0bf0fa0,1300,,"[21.8, 51.3]",3754060,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Center Back,82,Everton,29,['4a9676e4-774b-4b13-9315-14ac4f53dfd9'],0,,,,,,,,,,,,,,,,,Liverpool,24,00:40:00.469,Pressure,
,,,,,,,,,,,,,,,,,,0.854471,,,,,,,,,,,,4572115b-cd0d-4962-9b53-0e38b6b268d3,1322,,"[79.2, 72.6]",3754060,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,82,Everton,29,"['ca0cba2b-8233-4661-8312-95a6cf2d4e2a', 'd2b1da29-1ba5-4291-a00e-36a9b9b57b50']",17,,,,,,,,,,,,,,,,,Everton,29,00:40:17.575,Pressure,
,,,,,,,,,,,True,,,,,,,0.855161,,,,,,,,,,,,46f416d6-04e2-4d7d-9552-8a8d72b16127,1331,,"[30.7, 51.6]",3754060,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,José Ramiro Funes Mori,4629.0,Left Center Back,83,Liverpool,24,['eac22f7a-7c79-4e22-b7c5-7bfe9ff494b3'],22,,,,,,,,,,,,,,,,,Everton,29,00:40:22.797,Pressure,
,,,,,,,,,,,,,,,,,,0.757688,,,,,,,,,,,,a15827f1-af68-4cff-a00b-086da6195760,1354,,"[65.8, 21.6]",3754060,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Andre Sturridge,3529.0,Right Center Forward,87,Everton,29,['ce9d866e-3d4d-4cd4-90ce-afb97fd7e95e'],43,,,,,,,,,,,,,,,,,Liverpool,24,00:42:43.989,Pressure,
,,,,,,,,,,,,,,,,,,0.853284,,,,,,,,,,,,48d78af0-92a3-47af-ac3e-83f54fdc534b,1360,,"[29.8, 4.2]",3754060,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Wing Back,87,Everton,29,"['09bee8e1-99b9-484b-963e-a6aa919afbc0', '9e77658b-fa36-4ae6-9132-680bd42eb1cc']",50,,,,,,,,,,,,,,,,,Liverpool,24,00:42:50.026,Pressure,
,,,,,,,,,,,,,,,,,,1.432986,,,,,,,,,,,,f41682bd-e619-4952-960b-410b733ec518,1376,,"[26.8, 23.7]",3754060,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,87,Everton,29,"['61051af7-357d-4024-8fe5-f4218414e9c4', '623fd306-7304-4d23-bb26-6358e5567eea']",5,,,,,,,,,,,,,,,,,Liverpool,24,00:43:05.309,Pressure,
,,,,,,,,,,,,,,,,,,0.52137,,,,,,,,,,,,2fbb0b51-ee27-445d-bdcf-17a69dda500b,1382,,"[9.7, 20.1]",3754060,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Wing Back,87,Everton,29,['1a84aa45-2308-4723-9b10-d953c11886ac'],11,,,,,,,,,,,,,,,,,Liverpool,24,00:43:11.982,Pressure,
,,,,,,,,,,,,,,,,,,0.960133,,,,,,,,,,,,50e0b099-de1c-4d2a-8552-7fb3c9d8e5c9,1418,,"[4.7, 14.1]",3754060,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brendan Joel Zibusiso Galloway,30702.0,Left Back,89,Liverpool,24,"['8fe5b978-592c-454f-94e3-04722c871375', 'd3fab1b6-810b-44a0-8839-e70b76d307d6']",16,,,,,,,,,,,,,,,,,Everton,29,00:44:16.204,Pressure,
,,,,,,,,,,,True,,,,,,,0.454927,,,,,,,,,,,,8b136d63-06f4-4009-8ae4-d0ded4d9bbc2,1431,,"[94.4, 32.6]",3754060,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Philippe Coutinho Correia,3501.0,Left Center Midfield,90,Liverpool,24,"['c2f366ef-987e-4389-b443-4e587ffa488c', 'cbffe4d7-a007-441d-8a84-b8fc0580e3e2']",42,,,,,,,,,,,,,,,,,Liverpool,24,00:44:42.987,Pressure,
,,,,,,,,,,,,,,,,,,0.618034,,,,,,,,,,,,1815f28b-649e-4611-9601-5e253028235e,1435,,"[54.3, 30.1]",3754060,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Deulofeu Lázaro,3726.0,Right Wing,90,Liverpool,24,['9a475959-fcef-4511-bc2e-60b991b93aab'],46,,,,,,,,,,,,,,,,,Everton,29,00:44:46.870,Pressure,
,,,,,,,,,,,,,,,,,,0.585627,,,,,,,,,,,,acc7e0b2-8fc2-436f-860c-3baeba8eae54,1440,,"[16.0, 27.5]",3754060,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Ramiro Funes Mori,4629.0,Left Center Back,90,Liverpool,24,,53,,,,,,,,,,,,,,,,,Everton,29,00:44:53.106,Pressure,
,,,,,,,,,,,,,,,,,,0.465935,,,,,,,,,,,,1eac7522-a8dc-4067-a98d-54930cce0008,1447,,"[35.5, 47.6]",3754060,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,91,Everton,29,,23,,,,,,,,,,,,,,,,,Liverpool,24,00:45:23.165,Pressure,
,,,,,,,,,,,,,,,,,,0.622001,,,,,,,,,,,,c13474c9-d620-4c09-960a-a45e77ab43c3,1458,,"[49.8, 10.2]",3754060,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brendan Joel Zibusiso Galloway,30702.0,Left Back,92,Liverpool,24,['74d5c676-e165-4d81-9fc4-84e9d969249f'],31,,,,,,,,,,,,,,,,,Everton,29,00:45:31.878,Pressure,
,,,,,,,,,,,,,,,,,,1.894944,,,,,,,,,,,,bd2c9dc1-e2da-4259-8a44-bc4cc02f6d5e,1494,,"[68.6, 25.7]",3754060,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,95,Everton,29,"['233f8d59-db78-4fc4-b8fc-f7a3ee45758e', '3d8d80e8-e37d-4d32-8ce4-befc00bf6ec2']",58,,,,,,,,,,,,,,,,,Liverpool,24,00:46:58.773,Pressure,
,,,,,,,,,,,,,,,,,,0.713089,,,,,,,,,,,,c56f525c-06a2-49bb-a6e4-fac1a6ac676b,1500,,"[21.8, 59.3]",3754060,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nathaniel Edwin Clyne,4590.0,Right Wing Back,96,Everton,29,"['8ced40ef-e4ab-4c1b-b282-46b92d5f6c41', 'bedb6f40-1ae1-4353-8c58-f3b05c7548bb', 'f1c5f630-e5ae-4df9-a513-e1414336207d']",31,,,,,,,,,,,,,,,,,Liverpool,24,00:47:31.079,Pressure,
,,,,,,,,,,,,,,,,,,0.342358,,,,,,,,,,,,e6381f77-efed-4500-8b35-e5e58f51cb7a,1504,,"[94.4, 20.8]",3754060,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven Naismith,9528.0,Left Wing,96,Everton,29,['93aefdff-db6f-4046-aa7e-45229dce27fa'],32,,,,,,,,,,,,,,,,,Everton,29,00:47:32.054,Pressure,
,,,,,,,,,,,,,,,,,,0.338587,,,,,,,,,,,,310652af-a9e0-45b5-8f51-fb55c1857975,1506,,"[24.0, 64.3]",3754060,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nathaniel Edwin Clyne,4590.0,Right Wing Back,96,Everton,29,,33,,,,,,,,,,,,,,,,,Liverpool,24,00:47:33.682,Pressure,
,,,,,,,,,,,,,,,,,,0.594324,,,,,,,,,,,,ef7fb4df-8b8c-406f-a4cc-93059939d7e2,1514,,"[84.0, 9.1]",3754060,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brendan Joel Zibusiso Galloway,30702.0,Left Back,97,Liverpool,24,"['a1b38678-fdc0-43c8-9fb7-03c7f0466fe7', 'ad5ba034-379e-4180-b74a-da04bf90eb62']",43,,,,,,,,,,,,,,,,,Everton,29,00:47:43.957,Pressure,
,,,,,,,,,,,True,,,,,,,2.656762,,,,,,,,,,,,d8681536-8e78-4940-82f9-3c81c95dba8a,1518,,"[65.8, 61.9]",3754060,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Andre Sturridge,3529.0,Right Center Forward,97,Liverpool,24,"['645f31f8-a8da-47a1-87a9-30a54d3ad995', 'c8fc4ba3-1693-44ce-8b13-487ae28589db']",47,,,,,,,,,,,,,,,,,Liverpool,24,00:47:47.166,Pressure,
,,,,,,,,,,,,,,,,,,2.686133,,,,,,,,,,,,3d557c6d-48c7-455d-a459-27b5e060707f,1520,,"[103.7, 9.8]",3754060,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,97,Liverpool,24,"['8c9e8a51-4b7a-40ae-b016-fc2f36ddf22a', 'abe7fb1a-e455-4872-aa43-b64064b1ba0c']",52,,,,,,,,,,,,,,,,,Everton,29,00:47:52.473,Pressure,
,,,,,,,,,,,,,,,,,,0.97773,,,,,,,,,,,,bc7faa2a-17da-4ad7-9b89-9e262a7269ea,1535,,"[18.6, 68.4]",3754060,48,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Wing Back,98,Everton,29,"['6310f2b6-30cd-4562-8307-f717253f5a0c', '8648b054-640c-4684-b11e-4d56d491520f']",4,,,,,,,,,,,,,,,,,Liverpool,24,00:48:04.624,Pressure,
,,,,,,,,,,,,,,,,,,1.252564,,,,,,,,,,,,53f7e553-4301-4939-bcb9-7127f0288d60,1574,,"[49.6, 75.4]",3754060,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,James Philip Milner,3473.0,Right Center Midfield,99,Everton,29,"['adb21fa7-e7dd-4916-9a5c-3bdb012d7f86', 'c34e144a-5832-4251-9045-1f6b50137d22']",26,,,,,,,,,,,,,,,,,Liverpool,24,00:00:26.978,Pressure,
,,,,,,,,,,,,,,,,,,0.899595,,,,,,,,,,,,802bc19e-05dd-404b-80a8-b6d93caa527c,1580,,"[51.0, 65.8]",3754060,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,James Philip Milner,3473.0,Right Center Midfield,100,Everton,29,['f90c2624-d115-49cd-a0d2-4c3285e81d8a'],39,,,,,,,,,,,,,,,,,Liverpool,24,00:00:39.875,Pressure,
,,,,,,,,,,,,,,,,,,2.282303,,,,,,,,,,,,a5286129-99f5-4034-bf9f-356214d9f6d9,1587,,"[32.6, 42.9]",3754060,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Center Midfield,100,Everton,29,"['1af339d5-aabc-4a53-a4cb-2fb192cb5a1e', 'dd5a9389-24b0-4fe6-a2e4-90a58a9cebc2', 'fb14975b-0c2b-40fc-b8c3-9f0ef5ba34ac']",48,,,,,,,,,,,,,,,,,Liverpool,24,00:00:48.994,Pressure,
,,,,,,,,,,,,,,,,,,0.606967,,,,,,,,,,,,dd53914a-5c16-4934-b885-596a2f0510e4,1591,,"[27.7, 37.5]",3754060,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,100,Everton,29,['dd5a9389-24b0-4fe6-a2e4-90a58a9cebc2'],51,,,,,,,,,,,,,,,,,Liverpool,24,00:00:51.749,Pressure,
,,,,,,,,,,,,,,,,,,1.255034,,,,,,,,,,,,7b135bbe-65b9-4166-ba7e-3fa2cc8c68b2,1605,,"[110.8, 3.9]",3754060,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steven Naismith,9528.0,Left Wing,100,Everton,29,,4,,,,,,,,,,,,,,,,,Everton,29,00:01:04.308,Pressure,
,,,,,,,,,,,,,,,,,,2.575527,,,,,,,,,,,,3e3a34c3-1b2d-4fe1-adc5-b159115e4c4d,1617,,"[17.9, 10.3]",3754060,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,102,Everton,29,"['4afd0513-3790-4dee-8d75-f86742d89148', 'cd9a133e-ddc2-4fd3-a1be-0e3be5a9e5f1']",59,,,,,,,,,,,,,,,,,Liverpool,24,00:01:59.634,Pressure,
,,,,,,,,,,,,,,,,,,0.485463,,,,,,,,,,,,fa8c4343-422a-4d9f-b613-3793a10e323e,1620,,"[63.1, 43.2]",3754060,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Brendan Joel Zibusiso Galloway,30702.0,Left Back,102,Everton,29,"['8ccd8171-3170-44ef-b3ec-06bd58354642', '95863e58-99c0-4896-b301-b70ce0d12e4d']",5,,,,,,,,,,,,,,,,,Everton,29,00:02:05.067,Pressure,
,,,,,,,,,,,True,,,,,,,0.405113,,,,,,,,,,,,f0545b27-674c-4453-89ee-c33e4b8af6f9,1623,,"[70.5, 48.9]",3754060,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,James McCarthy,3607.0,Right Center Midfield,102,Everton,29,['8ccd8171-3170-44ef-b3ec-06bd58354642'],5,,,,,,,,,,,,,,,,,Everton,29,00:02:05.929,Pressure,
,,,,,,,,,,,,,,,,,,0.567873,,,,,,,,,,,,2b3f6faa-5ce6-492b-8006-88c04f689be2,1633,,"[4.8, 58.0]",3754060,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nathaniel Edwin Clyne,4590.0,Right Wing Back,102,Everton,29,"['48812cb0-6381-47d6-a9c2-d5a6a136960f', 'ad54b3ee-9231-4d43-9eaa-d9adf230d3cc', 'cde53474-0a4f-47fb-b8c5-0784fd707622']",15,,,,,,,,,,,,,,,,,Liverpool,24,00:02:15.071,Pressure,
,,,,,,,,,,,,,,,,,,0.653226,,,,,,,,,,,,59fce7cb-e330-4091-894b-1f24460d3cb2,1643,,"[66.7, 64.8]",3754060,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Andre Sturridge,3529.0,Right Center Forward,102,Everton,29,"['3c27f798-5874-47bc-81da-73df2f74dea6', '4fe1b3c1-e7ed-4ba1-bebb-81a07edd5c1f', '9d5661f2-e9aa-493f-9e50-1173b485b87a']",22,,,,,,,,,,,,,,,,,Liverpool,24,00:02:22.957,Pressure,
,,,,,,,,,,,,,,,,,,0.335007,,,,,,,,,,,,db2e684a-1fe8-4625-bba9-7e36b2065e30,1649,,"[46.5, 74.4]",3754060,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nathaniel Edwin Clyne,4590.0,Right Wing Back,102,Everton,29,['a5c5f487-7e22-4684-91e3-72c600ca6020'],25,,,,,,,,,,,,,,,,,Liverpool,24,00:02:25.515,Pressure,
,,,,,,,,,,,,,,,,,,0.79888,,,,,,,,,,,,13da6d63-d4fb-41f2-a3aa-5c67f867e2e2,1652,,"[47.5, 63.1]",3754060,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,James Philip Milner,3473.0,Right Center Midfield,102,Everton,29,"['93da2bfa-89b4-43b8-94a9-68373972a41f', 'be7eefb1-b127-4663-b559-8ed9c9fb862a', 'dfc7ae03-7384-43cc-a50f-ebea87ad354a']",27,,,,,,,,,,,,,,,,,Liverpool,24,00:02:27.008,Pressure,
,,,,,,,,,,,,,,,,,,1.013314,,,,,,,,,,,,96425976-78e7-43c2-8be8-8695999d0eb7,1673,,"[32.3, 21.5]",3754060,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romelu Lukaku Menama,3289.0,Center Forward,104,Liverpool,24,['1d64012e-95b0-4005-a588-7b83aee14079'],56,,,,,,,,,,,,,,,,,Everton,29,00:03:56.186,Pressure,
,,,,,,,,,,,,,,,,,,0.365917,,,,,,,,,,,,66506d7a-47e5-48ad-850a-f452dcafdd27,1676,,"[94.7, 59.0]",3754060,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,104,Liverpool,24,['a4839283-4411-4ad5-8173-42499a7f98d6'],57,,,,,,,,,,,,,,,,,Liverpool,24,00:03:57.483,Pressure,
,,,,,,,,,,,,,,,,,,1.846549,,,,,,,,,,,,7ce9e71f-7b71-429e-a7ff-e733a2924e02,1680,,"[91.1, 75.9]",3754060,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Wing Back,105,Everton,29,"['05fa3faa-f5bf-4fac-ae60-529ad9e34112', 'beb29d43-b1a7-4c6d-9788-c71a99c739ce']",17,,,,,,,,,,,,,,,,,Liverpool,24,00:04:17.907,Pressure,
,,,,,,,,,,,,,,,,,,0.56666,,,,,,,,,,,,ac346cc3-ea56-4406-89cd-21a967381fa2,1683,,"[93.8, 75.9]",3754060,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Right Center Midfield,105,Everton,29,['05fa3faa-f5bf-4fac-ae60-529ad9e34112'],19,,,,,,,,,,,,,,,,,Liverpool,24,00:04:19.038,Pressure,
,,,,,,,,,,,,,,,,,,0.752772,,,,,,,,,,,,95478f47-94c4-4fa1-8532-04c343ff3100,1687,,"[72.1, 74.4]",3754060,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,106,Everton,29,"['178e7c93-b45c-4107-b64f-5c11e42ee8e6', '49e5e828-945b-443f-b668-8befa046fc80', 'a70c8305-d9ac-4a4d-a3e4-e477b2f25aba']",37,,,,,,,,,,,,,,,,,Liverpool,24,00:04:37.158,Pressure,
,,,,,,,,,,,True,,,,,,,1.957457,,,,,,,,,,,,17894f20-0677-43c7-a589-4e0ab0bb1db8,1696,,"[99.3, 46.9]",3754060,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,108,Liverpool,24,"['080abed3-6f98-4b9f-bd07-8417e9083c7c', '26568547-be39-4bfa-bbac-aa4deba3d515', '300d1476-7333-4688-9b4c-96bf047ad7be']",1,,,,,,,,,,,,,,,,,Everton,29,00:05:01.274,Pressure,
,,,,,,,,,,,,,,,,,,0.509544,,,,,,,,,,,,c1d53ce7-0dd4-401e-96a1-05d1b4414c30,1708,,"[40.2, 15.3]",3754060,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brendan Joel Zibusiso Galloway,30702.0,Left Back,108,Liverpool,24,['a1abba93-a2c6-4f11-8853-4121064613c8'],18,,,,,,,,,,,,,,,,,Everton,29,00:05:18.881,Pressure,
,,,,,,,,,,,,,,,,,,0.422307,,,,,,,,,,,,989d3feb-62ba-40e2-94e3-001c02fc30f1,1712,,"[44.2, 22.3]",3754060,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McCarthy,3607.0,Right Center Midfield,108,Liverpool,24,['6e1aea2d-c7e7-48b6-9aa9-16c3710a6391'],20,,,,,,,,,,,,,,,,,Everton,29,00:05:20.620,Pressure,
,,,,,,,,,,,True,,,,,,,0.476974,,,,,,,,,,,,c12c6aeb-4eb6-40d0-a769-8bde2b2f32c2,1717,,"[86.8, 58.3]",3754060,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,108,Liverpool,24,"['a7fb3397-2b08-4653-8248-04a31706ba9a', 'ad930a82-566b-481a-a158-6d4d0fa9737f']",23,,,,,,,,,,,,,,,,,Liverpool,24,00:05:23.476,Pressure,
,,,,,,,,,,,True,,,,,,,0.430219,,,,,,,,,,,,7ba3fc40-e21a-45b2-8f9c-7622ff41ef52,1719,,"[85.1, 50.9]",3754060,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Andre Sturridge,3529.0,Right Center Forward,108,Liverpool,24,"['9d28390b-793a-492a-82ca-ff9ef0a9a107', 'c8b562b2-bbc2-4ade-a9ea-d16e93d95201', 'e7799236-555c-4efd-811c-0068b78ec592']",25,,,,,,,,,,,,,,,,,Liverpool,24,00:05:25.086,Pressure,
,,,,,,,,,,,True,,,,,,,0.541199,,,,,,,,,,,,82ca6383-86f5-48a7-a6ac-38c157b662c3,1739,,"[110.4, 37.9]",3754060,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel William John Ings,3654.0,Left Center Forward,109,Everton,29,"['0362e8e4-477c-4b3c-8a00-44009e511ccf', '30d6ada6-24ce-4a78-a7ba-5039d40739f4']",38,,,,,,,,,,,,,,,,,Liverpool,24,00:05:38.746,Pressure,
,,,,,,,,,,,,,,,,,,1.572209,,,,,,,,,,,,e5c814e5-a603-4087-b0d4-d24ae2a78aef,1744,,"[66.9, 58.8]",3754060,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Center Back,109,Everton,29,"['4c59a208-08d3-479f-a1d7-d45ebb4a5f7e', '9bcf3f68-4ee3-4f7f-a8d1-4243f0a81a61']",43,,,,,,,,,,,,,,,,,Liverpool,24,00:05:43.238,Pressure,
,,,,,,,,,,,,,,,,,,0.838075,,,,,,,,,,,,bd1335be-165b-4ada-8ce6-582b8b433aea,1747,,"[69.7, 62.3]",3754060,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Wing Back,109,Everton,29,"['4c59a208-08d3-479f-a1d7-d45ebb4a5f7e', 'd13237d6-07f4-4320-a916-f67ad61224e9', 'fa432b35-7097-4f53-be52-b9e4f7a2e851']",44,,,,,,,,,,,,,,,,,Liverpool,24,00:05:44.720,Pressure,
,,,,,,,,,,,,,,,,,,0.199753,,,,,,,,,,,,99c8f9ce-8710-46f8-900c-3739c4e0e5c2,1757,,"[52.1, 73.5]",3754060,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guangtai Jiang,42946.0,Right Back,110,Liverpool,24,,6,,,,,,,,,,,,,,,,,Everton,29,00:06:06.330,Pressure,
