50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,3.044477,,,,,,,,,,,,1d2b0fbb-0c2f-4821-b8ed-fbaf8711e2f6,2827,,,"[49.7, 14.7]",3754305,72,,,,,-3.0588803,,Left Foot,,,"[30.4, 13.1]",,Ground Pass,,19.366207,,,,Ignacio Monreal Eraso,3498.0,,,,,,,2,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,155,Arsenal,1,"['32f6d9c4-427c-4747-a954-89dc827f01ef', '46e80314-fbed-4e84-bbdb-50ca25c0ebf0']",40,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:40.106,Pass,True
,,,,,,,,,,,,,,,,,,,,2.982191,,,,,,,,,,,,7de37eb7-4d5d-48f9-9e2e-0469eb974665,2830,,,"[28.4, 10.6]",3754305,72,,,,,0.04542328,,Left Foot,,,"[74.6, 12.7]",,High Pass,,46.247704,,Incomplete,,Joel Nathaniel Campbell Samuels,5581.0,,,,,,,2,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,155,Arsenal,1,"['8610ad16-f6b3-4d1e-a97f-28ed3a8139ac', 'd444cffd-9040-486b-beb5-c438ea506ee2']",43,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:43.230,Pass,
,,,,,,,,,,,,,,,,,,,,0.599297,,,,,,,,,,,,1b1efc5b-5493-4689-84e0-b2829b4bf4b7,2834,,,"[56.1, 12.7]",3754305,72,,,,True,-0.18534794,,,,,"[64.1, 11.2]",,Low Pass,,8.13941,,,,Olivier Giroud,3604.0,,,,,,Recovery,2,From Throw In,Mathieu Flamini,6631.0,Left Defensive Midfield,155,Arsenal,1,"['9d00e864-7e34-4799-b976-c82950674943', 'e7e927b6-a4de-4121-95bc-b24488dbe24d']",48,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:48.874,Pass,True
,,,,,,,,,,,,,,,,,,,,2.126426,,,,,,,,,,,,b73ee59e-dcc6-4689-82f3-3861d6814b6c,2837,,,"[64.1, 11.2]",3754305,72,,,,,1.1286765,,Left Foot,,,"[72.1, 28.1]",,High Pass,,18.69786,,Incomplete,,Theo Walcott,3668.0,,,,,,,2,From Throw In,Olivier Giroud,3604.0,Center Forward,155,Arsenal,1,"['82f50490-8e05-464d-a5e9-736efb2b0b27', 'fcc9b0a9-6a1a-409a-8dc5-92420919e0e4']",49,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:49.557,Pass,
,,,,,,,,,,,,,,,,,,,,1.253765,,,,,,,,,,,,b55b148d-5a24-4c58-876e-008acc5491e7,2845,,,"[41.3, 38.8]",3754305,72,,,,,1.0710471,,Left Foot,,,"[50.8, 56.2]",,Ground Pass,,19.82448,,,,Héctor Bellerín Moruno,3511.0,,,,,,Recovery,2,From Throw In,Per Mertesacker,3475.0,Right Center Back,155,Arsenal,1,['6b30e01e-cbeb-4e1a-a9e3-7bddaebda229'],56,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:56.434,Pass,
,,,,,,,,,,,,,,,,,,,,0.819096,,,,,,,,,,,,300cc47a-5798-4757-b2c8-866942a5e3c5,2848,,,"[87.8, 71.4]",3754305,73,,,,,-1.7170317,,Right Foot,,,"[85.9, 58.5]",,Ground Pass,,13.039172,,,,Aaron Ramsey,3517.0,,,,,,,2,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,155,Arsenal,1,['e0af1a50-11fa-409a-b95c-35bf45480b6d'],3,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:03.160,Pass,
,,,,,,,,,,,,,,,,,,,,1.101895,,,,,,,,,,,,3a93fc6c-81bd-478a-a9a8-9f0422ebf846,2857,,,"[34.2, 5.6]",3754305,73,,,,,0.17219082,,Left Foot,,,"[48.0, 8.0]",,Ground Pass,,14.007141,,,,Christian Benteke Liolo,3380.0,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Left Midfield,156,Liverpool,24,"['6903257f-3059-44d6-9d6e-9ef527f1988d', '8a2eb31f-4d1d-467b-9d3a-0537121598e0']",6,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:06.487,Pass,True
,,,,,,,,,,,,,,,,,,,,1.641351,,,,,,,,,,,,b0086849-485d-40a2-80d6-107bb3e422b3,2861,,,"[58.7, 15.2]",3754305,73,,,,,1.2120256,,Right Foot,,,"[67.1, 37.6]",,Ground Pass,,23.92321,,,,Emre Can,3493.0,,,,,,,2,Regular Play,Christian Benteke Liolo,3380.0,Right Center Forward,156,Liverpool,24,['6e75a8ba-b9a3-4545-ac16-b758582d05e0'],11,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:11.149,Pass,
,,,,,,,,,,,,,,,,,,,,0.965315,,,,,,,,,,,,65121a6d-20f5-4b51-b409-98ca86266843,2868,,,"[83.1, 27.1]",3754305,73,,,,,-0.7853982,,Right Foot,,,"[91.7, 18.5]",,Ground Pass,,12.162236,,,,Adam David Lallana,4090.0,,,,,,,2,Regular Play,Emre Can,3493.0,Left Defensive Midfield,156,Liverpool,24,['9f466a2a-e144-4d7e-af8d-266af284b774'],17,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:17.305,Pass,
,,,,,,,,,,,,,,,,,,,,0.891947,,,,,,,,,,,,4855f291-e1bb-45a4-ac7f-f3ac4ca010f5,2872,,,"[106.1, 23.9]",3754305,73,,,,,-1.332187,8673b740-53d7-4470-b213-1cc09f364e33,Right Foot,,,"[107.0, 20.2]",,Ground Pass,,3.8078866,,,,Christian Benteke Liolo,3380.0,True,,,,,,2,Regular Play,Adam David Lallana,4090.0,Left Midfield,156,Liverpool,24,['38315d41-cbec-4c99-81ad-13a30d87f6dd'],22,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:22.140,Pass,
,,,,,,,,,,,,,,,,,,,,1.395623,,,,,,,,,,,,0e76fcf9-6f18-444b-b03f-fa0c9fc0a206,2876,,,"[9.4, 52.5]",3754305,73,,True,,,0.57283133,,Keeper Arm,,,"[43.2, 74.3]",,Ground Pass,,40.220394,,,,Héctor Bellerín Moruno,3511.0,,,,,,,2,From Keeper,Petr Čech,3461.0,Goalkeeper,158,Arsenal,1,['b11237eb-2873-4eb5-b89c-e187a5386717'],36,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:36.416,Pass,
,,,,,,,,,,,,,,,,,,,,1.357665,,,,,,,,,,,,688c1532-47b6-48d0-ba23-278c336938cd,2878,,,"[50.1, 72.9]",3754305,73,,,,,-0.826471,,Right Foot,,,"[64.1, 57.7]",,Ground Pass,,20.664946,,,,Mesut Özil,3496.0,,,,,,,2,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,159,Arsenal,1,['520c5f3d-73a3-4034-83ba-b1e832a60b59'],39,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:39.526,Pass,
,,,,,,,,,,,,,,,,,,,,0.217271,,,,,,,,,,,,c3158579-cbc9-4094-85ce-9e7e5967fcf3,2882,,,"[67.4, 56.2]",3754305,73,,,,,1.4337301,,Left Foot,,,"[67.8, 59.1]",,Ground Pass,,2.9274561,,,,Theo Walcott,3668.0,,,,,,,2,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,160,Arsenal,1,"['11326e26-7239-4e5d-a325-28af9d9fcad3', 'a7ea40bf-5188-4dd4-b05a-111321512069']",42,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:42.276,Pass,True
,,,,,,,,,,,,,,,,,,,,4.197596,,,,,,,,,,,,6d79982b-2dd5-448d-a3a6-efa599dde6a1,2890,,,"[90.7, 13.6]",3754305,73,,,,,1.2382935,,Left Foot,True,,"[105.1, 55.3]",,Low Pass,,44.116325,,Incomplete,,,,,,True,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Right Defensive Midfield,160,Arsenal,1,"['85649f04-a962-49e5-966c-6269c8c3643e', 'f04d7a85-a62d-4f55-afda-4fa1eef8fd7d']",49,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:49.382,Pass,True
,,,,,,,,,,,,,,,,,,,,2.888539,,,,,,,,,,,,8dcccf31-08a4-49ea-a58b-9ff41da0a13c,2894,,,"[19.9, 6.7]",3754305,73,,,,,0.20632389,,Left Foot,,,"[75.8, 18.4]",,High Pass,,57.111294,,Incomplete,,Joel Nathaniel Campbell Samuels,5581.0,,,,,,,2,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,160,Arsenal,1,"['2daabb3f-824d-4a41-a8e0-e5d79d7c25a4', '73d43cd6-77f1-4802-9b7b-ad265440127a']",55,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:55.254,Pass,
,,,,,,,,,,,,,,,,,,,,1.028493,,,,,,,,,,,,44e567cf-13b5-48d3-859e-02481abbb607,2898,,,"[48.2, 53.5]",3754305,74,,,,,-0.9119903,,Right Foot,,,"[55.4, 44.2]",,Ground Pass,,11.761377,,,,Emre Can,3493.0,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,161,Liverpool,24,['cfc37c49-283d-4e0b-ac49-616a03dd3c5f'],3,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:03.842,Pass,
,,,,,,,,,,,,,,,,,,,,2.40921,,,,,,,,,,,,63fe91c8-7d77-4002-b86c-a7110bbd5d3b,2901,,,"[54.1, 44.0]",3754305,74,,,,,1.5330784,,Left Foot,,,"[54.9, 65.2]",,Ground Pass,,21.21509,,,,Kolo Habib Touré,38412.0,,,,,,,2,Regular Play,Emre Can,3493.0,Left Defensive Midfield,161,Liverpool,24,['900d62a4-cdf9-4a85-8d65-a6c3ca2c5364'],5,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:05.647,Pass,
,,,,,,,,,,,,,,,,,,,,1.441307,,,,,,,,,,,,bf3e6b8f-dc77-42cb-a494-f46a58dcfbe9,2903,,,"[54.5, 68.0]",3754305,74,,,,,0.35806346,,Right Foot,,,"[70.0, 73.8]",,Ground Pass,,16.549622,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,161,Liverpool,24,['8c5d0f11-f5c4-40c0-8ca1-7232500659a0'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:08.057,Pass,
,,,,,,,,,,,,,,,,,,,,0.986987,,,,,,,,,,,,59aaf41f-751d-4171-9cbd-05672cdf3b55,2906,,,"[87.6, 47.7]",3754305,74,,,,,-1.3489016,,Right Foot,,,"[91.3, 31.3]",,Ground Pass,,16.812199,,,,Adam David Lallana,4090.0,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,161,Liverpool,24,['3b240916-2729-4748-be2e-2e877df60c8c'],13,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:13.059,Pass,
,,,,,,,,,,,,,,,,,,,,1.396955,,,,,,,,,,,,7ed9ec51-2d15-4bbd-a3e0-c8ae4864d377,2909,,,"[90.7, 35.0]",3754305,74,,,,,-1.1147243,0ca94344-4938-43b6-b85c-8882ad784afd,Right Foot,,,"[98.5, 19.1]",,Ground Pass,,17.710167,,,,Alberto Moreno Pérez,3515.0,True,,,,,,2,Regular Play,Adam David Lallana,4090.0,Left Midfield,161,Liverpool,24,['742a8abb-e197-46d3-b6d8-be3fb90759f5'],14,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:14.503,Pass,
,,,,,,,,,,,,,,,,,,,,2.729601,,,,,,,,,,,,cb720086-6630-429f-be74-b3d8894d50b9,2916,,,"[7.0, 44.1]",3754305,75,,True,,,-0.20458968,,Left Foot,,,"[76.4, 29.7]",,High Pass,,70.878204,,Incomplete,,Alex Oxlade-Chamberlain,3525.0,,,,,,Goal Kick,2,From Goal Kick,Petr Čech,3461.0,Goalkeeper,162,Arsenal,1,"['0b0b236f-1189-4aff-9aae-75d996ac1678', 'a5ce2050-92ce-43e3-a148-ceb3fcfee987']",13,,,,,,,,,,,,,,,,,,Arsenal,1,00:30:13.178,Pass,
,,,,,,,,,,,,,,,,,,,,0.192284,,,,,,,,,,,,f510778d-fe01-4335-b0fb-53cbad8b51cd,2922,,,"[72.5, 62.6]",3754305,75,,,,,-0.33109608,,Right Foot,,,"[78.9, 60.4]",,Low Pass,,6.7675695,,Incomplete,,,,,,,,,,2,From Goal Kick,Héctor Bellerín Moruno,3511.0,Right Back,162,Arsenal,1,['90a82073-d4f0-4471-aabf-4840d514f140'],20,,,,,,,,,,,,,,,,,,Arsenal,1,00:30:20.037,Pass,
,,,,,,,,,,,,,,,,,,,,0.596166,,,,,,,,,,,,24239103-c6db-4521-9dd1-1e9d3ce39acb,2926,,,"[76.9, 74.5]",3754305,75,,,,,-1.8882551,,Right Foot,,,"[74.6, 67.5]",,Ground Pass,,7.368175,,,,Aaron Ramsey,3517.0,,,,,,,2,From Goal Kick,Héctor Bellerín Moruno,3511.0,Right Back,162,Arsenal,1,['8a842833-462c-4204-8397-93d88f63c4be'],23,,,,,,,,,,,,,,,,,,Arsenal,1,00:30:23.843,Pass,
,,,,,,,,,,,,,,,,,,,,0.12628,,,,,,,,,,,,725e5714-a892-49af-81ef-0f47e5e1007c,2930,,,"[71.9, 68.6]",3754305,75,,,,,1.1401038,,Right Foot,,,"[73.6, 72.3]",,Ground Pass,,4.0718546,,Incomplete,,Héctor Bellerín Moruno,3511.0,,,,,,,2,From Goal Kick,Aaron Ramsey,3517.0,Right Defensive Midfield,162,Arsenal,1,"['51fcd70e-7f55-4a35-8fce-a66e6a161ac1', 'bc0cf400-5d36-4a17-a5a9-2f2414824cd2', 'c905f9a1-a510-4b9e-827e-b8fa949b6669']",25,,,,,,,,,,,,,,,,,,Arsenal,1,00:30:25.728,Pass,True
,,,,,,,,,,,,,,,,,,,,2.784705,,,,,,,,,,,,f55cf377-a2d2-47e6-b357-074d6e9d3d42,2935,,,"[44.3, 10.9]",3754305,75,,,,,-0.33517256,,Right Foot,,,"[62.1, 4.7]",,Ground Pass,,18.848873,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Right Defensive Midfield,163,Liverpool,24,['dd6599d1-10d8-4dec-8628-c97c43ed4950'],27,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:27.021,Pass,
,,,,,,,,,,,,,,,,,,,,1.159228,,,,,,,,,,,,744254c7-e436-467d-99c8-614fc2ea2627,2939,,,"[83.1, 11.1]",3754305,75,,,,,1.5328399,,Right Foot,,,"[83.7, 26.9]",,Ground Pass,,15.811388,,,,Christian Benteke Liolo,3380.0,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Left Center Forward,163,Liverpool,24,"['1d7193fc-50e0-43b9-9f4b-5a025ef53b56', '46fc21ab-9ebc-4a5c-8cc0-e54e4dcce1f3']",32,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:32.347,Pass,True
,,,,,,,,,,,,,,,,,,,,0.709863,,,,,,,,,,,,5beec581-5ba9-446c-8a4a-69824c409178,2941,,,"[83.7, 26.9]",3754305,75,,,,,-3.039386,,Right Foot,,,"[75.9, 26.1]",,Ground Pass,,7.8409185,,,,Jordan Brian Henderson,3532.0,,,,,,,2,Regular Play,Christian Benteke Liolo,3380.0,Right Center Forward,163,Liverpool,24,['73406d2f-d890-4309-ba9e-9aaaa4dc15b3'],33,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:33.506,Pass,
,,,,,,,,,,,,,,,,,,,,0.779372,,,,,,,,,,,,8ac67542-8ee6-4e3e-87ee-e1ca8a1da51d,2943,,,"[78.4, 26.1]",3754305,75,,,,,0.81960535,,Left Foot,,,"[91.1, 39.7]",,Ground Pass,,18.607794,,,,Emre Can,3493.0,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Right Defensive Midfield,163,Liverpool,24,['fdab8e36-7b48-4f80-a0e6-1a033d64181d'],34,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:34.216,Pass,
,,,,,,,,,,,,,,,,,,,,2.02465,,,,,,,,,,,,02361d79-27f7-49db-8705-7f52b1d2bf83,2946,,,"[91.1, 39.7]",3754305,75,,,,,-0.6867434,,Left Foot,,,"[107.2, 26.5]",,Ground Pass,,20.819462,,,,Adam David Lallana,4090.0,,,,,,,2,Regular Play,Emre Can,3493.0,Left Defensive Midfield,163,Liverpool,24,['a581328a-0e0b-4349-b2be-98bf7786bb9a'],36,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:36.007,Pass,
,,,,,,,,,,,,,,,,,,,,1.677326,,,,,,,,,,,,a86998fe-a099-4030-aa50-782adf4cc5e3,2953,,,"[120.0, 0.1]",3754305,76,,,,,2.570751,,Right Foot,,,"[99.6, 13.2]",,Ground Pass,,24.243969,,,,Alberto Moreno Pérez,3515.0,,,,,,Corner,2,From Corner,Adam David Lallana,4090.0,Left Midfield,164,Liverpool,24,['cad35a15-a06d-4d6f-b1a6-ffba754bcbc4'],3,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:03.776,Pass,
,,,,,,,,,,,,,,,,,,,,0.20019,,,,,,,,,,,,d220e988-4755-4002-adf5-c01c47c8b7d6,2956,,,"[97.1, 15.2]",3754305,76,,,,,0.75837773,,Left Foot,,,"[102.8, 20.6]",,High Pass,,7.8517513,,Incomplete,,,,,,,,,,2,From Corner,Alberto Moreno Pérez,3515.0,Left Back,164,Liverpool,24,['2c367b5c-99a5-40f3-b784-4c8b23bcedac'],6,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:06.662,Pass,
,,,,,,,,,,,,,,,,,,,,1.880286,,,,,,,,,,,,04c71e74-eba0-4ac6-b087-671dadc8fb34,2960,,,"[84.3, 34.8]",3754305,76,,,,,1.3162193,,Right Foot,,,"[91.3, 61.7]",,Ground Pass,,27.795862,,,,Jordon Ibe,3635.0,,,,,,,2,From Corner,Jordan Brian Henderson,3532.0,Right Defensive Midfield,164,Liverpool,24,['eaaaa8a9-cd4f-47f0-8221-9579c0e87024'],10,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:10.615,Pass,
,,,,,,,,,,,,,,,,,,,,3.439513,,,,,,,,,,,,a90b461e-ddda-4bf4-9cd4-b2667202ca52,2967,,,"[78.8, 56.7]",3754305,76,,,,,0.051551335,,Right Foot,,,"[119.5, 58.8]",,Ground Pass,,40.754143,,Out,,,,,,,,,Recovery,2,From Corner,Nathaniel Edwin Clyne,4590.0,Right Back,164,Liverpool,24,,14,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:14.513,Pass,
,,,,,,,,,,,,,,,,,,,,3.615219,,,,,,,,,,,,fb5a445b-928f-44a0-8027-99c425788989,2968,,,"[7.0, 36.1]",3754305,76,,True,,,-0.0866397,,Right Foot,,,"[94.5, 28.5]",,High Pass,,87.82944,,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,Petr Čech,3461.0,Goalkeeper,165,Arsenal,1,['26edf7f4-18e2-4f86-b5b6-daa858a1e52e'],52,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:52.031,Pass,
,,,,,,,,,,,,,,,,,,,,1.678338,,,,,,,,,,,,bd2cae3a-41c7-4b8c-a826-3342a2bea524,2970,,,"[17.3, 54.5]",3754305,76,,,,,-0.9704704,,Left Foot,,,"[26.2, 41.5]",,Ground Pass,,15.754682,,,,Mamadou Sakho,3483.0,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,166,Liverpool,24,['0d76bbb6-fb94-4807-a46e-fc8e0580a9db'],58,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:58.606,Pass,
,,,,,,,,,,,,,,,,,,,,1.866833,,,,,,,,,,,,8cba1139-d7fd-444e-8398-9aa5e0585ab4,2973,,,"[29.3, 37.0]",3754305,77,,,,,-1.1919383,,Right Foot,,,"[41.8, 5.6]",,Ground Pass,,33.796597,,,,Alberto Moreno Pérez,3515.0,,,,,,,2,Regular Play,Mamadou Sakho,3483.0,Left Center Back,166,Liverpool,24,['fa37f8aa-872a-43a2-83c5-4aeb6f3ccf11'],1,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:01.581,Pass,
,,,,,,,,,,,,,,,,,,,,2.164781,,,,,,,,,,,,2fb99e8d-c37e-4634-aece-c1cc1ce13cc9,2976,,,"[41.6, 6.2]",3754305,77,,,,,0.12033087,,Left Foot,,,"[72.2, 9.9]",,Ground Pass,,30.822882,,,,Adam David Lallana,4090.0,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,166,Liverpool,24,['4e0c3116-6a12-49fa-8b1f-f1781a93834e'],4,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:04.115,Pass,
,,,,,,,,,,,,,,,,,,,,1.459222,,,,,,,,,,,,dae89504-fd37-48cb-a5f8-dd885499bf5b,2980,,,"[69.8, 18.5]",3754305,77,,,,,1.6563016,,Right Foot,,,"[68.9, 29.0]",,Ground Pass,,10.538501,,,,Emre Can,3493.0,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Left Midfield,166,Liverpool,24,['61ed3e77-8204-45fd-a374-fdf4e0bc3720'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:08.232,Pass,
,,,,,,,,,,,,,,,,,,,,0.692306,,,,,,,,,,,,bfd2d1c5-f2ee-4f7c-bde3-72c779aa514b,2988,,,"[40.5, 49.3]",3754305,77,,,,,-2.084716,,Right Foot,,,"[37.0, 43.1]",,Ground Pass,,7.119691,,,,Mathieu Flamini,6631.0,,,,,,,2,Regular Play,Aaron Ramsey,3517.0,Right Defensive Midfield,166,Liverpool,24,['effa98cb-090c-46ad-91ae-ba3de867b818'],12,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:12.717,Pass,
,,,,,,,,,,,,,,,,,,,,1.880649,,,,,,,,,,,,51355b52-a8bf-4a03-9d8a-b6d8f1b1e185,2994,,,"[26.4, 40.9]",3754305,77,,,,,-1.0794373,,Right Foot,,,"[36.3, 22.4]",,Ground Pass,,20.982374,,,,Mamadou Sakho,3483.0,,,,,,Recovery,2,Regular Play,Simon Mignolet,3539.0,Goalkeeper,166,Liverpool,24,['6125772e-2da6-4154-bb3d-e64962128efb'],18,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:18.818,Pass,
,,,,,,,,,,,,,,,,,,,,0.914999,,,,,,,,,,,,ba42f2e4-8744-49c3-ad59-d3cc8552a487,2997,,,"[42.4, 20.6]",3754305,77,,,,,0.020939348,,Left Foot,,,"[61.5, 21.0]",,Ground Pass,,19.104189,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,2,Regular Play,Mamadou Sakho,3483.0,Left Center Back,166,Liverpool,24,['ed468e37-5d62-427e-b736-b28774681843'],23,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:23.867,Pass,
,,,,,,,,,,,,,,,,,,,,1.44959,,,,,,,,,,,,494839c2-3bf0-4b9f-b020-09f213aaba4b,3004,,,"[56.0, 7.4]",3754305,77,,,,,0.44886124,,Left Foot,,,"[77.8, 17.9]",,Ground Pass,,24.196901,,Incomplete,,,,,,,,,Recovery,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,166,Liverpool,24,"['5675e6ac-a4c3-4e25-a861-552f4d7e347f', 'e8ada960-5e27-4156-b0e2-58d2858616e4']",27,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:27.929,Pass,True
,,,,,,,,,,,,,,,,,,,,0.605315,,,,,,,,,,,,01313488-a222-4047-aadc-d6a52a832f67,3007,,,"[42.1, 62.2]",3754305,77,,,,,1.4720198,,Right Foot,,,"[43.2, 73.3]",,Ground Pass,,11.154371,,,,Héctor Bellerín Moruno,3511.0,,,,,,,2,Regular Play,Per Mertesacker,3475.0,Right Center Back,167,Arsenal,1,['0c3af87e-ce80-4d53-94c0-733d03694736'],29,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:29.907,Pass,
,,,,,,,,,,,,,,,,,,,,0.612797,,,,,,,,,,,,a380a6ba-4c11-42ee-b5f8-5d2d6276623f,3011,,,"[43.2, 71.7]",3754305,77,,,,,-2.2531128,,Right Foot,,,"[38.0, 65.3]",,Ground Pass,,8.246211,,,,Per Mertesacker,3475.0,,,,,,,2,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,167,Arsenal,1,"['bc24a2f8-ccef-4021-9767-8a8dcd18fa46', 'e0c991d5-f697-4447-a6a5-8fe1c25375b3']",30,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:30.713,Pass,True
,,,,,,,,,,,,,,,,,,,,1.713975,,,,,,,,,,,,56b8c6f3-6867-4817-9f7d-65c2e5ddb0a9,3014,,,"[34.7, 65.3]",3754305,77,,,,,0.268703,,Right Foot,,,"[62.3, 72.9]",,High Pass,,28.62726,,Incomplete,,Alex Oxlade-Chamberlain,3525.0,,,,,,,2,Regular Play,Per Mertesacker,3475.0,Right Center Back,167,Arsenal,1,"['233a286a-6c38-4f07-ac8f-b648189e9357', '3423e8ee-cdaf-4f1e-ab1a-4a48dc0397c4']",32,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:32.340,Pass,
,,,,,,,,,,,,,,,,,,,,1.699468,,,,,,,,,,,,3423e8ee-cdaf-4f1e-ab1a-4a48dc0397c4,3016,,,"[57.8, 7.2]",3754305,77,,,,,1.1336577,,Head,,,"[62.8, 17.9]",,Low Pass,,11.810589,,,,Emre Can,3493.0,,,,,,Recovery,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,168,Liverpool,24,"['56b8c6f3-6867-4817-9f7d-65c2e5ddb0a9', 'e9acb99e-642d-4619-980c-2e0e97d39841']",34,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:34.054,Pass,
,,,,,,,,,,,,,,,,,,,,2.129179,,,,,,,,,,,,0aed8715-0bf3-4ac5-bf7c-578a78799fb1,3018,,,"[62.8, 17.9]",3754305,77,,,,,0.1915865,,Right Foot,,,"[86.0, 22.4]",,High Pass,,23.632393,,Incomplete,,Adam David Lallana,4090.0,,,,,,,2,Regular Play,Emre Can,3493.0,Left Defensive Midfield,168,Liverpool,24,"['4ac6e9b1-93a4-47c2-ba1d-f02fd30a4f6e', '4e4fde7b-0eee-49ff-b1e2-24e5f84ad347']",35,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:35.753,Pass,
