50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.259941,,,,,,,,,,,d11f4edf-9035-49fa-b58d-75fa83d72ddb,3162,,"[87.4, 7.0]",3754208,74,,,,0.38777018,,Left Foot,,,,"[101.6, 12.8]",,Ground Pass,,15.33884,,,,Kevin De Bruyne,3089.0,,,,,,2,From Throw In,Aleksandar Kolarov,5596.0,Left Back,154,Manchester City,36,['b3bc8bf1-8606-4097-a0d2-9be530fc4021'],10,,,,,,,,,,,,,,,,,,Manchester City,36,00:29:10.811,Pass,
,,,,,,,,,,,,,,,,,,0.9664,,,,,,,,,,,16eff751-2a33-4f59-bab7-f96d0c4c4961,3165,,"[112.1, 16.7]",3754208,74,,,,1.4470085,,Left Foot,True,,,"[114.8, 38.4]",,Ground Pass,,21.867327,,Incomplete,,Kelechi Promise Iheanacho,3708.0,,,,,,2,From Throw In,Kevin De Bruyne,3089.0,Center Attacking Midfield,154,Manchester City,36,"['9b5d604f-4515-48ab-a938-82b44867267d', 'b916f948-f812-4237-aa64-9c6d07131141']",13,,,,,,,,,,,,,,,,,,Manchester City,36,00:29:13.654,Pass,
,,,,,,,,,,,,,,,,,,1.597285,,,,,,,,,,,3f771285-e0bf-429c-a57b-9153d50b8f6a,3169,,"[120.0, 0.1]",3754208,74,,,,1.7681919,,Right Foot,,,,"[111.8, 41.1]",,High Pass,True,41.81196,,Incomplete,,Fernando Francisco Reges,16003.0,,True,Inswinging,,Corner,2,From Corner,Kevin De Bruyne,3089.0,Center Attacking Midfield,155,Manchester City,36,"['228bff45-2479-4710-95cb-4b70979d2b16', 'eb1defa6-8a6d-4b3c-9446-2e3d34473de2']",48,,,,,,,,,,,,,,,,,,Manchester City,36,00:29:48.021,Pass,
,,,,,,,,,,,,,,,,,,0.900855,,,,,,,,,,,38afbe42-f68e-4d82-9071-3bc4cc325c0a,3181,,"[24.3, 4.2]",3754208,74,,,,0.66042477,,Right Foot,,,,"[35.5, 12.9]",,Ground Pass,,14.182031,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,156,Liverpool,24,['5aa0ff56-2c4d-4e5a-ae69-d379952e66ce'],58,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:58.000,Pass,
,,,,,,,,,,,,,,,,,,1.042177,,,,,,,,,,,67c32988-9409-46aa-8e90-08b1b5c07ce1,3184,,"[35.5, 12.9]",3754208,74,,,,2.8284998,,Right Foot,,,,"[21.6, 17.4]",,Ground Pass,,14.6102705,,,,Lucas Pezzini Leiva,7780.0,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,156,Liverpool,24,['5a589d14-854a-45db-afb2-b617e86addf7'],59,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:59.178,Pass,
,,,,,,,,,,,,,,,,,,0.513509,,,,,,,,,,,8e7c58dd-224e-4a5e-81b5-a8bb9928703e,3186,,"[21.6, 17.4]",3754208,75,,,,-0.4969686,,Right Foot,,,,"[33.4, 11.0]",,Ground Pass,,13.42386,,Incomplete,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,156,Liverpool,24,['40d8b262-1357-4a99-8bbf-9341d0e4fe5c'],0,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:00.220,Pass,
,,,,,,,,,,,,,,,,,,2.716384,,,,,,,,,,,0a6b35b7-ee0a-4fbc-941f-256a88e4ada8,3190,,"[8.7, 37.8]",3754208,75,,,,-0.81569195,,Right Foot,,,,"[40.7, 3.8]",,Ground Pass,,46.69047,,,,Alberto Moreno Pérez,3515.0,,,,,,2,Regular Play,Simon Mignolet,3539.0,Goalkeeper,156,Liverpool,24,['cea587e1-8efb-49a0-9484-80fd1d714ad9'],18,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:18.735,Pass,
,,,,,,,,,,,,,,,,,,2.64177,,,,,,,,,,,ec677a7f-2ffd-404c-9b72-234b7885a12a,3193,,"[50.6, 1.5]",3754208,75,,,,0.3777352,,Left Foot,,,,"[94.2, 18.8]",,High Pass,,46.906822,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,156,Liverpool,24,['087717da-f698-4672-ac36-aa7fe66b41b6'],26,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:26.031,Pass,
,,,,,,,,,,,,,,,,,,0.871049,,,,,,,,,,,165ff005-f251-4d9a-93ae-8b6adf5ff07e,3199,,"[91.7, 0.1]",3754208,76,True,,,1.2082521,,,,,,"[93.9, 5.9]",,Low Pass,,6.203225,,,,Jordon Ibe,3635.0,,,,,Throw-in,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,157,Liverpool,24,['2f88b78b-3b2a-43b8-b317-9f2caf6d4634'],28,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:28.985,Pass,
,,,,,,,,,,,,,,,,,,1.143342,,,,,,,,,,,0888b516-f476-4557-82bd-c4d8e6180808,3205,,"[115.4, 18.3]",3754208,76,,,,2.043848,,Left Foot,True,True,,"[108.9, 31.0]",,Ground Pass,,14.266745,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,2,From Throw In,Jordon Ibe,3635.0,Left Wing,157,Liverpool,24,"['8daf90ab-04c5-4efc-a084-80a5b087fc40', 'd56f3660-dc01-4138-a4a8-5a2c41005ac3']",35,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:35.654,Pass,
,,,,,,,,,,,,,,,,,,1.355988,,,,,,,,,,,8be0a706-fc5f-40c5-a745-d25914b23289,3208,,"[31.4, 79.0]",3754208,76,,,,-2.4210386,,Left Foot,,,,"[23.2, 71.8]",,Low Pass,,10.912378,,,,Bacary Sagna,7110.0,,,,,Recovery,2,Regular Play,Kelechi Promise Iheanacho,3708.0,Left Center Forward,158,Manchester City,36,['68a15c5e-db0e-4420-8bde-41a370979f75'],40,,,,,,,,,,,,,,,,,,Manchester City,36,00:31:40.338,Pass,
,,,,,,,,,,,,,,,,,,2.576099,,,,,,,,,,,58b110c9-ff51-42f5-8c95-c71af1db6048,3215,,"[28.6, 71.8]",3754208,76,,,,-1.0474474,,Right Foot,,,,"[52.2, 30.9]",,High Pass,,47.22044,,,,Fabian Delph,4597.0,,True,,,,2,Regular Play,Bacary Sagna,7110.0,Right Back,158,Manchester City,36,['994b66b5-274b-4c93-ae31-be32067a1b71'],44,,,,,,,,,,,,,,,,,,Manchester City,36,00:31:44.697,Pass,
,,,,,,,,,,,,,,,,,,2.169493,,,,,,,,,,,30b30139-90a5-4056-933d-29d63b29a425,3217,,"[52.2, 30.9]",3754208,76,,,,-0.79948175,,Head,,,,"[62.7, 20.1]",,High Pass,,15.062868,,,,Kevin De Bruyne,3089.0,,,,,,2,Regular Play,Fabian Delph,4597.0,Left Center Midfield,158,Manchester City,36,['d4d1ddf6-7313-4f09-919a-e8b78c00dd65'],47,,,,,,,,,,,,,,,,,,Manchester City,36,00:31:47.273,Pass,
,,,,,,,,,,,,,,,,,,2.476987,,,,,,,,,,,a0ad1730-e077-49cc-8075-f5ebe9e08517,3220,,"[83.5, 14.6]",3754208,76,,,,1.2254812,ec894e5b-1219-46f2-8728-23911047245d,Left Foot,,,,"[99.4, 58.8]",,Low Pass,,46.972866,,,,Kelechi Promise Iheanacho,3708.0,True,True,,,,2,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,158,Manchester City,36,['6123c451-b300-440f-9c2e-2327b48ba78c'],51,,,,,,,,,,,,,,,,,,Manchester City,36,00:31:51.080,Pass,
,,,,,,,,,,,,,,,,,,3.724078,,,,,,,,,,,9c6f50fb-d206-4e48-a953-70dc02344c61,3225,,"[6.0, 36.0]",3754208,77,,,,-0.23649178,,Right Foot,,,,"[69.9, 20.6]",,High Pass,,65.72952,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,Goal Kick,2,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,159,Liverpool,24,"['7f0bab16-9f47-4871-a8ea-7d53b3cf33a6', 'e38e7831-6023-4a01-8d26-b3017aaa16d3']",31,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:31.107,Pass,
,,,,,,,,,,,,,,,,,,1.994242,,,,,,,,,,,7dcfde5a-7c27-42c9-a557-525a77bc9ea6,3230,,"[63.5, 26.3]",3754208,77,,,,1.7584361,,Right Foot,,,,"[59.0, 50.0]",,Ground Pass,,24.123432,,,,Nathaniel Edwin Clyne,4590.0,,,,,,2,From Goal Kick,Christian Benteke Liolo,3380.0,Center Forward,159,Liverpool,24,['d8a1bdec-6873-4adb-90fa-4fca6145caad'],37,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:37.694,Pass,
,,,,,,,,,,,,,,,,,,0.431539,,,,,,,,,,,b3720522-aa60-460e-b1dc-023feb6238a2,3233,,"[70.6, 56.2]",3754208,77,,,,0.7515128,,Right Foot,,,,"[76.7, 61.9]",,Ground Pass,,8.348653,,Incomplete,,Adam David Lallana,4090.0,,,,,,2,From Goal Kick,Nathaniel Edwin Clyne,4590.0,Right Back,159,Liverpool,24,"['7d88d1c4-d821-4b34-9dec-abf0131cc394', '8b2a2836-a322-4ea1-b477-1713de837029']",42,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:42.115,Pass,
,,,,,,,,,,,,,,,,,,1.663384,,,,,,,,,,,5aed4d8d-765a-4353-85ca-b9f6595e5d0f,3238,,"[39.5, 8.5]",3754208,77,,,,-0.04850561,,Left Foot,,,,"[70.4, 7.0]",,Low Pass,,30.936386,,,,Raheem Sterling,3233.0,,,,,,2,From Goal Kick,Aleksandar Kolarov,5596.0,Left Back,159,Liverpool,24,"['6a001ed3-aea9-4231-addb-f0e09ddb24ed', 'c96ca6c7-32d3-4b40-b07c-73f3678750b5']",44,,,,,,,,,,,,,,,,,,Manchester City,36,00:32:44.931,Pass,True
,,,,,,,,,,,,,,,,,,1.190025,,,,,,,,,,,1777a15f-4646-44d8-b2e7-ffa319bd2ccf,3242,,"[113.9, 16.0]",3754208,77,,,,1.4568849,,Left Foot,True,,,"[116.6, 39.6]",,High Pass,,23.753946,,Incomplete,,Kelechi Promise Iheanacho,3708.0,,,,,,2,From Goal Kick,Raheem Sterling,3233.0,Right Center Forward,159,Liverpool,24,"['63c65eaa-5676-47af-9734-44322b9716a0', '9ac62aa3-c8b3-49f3-b1d7-c28f354b8fec']",53,,,,,,,,,,,,,,,,,,Manchester City,36,00:32:53.266,Pass,
,,,,,,,,,,,,,,,,,,2.353667,,,,,,,,,,,18721e48-389e-420d-8398-b6ee9f51197d,3246,,"[12.4, 49.2]",3754208,77,,,,0.92622226,,Keeper Arm,,,,"[23.6, 64.1]",,Ground Pass,,18.64001,,,,James Philip Milner,3473.0,,,,,,2,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,159,Liverpool,24,['8358360b-3fd2-4519-89cf-e42799666727'],56,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:56.607,Pass,
,,,,,,,,,,,,,,,,,,2.180878,,,,,,,,,,,cd30b366-1f0a-4f65-b8ca-8482f13813fe,3249,,"[32.7, 65.7]",3754208,78,,,,-1.4302891,,Right Foot,,,,"[38.4, 25.4]",,High Pass,,40.701107,,,,Emre Can,3493.0,,True,,,,2,From Goal Kick,James Philip Milner,3473.0,Right Center Midfield,159,Liverpool,24,['b3bbf1da-f1e8-4c4a-b531-f3e0a0377dde'],1,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:01.619,Pass,
,,,,,,,,,,,,,,,,,,2.995301,,,,,,,,,,,30c340d2-4c80-482e-a6e3-d14c9ccf899c,3253,,"[47.7, 25.1]",3754208,78,,,,-0.47040427,,Right Foot,,,,"[94.9, 1.1]",,High Pass,,52.951298,,Out,,Jordon Ibe,3635.0,,,,,,2,From Goal Kick,Emre Can,3493.0,Left Center Midfield,159,Liverpool,24,"['7b95ac3d-5454-454b-a9c5-eee4fdbeda13', 'f0219b32-2339-4a3b-8326-05e40ff468ca']",5,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:05.387,Pass,True
,,,,,,,,,,,,,,,,,,8.067457,,,,,,,,,,,d048be86-6074-4f31-aa88-b96e21625a38,3255,,"[28.0, 80.0]",3754208,78,True,,,-1.3621145,,,,,,"[33.4, 54.5]",,Low Pass,,26.065495,,Incomplete,,,,,,,,Throw-in,2,From Throw In,Bacary Sagna,7110.0,Right Back,160,Manchester City,36,['144a425e-aa53-417a-9dbf-5de422383332'],12,,,,,,,,,,,,,,,,,,Manchester City,36,00:33:12.379,Pass,
,,,,,,,,,,,,,,,,,,0.822239,,,,,,,,,,,144a425e-aa53-417a-9dbf-5de422383332,3257,,"[86.7, 25.6]",3754208,78,,,,-1.3125441,,Right Foot,,,,"[88.1, 20.3]",,Low Pass,,5.481788,,,,James Philip Milner,3473.0,,,,,Recovery,2,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,160,Manchester City,36,"['775ea60d-fce5-4ac8-92be-713177ab1806', 'c3539dde-549e-4909-924f-5d05fd6ea43a', 'd048be86-6074-4f31-aa88-b96e21625a38']",20,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:20.447,Pass,True
,,,,,,,,,,,,,,,,,,1.171794,,,,,,,,,,,f7b4263e-bc25-471f-9b85-7e48b548bf00,3262,,"[18.9, 57.9]",3754208,78,,,,-2.1954317,,Right Foot,,,,"[9.6, 45.0]",,Ground Pass,,15.90283,,,,Joe Hart,3291.0,,,,,Recovery,2,From Throw In,Martín Gastón Demichelis,19288.0,Right Center Back,160,Manchester City,36,['dbdb0302-bddc-4c76-8a06-2e4a6d4da23e'],22,,,,,,,,,,,,,,,,,,Manchester City,36,00:33:22.871,Pass,
,,,,,,,,,,,,,,,,,,4.024522,,,,,,,,,,,14345474-b93e-4b1b-8de1-1d77dcc891fc,3265,,"[9.6, 45.0]",3754208,78,,,,-0.3838176,,Right Foot,,,,"[51.2, 28.2]",,High Pass,,44.86424,,Incomplete,,Raheem Sterling,3233.0,,,,,,2,From Throw In,Joe Hart,3291.0,Goalkeeper,160,Manchester City,36,"['96e41931-22b9-42d9-b237-71ca292e2299', 'ac4e656d-4416-4057-abd0-4e6d4fdb5271']",24,,,,,,,,,,,,,,,,,,Manchester City,36,00:33:24.203,Pass,
,,,,,,,,,,,,,,,,,,0.817281,,,,,,,,,,,ac4e656d-4416-4057-abd0-4e6d4fdb5271,3267,,"[68.9, 51.9]",3754208,78,,,,1.2852416,,Right Foot,,,,"[72.1, 62.8]",,Ground Pass,,11.360018,,,,Adam David Lallana,4090.0,,,,,Recovery,2,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,161,Liverpool,24,"['14345474-b93e-4b1b-8de1-1d77dcc891fc', '5b2deb77-5285-4bd0-8006-8d62d7f1b289']",28,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:28.227,Pass,
,,,,,,,,,,,,,,,,,,1.187537,,,,,,,,,,,c8e75bf7-2b41-4f0e-a88c-1ba28244e3a6,3270,,"[68.9, 66.3]",3754208,78,,,,-2.7792916,,Left Foot,,,,"[56.5, 61.6]",,Ground Pass,,13.260844,,,,Nathaniel Edwin Clyne,4590.0,,,,,,2,Regular Play,Adam David Lallana,4090.0,Right Wing,161,Liverpool,24,['2db4bff8-49c1-43f5-a1ca-cb0cba654e32'],29,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:29.607,Pass,
,,,,,,,,,,,,,,,,,,1.120736,,,,,,,,,,,44305215-cd99-41c5-bd2a-85ab595c02e4,3273,,"[56.5, 61.6]",3754208,78,,,,1.1039538,,Right Foot,,,,"[62.8, 74.1]",,Ground Pass,,13.997857,,,,Adam David Lallana,4090.0,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,161,Liverpool,24,['8effc277-2171-40dc-9b55-6dd1c3a8d7ed'],31,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:31.144,Pass,
,,,,,,,,,,,,,,,,,,1.618323,,,,,,,,,,,4c2d1b81-38d7-469e-8abf-22ccb98d9364,3276,,"[73.5, 76.0]",3754208,78,,,,-0.8570982,,Right Foot,,,,"[90.3, 56.6]",,Ground Pass,,25.663202,,,,James Philip Milner,3473.0,,,,,,2,Regular Play,Adam David Lallana,4090.0,Right Wing,161,Liverpool,24,['86d31a11-980b-408b-a830-0aaa1816b434'],37,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:37.295,Pass,
,,,,,,,,,,,,,,,,,,3.243288,,,,,,,,,,,bd606914-8afa-4d2b-856d-e3fe9a7c347c,3285,,"[44.9, 31.8]",3754208,78,,,,-0.054272607,,Right Foot,,,,"[94.6, 29.1]",,High Pass,,49.773285,,Incomplete,,Raheem Sterling,3233.0,,,,,,2,Regular Play,Fernando Luiz Rosa,3054.0,Right Center Midfield,162,Manchester City,36,"['bde64528-aea6-41b8-83ae-7983acd82322', 'dc30f896-8412-4295-b15a-28609c0e4397']",41,,,,,,,,,,,,,,,,,,Manchester City,36,00:33:41.807,Pass,
,,,,,,,,,,,,,,,,,,3.462321,,,,,,,,,,,20b4a8e3-e431-46ea-8005-1f13b12fc01e,3290,,"[33.4, 47.9]",3754208,79,,,,0.2435287,,Right Foot,,,,"[82.1, 60.0]",,High Pass,,50.18067,,,,Bacary Sagna,7110.0,,,,,Free Kick,2,From Free Kick,Joe Hart,3291.0,Goalkeeper,163,Manchester City,36,['d00bcc51-e6a2-4eb4-8070-11d65e22751c'],1,,,,,,,,,,,,,,,,,,Manchester City,36,00:34:01.510,Pass,
,,,,,,,,,,,,,,,,,,0.888332,,,,,,,,,,,418a25b3-46a0-4401-ada6-c9a2ad2e7f65,3293,,"[82.1, 60.0]",3754208,79,,,True,-0.23554498,,,,,,"[94.6, 57.0]",,Low Pass,,12.85496,,,,Kelechi Promise Iheanacho,3708.0,,,,,,2,From Free Kick,Bacary Sagna,7110.0,Right Back,163,Manchester City,36,"['a6cde98b-14c3-4350-a9de-0a7a35edb3ad', 'fc8286bb-1f24-4bc2-8459-676e08201e25']",4,,,,,,,,,,,,,,,,,,Manchester City,36,00:34:04.972,Pass,True
,,,,,,,,,,,,,,,,,,2.266964,,,,,,,,,,,b7669d9f-f557-47bf-aca3-188309009f5e,3295,,"[94.6, 57.0]",3754208,79,,,,-1.5235873,,Left Foot,,,,"[95.8, 31.6]",,High Pass,,25.428331,,Incomplete,,Raheem Sterling,3233.0,,,,,,2,From Free Kick,Kelechi Promise Iheanacho,3708.0,Left Center Forward,163,Manchester City,36,"['3111e5da-61f5-4677-ae46-389b5cc68109', '7e93a313-1b91-4b20-899a-3d82b3946132']",5,,,,,,,,,,,,,,,,,,Manchester City,36,00:34:05.860,Pass,
,,,,,,,,,,,,,,,,,,1.278769,,,,,,,,,,,3111e5da-61f5-4677-ae46-389b5cc68109,3297,,"[24.3, 48.5]",3754208,79,,,,-1.056075,,Left Foot,,,,"[31.2, 36.3]",,High Pass,,14.016062,,,,Lucas Pezzini Leiva,7780.0,,,,,Recovery,2,From Free Kick,Nathaniel Edwin Clyne,4590.0,Right Back,163,Manchester City,36,"['4dc9013d-6f01-4101-9561-33f054c93945', 'b7669d9f-f557-47bf-aca3-188309009f5e']",8,,,,,,,,,,,,,,,,,,Liverpool,24,00:34:08.127,Pass,
,,,,,,,,,,,,,,,,,,2.020112,,,,,,,,,,,0cf48883-7ec3-4dd9-b62c-ceacfcdfb6d1,3300,,"[31.2, 36.3]",3754208,79,,,,-0.2808377,,Left Foot,,,,"[52.0, 30.3]",,High Pass,,21.648094,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,2,From Free Kick,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,163,Manchester City,36,"['67b6a7c1-6ee2-4176-bca1-a7f394c5c73b', 'b40c8a23-0d4f-4dcf-aee2-b6890513358a']",10,,,,,,,,,,,,,,,,,,Liverpool,24,00:34:10.205,Pass,
,,,,,,,,,,,,,,,,,,2.070121,,,,,,,,,,,cc8d15d4-e471-4a89-ac10-b04ee9506a6a,3310,,"[75.3, 42.5]",3754208,79,,,,-0.9797333,,Right Foot,,,,"[95.5, 12.4]",,High Pass,,36.24983,,,,Kevin De Bruyne,3089.0,,,,,,2,From Free Kick,Fernando Luiz Rosa,3054.0,Right Center Midfield,163,Manchester City,36,['1a4b6220-5422-4850-88e5-36c1f89715f9'],15,,,,,,,,,,,,,,,,,,Manchester City,36,00:34:15.380,Pass,
,,,,,,,,,,,,,,,,,,0.71445,,,,,,,,,,,85902b50-6606-4aee-a0be-c25df0fbc5e4,3314,,"[112.3, 17.8]",3754208,79,,,,1.4260863,,Left Foot,True,,,"[115.2, 37.7]",,Ground Pass,,20.110197,,Incomplete,,Fernando Luiz Rosa,3054.0,,,,,,2,From Free Kick,Kevin De Bruyne,3089.0,Center Attacking Midfield,163,Manchester City,36,"['13731579-bea2-46c2-ba6d-caf2c8ada12a', '93f717da-c331-441f-9966-b000168854b4', 'f681df80-aeb2-4d99-ab18-17754c062dfb']",20,,,,,,,,,,,,,,,,,,Manchester City,36,00:34:20.431,Pass,True
,,,,,,,,,,,,,,,,,,1.008539,,,,,,,,,,,402c88e6-a4d0-49d4-9ceb-23d17fe89a9e,3317,,"[120.0, 0.1]",3754208,79,,,,1.7031351,,Right Foot,,,,"[115.9, 30.9]",,High Pass,True,31.071692,,Incomplete,,Bacary Sagna,7110.0,,,Inswinging,,Corner,2,From Corner,Kevin De Bruyne,3089.0,Center Attacking Midfield,164,Manchester City,36,"['2c8284a4-5d8f-478f-a79d-4eef2d0c5cdc', 'd1fa4a11-bde4-4815-bcd1-259004d7adc9']",35,,,,,,,,,,,,,,,,,,Manchester City,36,00:34:35.011,Pass,
,,,,,,,,,,,,,,,,,,1.257995,,,,,,,,,,,65350977-f871-42ca-a34e-948e20cda180,3320,,"[82.6, 0.1]",3754208,79,True,,,0.348771,,,,,,"[91.4, 3.3]",,Low Pass,,9.36376,,,,Kevin De Bruyne,3089.0,,,,,Throw-in,2,From Throw In,Fabian Delph,4597.0,Left Center Midfield,165,Manchester City,36,['6036d111-9581-4477-8222-2123d4c4893c'],42,,,,,,,,,,,,,,,,,,Manchester City,36,00:34:42.709,Pass,
,,,,,,,,,,,,,,,,,,2.310575,,,,,,,,,,,d2143cd9-8814-4754-a03a-e315198eb148,3329,,"[60.1, 74.5]",3754208,79,,,,-1.0803585,fa0519b9-2a4a-4e28-a573-45e88f431300,Right Foot,,,,"[77.4, 42.1]",,Ground Pass,,36.729416,,,,Christian Benteke Liolo,3380.0,True,,,,,2,From Counter,Jordon Ibe,3635.0,Left Wing,166,Liverpool,24,"['2040e90e-eb40-4480-9515-91a7ab6ed194', 'b4295a9e-4aaf-4191-8b3a-cb1c923f4930']",49,,,,,,,,,,,,,,,,,,Liverpool,24,00:34:49.123,Pass,True
,,,,,,,,,,,,,,,,,,2.270572,,,,,,,,,,,7e4dca00-0e63-4471-bc47-d51ca2eff632,3335,,"[120.0, 80.0]",3754208,80,,,,-1.8746798,,Right Foot,,,,"[105.7, 34.4]",,High Pass,,47.789642,,,True,Christian Benteke Liolo,3380.0,,True,Outswinging,,Corner,2,From Corner,Adam David Lallana,4090.0,Right Wing,167,Liverpool,24,['28705924-6c11-4ddd-bc85-1bc50f2c4341'],37,,,,,,,,,,,,,,,,,,Liverpool,24,00:35:37.119,Pass,
,,,,,,,,,,,,,,,,,,1.473265,,,,,,,,,,,d739ad7f-7ed2-4fb9-be1d-64779ceba956,3338,,"[105.7, 34.4]",3754208,80,,,True,1.8329161,,,,,,"[104.6, 38.5]",,Low Pass,,4.244997,,,,Martin Škrtel,18872.0,,,,,,2,From Corner,Christian Benteke Liolo,3380.0,Center Forward,167,Liverpool,24,"['78cff833-91ee-4d14-930a-97c9d537c9a1', 'bd990bde-7e97-47c5-a8a6-cd6603342c1c']",39,,,,,,,,,,,,,,,,,,Liverpool,24,00:35:39.406,Pass,True
,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,e8ec85f7-2a60-4aa3-974d-d7efd1c0a7c8,3343,,"[61.0, 40.1]",3754208,81,True,,,3.1415927,,Right Foot,,,,"[43.6, 40.1]",,Ground Pass,,17.4,,,,Fernando Francisco Reges,16003.0,,,,,Kick Off,2,From Kick Off,Raheem Sterling,3233.0,Right Center Forward,168,Manchester City,36,['80f1b2cb-de8d-4807-8d97-21062f120253'],37,,,,,,,,,,,,,,,,,,Manchester City,36,00:36:37.631,Pass,
,,,,,,,,,,,,,,,,,,9.263721,,,,,,,,,,,5cfce9dd-3fe1-48ed-9fb6-c58220370943,3345,,"[42.9, 40.7]",3754208,81,True,,,-0.9364135,,Right Foot,,,,"[70.2, 3.6]",,High Pass,,46.061916,,Incomplete,,,,,,,,,2,From Kick Off,Fernando Francisco Reges,16003.0,Center Defensive Midfield,168,Manchester City,36,['ab0d2be6-f2a3-44a4-a913-8b869cb92b09'],42,,,,,,,,,,,,,,,,,,Manchester City,36,00:36:42.431,Pass,
,,,,,,,,,,,,,,,,,,1.639999,,,,,,,,,,,2a3e782d-f045-4159-8b86-1c4a7e09a126,3347,,"[68.8, 0.1]",3754208,81,True,,,1.6756732,,,,,,"[67.2, 15.3]",,Low Pass,,15.283978,,,,Fabian Delph,4597.0,,,,,Throw-in,2,From Throw In,Aleksandar Kolarov,5596.0,Left Back,169,Manchester City,36,['070855b1-bbd2-4e4c-8e66-8f26203ba488'],59,,,,,,,,,,,,,,,,,,Manchester City,36,00:36:59.271,Pass,
,,,,,,,,,,,,,,,,,,1.359999,,,,,,,,,,,33738ad2-84b4-4760-9a3b-59116e28fd4a,3350,,"[74.0, 28.4]",3754208,82,,,,1.7569283,,Left Foot,,,,"[71.1, 43.8]",,Ground Pass,,15.670673,,,,Fernando Luiz Rosa,3054.0,,,,,,2,From Throw In,Fabian Delph,4597.0,Left Center Midfield,169,Manchester City,36,['44faaa48-e4b9-4e8d-99ee-37ffb25e5109'],3,,,,,,,,,,,,,,,,,,Manchester City,36,00:37:03.687,Pass,
