50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[55.5, 39.5]",,,,,,,,,,,1.222437,,,,,,,,,,,,8a1b124f-cae3-4dca-b477-117d6b9f409d,3279,,,"[46.7, 41.6]",3754255,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordan Brian Henderson,3532.0,Center Defensive Midfield,169,Liverpool,24,"['16c9210d-9c29-434a-9ab8-290e641fdc0f', '5931daac-3c3b-4704-8e9e-e2340dd2531e', 'cb5b1cb8-251a-45d2-9e74-ca8768ebe851', 'f421bd74-29df-4f31-a600-8cc043f9b95a']",13,,,,,,,,,,,,,,,,,,,Liverpool,24,00:50:13.384,Carry,True
,,,,"[57.2, 34.7]",,,,,,,,,,,1.281571,,,,,,,,,,,,65fa6f0c-0aa6-4fad-a8ac-c2864c6d3450,3283,,,"[55.5, 39.5]",3754255,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordan Brian Henderson,3532.0,Center Defensive Midfield,169,Liverpool,24,"['327fbe05-09b1-4fef-8ce5-bf2477f3ad14', '5931daac-3c3b-4704-8e9e-e2340dd2531e', '90b4bd18-72b6-4aae-ad02-9a169fb4b9a0']",14,,,,,,,,,,,,,,,,,,,Liverpool,24,00:50:14.606,Carry,True
,,,,"[90.6, 16.5]",,,,,,,,,,,1.631778,,,,,,,,,,,,80d4a632-1cf6-4425-9d4d-ae8fba851f94,3286,,,"[75.4, 7.1]",3754255,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Divock Okoth Origi,4747.0,Left Wing,169,Liverpool,24,"['69070ee9-fabb-481d-b52b-16816ecb4fbc', 'ada0fcbc-bab8-4c54-b17b-f780b79b7b6b', 'e48026a8-c54f-4d09-ab97-c051918d48b1']",17,,,,,,,,,,,,,,,,,,,Liverpool,24,00:50:17.212,Carry,True
,,,,"[85.4, 16.9]",,,,,,,,,,,0.442654,,,,,,,,,,,,ff38df53-1ae1-476d-b039-b38d7c8865e8,3289,,,"[90.6, 16.5]",3754255,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Divock Okoth Origi,4747.0,Left Wing,169,Liverpool,24,"['0911a9d9-5f0f-4790-93d2-c8458e839c0a', '69070ee9-fabb-481d-b52b-16816ecb4fbc', '8bd153d9-cfa7-4458-9bc0-7538301d6b94', 'ada0fcbc-bab8-4c54-b17b-f780b79b7b6b']",18,,,,,,,,,,,,,,,,,,,Liverpool,24,00:50:18.844,Carry,True
,,,,"[92.5, 27.5]",,,,,,,,,,,2.851525,,,,,,,,,,,,2319b729-fe36-40a9-a273-c55a2e34e68c,3293,,,"[85.4, 16.9]",3754255,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Divock Okoth Origi,4747.0,Left Wing,169,Liverpool,24,"['8bd153d9-cfa7-4458-9bc0-7538301d6b94', 'a28fee49-e5d3-4b05-a688-4976b014678a', 'd04e2429-1de4-4704-908a-58a7e6019ec8', 'da819829-e7d6-48cf-a134-be110998917d']",19,,,,,,,,,,,,,,,,,,,Liverpool,24,00:50:19.287,Carry,True
,,,,"[60.2, 42.2]",,,,,,,,,,,0.08721,,,,,,,,,,,,038dfd88-8385-4520-b740-731d8da14348,3300,,,"[60.2, 42.2]",3754255,96,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rickie Lambert,40124.0,Center Forward,171,West Bromwich Albion,27,"['601d5c61-b21d-45b2-83b6-80f69e14f0af', '8d2eb1c9-923e-43cc-9690-a8022a641540']",36,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:51:36.467,Carry,
,,,,"[37.2, 34.7]",,,,,,,,,,,0.773672,,,,,,,,,,,,f734104f-0453-496a-ad98-03214ef92092,3303,,,"[38.9, 33.4]",3754255,96,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jonathan Grant Evans,11012.0,Center Defensive Midfield,171,West Bromwich Albion,27,"['3195f647-c9f1-480d-beb1-67fe72c86147', 'daa87b05-3b1a-42f2-8a66-68714cb63b47']",38,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:51:38.305,Carry,
,,,,"[35.3, 9.8]",,,,,,,,,,,0.08,,,,,,,,,,,,a29b7467-0261-4818-b1a4-27eb9b9d2490,3307,,,"[35.7, 10.4]",3754255,96,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Chris Brunt,3541.0,Left Back,171,West Bromwich Albion,27,"['dfe805ab-685e-4431-acfd-8c5a809defa2', 'e66cde14-9f6a-4ffa-ae02-9cae24d69298', 'fe217e64-cb0e-4741-862f-c260d233fbfd']",41,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:51:41.543,Carry,True
,,,,"[23.1, 74.5]",,,,,,,,,,,1.768763,,,,,,,,,,,,4ee94771-9e94-44fc-94dd-ad2e0356d5ed,3310,,,"[20.5, 66.1]",3754255,96,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Martin Škrtel,18872.0,Right Center Back,171,West Bromwich Albion,27,"['56fab4b3-4d2d-4cc5-8b2f-35d98af21aec', 'e7f2886f-fc27-482c-9aae-b954296fdf9b']",45,,,,,,,,,,,,,,,,,,,Liverpool,24,00:51:45.035,Carry,
,,,,"[51.6, 8.1]",,,,,,,,,,,1.221521,,,,,,,,,,,,f8a6808c-7556-4321-ab02-3ec898528bf1,3316,,,"[52.5, 7.5]",3754255,96,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,James McClean,3514.0,Left Midfield,171,West Bromwich Albion,27,"['31fe1fd9-6a65-46c9-9f70-7082b66214c1', '93823e3c-4bec-4999-bc91-579204ce35d1', '9d92cda0-f246-4f0d-8dc8-aa82787f0d23']",53,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:51:53.028,Carry,True
,,,,"[66.0, 67.2]",,,,,,,,,,,0.331345,,,,,,,,,,,,49927941-328e-4456-85e6-0a2942c2f1b2,3321,,,"[67.2, 66.1]",3754255,96,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Brian Henderson,3532.0,Center Defensive Midfield,172,Liverpool,24,"['438765d0-7a1d-4037-bfa5-08ebd263f3dd', '9c3c42b9-590b-4aa7-998a-5afcc400faf8', 'dfd2246b-201b-46fd-9895-113deed8e65a']",57,,,,,,,,,,,,,,,,,,,Liverpool,24,00:51:57.427,Carry,True
,,,,"[117.8, 72.0]",,,,,,,,,,,1.704693,,,,,,,,,,,,c42c6c48-07be-4f7a-b349-cb0e66e15c84,3328,,,"[111.1, 71.5]",3754255,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Left Center Midfield,173,Liverpool,24,"['346c1678-e789-4490-80da-7cd3f5b59e25', '47d26cbe-ca0d-4304-8f28-ce47c1efd328']",6,,,,,,,,,,,,,,,,,,,Liverpool,24,00:52:06.645,Carry,
,,,,"[28.4, 27.0]",,,,,,,,,,,1.764844,,,,,,,,,,,,f991cded-f1c7-4e96-8460-3487048f61cb,3332,,,"[29.0, 23.2]",3754255,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Morrison,3490.0,Left Center Midfield,173,Liverpool,24,"['3b78e83b-bbcb-47c1-a698-aaa0b8d6b503', 'c1970469-0310-4033-a8ef-43e6a0a7beb6', 'f87035a9-65f3-4bbf-9b0a-9ffa3dad8b52']",11,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:52:11.074,Carry,True
,,,,"[72.4, 37.9]",,,,,,,,,,,1.321333,,,,,,,,,,,,303c1c7a-888e-41e0-939d-6d65a220a6c3,3337,,,"[72.0, 44.3]",3754255,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,173,Liverpool,24,"['8a3ae4e7-db11-4b8c-a389-07babf569fd4', 'eba77afc-9e03-46bc-8a8e-9fa526622f53']",16,,,,,,,,,,,,,,,,,,,Liverpool,24,00:52:16.350,Carry,
,,,,"[90.2, 73.4]",,,,,,,,,,,1.157526,,,,,,,,,,,,7f88c56f-f88b-45ce-af48-a52bbe20e652,3344,,,"[92.3, 70.5]",3754255,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Left Center Midfield,174,Liverpool,24,"['5cf6c659-555b-429e-8d47-a7fb14589cb8', '610bcd70-7e26-42fb-8594-f83faa484dbb', 'de2e1c9f-b448-45f4-a012-43781013925b']",30,,,,,,,,,,,,,,,,,,,Liverpool,24,00:52:30.630,Carry,True
,,,,"[26.9, 15.4]",,,,,,,,,,,1.034826,,,,,,,,,,,,609de8f0-430c-4fa6-8c4e-b161cc47041d,3349,,,"[27.2, 16.1]",3754255,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Grant Evans,11012.0,Center Defensive Midfield,175,West Bromwich Albion,27,"['208a8077-2426-45e4-9e8d-fad5afd0bc77', '787f2239-f67b-4de6-8051-c503e7834e65', 'fec7fee1-ca88-4d1e-abb4-91592e2d2952']",32,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:52:32.719,Carry,True
,,,,"[22.6, 18.0]",,,,,,,,,,,0.078313,,,,,,,,,,,,c84db186-42ca-45e4-ad00-275907f1a403,3353,,,"[20.9, 18.2]",3754255,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Brunt,3541.0,Left Back,175,West Bromwich Albion,27,"['0f22c9d1-dfa9-4dc2-8412-81803e4711ac', 'e74dabca-cf43-4261-9ffe-9909d9c67d07']",34,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:52:34.835,Carry,
,,,,"[3.7, 15.5]",,,,,,,,,,,0.842117,,,,,,,,,,,,5120178e-7892-479a-955f-8a1440862851,3357,,,"[3.9, 23.8]",3754255,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Olsson,20527.0,Left Center Back,175,West Bromwich Albion,27,"['4101c539-e381-44bb-a37d-1e424acb1003', 'ac301903-a7f0-4aa3-8e27-fed2084a8e7d', 'f0d47dbb-7d0b-4980-8446-30f8b0ae4e93']",37,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:52:37.371,Carry,True
,,,,"[2.9, 9.0]",,,,,,,,,,,2.106036,,,,,,,,,,,,b1204af6-e40a-450d-8d2b-d6342d8a7362,3361,,,"[3.7, 15.5]",3754255,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Olsson,20527.0,Left Center Back,175,West Bromwich Albion,27,"['70d4c2f9-b58f-43a4-b08a-75be8e1a870c', 'ac301903-a7f0-4aa3-8e27-fed2084a8e7d', 'e3bed09a-3ef6-46b4-8528-2fe7154a7f62', 'f0d47dbb-7d0b-4980-8446-30f8b0ae4e93', 'f1d425c2-c056-43ed-a808-dc350a60cf9a']",38,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:52:38.213,Carry,True
,,,,"[35.1, 18.0]",,,,,,,,,,,0.606392,,,,,,,,,,,,e9962a7b-675d-4c76-a76f-fbf67a42a801,3366,,,"[34.7, 18.6]",3754255,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Morrison,3490.0,Left Center Midfield,175,West Bromwich Albion,27,"['a8ad782c-5829-49f2-8a6e-ebc1601239b9', 'e5cae4c6-64ff-4ec1-8cb8-b13fd6d79e98']",43,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:52:43.451,Carry,
,,,,"[42.0, 40.4]",,,,,,,,,,,0.058569,,,,,,,,,,,,d75a42dd-71fe-4f05-ae0f-0ebe39395346,3369,,,"[42.4, 40.1]",3754255,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Gardner,9485.0,Right Midfield,175,West Bromwich Albion,27,"['24fad525-b919-4b7d-927c-52cbc3ed1cbc', '77d3a5b5-ef71-4875-91d9-9765827f6cfd']",45,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:52:45.840,Carry,
,,,,"[104.7, 22.2]",,,,,,,,,,,4.841587,,,,,,,,,,,,980131ae-21f9-49ed-9791-a2fad5957139,3373,,,"[79.6, 19.0]",3754255,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Divock Okoth Origi,4747.0,Left Wing,176,Liverpool,24,"['3dd8bc74-f497-4563-91f9-3567774875cf', 'f8204a4c-4e09-41a5-9a76-f175a7bb037f']",48,,,,,,,,,,,,,,,,,,,Liverpool,24,00:52:48.000,Carry,
,,,,"[97.5, 31.0]",,,,,,,,,,,0.107443,,,,,,,,,,,,6a5c67cb-5b56-4042-924a-6a473ab56644,3376,,,"[97.5, 31.0]",3754255,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,176,Liverpool,24,"['84d2d9ad-dac6-4bee-a6d7-6c08376466c0', 'c35ba264-4b37-4200-bd86-542e3b7697a8']",53,,,,,,,,,,,,,,,,,,,Liverpool,24,00:52:53.680,Carry,
,,,,"[86.0, 36.2]",,,,,,,,,,,0.427877,,,,,,,,,,,,b1f0c3b5-ee74-430e-a884-5f79aa24e61b,3381,,,"[86.5, 34.9]",3754255,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,176,Liverpool,24,"['7ef385dc-3af1-4483-b01e-046fc580e28a', 'e5f0dcbb-12ad-44d0-b60d-8229be973155', 'fb90c7e7-bb54-4df8-8e17-caab414e8227']",55,,,,,,,,,,,,,,,,,,,Liverpool,24,00:52:55.029,Carry,True
,,,,"[83.9, 32.2]",,,,,,,,,,,0.845517,,,,,,,,,,,,b7d3ed8b-5e95-4736-a29a-ccbd9172f5d6,3385,,,"[85.0, 28.0]",3754255,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emre Can,3493.0,Left Center Back,176,Liverpool,24,"['df1811e6-80f4-43f6-a096-53ac58df6139', 'ec0ffbcc-b154-4421-97e5-b702a8b47a92']",57,,,,,,,,,,,,,,,,,,,Liverpool,24,00:52:57.301,Carry,
,,,,"[92.0, 53.6]",,,,,,,,,,,1.138876,,,,,,,,,,,,8a77e904-6597-4a04-9d59-48f1654cf0a4,3388,,,"[84.4, 51.9]",3754255,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,176,Liverpool,24,"['83461f60-0bd6-4eb9-b26d-c1c211a4c0f1', 'c7481dda-2591-4380-bad8-239496c70fd6']",59,,,,,,,,,,,,,,,,,,,Liverpool,24,00:52:59.453,Carry,
,,,,"[63.4, 68.4]",,,,,,,,,,,0.539325,,,,,,,,,,,,ace09980-3e50-4579-8f1d-f4d267618dd0,3394,,,"[63.4, 68.4]",3754255,98,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emre Can,3493.0,Left Center Back,176,Liverpool,24,"['886e3021-db0f-4c3a-911a-8c14d15c2def', 'a2162dd4-f3e6-4b86-8485-a0a82e5315c8']",7,,,,,,,,,,,,,,,,,,,Liverpool,24,00:53:07.616,Carry,
,,,,"[70.6, 55.7]",,,,,,,,,,,1.402436,,,,,,,,,,,,cacc779a-d3da-4ad7-9360-48bb2c24d32e,3397,,,"[64.9, 55.7]",3754255,98,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,176,Liverpool,24,"['5f80463f-d692-441f-be1c-1b097ccb9eca', 'ef1ea639-fa91-435b-ae7a-7e426ea493eb']",8,,,,,,,,,,,,,,,,,,,Liverpool,24,00:53:08.952,Carry,
,,,,"[109.9, 12.5]",,,,,,,,,,,4.499108,,,,,,,,,,,,b65a05cf-a717-4362-886c-b6bb56419bc4,3403,,,"[105.3, 20.7]",3754255,98,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Divock Okoth Origi,4747.0,Left Wing,176,Liverpool,24,"['500b9bf0-69b8-4150-a936-51553543b6de', '690fe70d-1be1-4dad-b3a7-8056ddcd4c42']",14,,,,,,,,,,,,,,,,,,,Liverpool,24,00:53:14.219,Carry,
,,,,"[112.0, 4.4]",,,,,,,,,,,1.976962,,,,,,,,,,,,6d7635d3-24cf-40bc-bb9c-b02e93f88d95,3409,,,"[111.4, 8.1]",3754255,98,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Divock Okoth Origi,4747.0,Left Wing,177,Liverpool,24,"['19cdf6dc-cece-475e-823d-a2cd9433e136', '62ee78bc-0efc-48fd-8e8d-8124cede8a52', '8285f1d5-723b-4ae8-9036-c20a37028cbd']",29,,,,,,,,,,,,,,,,,,,Liverpool,24,00:53:29.584,Carry,True
,,,,"[104.4, 4.0]",,,,,,,,,,,1.306014,,,,,,,,,,,,1477eebf-89dc-4bbe-a022-5287aea5b32f,3412,,,"[104.4, 3.8]",3754255,98,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Right Center Midfield,177,Liverpool,24,"['4911c5f3-3b47-4043-8560-0c738429cc2d', 'ad6256d1-e162-482f-978a-84916c1b55d4']",32,,,,,,,,,,,,,,,,,,,Liverpool,24,00:53:32.544,Carry,
,,,,"[64.0, 55.8]",,,,,,,,,,,3.384384,,,,,,,,,,,,43659155-144e-4111-8d07-32a55d629817,3419,,,"[71.7, 49.4]",3754255,98,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rickie Lambert,40124.0,Center Forward,178,West Bromwich Albion,27,"['3bbf44e6-64e4-472f-83c7-5d700aab62d5', '89d0222d-0876-472c-abeb-c0b1b3fdadd1', '931458c9-ab27-4826-a303-2e2b9b76b27d']",45,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:53:45.037,Carry,True
,,,,"[56.2, 62.1]",,,,,,,,,,,0.105384,,,,,,,,,,,,20d34755-bb0b-4f96-b04b-2794c95be9ff,3424,,,"[56.2, 62.1]",3754255,98,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Gardner,9485.0,Right Midfield,178,West Bromwich Albion,27,"['1c1b221b-a79d-4622-98a2-2f66478b262c', 'f5fb23c7-b4e2-4538-b034-69bc68f5b015']",49,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:53:49.817,Carry,
,,,,"[70.7, 73.6]",,,,,,,,,,,1.556015,,,,,,,,,,,,88459243-3457-478d-b6ee-97925bb10c47,3428,,,"[72.4, 69.4]",3754255,98,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rickie Lambert,40124.0,Center Forward,178,West Bromwich Albion,27,"['96c95215-d6df-49f4-9399-cd3450b8415c', 'a90acf89-b8f0-4b4a-bf37-5ae688966085', 'b1570a96-fb0e-41ae-a542-01fe4d474f31']",51,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:53:51.436,Carry,True
,,,,"[49.2, 9.2]",,,,,,,,,,,2.643535,,,,,,,,,,,,5553eb96-d06e-41e2-b9b1-3af9caf58e27,3432,,,"[49.4, 4.0]",3754255,98,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,178,West Bromwich Albion,27,"['55944d4f-95c4-49c9-a5d6-86042f3cd876', 'd6952df8-8bf2-400f-902b-4ba3a0d2aeed']",53,,,,,,,,,,,,,,,,,,,Liverpool,24,00:53:53.955,Carry,
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,a0f3e631-4d4d-4a20-8312-8cb50ae0db84,18,,,"[69.6, 6.6]",3754255,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,James Morrison,3490.0,Left Center Midfield,2,West Bromwich Albion,27,['2ec18003-4079-4041-97ff-1a960da28f4e'],11,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:11.909,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,be6c3dd8-65d2-4f04-b660-4b9b992b28fd,19,,,"[62.1, 11.7]",3754255,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonathan Grant Evans,11012.0,Center Defensive Midfield,2,West Bromwich Albion,27,,13,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:13.205,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,466f1e18-af1a-47cd-8961-c82377ee68e9,49,,,"[21.6, 24.2]",3754255,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Grant Evans,11012.0,Center Defensive Midfield,3,Liverpool,24,['798d2646-aa3a-4b2d-b225-36fc9a1db3fc'],42,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:42.673,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a053083c-cfa9-4aa1-bea3-13c9e4c9cdaf,124,,,"[32.7, 13.2]",3754255,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,8,Liverpool,24,['57e03a1b-b0bb-48bf-baff-6e0b694fcf8c'],47,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:47.341,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5e3db379-9ac0-46e2-8ede-9e224bb076a8,149,,,"[51.5, 57.4]",3754255,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,9,West Bromwich Albion,27,,10,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:10.501,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,72c9f854-ff9c-4581-a248-20f33af01f57,167,,,"[77.4, 73.6]",3754255,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,9,West Bromwich Albion,27,['1c2da332-c579-41b6-88a6-2079c907e0fe'],18,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:18.238,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b2581324-2840-4bc4-b493-a46881873456,182,,,"[34.1, 12.6]",3754255,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,10,Liverpool,24,['b4bdcfac-04a0-4c77-b2ec-f889faaefb59'],28,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:28.897,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fe1c80c4-688e-40bf-b21a-da5baa57253c,202,,,"[87.3, 70.7]",3754255,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,10,Liverpool,24,,45,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:45.732,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3f1a1f41-7cff-43f4-bff6-20b056e90095,215,,,"[23.7, 13.6]",3754255,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James McClean,3514.0,Left Midfield,11,West Bromwich Albion,27,['5b33a0cd-16f6-4f85-bbab-7c782d336bd7'],54,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:54.506,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f438d71c-9b42-4054-b3d4-5bed924e5f42,247,,,"[62.4, 61.3]",3754255,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Craig Gardner,9485.0,Right Midfield,11,West Bromwich Albion,27,,40,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:40.930,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5db8af14-3524-4bde-84ef-4e3344e7114a,318,,,"[51.9, 22.7]",3754255,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,14,Liverpool,24,['dd1267a5-471c-4e1f-9127-75fc8aac6a17'],38,,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:38.443,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,32b7452e-34f7-4907-96a8-2b3540567995,350,,,"[40.8, 36.0]",3754255,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,15,West Bromwich Albion,27,['aec6f9b7-b42f-420f-80fb-f82bdeb10bad'],8,,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:08.868,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cb372639-718a-412a-94da-2e01af091e8e,359,,,"[36.4, 44.3]",3754255,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Center Defensive Midfield,16,Liverpool,24,,14,,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:14.976,Ball Recovery,
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,be08163c-3d3f-4b4f-811f-04d60d08bc75,391,,,"[63.1, 39.7]",3754255,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,16,Liverpool,24,,49,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:06:49.361,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b5945600-1dc0-4c71-9ce5-0c8fd2cfa360,392,,,"[57.0, 40.4]",3754255,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Center Defensive Midfield,16,Liverpool,24,,49,,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:49.492,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,15778c1a-0229-43b8-ac79-be45feac1e4c,417,,,"[112.8, 77.6]",3754255,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,16,Liverpool,24,,20,,,,,,,,,,,,,,,,,,,Liverpool,24,00:07:20.652,Ball Recovery,
