ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a8f7325-f857-4c02-ba4e-020bfeb26c58,748,,"[86.5, 35.0]",3754226,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Rodwell,18751.0,Left Center Midfield,44,Sunderland,41,['552e4d44-7f1d-4083-a9dd-b94d7bb88749'],52,,,,,,,,,,,,,,,,,Sunderland,41,00:19:52.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bd5b6f2-74a5-4c81-ad8b-8235c7337a84,751,,"[40.7, 60.1]",3754226,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,45,Liverpool,24,"['5dae6fb9-4bc7-4e55-ac27-aee98efb6adf', 'c826a675-b8f4-4044-8a9c-dc94cff4a5df']",53,,,,,,,,,,,,,,,,,Liverpool,24,00:19:53.602,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9d4ebdd-b43d-41f1-881d-e9cc81eb9b10,756,,"[53.1, 72.9]",3754226,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Defensive Midfield,46,Liverpool,24,['ac4f50cc-463e-4056-99c5-49bd48b5c3a2'],2,,,,,,,,,,,,,,,,,Liverpool,24,00:20:02.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70cfb396-9f5d-4030-b6b8-92af3ec78c8f,759,,"[56.9, 46.8]",3754226,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Can,3493.0,Left Defensive Midfield,46,Liverpool,24,['bdd9baac-f9fe-4699-96b6-a8aa6c637d3e'],5,,,,,,,,,,,,,,,,,Liverpool,24,00:20:05.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41e025d8-fd69-4aac-94c3-de0c6db61212,761,,"[46.2, 61.8]",3754226,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,46,Liverpool,24,['15f7d2ed-8f00-47cf-a95a-a47c9d7bcfe2'],6,,,,,,,,,,,,,,,,,Liverpool,24,00:20:06.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d392fc4-1ec8-4d44-b11b-b6dcbb326e17,764,,"[84.7, 76.1]",3754226,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,46,Liverpool,24,['0e6bdd07-bf6c-437d-a76e-16226043f481'],11,,,,,,,,,,,,,,,,,Liverpool,24,00:20:11.274,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090fc1a9-2ab3-4306-a0f6-291f4fa888eb,768,,"[95.9, 55.1]",3754226,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam David Lallana,4090.0,Right Wing,46,Liverpool,24,"['7c4a69a6-99d2-4346-a23c-c20f28ae845d', 'dcdbf0e3-c311-4056-99dc-7084ab235446']",14,,,,,,,,,,,,,,,,,Liverpool,24,00:20:14.807,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7736d673-0cd1-46bb-9995-4cc46a758659,775,,"[111.9, 41.5]",3754226,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,46,Liverpool,24,['758291a6-74d0-4bfc-add8-f554b6cd2b1e'],23,,,,,,,,,,,,,,,,,Liverpool,24,00:20:23.082,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a124081-7781-47d8-a9ac-30fa2c59ac3d,778,,"[46.3, 26.5]",3754226,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jermain Defoe,3337.0,Center Forward,46,Liverpool,24,['384fd19a-a98a-45ba-9a51-4335212dc8a0'],29,,,,,,,,,,,,,,,,,Sunderland,41,00:20:29.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a8856ae-1194-4124-8c49-8ded7518d168,782,,"[75.5, 24.1]",3754226,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,46,Liverpool,24,['1b3fe6c9-b24c-4a5b-946a-17a2040a5113'],32,,,,,,,,,,,,,,,,,Liverpool,24,00:20:32.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbdbdd3d-c186-434a-9e66-3cc9ec608a91,785,,"[82.2, 41.5]",3754226,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Can,3493.0,Left Defensive Midfield,46,Liverpool,24,['c580c03e-a24a-4a00-9b9e-1edd0226d20e'],35,,,,,,,,,,,,,,,,,Liverpool,24,00:20:35.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81dfc263-aec2-45b2-8642-9f3f1fe401e5,787,,"[76.4, 34.6]",3754226,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,46,Liverpool,24,['0dba280b-6b81-41e6-ab48-44d72fbff6db'],35,,,,,,,,,,,,,,,,,Liverpool,24,00:20:35.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08000535-9e51-4c79-97cf-caef84f68ed1,790,,"[77.0, 59.4]",3754226,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Defensive Midfield,46,Liverpool,24,['f7d18ddc-511d-4da0-969e-31aa02ea5a1c'],40,,,,,,,,,,,,,,,,,Liverpool,24,00:20:40.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd44b539-4200-41c7-b7b7-0d65154032f8,793,,"[80.7, 51.5]",3754226,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,46,Liverpool,24,['7338b0d1-85ac-44c4-a474-9c6220700c87'],42,,,,,,,,,,,,,,,,,Liverpool,24,00:20:42.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988eb3dd-cc15-4e61-95a6-471e85ea3709,796,,"[81.8, 36.5]",3754226,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Can,3493.0,Left Defensive Midfield,46,Liverpool,24,['321bfcba-0aab-47fe-ac55-56f4d6c00a02'],44,,,,,,,,,,,,,,,,,Liverpool,24,00:20:44.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fa62e03-1e2c-42b6-847f-93a56a5f4609,806,,"[74.5, 64.7]",3754226,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Billy Jones,10503.0,Right Back,47,Sunderland,41,['77c9858a-51f1-4120-bc6e-4d1734320813'],26,,,,,,,,,,,,,,,,,Sunderland,41,00:21:26.147,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6970bcc-2600-4f4c-a2d2-90f4516f30f8,809,,"[86.9, 57.0]",3754226,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jermain Defoe,3337.0,Center Forward,47,Sunderland,41,['d1fb618e-55dd-4bb1-9bf0-6c7d629951c5'],27,,,,,,,,,,,,,,,,,Sunderland,41,00:21:27.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca26f397-6619-4074-8750-0d289018d516,812,,"[98.7, 69.7]",3754226,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Billy Jones,10503.0,Right Back,48,Sunderland,41,['2cfcd331-7d12-4eb0-ad9b-17f72c738697'],37,,,,,,,,,,,,,,,,,Sunderland,41,00:21:37.110,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f025b73b-297a-4f5e-a6a6-359a93c15c5e,814,,"[100.4, 76.5]",3754226,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam Johnson,42902.0,Right Wing,48,Sunderland,41,['144f4f5d-6500-42e3-bd39-384d766f6933'],39,,,,,,,,,,,,,,,,,Sunderland,41,00:21:39.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed161f99-2b8e-4e15-b0d2-a89d953e693b,818,,"[24.9, 12.4]",3754226,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,49,Liverpool,24,['69246a56-ad9b-449b-9b53-9ced4d37b67b'],41,,,,,,,,,,,,,,,,,Liverpool,24,00:21:41.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a79185e5-a33e-40e2-aeb6-1d4c1cc6d2ec,820,,"[33.0, 28.2]",3754226,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,49,Liverpool,24,['b94a55af-6ff4-4d1b-a9dc-fb837bce52b7'],43,,,,,,,,,,,,,,,,,Liverpool,24,00:21:43.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73c105ff-7f25-4c86-82cb-0619a6c34dc4,823,,"[50.3, 60.5]",3754226,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,49,Liverpool,24,['40b51dc9-9296-4906-beb7-eb60bfcd2ce6'],46,,,,,,,,,,,,,,,,,Liverpool,24,00:21:46.726,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9c49d69-6688-4ae1-bc24-bc110c5632e5,827,,"[99.3, 58.8]",3754226,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam David Lallana,4090.0,Right Wing,49,Liverpool,24,['c2732f33-822b-4c1f-9225-04d5c8528cf2'],54,,,,,,,,,,,,,,,,,Liverpool,24,00:21:54.183,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465ed908-2777-4efa-a558-296d001b9a0e,832,,"[15.5, 7.0]",3754226,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,50,Sunderland,41,"['e2773ba6-6951-404f-9816-03d549371697', 'f954e912-8efd-498a-a729-1bc965668e86']",56,,,,,,,,,,,,,,,,,Sunderland,41,00:21:56.982,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5a37d75-90a7-4eb6-af88-9291ba121884,837,,"[73.9, 5.5]",3754226,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabio Borini,7171.0,Left Wing,51,Sunderland,41,['a1fce5fb-f3d1-4a17-89e3-382656b785b8'],30,,,,,,,,,,,,,,,,,Sunderland,41,00:22:30.941,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06bb2ad7-f380-4a37-950c-f4a79d430491,839,,"[79.8, 9.1]",3754226,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jermain Defoe,3337.0,Center Forward,51,Sunderland,41,['814642e7-1f38-4523-bbb4-35a4d79dcaa1'],31,,,,,,,,,,,,,,,,,Sunderland,41,00:22:31.827,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432d53f8-e814-4c68-8c7e-cd47b59eaa81,841,,"[58.2, 74.0]",3754226,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adam David Lallana,4090.0,Right Wing,51,Sunderland,41,['ba36e6f5-f9e4-4a77-8624-a76999ac5039'],35,,,,,,,,,,,,,,,,,Liverpool,24,00:22:35.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dba82612-e69a-4f21-8696-98ff57270e2d,847,,"[68.5, 9.3]",3754226,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Rodwell,18751.0,Left Center Midfield,52,Sunderland,41,['b77871b9-7ce4-4f68-883e-2f74af85f051'],6,,,,,,,,,,,,,,,,,Sunderland,41,00:23:06.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455b19d1-b6a2-4dd7-ab00-ea575abe88be,850,,"[68.5, 2.5]",3754226,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick van Aanholt,3321.0,Left Back,52,Sunderland,41,['628e1028-fea5-41f6-9af1-473ba36fbf89'],7,,,,,,,,,,,,,,,,,Sunderland,41,00:23:07.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abcd33d1-475a-4062-b2f8-3adbe3abd79b,854,,"[39.4, 75.5]",3754226,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,53,Liverpool,24,['254328c8-86d4-4f92-b7a6-be3a27339e95'],18,,,,,,,,,,,,,,,,,Liverpool,24,00:23:18.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a9516f0-db71-438a-a3e0-67f7a5d19108,857,,"[20.8, 43.2]",3754226,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,53,Liverpool,24,['55b5ea0c-e210-4502-8e7d-60bf4af616ee'],21,,,,,,,,,,,,,,,,,Liverpool,24,00:23:21.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d20b185e-5d0e-4985-aaa0-4c1933814ad4,860,,"[35.5, 61.1]",3754226,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,53,Liverpool,24,['d9cdd33d-c285-43ad-ad39-f18256cd7d3c'],26,,,,,,,,,,,,,,,,,Liverpool,24,00:23:26.010,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cc2f3d9-8eb4-4fa4-8d89-a90c77c8e7cd,863,,"[87.1, 1.9]",3754226,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,53,Liverpool,24,['1016cff0-3377-4e11-99c2-8a04bb0d45b1'],33,,,,,,,,,,,,,,,,,Liverpool,24,00:23:33.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e25370ea-4106-4cfc-b7c8-7d940601e5b2,866,,"[47.3, 74.2]",3754226,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam Johnson,42902.0,Right Wing,54,Sunderland,41,"['9b88a570-c184-4a80-9c2d-6f957662ac7d', 'b8f49d7a-1556-40c6-9740-59cfe4e08372']",49,,,,,,,,,,,,,,,,,Sunderland,41,00:23:49.258,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02adcde9-9108-4d93-b8ee-38a440679735,872,,"[64.6, 25.4]",3754226,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Defensive Midfield,55,Liverpool,24,['1533482d-67a3-4bde-a732-70713dbfce77'],52,,,,,,,,,,,,,,,,,Liverpool,24,00:23:52.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc00fd2e-8e56-4fb8-9604-fec5d57c14f5,875,,"[74.9, 20.7]",3754226,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,55,Liverpool,24,['f42b7a59-5a7f-4f24-9cdd-8032bfd18796'],54,,,,,,,,,,,,,,,,,Liverpool,24,00:23:54.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed7db185-e609-460a-9e60-7ef86b066d57,882,,"[69.8, 15.6]",3754226,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Defensive Midfield,55,Liverpool,24,['20d5cd1e-8ac5-49d7-972b-d27faed08121'],57,,,,,,,,,,,,,,,,,Liverpool,24,00:23:57.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bb79c33-dd4b-4ba9-acbd-bdcb4d562710,884,,"[72.6, 10.6]",3754226,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,55,Liverpool,24,['a5c00b32-8274-44e1-a3cc-99b795375853'],58,,,,,,,,,,,,,,,,,Liverpool,24,00:23:58.163,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78634d4b-72fe-469d-8b99-c587a8fd11fc,886,,"[65.5, 4.2]",3754226,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,55,Liverpool,24,['6f7f1f85-bd38-41b0-b8da-77dc817d5114'],58,,,,,,,,,,,,,,,,,Liverpool,24,00:23:58.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4888122a-7310-4310-85ea-db9c0b538a87,888,,"[65.1, 11.7]",3754226,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Defensive Midfield,55,Liverpool,24,['95114e44-074a-48de-bef7-28a9ce1b2076'],59,,,,,,,,,,,,,,,,,Liverpool,24,00:23:59.490,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57c51cf1-602c-4d5a-bd10-f909769dd118,891,,"[54.2, 56.2]",3754226,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,55,Liverpool,24,['78afda5b-a69f-43bd-a524-e441d9dca0d5'],3,,,,,,,,,,,,,,,,,Liverpool,24,00:24:03.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c7c9e00-295b-4310-9fdf-6e1672ee1798,894,,"[87.5, 59.2]",3754226,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,55,Liverpool,24,['97d15e52-b473-438e-b603-d5482b44cca4'],7,,,,,,,,,,,,,,,,,Liverpool,24,00:24:07.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515646b0-9a3a-4ddb-bed5-5c5b5e894f7a,896,,"[74.3, 57.7]",3754226,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Defensive Midfield,55,Liverpool,24,['3ce42a00-c700-453c-973f-8584925cb551'],8,,,,,,,,,,,,,,,,,Liverpool,24,00:24:08.837,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b40dc9e1-8f49-418f-a42a-88e4ae5ae7f7,899,,"[76.8, 30.3]",3754226,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,55,Liverpool,24,['6c274af7-ec7f-46ad-bf49-4dd907a10ba9'],11,,,,,,,,,,,,,,,,,Liverpool,24,00:24:11.477,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f720b16c-f465-4619-b026-660453df6c49,902,,"[92.4, 50.2]",3754226,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam David Lallana,4090.0,Right Wing,55,Liverpool,24,['42ee5717-ea60-4acb-b36d-8b85f032b4c8'],17,,,,,,,,,,,,,,,,,Liverpool,24,00:24:17.217,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3781506-76bd-48a8-b54f-babd1a0255dd,905,,"[55.9, 38.9]",3754226,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jermain Defoe,3337.0,Center Forward,55,Liverpool,24,['431e2355-00b5-4625-8c0d-0041a0252115'],20,,,,,,,,,,,,,,,,,Sunderland,41,00:24:20.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10187742-2686-4de6-a695-241f64a95e68,910,,"[66.4, 28.2]",3754226,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Defensive Midfield,55,Liverpool,24,['aa617a54-7336-4aff-9806-a3e9736d2fd2'],27,,,,,,,,,,,,,,,,,Liverpool,24,00:24:27.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dabed3b7-64cf-4be1-ae72-ec360e4f4fd9,913,,"[74.3, 20.3]",3754226,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,55,Liverpool,24,['6da1c7d5-4e1e-497a-9ad5-ae00245c24a0'],32,,,,,,,,,,,,,,,,,Liverpool,24,00:24:32.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe036ae7-b07c-4d14-9f22-8a29823189de,915,,"[68.7, 25.0]",3754226,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Defensive Midfield,55,Liverpool,24,['40ad6696-1afc-4656-a0f5-93add41c5008'],33,,,,,,,,,,,,,,,,,Liverpool,24,00:24:33.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca9a97ff-5ec6-45dc-834f-a33e07429298,918,,"[87.3, 21.8]",3754226,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,55,Liverpool,24,['cd37a233-7352-4945-bb83-34e7fcc763a8'],37,,,,,,,,,,,,,,,,,Liverpool,24,00:24:37.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b03951be-79a3-4311-a65e-bee9c7fd2600,923,,"[75.1, 51.9]",3754226,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,55,Liverpool,24,['0d0261b2-05bb-4f2e-8b5b-14d3e8f11c08'],44,,,,,,,,,,,,,,,,,Liverpool,24,00:24:44.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cf4c406-a5af-4af5-ab1d-1fb83f52cb2e,926,,"[95.7, 57.3]",3754226,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,55,Liverpool,24,['e128ca14-9bec-43b6-94c3-5c1f87c4b8ff'],46,,,,,,,,,,,,,,,,,Liverpool,24,00:24:46.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221f4ed-6774-4ded-b86b-95afbe6fe27e,932,,"[107.4, 38.5]",3754226,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dejan Lovren,3471.0,Right Center Back,56,Liverpool,24,['9bcaa1db-b481-4b6c-9d29-a67df51cd6ee'],41,,,,,,,,,,,,,,,,,Liverpool,24,00:25:41.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9db55ceb-8225-4673-9713-3f0e6b8e25c5,938,,"[74.3, 76.5]",3754226,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,58,Liverpool,24,['bfbc2ee3-12fc-4775-98bb-91074f3df7a6'],21,,,,,,,,,,,,,,,,,Liverpool,24,00:26:21.649,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ffb714c-19db-4b06-b460-49951b8f4a75,942,,"[97.4, 75.2]",3754226,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Defensive Midfield,58,Liverpool,24,['bcdd69df-b12c-4ab6-93de-e7e071e301e5'],25,,,,,,,,,,,,,,,,,Liverpool,24,00:26:25.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36203691-c506-4980-a4ac-4a4935bf5333,945,,"[99.7, 69.7]",3754226,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam David Lallana,4090.0,Right Wing,59,Liverpool,24,['f0f9f5af-776e-41bc-b2be-23a71ef7c6ec'],43,,,,,,,,,,,,,,,,,Liverpool,24,00:26:43.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64861574-7f5e-4acf-861e-cfd5963c6d71,947,,"[94.2, 78.0]",3754226,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,59,Liverpool,24,['d02de432-3e3f-4df5-94f5-803c85b15c34'],43,,,,,,,,,,,,,,,,,Liverpool,24,00:26:43.991,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362d4674-1c77-46c5-808f-619970088be1,950,,"[107.4, 41.9]",3754226,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,59,Liverpool,24,['daf09ae1-da48-41f2-bd78-33355e7ea7cb'],46,,,,,,,,,,,,,,,,,Liverpool,24,00:26:46.329,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18512c74-4ad4-4864-aae2-88baf06075fb,954,,"[90.7, 54.7]",3754226,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,59,Liverpool,24,['a4dd1a79-0a60-4e38-a00a-57fb8864f859'],50,,,,,,,,,,,,,,,,,Liverpool,24,00:26:50.717,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85a2c2c7-500f-4d21-a6bb-a4b090aec273,956,,"[89.2, 45.3]",3754226,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,59,Liverpool,24,['d792f188-5891-4584-bea7-6d12abc1fb41'],51,,,,,,,,,,,,,,,,,Liverpool,24,00:26:51.337,Ball Receipt*,
