ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.999553,,,,,,,,,,,1164a9e8-32fb-493d-9c62-dd23b754f037,2357,,"[63.8, 18.2]",3754198,59,,,,-0.3872936,,Left Foot,,,,"[71.4, 15.1]",Ground Pass,,8.207923,,,,Alberto Moreno Pérez,3515.0,,,,,Recovery,2,From Free Kick,Emre Can,3493.0,Left Center Midfield,168,Liverpool,24,"['62a4d726-6246-4e73-9501-bef0b0d260d4', '65fe261c-65ed-4c31-be4b-7e42429a0377']",18,,,,,,,,,,,,,,,,,Liverpool,24,00:14:18.433,Pass,
,,,,,,,,,,,,,,,0.141801,,,,,,,,,,,e07a24a1-0854-4a11-929c-d30be1871c63,2361,,"[71.4, 15.3]",3754198,59,,,,1.5707964,,Left Foot,,,,"[71.4, 17.7]",Ground Pass,,2.4,,Incomplete,,,,,,,,,2,From Free Kick,Alberto Moreno Pérez,3515.0,Left Back,168,Liverpool,24,['fe3eeadf-b1fc-41a9-9e7b-cf52eae7e004'],19,,,,,,,,,,,,,,,,,Liverpool,24,00:14:19.613,Pass,
,,,,,,,,,,,,,,,1.201913,,,,,,,,,,,40799bcb-806f-467b-b621-d3d8f0a9eef5,2363,,"[80.6, 0.1]",3754198,59,,,,1.3734008,,,,,,"[83.5, 14.6]",High Pass,,14.787157,,,,Adam David Lallana,4090.0,,,,,Throw-in,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,169,Liverpool,24,['47898137-7496-4e23-94d8-5fccc9ad8f09'],25,,,,,,,,,,,,,,,,,Liverpool,24,00:14:25.359,Pass,
,,,,,,,,,,,,,,,0.735646,,,,,,,,,,,3e04caef-c448-4422-b803-a3c07a8d489a,2369,,"[40.4, 70.7]",3754198,59,,,,-0.648332,,Left Foot,,,,"[47.0, 65.7]",Ground Pass,,8.280097,,,,Christian Dannemann Eriksen,3043.0,,,,,Recovery,2,Regular Play,Erik Lamela,3585.0,Right Wing,170,Tottenham Hotspur,38,['9683b60c-df95-408c-ab44-524878da17aa'],28,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:28.599,Pass,
,,,,,,,,,,,,,,,0.734735,,,,,,,,,,,3b6e036c-d1bf-49cf-b6c4-c75d9a3f2ad7,2371,,"[47.0, 65.7]",3754198,59,,,,3.0828369,,Right Foot,,,,"[41.9, 66.0]",Ground Pass,,5.108816,,,,Bamidele Alli,3094.0,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,170,Tottenham Hotspur,38,['3b31acc6-1875-4965-9c8f-9c44c3687ee7'],29,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:29.335,Pass,
,,,,,,,,,,,,,,,0.110444,,,,,,,,,,,d30c3c6f-71b6-4d0b-bf78-bdc25c1b8f23,2381,,"[97.4, 25.9]",3754198,59,,,,1.4711276,,Right Foot,,,,"[97.6, 27.9]",Low Pass,,2.0099752,,Incomplete,,,,,,,,,2,From Counter,Philippe Coutinho Correia,3501.0,Left Wing,171,Liverpool,24,['5f7e96bb-8a0d-4506-a044-eb2df2d78e4b'],35,,,,,,,,,,,,,,,,,Liverpool,24,00:14:35.231,Pass,
,,,,,,,,,,,,,,,1.045591,,,,,,,,,,,f6efd85d-f4e2-4abc-910e-3e6cbd08c6e0,2383,,"[120.0, 0.1]",3754198,60,,,,1.6801506,,Right Foot,,,,"[116.3, 33.8]",High Pass,True,33.902508,,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Philippe Coutinho Correia,3501.0,Left Wing,172,Liverpool,24,['b8f4bf93-908d-460d-b399-02139382d03d'],0,,,,,,,,,,,,,,,,,Liverpool,24,00:15:00.348,Pass,
,,,,,,,,,,,,,,,1.386431,,,,,,,,,,,bfd4375b-b665-43a7-bd14-fe9f83564fda,2385,,"[57.0, 10.3]",3754198,60,,,,1.79045,,Left Foot,,,,"[52.2, 31.8]",Ground Pass,,22.029299,,,,Nathaniel Edwin Clyne,4590.0,,,,,Recovery,2,From Corner,Alberto Moreno Pérez,3515.0,Left Back,172,Liverpool,24,['d6627dae-f4e4-48b8-a251-ac93f7084cb8'],8,,,,,,,,,,,,,,,,,Liverpool,24,00:15:08.020,Pass,
,,,,,,,,,,,,,,,1.744115,,,,,,,,,,,bc810992-6209-4116-a3de-14c4efa96f27,2388,,"[44.6, 28.8]",3754198,60,,,,2.7574995,,Right Foot,,,,"[20.6, 38.5]",Ground Pass,,25.886097,,,,Simon Mignolet,3539.0,,,,,,2,From Corner,Nathaniel Edwin Clyne,4590.0,Right Back,172,Liverpool,24,['f08cc7fe-3ff7-40e0-9531-6c33cf4869b0'],11,,,,,,,,,,,,,,,,,Liverpool,24,00:15:11.041,Pass,
,,,,,,,,,,,,,,,4.844546,,,,,,,,,,,b19337fb-5cfe-4687-b1de-14a5b55c8936,2392,,"[20.5, 40.2]",3754198,60,,,,0.18365747,,Right Foot,,,,"[99.1, 54.8]",High Pass,,79.94448,,Incomplete,,,,,,,,,2,From Corner,Simon Mignolet,3539.0,Goalkeeper,172,Liverpool,24,"['1a7362d0-bee3-4c49-b004-76f8fb60e619', 'b51a44d8-7121-4faf-a5ff-98e1e6186dfe']",13,,,,,,,,,,,,,,,,,Liverpool,24,00:15:13.930,Pass,True
,,,,,,,,,,,,,,,0.866366,,,,,,,,,,,a0c372b6-0f18-4a0e-88e6-31a690b79d6f,2396,,"[33.1, 5.5]",3754198,60,,,,0.40069366,,Left Foot,,,,"[47.5, 11.6]",Ground Pass,,15.638734,,,,Bamidele Alli,3094.0,,,,,,2,From Corner,Danny Rose,3594.0,Left Back,172,Liverpool,24,['96ab2714-e51b-4d70-a793-626383aaae62'],23,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:23.187,Pass,
,,,,,,,,,,,,,,,1.746355,,,,,,,,,,,308ff0c9-2f4f-46ba-85cc-42fa53b1634d,2400,,"[47.1, 11.8]",3754198,60,,,,-0.5596318,,Right Foot,,,,"[64.5, 0.9]",Low Pass,,20.53217,,Out,,Clinton Mua N''Jie,3534.0,,,,,,2,From Corner,Bamidele Alli,3094.0,Left Center Midfield,172,Liverpool,24,"['043b05dc-4ce0-488f-8ef0-2c80efc883a4', '34011ab6-43e6-4a5d-a9ef-021f75932b4e']",24,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:24.134,Pass,True
,,,,,,,,,,,,,,,0.859994,,,,,,,,,,,8073cd48-0baa-4d9c-8f10-04c9325f8b53,2402,,"[51.8, 80.0]",3754198,60,,,,-0.40094963,,,,,,"[61.0, 76.1]",Low Pass,,9.992497,,,,Adam David Lallana,4090.0,,,,,Throw-in,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,173,Liverpool,24,['f92cedf2-3539-44c5-a578-e590b4d7e766'],41,,,,,,,,,,,,,,,,,Liverpool,24,00:15:41.336,Pass,
,,,,,,,,,,,,,,,0.894623,,,,,,,,,,,e6b2a42e-6c2f-4e9f-b232-b9bd89d3d4ef,2405,,"[60.7, 76.5]",3754198,60,,,,2.9526954,,Right Foot,,,,"[53.9, 77.8]",Low Pass,,6.9231496,,,,Nathaniel Edwin Clyne,4590.0,,,,,,2,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,173,Liverpool,24,"['0db1edc9-c560-4f6c-b11d-0b50c17004e2', '17858cd7-e21a-4c77-a726-31c83e230fdc']",42,,,,,,,,,,,,,,,,,Liverpool,24,00:15:42.196,Pass,True
,,,,,,,,,,,,,,,1.471381,,,,,,,,,,,851921c5-1a6b-418b-a145-0615be0ab43b,2407,,"[53.9, 77.8]",3754198,60,,,,-0.27829966,,Right Foot,,,,"[74.2, 72.0]",High Pass,,21.112318,,,,Divock Okoth Origi,4747.0,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,173,Liverpool,24,['55f4eb2b-274e-4575-9de0-47e44be56b95'],43,,,,,,,,,,,,,,,,,Liverpool,24,00:15:43.091,Pass,
,,,,,,,,,,,,,,,1.352437,,,,,,,,,,,7b95e19d-9640-4821-bc24-7df4596537d7,2412,,"[18.6, 60.5]",3754198,60,,,,1.3212094,,Left Foot,,,,"[22.5, 75.8]",Ground Pass,,15.789237,,,,Nathaniel Edwin Clyne,4590.0,,,,,Recovery,2,From Throw In,Mamadou Sakho,3483.0,Left Center Back,173,Liverpool,24,['a365c24c-5868-45f2-b761-7cb95514b8ba'],51,,,,,,,,,,,,,,,,,Liverpool,24,00:15:51.394,Pass,
,,,,,,,,,,,,,,,2.539781,,,,,,,,,,,90ce826a-32aa-48a9-bb9f-fc63dfcd5221,2415,,"[19.6, 71.8]",3754198,60,,,,-0.030602688,,Left Foot,,,,"[58.8, 70.6]",High Pass,,39.218365,,Incomplete,,,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,173,Liverpool,24,['eb978393-67a4-4287-87af-67207ce0a7a6'],54,,,,,,,,,,,,,,,,,Liverpool,24,00:15:54.021,Pass,
,,,,,,,,,,,,,,,0.925863,,,,,,,,,,,eb978393-67a4-4287-87af-67207ce0a7a6,2416,,"[61.3, 9.5]",3754198,60,,,,0.40069366,,Head,,,,"[75.7, 15.6]",High Pass,,15.638734,,Incomplete,,,,,,,,Recovery,2,From Throw In,Jan Vertonghen,3077.0,Left Center Back,173,Liverpool,24,"['90ce826a-32aa-48a9-bb9f-fc63dfcd5221', 'a6e70ab1-6efd-46be-ac25-2d520a80f947']",56,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:56.561,Pass,
,,,,,,,,,,,,,,,1.715163,,,,,,,,,,,861d5a7c-879a-4c2b-ac23-8e98b87a1e8c,2419,,"[48.0, 59.1]",3754198,60,,,,-1.53389,,Right Foot,,,,"[49.2, 26.6]",Ground Pass,,32.52215,,,,Alberto Moreno Pérez,3515.0,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Right Center Midfield,173,Liverpool,24,['e4bd013b-e40e-428e-a924-8a4d8c3d6952'],58,,,,,,,,,,,,,,,,,Liverpool,24,00:15:58.721,Pass,
,,,,,,,,,,,,,,,1.471021,,,,,,,,,,,f5d1a387-61f0-4e44-bff9-280630589dc5,2422,,"[53.2, 39.4]",3754198,61,,,,-2.545886,,Left Foot,,,,"[38.3, 29.3]",Ground Pass,,18.000555,,,,Mamadou Sakho,3483.0,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,173,Liverpool,24,['f8843233-7110-4be2-85b3-d73a8344e581'],3,,,,,,,,,,,,,,,,,Liverpool,24,00:16:03.415,Pass,
,,,,,,,,,,,,,,,1.211656,,,,,,,,,,,fc0a0d1d-4334-4198-a547-9b84fbcf517e,2425,,"[47.5, 26.6]",3754198,61,,,,0.9188469,,Left Foot,,,,"[63.3, 47.3]",Ground Pass,,26.04093,,,,Adam David Lallana,4090.0,,,,,,2,From Throw In,Mamadou Sakho,3483.0,Left Center Back,173,Liverpool,24,['9b3a362c-04fb-422e-8b6b-a1fb22882f2e'],7,,,,,,,,,,,,,,,,,Liverpool,24,00:16:07.862,Pass,
,,,,,,,,,,,,,,,1.482634,,,,,,,,,,,f3749e17-1f55-40b3-8ede-32957a5138af,2428,,"[64.6, 53.8]",3754198,61,,,,1.4837683,,Right Foot,,,,"[65.9, 68.7]",Ground Pass,,14.956604,,,,Nathaniel Edwin Clyne,4590.0,,,,,,2,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,173,Liverpool,24,['ade9288c-03e8-4a88-b56d-829b27a1a1ab'],10,,,,,,,,,,,,,,,,,Liverpool,24,00:16:10.403,Pass,
,,,,,,,,,,,,,,,1.212623,,,,,,,,,,,5c45e327-1696-43cc-9eaa-9b20cd017063,2431,,"[70.9, 72.3]",3754198,61,,,,0.4266275,,Right Foot,,,,"[83.0, 77.8]",Ground Pass,,13.29135,,,,James Philip Milner,3473.0,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,173,Liverpool,24,['bc7d73c3-4260-4b6f-a7e4-d5fc87b1957c'],13,,,,,,,,,,,,,,,,,Liverpool,24,00:16:13.218,Pass,
,,,,,,,,,,,,,,,1.294516,,,,,,,,,,,a449fdb7-c4d3-4b4b-b12a-154656eb3be1,2434,,"[82.0, 77.7]",3754198,61,,,,-2.6113768,,Right Foot,,,,"[73.3, 72.6]",Ground Pass,,10.084641,,,,Nathaniel Edwin Clyne,4590.0,,,,,,2,From Throw In,James Philip Milner,3473.0,Right Wing,173,Liverpool,24,['98dfeec5-33a4-4ff9-a043-d4256b29263d'],14,,,,,,,,,,,,,,,,,Liverpool,24,00:16:14.638,Pass,
,,,,,,,,,,,,,,,0.886629,,,,,,,,,,,0755f413-790f-4bf4-97fb-4f4c1e8500b7,2437,,"[79.5, 70.7]",3754198,61,,,,-0.47040427,,Right Foot,,,,"[91.3, 64.7]",Ground Pass,,13.237824,,Incomplete,,Adam David Lallana,4090.0,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,173,Liverpool,24,"['32528d9f-3ff5-43f3-97f3-436b0719d44b', '3c2a6f3f-e387-4804-bc26-f160bcff8779']",17,,,,,,,,,,,,,,,,,Liverpool,24,00:16:17.061,Pass,
,,,,,,,,,,,,,,,0.904398,,,,,,,,,,,37492c45-1d17-4ef1-bb92-22ebe69b205c,2441,,"[27.9, 15.4]",3754198,61,,,,-1.9756881,,Right Foot,,,,"[23.1, 4.2]",Ground Pass,,12.185237,,,,Danny Rose,3594.0,,,,,,2,From Throw In,Bamidele Alli,3094.0,Left Center Midfield,173,Liverpool,24,['bac8989e-4c26-435e-9918-f63d0b43e924'],18,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:16:18.464,Pass,
,,,,,,,,,,,,,,,3.285019,,,,,,,,,,,8e562bf5-7d97-46f5-b922-8c3a14cd29ff,2444,,"[23.1, 4.0]",3754198,61,,,,0.008797427,,Left Foot,,,,"[57.2, 4.3]",Ground Pass,,34.10132,,Incomplete,,Clinton Mua N''Jie,3534.0,,,,,,2,From Throw In,Danny Rose,3594.0,Left Back,173,Liverpool,24,"['0d0167ef-7091-4baf-8737-04c444e515f5', 'eda11865-ee6f-41ab-86d3-4a18abda33cf']",19,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:16:19.945,Pass,
,,,,,,,,,,,,,,,1.794745,,,,,,,,,,,9ad69384-1512-4064-b8dc-bb44c37b4854,2448,,"[58.6, 74.9]",3754198,61,,,,-1.7620795,,Right Foot,,,,"[52.5, 43.4]",Ground Pass,,32.085197,,,,Mamadou Sakho,3483.0,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Right Center Midfield,173,Liverpool,24,['2374cfe1-9d18-4db0-b00b-6da4bb6769e9'],24,,,,,,,,,,,,,,,,,Liverpool,24,00:16:24.534,Pass,
,,,,,,,,,,,,,,,0.528733,,,,,,,,,,,413a4c2c-51a0-4b8a-bd71-d8c044bad145,2451,,"[53.6, 41.6]",3754198,61,,,,-0.12283524,,Right Foot,,,,"[61.7, 40.6]",Ground Pass,,8.161495,,,,Emre Can,3493.0,,,,,,2,From Throw In,Mamadou Sakho,3483.0,Left Center Back,173,Liverpool,24,['1a0c3d5c-3d13-470d-8d94-b91c86e7d128'],27,,,,,,,,,,,,,,,,,Liverpool,24,00:16:27.077,Pass,
,,,,,,,,,,,,,,,1.077605,,,,,,,,,,,1e964468-f47e-4e53-9a62-fc5895f91b38,2454,,"[57.0, 40.8]",3754198,61,,,,-2.5748634,,Right Foot,,,,"[48.2, 35.2]",Ground Pass,,10.430724,,,,Mamadou Sakho,3483.0,,,,,,2,From Throw In,Emre Can,3493.0,Left Center Midfield,173,Liverpool,24,['d63de446-5bcc-486f-866f-5a5a89373ced'],28,,,,,,,,,,,,,,,,,Liverpool,24,00:16:28.958,Pass,
,,,,,,,,,,,,,,,1.423478,,,,,,,,,,,5606fdcf-655c-4ffc-81a8-9469e44d8da0,2457,,"[48.0, 33.0]",3754198,61,,,,-0.21344706,,Left Foot,,,,"[68.3, 28.6]",Ground Pass,,20.771374,,,,Philippe Coutinho Correia,3501.0,,,,,,2,From Throw In,Mamadou Sakho,3483.0,Left Center Back,173,Liverpool,24,['b1ea8ac3-35ac-4470-ab92-9f2902f2635f'],30,,,,,,,,,,,,,,,,,Liverpool,24,00:16:30.963,Pass,
,,,,,,,,,,,,,,,0.837218,,,,,,,,,,,48b75ad0-2353-4b0c-9d01-63a402e0390f,2460,,"[68.3, 28.6]",3754198,61,,,,1.7876699,,Right Foot,,,,"[65.7, 40.4]",Ground Pass,,12.083046,,,,Emre Can,3493.0,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,173,Liverpool,24,['b99d9a34-4adc-4b02-932c-e3b2aa2e1984'],32,,,,,,,,,,,,,,,,,Liverpool,24,00:16:32.416,Pass,
,,,,,,,,,,,,,,,2.35845,,,,,,,,,,,29de2b9b-11a6-433a-a91c-ee7de7c4fe77,2463,,"[65.7, 40.4]",3754198,61,,,,-0.91652787,,Right Foot,,,,"[91.7, 6.5]",Low Pass,,42.722477,,Incomplete,,Alberto Moreno Pérez,3515.0,,,,,,2,From Throw In,Emre Can,3493.0,Left Center Midfield,173,Liverpool,24,"['4e5bba18-f225-4b01-a43f-b8cc332a10f4', 'effa9ba5-2895-4a6f-adb1-114fc711d338']",33,,,,,,,,,,,,,,,,,Liverpool,24,00:16:33.314,Pass,
,,,,,,,,,,,,,,,1.469677,,,,,,,,,,,effa9ba5-2895-4a6f-adb1-114fc711d338,2465,,"[28.4, 73.6]",3754198,61,,,,-0.61466295,,Head,,,,"[38.6, 66.4]",Low Pass,,12.485191,,Incomplete,,Erik Lamela,3585.0,,,,,Recovery,2,From Throw In,Kyle Walker,3205.0,Right Back,173,Liverpool,24,"['262db161-b13f-4582-8162-ad15026e671f', '29de2b9b-11a6-433a-a91c-ee7de7c4fe77', '31c5de98-0cb1-4610-b825-c9abd93eb07b']",35,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:16:35.672,Pass,
,,,,,,,,,,,,,,,2.544843,,,,,,,,,,,5ccf1df5-c162-4e98-ab12-9534f89b1d6b,2469,,"[25.3, 80.0]",3754198,61,True,,,-1.184663,,,,,,"[34.0, 58.6]",Low Pass,,23.100866,,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,Throw-in,2,From Throw In,Kyle Walker,3205.0,Right Back,174,Tottenham Hotspur,38,['a3a7ac55-5279-4824-8fc8-f8106e03cf92'],43,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:16:43.590,Pass,
,,,,,,,,,,,,,,,1.779692,,,,,,,,,,,14c686c8-aff4-4b72-ac91-4065dcb08755,2476,,"[41.9, 50.4]",3754198,61,,,,-1.8124892,,Left Foot,,,,"[36.6, 28.9]",Ground Pass,,22.143621,,,,Bamidele Alli,3094.0,,,,,,2,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Right Center Midfield,174,Tottenham Hotspur,38,['a36e3aec-0d89-4eda-a4af-0a6be757776f'],47,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:16:47.999,Pass,
,,,,,,,,,,,,,,,1.368983,,,,,,,,,,,73157f35-428c-430d-ab1c-e1f9caf25f95,2479,,"[36.6, 28.6]",3754198,61,,,,-1.4443076,,Right Foot,,,,"[38.8, 11.3]",Ground Pass,,17.439323,,,,Danny Rose,3594.0,,,,,,2,From Throw In,Bamidele Alli,3094.0,Left Center Midfield,174,Tottenham Hotspur,38,['21b79fce-dd29-4bc4-b041-9ea68cd266b0'],49,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:16:49.859,Pass,
,,,,,,,,,,,,,,,1.414613,,,,,,,,,,,bc94c862-2af1-412f-8565-a76ab1add1a9,2482,,"[47.0, 11.4]",3754198,61,,,,-0.418734,,Left Foot,,,,"[65.2, 3.3]",Ground Pass,,19.921095,,,,Clinton Mua N''Jie,3534.0,,,,,,2,From Throw In,Danny Rose,3594.0,Left Back,174,Tottenham Hotspur,38,['bb06d01f-b7ee-4eb0-ab43-796820b893c1'],53,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:16:53.042,Pass,
,,,,,,,,,,,,,,,1.786638,,,,,,,,,,,e163e61f-0140-4cd0-add4-f1bae0a45be1,2485,,"[63.2, 6.6]",3754198,61,,,,-3.066061,,Right Foot,,,,"[44.7, 5.2]",Ground Pass,,18.552896,,,,Danny Rose,3594.0,,,,,,2,From Throw In,Clinton Mua N''Jie,3534.0,Left Wing,174,Tottenham Hotspur,38,['e5574429-6cbe-43c8-b2af-6bed4819e5ad'],55,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:16:55.560,Pass,
,,,,,,,,,,,,,,,0.719648,,,,,,,,,,,0c2fc25e-dca0-40ff-82cc-f27755099c6d,2495,,"[68.6, 7.5]",3754198,62,,,,0.3344081,,Right Foot,,,,"[80.4, 11.6]",Ground Pass,,12.491998,,Incomplete,,Harry Kane,10955.0,,,,,,2,From Throw In,Danny Rose,3594.0,Left Back,174,Tottenham Hotspur,38,"['83ee81b5-f25c-4b39-9f0f-cc1f88b2381b', 'd3d358c4-55e5-48fe-9276-75ca7f8714c8']",1,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:17:01.924,Pass,
,,,,,,,,,,,,,,,1.936693,,,,,,,,,,,83ee81b5-f25c-4b39-9f0f-cc1f88b2381b,2497,,"[39.7, 68.5]",3754198,62,,,,-0.16991434,,Right Foot,,,,"[60.1, 65.0]",Low Pass,,20.698067,,Incomplete,,,,,,,,Recovery,2,From Throw In,Martin Škrtel,18872.0,Right Center Back,174,Tottenham Hotspur,38,"['0c2fc25e-dca0-40ff-82cc-f27755099c6d', '4852a54b-7d85-4b07-b198-95042d8592a9']",2,,,,,,,,,,,,,,,,,Liverpool,24,00:17:02.643,Pass,
,,,,,,,,,,,,,,,2.733983,,,,,,,,,,,843e2949-d318-4300-995d-ddb82b2a9a38,2501,,"[61.7, 25.5]",3754198,62,,,,1.8061026,,Right Foot,,,,"[54.1, 57.2]",Ground Pass,,32.598312,,,,Kyle Walker,3205.0,,,,,,2,From Throw In,Bamidele Alli,3094.0,Left Center Midfield,174,Tottenham Hotspur,38,['95d58e68-b9c8-418a-91c5-3d44c4e04c8f'],5,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:17:05.302,Pass,
,,,,,,,,,,,,,,,0.998052,,,,,,,,,,,2e4a92f3-a4f3-4ed1-80b0-2461096f96a9,2504,,"[56.8, 63.2]",3754198,62,,,,-0.02458521,,Right Foot,,,,"[69.0, 62.9]",Ground Pass,,12.203688,,,,Christian Dannemann Eriksen,3043.0,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,174,Tottenham Hotspur,38,['0c6a7889-6e0a-4c21-a03a-c6850cd2e083'],9,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:17:09.463,Pass,
,,,,,,,,,,,,,,,1.717857,,,,,,,,,,,809d58f8-a4fd-4871-ae37-cf3bbd6f9e87,2507,,"[62.2, 70.5]",3754198,62,,,,-2.69325,,Left Foot,,,,"[46.4, 62.9]",Ground Pass,,17.532825,,,,Toby Alderweireld,20005.0,,,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,174,Tottenham Hotspur,38,['de61b459-f59f-411e-8f65-6867a9fe3f08'],12,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:17:12.496,Pass,
,,,,,,,,,,,,,,,2.428746,,,,,,,,,,,f99e2fb0-2c0d-4842-b30d-e665f0ccddbe,2510,,"[45.1, 69.8]",3754198,62,,,,-2.5941522,,Left Foot,,,,"[15.9, 52.0]",Ground Pass,,34.197662,,,,Hugo Lloris,3099.0,,,,,,2,From Throw In,Toby Alderweireld,20005.0,Right Center Back,174,Tottenham Hotspur,38,['c35c52fd-73b7-48ae-aa61-7b8d4cd33024'],15,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:17:15.046,Pass,
,,,,,,,,,,,,,,,2.065945,,,,,,,,,,,2d3782d2-e76c-4ee3-a2a4-5640baf14bab,2513,,"[19.8, 46.3]",3754198,62,,,,-0.952062,,Left Foot,,,,"[37.6, 21.3]",Ground Pass,,30.689411,,,,Jan Vertonghen,3077.0,,,,,,2,From Throw In,Hugo Lloris,3099.0,Goalkeeper,174,Tottenham Hotspur,38,['c344c36a-94f0-4598-8638-006173389899'],18,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:17:18.260,Pass,
,,,,,,,,,,,,,,,0.828306,,,,,,,,,,,1b1c73ad-e8ab-40d9-bb32-9e3d0959afab,2516,,"[41.9, 19.8]",3754198,62,,,,-0.99047405,,Right Foot,,,,"[51.8, 4.7]",Ground Pass,,18.056025,,,,Danny Rose,3594.0,,,,,,2,From Throw In,Jan Vertonghen,3077.0,Left Center Back,174,Tottenham Hotspur,38,['f736de33-7977-41b5-ba73-ed6478788d74'],21,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:17:21.329,Pass,
,,,,,,,,,,,,,,,0.815328,,,,,,,,,,,e1921136-cf34-4007-9fd5-d4bf7a1a5055,2519,,"[53.0, 5.0]",3754198,62,,,,-0.14832783,,Left Foot,,,,"[70.4, 2.4]",Ground Pass,,17.59318,,,,Clinton Mua N''Jie,3534.0,,,,,,2,From Throw In,Danny Rose,3594.0,Left Back,174,Tottenham Hotspur,38,['03209d88-7554-4fc3-8636-9cd613d0c08f'],23,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:17:23.471,Pass,
,,,,,,,,,,,,,,,1.020427,,,,,,,,,,,2de5de26-18c8-46bc-8c1c-021080d37887,2522,,"[70.4, 2.4]",3754198,62,,,,0.6406882,,Right Foot,,,,"[81.8, 10.9]",Low Pass,,14.220057,,Incomplete,,Harry Kane,10955.0,,,,,,2,From Throw In,Clinton Mua N''Jie,3534.0,Left Wing,174,Tottenham Hotspur,38,"['46c96bc5-ac96-4396-ad85-65d66b77479e', 'b7cabd40-f92b-4eb7-918c-a69f82c79de1']",24,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:17:24.499,Pass,
,,,,,,,,,,,,,,,2.213843,,,,,,,,,,,eb7b8b2f-9977-4b19-8e64-d37496851648,2525,,"[75.9, 0.1]",3754198,62,,,,2.9930353,,,,,,"[61.2, 2.3]",Low Pass,,14.863714,,,,Danny Rose,3594.0,,,,,Throw-in,2,From Throw In,Harry Kane,10955.0,Center Forward,175,Tottenham Hotspur,38,['259919b6-1ae2-4de1-8774-def80ca1b1b5'],30,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:17:30.015,Pass,
