50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cefbc5c6-b44a-4b8e-b0ae-a20d1f948913,4433,,"[79.0, 26.7]",2302764,115,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Djibril Cissé,34384.0,Center Forward,279,Liverpool,24,['dfdb521a-fe21-442b-b519-1f6b569092c8'],37,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:37.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6a923c0-fb12-4f26-a411-4ea0d11c628f,4435,,"[55.4, 58.6]",2302764,115,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Rui Manuel César Costa,15017.0,Right Center Midfield,280,AC Milan,243,['e98eeb8a-52a0-4b0d-b054-fd8d4cf28afd'],40,,,,,,,,,,,,,,,,,,AC Milan,243,00:10:40.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8e13aa8-7a24-4ac8-8532-edd12a8f6130,4437,,"[70.0, 13.9]",2302764,115,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Ricardo Izecson dos Santos Leite,26712.0,Center Attacking Midfield,280,AC Milan,243,['8a524e33-25f7-4ff1-b09d-a4d5ccdd8209'],48,,,,,,,,,,,,,,,,,,AC Milan,243,00:10:48.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed33310e-9a9b-483b-aaf2-11505fdcc0a9,4440,,"[64.2, 26.3]",2302764,115,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Andrea Pirlo,19849.0,Center Defensive Midfield,280,AC Milan,243,['14d0f881-3dfd-43d3-872e-ea7b2b0d5ab5'],52,,,,,,,,,,,,,,,,,,AC Milan,243,00:10:52.638,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fd981c0-3e69-4ad1-b3a8-42d163944577,4443,,"[72.1, 36.5]",2302764,115,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Rui Manuel César Costa,15017.0,Right Center Midfield,280,AC Milan,243,['1f9ab1a1-b52e-48b1-954a-f0ff3130c870'],54,,,,,,,,,,,,,,,,,,AC Milan,243,00:10:54.126,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a54a1266-fe31-47d0-9640-18a01e4b1381,4446,,"[99.1, 38.5]",2302764,115,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Jon Dahl Tomasson,15526.0,Left Center Forward,280,AC Milan,243,['1b376d22-bc54-4d3e-b6fa-d179141356b2'],57,,,,,,,,,,,,,,,,,,AC Milan,243,00:10:57.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab9cb54c-4138-445e-9be4-71555523d1a7,4448,,"[36.0, 30.5]",2302764,115,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Xabier Alonso Olano,20133.0,Left Defensive Midfield,281,Liverpool,24,['5e2a0e51-dc87-4791-af62-27a1bc957be2'],58,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:58.108,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946ddd1f-0394-4bc9-95d8-2c761abf7521,4453,,"[56.7, 38.6]",2302764,116,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Luis Javier García Sanz,26391.0,Center Attacking Midfield,281,Liverpool,24,['fd1dd939-753a-479b-ab16-d87bfae680ff'],3,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:03.516,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b094590-9a20-4945-9e3c-109f58565406,4456,,"[76.4, 43.6]",2302764,116,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Djibril Cissé,34384.0,Center Forward,281,Liverpool,24,['4712e774-647d-4759-bd71-7b12b0acd563'],5,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:05.390,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed689881-b51c-459b-8f63-ad006c521842,4458,,"[44.5, 36.3]",2302764,116,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Paolo Maldini,15116.0,Left Back,282,AC Milan,243,['ae1b4d29-d087-435e-be98-15316bba0da5'],7,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:07.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a003a5e-b332-4686-b319-f5ee1fabecfb,4461,,"[46.9, 41.0]",2302764,116,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Rui Manuel César Costa,15017.0,Right Center Midfield,282,AC Milan,243,['ca8e2716-69ab-4c6d-9af8-ddb55f981b19'],8,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:08.449,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0590576-0148-428c-8508-6a12e9be6a18,4464,,"[56.7, 64.1]",2302764,116,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Marcos Evangelista de Moraes,34395.0,Right Back,282,AC Milan,243,['0f8ec2d0-6356-4591-9928-210c04b5eab0'],11,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:11.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8df52eac-7f47-4638-817c-d1e1a6b16c99,4468,,"[70.2, 48.5]",2302764,116,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Rui Manuel César Costa,15017.0,Right Center Midfield,282,AC Milan,243,['2abc7e8d-c40d-4b02-8e95-7b79477d35ab'],16,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:16.187,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0a3edbf-d054-456b-97c7-c8e65a18d021,4471,,"[95.2, 5.5]",2302764,116,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Claudio Santos,34385.0,Left Center Midfield,282,AC Milan,243,['da2b0cc1-79a0-4861-85b6-68eda6006242'],19,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:19.863,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c575c1b5-36ec-45ee-8525-ac89cf18e86a,4473,,"[29.6, 52.6]",2302764,116,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Xabier Alonso Olano,20133.0,Left Defensive Midfield,282,AC Milan,243,['44d9cd48-3526-4eb8-b970-679839fca631'],22,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:22.067,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71dd5d94-f51c-4c37-86e5-bfdb4d828ec5,4476,,"[35.6, 70.7]",2302764,116,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Vladimir Smicer,15280.0,Right Midfield,282,AC Milan,243,['b8f7ea77-add4-41fa-9150-3143944b43a9'],26,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:26.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8a1f3a5-4649-41a5-9fe7-fa3a85b17339,4480,,"[84.7, 8.1]",2302764,116,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Claudio Santos,34385.0,Left Center Midfield,282,AC Milan,243,['99690ecc-45b4-4c03-8f71-e634017daa74'],29,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:29.023,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4019d779-d9e7-423e-8408-770a89fb45c4,4488,,"[48.6, 76.3]",2302764,116,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Djibril Cissé,34384.0,Center Forward,282,AC Milan,243,"['5a6adcc5-d1d7-4690-a8d7-7fcb7d348d79', '94e82aff-6454-4b1a-a4c7-28d5ba75e69b']",36,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:36.445,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efa20385-3878-4a1a-8b53-5c52ed762c2d,4492,,"[56.5, 18.1]",2302764,116,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Alessandro Nesta,15778.0,Left Center Back,283,AC Milan,243,['d11efe6c-c4d2-4149-a3ab-f04e1efd5283'],47,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:47.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91242281-49f1-4d2f-b90b-4b38f55f5699,4494,,"[59.7, 49.2]",2302764,116,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Jaap Stam,19634.0,Right Center Back,283,AC Milan,243,['78df97e3-c8ae-4c3c-87c4-3c192e674fe7'],49,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:49.803,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdab3591-5097-4b1f-9b68-df707385c24d,4496,,"[84.5, 4.9]",2302764,116,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Claudio Santos,34385.0,Left Center Midfield,283,AC Milan,243,['8ba66887-ef1b-43f0-b75a-8c3e2e426c8b'],59,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:59.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8d0dbd0-ccc4-4a9b-b850-580d44458b2d,4498,,"[109.3, 37.0]",2302764,117,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Andriy Shevchenko,20295.0,Right Center Forward,283,AC Milan,243,['228fe37e-a355-4bdc-acc5-e4cdb9b1d01c'],2,,,,,,,,,,,,,,,,,,AC Milan,243,00:12:02.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa9c3cb2-d679-49f9-a1f7-6c9d417fd6f5,4509,,"[34.1, 17.7]",2302764,117,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Corner,Dietmar Hamann,18103.0,Right Back,284,AC Milan,243,['21cfbe34-40bb-4621-92bb-913d9d0cb97b'],36,,,,,,,,,,,,,,,,,,Liverpool,24,00:12:36.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0cfb07c-f926-4730-ba65-487cec911b77,4516,,"[84.5, 77.6]",2302764,117,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Rui Manuel César Costa,15017.0,Right Center Midfield,285,AC Milan,243,['437c4c2d-8dca-4852-a1bc-7148bbf6c344'],42,,,,,,,,,,,,,,,,,,AC Milan,243,00:12:42.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cb1f518-45b9-4624-9f1f-d2c6a0088ac3,4522,,"[75.8, 74.6]",2302764,117,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Jaap Stam,19634.0,Right Center Back,286,AC Milan,243,['1f92e4b7-44fc-4204-ba6b-96361b8b871b'],51,,,,,,,,,,,,,,,,,,AC Milan,243,00:12:51.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a861cdd8-2236-4ad4-ba53-f11454cf61bd,4524,,"[73.2, 78.9]",2302764,117,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Rui Manuel César Costa,15017.0,Right Center Midfield,286,AC Milan,243,['db484061-ae50-4445-993d-974504fe045d'],53,,,,,,,,,,,,,,,,,,AC Milan,243,00:12:53.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f60c7148-b45d-42d5-98ad-4525f45907eb,4527,,"[71.1, 57.1]",2302764,117,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Andrea Pirlo,19849.0,Center Defensive Midfield,286,AC Milan,243,['9dee78d5-75c3-4fe9-a5e7-bd3226fbdb8f'],55,,,,,,,,,,,,,,,,,,AC Milan,243,00:12:55.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55e39014-860f-45fd-8437-7026c202016a,4530,,"[84.7, 40.2]",2302764,117,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Ricardo Izecson dos Santos Leite,26712.0,Center Attacking Midfield,286,AC Milan,243,['d47ede80-b61c-40d7-a7ed-23089d1b49d3'],58,,,,,,,,,,,,,,,,,,AC Milan,243,00:12:58.664,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5eb19d3-3f11-4025-a897-aaf40ba16739,4534,,"[90.3, 59.8]",2302764,118,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Claudio Santos,34385.0,Left Center Midfield,286,AC Milan,243,['646eaf8b-b883-4699-8819-4cef39dae002'],3,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:03.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8f0a5b5-84f3-4415-ac16-5eda4941d531,4536,,"[28.1, 36.9]",2302764,118,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Dietmar Hamann,18103.0,Right Back,287,Liverpool,24,['ff4e5793-d386-46a1-aeed-920fab9e96c7'],3,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:03.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40308aa4-3c20-41a8-a11b-b8af66769fcc,4539,,"[49.7, 22.6]",2302764,118,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Djibril Cissé,34384.0,Center Forward,287,Liverpool,24,['bcd744d8-f6cb-475d-b056-fdcc70d3e76d'],6,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:06.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3a364e5-8e20-49fb-aa54-352793350d02,4543,,"[26.9, 15.8]",2302764,118,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,John Arne Semundseth Riise,34386.0,Left Midfield,287,Liverpool,24,['274f98d0-1640-4b35-af36-c006beeb78e1'],10,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:10.789,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c11fdd51-f415-45ac-a632-60b48f597524,4547,,"[56.1, 58.1]",2302764,118,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Andrea Pirlo,19849.0,Center Defensive Midfield,288,AC Milan,243,['6805fb19-175f-472f-844b-8fef080646bc'],21,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:21.180,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4e8b43e-06a3-4130-8c1e-4e73934fe706,4550,,"[71.3, 31.8]",2302764,118,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Rui Manuel César Costa,15017.0,Right Center Midfield,288,AC Milan,243,['110b7cec-fb93-4363-9029-e4e005df1849'],24,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:24.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbb42817-b120-4195-ad99-85586ffb5973,4553,,"[84.1, 47.0]",2302764,118,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Andrea Pirlo,19849.0,Center Defensive Midfield,288,AC Milan,243,['ad65def5-664c-425e-8edd-c7c815c19d54'],28,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:28.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190b60e2-5760-4446-aa1b-9cdf9474e78e,4556,,"[108.7, 66.0]",2302764,118,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Marcos Evangelista de Moraes,34395.0,Right Back,288,AC Milan,243,['5f2454a5-bcb4-4f5c-b155-f2d9d136fc04'],31,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:31.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aae73af4-6859-4e29-88d9-51e4546e7379,4561,,"[14.2, 23.2]",2302764,118,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Dietmar Hamann,18103.0,Right Back,289,Liverpool,24,['09767b10-e116-4298-8727-331a2af42d15'],36,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:36.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b67d0e41-bd98-4ec3-a649-f2e3811a36f5,4565,,"[42.4, 11.3]",2302764,118,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Djibril Cissé,34384.0,Center Forward,289,Liverpool,24,"['970d1c0e-38c1-43aa-8bc7-fe4a1270d0a4', 'b76375fe-be53-4493-b78e-cc0dda2e88e5']",38,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:38.622,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cfaa01e-63bd-4c98-aa57-cc8e713b1ec9,4570,,"[28.7, 35.7]",2302764,119,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Jamie Carragher,34388.0,Right Center Back,290,Liverpool,24,['c1157574-bc4b-4003-b3c9-a72c070ac644'],2,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:02.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479a74b4-a3e8-4762-a4af-73658c917281,4572,,"[40.9, 65.8]",2302764,119,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Steven Gerrard,19109.0,Right Center Midfield,290,Liverpool,24,['b1b360a9-f695-4e44-8684-521a5cda8d8e'],4,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:04.812,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4935d84e-54f1-4661-815a-e23ab1a74327,4575,,"[92.0, 20.5]",2302764,119,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Djibril Cissé,34384.0,Center Forward,290,Liverpool,24,['4598133f-53b0-40e4-871b-608ae0a77bb8'],11,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:11.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39e2437c-916b-4601-9715-00a7ac3c5f70,4577,,"[37.3, 77.0]",2302764,119,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Alessandro Nesta,15778.0,Left Center Back,291,AC Milan,243,['873040be-267b-4e92-91bf-13b05eb7de7b'],21,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:21.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81ae6824-c3ca-480f-8536-e917fd79af8b,4579,,"[42.6, 33.5]",2302764,119,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Andrea Pirlo,19849.0,Center Defensive Midfield,291,AC Milan,243,['8befa52d-0b0a-49c2-9037-87e9b1770052'],22,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:22.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf73c45d-a345-4b46-94ff-1a801ddb71ca,4581,,"[69.8, 6.2]",2302764,119,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Paolo Maldini,15116.0,Left Back,291,AC Milan,243,['58a18679-60fe-4b36-ae64-892549f93711'],27,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:27.578,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64095674-cfcb-4e18-90c3-b20d0da0f4f8,4585,,"[107.2, 40.4]",2302764,119,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Jon Dahl Tomasson,15526.0,Left Center Forward,291,AC Milan,243,['35a8c4cd-e659-44c7-ab15-dda1321c070e'],31,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:31.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38ba4c82-5d42-4cd6-88ce-7b23f1ab6fde,4588,,"[49.2, 20.1]",2302764,119,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Alessandro Nesta,15778.0,Left Center Back,292,AC Milan,243,['922473d9-82ac-4eae-bd2c-2ae4a4dfb8c8'],37,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:37.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3a817d6-708d-4395-8baf-b6892f9b6290,4590,,"[64.2, 16.0]",2302764,119,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Paolo Maldini,15116.0,Left Back,292,AC Milan,243,['a7072a9d-b08d-49b4-85ab-2711835025eb'],42,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:42.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c53f0502-751f-4a3f-9b7e-4d16cca71f7c,4592,,"[74.1, 32.7]",2302764,119,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Andrea Pirlo,19849.0,Center Defensive Midfield,292,AC Milan,243,['bcfcbeac-f6a8-44cd-aa66-a33a00e43d78'],43,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:43.312,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90466459-f263-4ac7-b4ab-460ae95c96d6,4595,,"[77.5, 52.8]",2302764,119,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Rui Manuel César Costa,15017.0,Right Center Midfield,292,AC Milan,243,['fbefcf5a-fadb-4bab-9ab5-ecf891284445'],45,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:45.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67a40f7b-af90-49dc-a7db-75c809ef1965,4611,,"[97.8, 68.4]",2302764,120,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Djibril Cissé,34384.0,Center Forward,293,Liverpool,24,"['35255488-50f7-4d26-b0ee-f937a2f4bb82', '94afa681-1f07-46a3-b806-ffec05a68f4b']",4,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:04.772,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc33229c-df02-4374-8627-de7ae99342ba,4614,,"[95.7, 55.3]",2302764,120,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Vladimir Smicer,15280.0,Right Midfield,293,Liverpool,24,['95018643-6b48-43cf-b053-9c3144e809c9'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:08.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5d26d19-3bed-4dca-ad94-7c64da476735,4619,,"[95.9, 56.2]",2302764,121,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Dietmar Hamann,18103.0,Right Back,294,Liverpool,24,['77fc32d1-aa8c-4ab3-b323-019dd3390456'],10,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:10.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60d9004c-284b-44b8-8553-b45ee02cc721,4623,,"[88.6, 46.3]",2302764,121,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,John Arne Semundseth Riise,34386.0,Left Midfield,294,Liverpool,24,"['7ee6a5ab-89d9-4932-a91e-54ad562932cb', 'f268d495-fc48-4a33-a67f-1820667e884e']",12,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:12.250,Ball Receipt*,True
,,,,,,"[59.4, 40.0]",,,,,,,,,,,,0.129571,,,,,,,,,,,,,,,1af4a526-d73e-4864-8378-9e9afb63bf16,7,,"[59.7, 39.8]",2302764,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Harry Kewell,34391.0,Center Attacking Midfield,2,Liverpool,24,"['44cc6f44-fadb-40f5-aeaa-6b8f8f822484', 'ea9437d0-cf7e-4f2a-837e-ad4a23dc376f']",0,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.986,Carry,
,,,,,,"[53.1, 43.9]",,,,,,,,,,,,0.549922,,,,,,,,,,,,,,,716799e1-a995-4dd1-9bb2-1d9b3a20678f,10,,"[53.6, 43.2]",2302764,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Steven Gerrard,19109.0,Right Center Midfield,2,Liverpool,24,"['65f428ac-aa17-4ec5-8a56-75b29d3f82e6', 'bf5e97ae-6148-423b-94d7-7dde5c640695']",2,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:02.183,Carry,
,,,,,,"[44.6, 12.1]",,,,,,,,,,,,1.354642,,,,,,,,,,,,,,,0d7903a9-e1c5-4c5e-a2d3-6a5e8a4b3e33,13,,"[44.6, 12.1]",2302764,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Djimi Traoré,34387.0,Left Back,2,Liverpool,24,"['7c46c26b-612c-4c20-a5ca-e5b0d5ab34f8', 'bc64dcc0-6e41-4975-8bbd-ece0f2e0a08e']",4,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:04.499,Carry,
,,,,,,"[51.9, 66.6]",,,,,,,,,,,,1.101362,,,,,,,,,,,,,,,844384b2-44a1-4f7b-abbe-dfb364180f73,18,,"[56.0, 62.4]",2302764,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Izecson dos Santos Leite,26712.0,Center Attacking Midfield,3,AC Milan,243,"['280e4ea8-0454-4eb7-8663-af40e9e6e689', 'f2da55ef-50b5-4231-9f95-74ddb7ec52cd']",8,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:08.796,Carry,
