50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca28ea90-cc78-4e53-b421-59da23438b3c,1826,,,"[46.7, 16.0]",3754098,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,100,Liverpool,24,['3abea702-b925-4201-9e7f-69a7e12750f6'],36,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:36.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9e51eb2-e40a-4d9e-8303-d6d2d1248bf7,1829,,,"[84.2, 71.7]",3754098,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Center Midfield,100,Liverpool,24,['dedd4446-aa7c-47d6-b366-ce8933662ea6'],42,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:42.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8454ec5c-153d-4234-b2ca-03b347fe777c,1833,,,"[106.3, 51.5]",3754098,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,100,Liverpool,24,"['9fad043c-7c04-4d2b-bdc9-2dd9f9d1a16d', 'ff3f218b-7220-43d1-bee6-4cbeb6fb8e3c']",47,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:47.701,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93e93633-54e5-4c9b-96e2-b248f7ecb4f9,1836,,,"[113.3, 61.9]",3754098,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,100,Liverpool,24,['80b66954-aec0-413b-a470-757890a26c52'],49,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:49.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c9f782b-26ce-49ef-82fb-85a1ff2b463d,1850,,,"[103.7, 32.9]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,100,Liverpool,24,['8ae84306-5517-4562-b1c3-b4e9048ad4ac'],6,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:06.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cd645b7-8ef5-41c9-899c-cd5a6ee01148,1860,,,"[52.4, 57.5]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,101,Liverpool,24,['552af2f9-86f1-4ffb-a0f6-9b7c580058eb'],22,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:22.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653881a-c7eb-4d4b-a32b-e58ff3644b7d,1862,,,"[63.0, 25.6]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,101,Liverpool,24,['ab36371b-ea46-441b-a61c-1c142280f4f3'],24,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:24.900,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,15f04ca6-0b9c-4724-8aa5-7542ae5816c2,1865,,,"[97.1, 4.6]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,101,Liverpool,24,['20749fe4-a6b8-4671-915e-7807d55f4504'],30,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:30.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760533d2-5f1b-4018-9cbd-d2aad373c4e2,1868,,,"[92.4, 59.0]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,102,Chelsea,33,"['96a8c27b-781a-44ad-bd67-23dbcc6cfe3f', 'b1ce90bd-716a-4cf8-845b-ea28d90baa6a']",6,,,,,,,,,,,,,,,,,,Chelsea,33,00:46:06.224,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e40a0314-0b37-462d-8004-75be900adb66,1872,,,"[26.4, 8.0]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,103,Liverpool,24,['f96a2340-fc30-47b8-b10b-db99a1416792'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:08.428,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e2d666a-9d84-459f-94b1-7857b0ee472c,1875,,,"[8.2, 33.7]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Mignolet,3539.0,Goalkeeper,103,Liverpool,24,['c405269d-ccea-4548-9066-0ff91ba486e8'],10,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:10.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed4c98ab-28ae-459c-a1ee-eea7379bd35e,1879,,,"[64.7, 24.5]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oscar dos Santos Emboaba Júnior,40122.0,Left Wing,104,Chelsea,33,['bdc32f32-4acf-42a6-8887-7232b880763d'],17,,,,,,,,,,,,,,,,,,Chelsea,33,00:46:17.049,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b21b10b1-4626-4891-9763-518462c0245f,1882,,,"[62.9, 38.2]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Michael Nchekwube Obinna,5475.0,Left Defensive Midfield,104,Chelsea,33,['98597671-e7d8-4608-b772-b8a26056d429'],19,,,,,,,,,,,,,,,,,,Chelsea,33,00:46:19.311,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0c47589-723f-4fa6-9850-85b65ca2442b,1887,,,"[82.5, 49.0]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eden Hazard,3621.0,Center Attacking Midfield,104,Chelsea,33,['f2ce90d7-3fd8-4e43-a2ba-eb613e79e895'],23,,,,,,,,,,,,,,,,,,Chelsea,33,00:46:23.611,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308d6c0-5418-402e-96d8-dc0db9d63d93,1890,,,"[93.7, 41.7]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,104,Chelsea,33,['9a498a13-4e37-4b60-855b-c30e51c5118d'],27,,,,,,,,,,,,,,,,,,Chelsea,33,00:46:27.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bb3fb4e-7ed0-4144-a5d9-6bd4f0b1445d,1894,,,"[21.5, 36.2]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Martin Škrtel,18872.0,Right Center Back,105,Liverpool,24,['e307bf00-f984-4eea-90e4-5751a4b8c5b2'],29,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:29.665,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2c5e475-3e54-4bd5-bfdc-5194cfa1fa96,1897,,,"[25.9, 24.9]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Mamadou Sakho,3483.0,Left Center Back,105,Liverpool,24,['45508c10-49cc-4535-a07f-1858b2324deb'],32,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:32.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bf4d11b-fa5b-4176-adb4-418a64abc13e,1900,,,"[68.0, 16.7]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Adam David Lallana,4090.0,Right Attacking Midfield,105,Liverpool,24,['4b961d18-7c7a-4665-94e4-a8bd011f7d13'],37,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:37.822,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aab93fc8-5251-49b1-8bb4-69b977258b86,1905,,,"[46.8, 12.3]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,106,Liverpool,24,['f62a2b3f-8977-4436-8cfd-94b22623f0cd'],47,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:47.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9389efe2-e55f-44bf-be0c-ef0f8c0f519d,1907,,,"[87.1, 18.8]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam David Lallana,4090.0,Right Attacking Midfield,106,Liverpool,24,['a382286e-5765-42f3-8066-ff34bf67a6b3'],53,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:53.010,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ece5577c-bef4-4c39-b749-cf5336362788,1909,,,"[91.4, 15.1]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Attacking Midfield,106,Liverpool,24,['6d8da8c8-7465-4ce1-839d-a8e37bed6b26'],54,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:54.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25b6d454-f536-475d-9b65-ba65c8df72c3,1912,,,"[27.5, 58.4]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary Cahill,3645.0,Right Center Back,107,Chelsea,33,['d8f6fb96-ad48-4968-95d7-9f8b2e43afab'],55,,,,,,,,,,,,,,,,,,Chelsea,33,00:46:55.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34a65249-66e4-4481-a0dc-7d005d782098,1916,,,"[39.7, 44.6]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oscar dos Santos Emboaba Júnior,40122.0,Left Wing,107,Chelsea,33,"['b3486331-9f63-42f3-971e-d1313244c85a', 'f3099f2a-4f0e-406c-aa50-fafc096d157f']",57,,,,,,,,,,,,,,,,,,Chelsea,33,00:46:57.784,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115bc1a0-1278-4dd2-8445-0eb3efdd183a,1920,,,"[56.7, 40.3]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,107,Chelsea,33,"['9828556d-e6c7-4cf9-ac77-2f22f76b1dea', 'dcea7d14-de78-4c3a-94d5-6b204163eb23']",58,,,,,,,,,,,,,,,,,,Chelsea,33,00:46:58.853,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50eabf7e-1c0e-457e-b364-40cb6941e29e,1923,,,"[56.2, 47.6]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oscar dos Santos Emboaba Júnior,40122.0,Left Wing,107,Chelsea,33,['09f66b06-dfee-4dad-8f2b-0123d5dad5d6'],59,,,,,,,,,,,,,,,,,,Chelsea,33,00:46:59.864,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e19ef7b2-33d6-494f-a0d9-95a4cde93827,1926,,,"[59.8, 69.7]",3754098,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eden Hazard,3621.0,Center Attacking Midfield,107,Chelsea,33,['3819abd0-ed91-45f5-bf2f-a0c19525d6d5'],2,,,,,,,,,,,,,,,,,,Chelsea,33,00:47:02.180,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818c91f3-a8f8-4c89-842d-2fb2173b3374,1930,,,"[78.5, 27.4]",3754098,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Attacking Midfield,108,Liverpool,24,['14451117-f1d2-44ca-829c-3716821f6fc8'],5,,,,,,,,,,,,,,,,,,Liverpool,24,00:47:05.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a322ba33-9434-4431-ae19-acfe404dbbc7,1932,,,"[68.3, 24.9]",3754098,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,108,Liverpool,24,['befaee99-8041-4d89-8a27-20c523ee5be9'],6,,,,,,,,,,,,,,,,,,Liverpool,24,00:47:06.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4de971d-4b3a-47a4-9f49-cc0c35a1eefb,1935,,,"[79.2, 8.5]",3754098,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,108,Liverpool,24,['de4703f3-3eb8-46be-bb18-7824dedeeefc'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:47:08.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cada97b6-322a-41e7-be36-66956587f8c8,1942,,,"[97.3, 72.1]",3754098,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Center Midfield,108,Liverpool,24,['6a560b18-9362-4b10-b743-6415eef40c62'],16,,,,,,,,,,,,,,,,,,Liverpool,24,00:47:16.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e649268b-f256-4565-a9f6-9a15ab1f8f9c,1945,,,"[105.8, 54.0]",3754098,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,108,Liverpool,24,['e5482497-7bc2-415f-ac68-d18ff51dc009'],19,,,,,,,,,,,,,,,,,,Liverpool,24,00:47:19.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64602b9d-7c2d-4791-b5ea-0b2cd44467e1,1948,,,"[94.3, 46.4]",3754098,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Attacking Midfield,108,Liverpool,24,['c9959e49-3242-4f9e-8a5d-67ce44de9e52'],21,,,,,,,,,,,,,,,,,,Liverpool,24,00:47:21.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032f8a97-5f75-4caa-a2dd-9945d079b366,1961,,,"[59.3, 38.2]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Oscar dos Santos Emboaba Júnior,40122.0,Left Wing,109,Chelsea,33,['b1c39f0c-b2b9-4bf3-8d0d-2b3b7ebdf988'],1,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:01.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96d5f0df-ae79-4eb8-8f82-2de91e0f2b9e,1963,,,"[47.8, 36.5]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,John Michael Nchekwube Obinna,5475.0,Left Defensive Midfield,109,Chelsea,33,['718c27cb-29bd-4f68-90a4-e3958101a974'],1,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:01.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00ba56bb-0e0e-4750-9795-5dc0a6fa0794,1966,,,"[37.9, 24.5]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,John Terry,20287.0,Left Center Back,109,Chelsea,33,['080721fe-29dc-48f7-a107-a35146e94916'],3,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:03.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86548936-2868-41f4-a473-bbbbfe06f044,1969,,,"[36.6, 41.9]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gary Cahill,3645.0,Right Center Back,109,Chelsea,33,['2926beb2-250b-4156-ab08-beeaa9b3faa1'],6,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:06.534,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69062454-d53f-4ead-a67d-c13eeb6460ab,1972,,,"[51.2, 75.7]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kurt Happy Zouma,3456.0,Right Back,109,Chelsea,33,['92c73db2-e6d6-4500-80ef-48b670afb053'],10,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:10.168,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a0957e4-4665-4ad3-843e-9270c81580de,1980,,,"[35.6, 61.5]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gary Cahill,3645.0,Right Center Back,110,Chelsea,33,['21ee5d88-50fe-4753-87a3-6e0593bc8201'],24,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:24.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e404fecb-710f-485c-80e5-84f185e45896,1983,,,"[33.6, 21.8]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Terry,20287.0,Left Center Back,110,Chelsea,33,['7327a7df-f153-43cd-8b07-c93dfe2034fe'],27,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:27.419,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cab1fc18-d18e-4b3b-b4c6-1c9bfd55052b,1986,,,"[42.2, 26.7]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Left Defensive Midfield,110,Chelsea,33,['d9cecac7-7fed-45f5-9a5c-5a4cc35d3084'],28,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:28.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ee80a3c-ccab-40a3-98ce-387dfb75b5e7,1989,,,"[43.1, 4.4]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Terry,20287.0,Left Center Back,110,Chelsea,33,['434e6b32-c728-441f-918e-c73aa8e54455'],31,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:31.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a564dd4-5294-49e7-a534-2ad45241068f,1991,,,"[48.0, 1.4]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,César Azpilicueta Tanco,3957.0,Left Back,110,Chelsea,33,['e57fdb3d-d277-4f2a-b5cc-20cf5f610b2b'],32,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:32.581,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,953e3f7f-5a7d-487b-916f-fc408393cc78,1999,,,"[95.9, 17.7]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eden Hazard,3621.0,Center Attacking Midfield,110,Chelsea,33,['26cec05c-4547-4128-9c43-d6308a9700be'],41,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:41.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ab65531-1669-46f2-a736-d33364fd51ca,2002,,,"[22.9, 29.0]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,110,Chelsea,33,['2dc4795e-624e-48bb-bc04-d3b747a1bed7'],45,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:45.290,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,20011a6b-fcdc-42c8-a31f-938b44afddb4,2004,,,"[65.3, 36.3]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Attacking Midfield,110,Chelsea,33,['6b8148da-205b-4f07-999b-510a363e62bc'],52,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:52.001,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d0ac0ec-10ec-4557-b2d4-d4b664821d94,2009,,,"[78.1, 43.6]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eden Hazard,3621.0,Center Attacking Midfield,110,Chelsea,33,['9c878db3-660a-4f5f-943c-609b7faff9fa'],54,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:54.977,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469d93a8-c4fd-4c1d-a375-f5fd2b19d7de,2012,,,"[76.9, 33.3]",3754098,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oscar dos Santos Emboaba Júnior,40122.0,Left Wing,110,Chelsea,33,"['96cda982-91d6-4d82-90c5-a314b8e78e5c', 'd91a9483-c7b7-4125-8cd7-e7d3e2dc5b1e']",55,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:55.926,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a6dfcba-ac4a-4234-85cf-85f12eaa80f3,2016,,,"[100.4, 24.3]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,110,Chelsea,33,['1073e156-ee85-4245-bfa5-513ecf06f422'],2,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:02.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a8a0222-e574-4f91-aa1f-eb3439781fe2,2020,,,"[90.5, 27.5]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eden Hazard,3621.0,Center Attacking Midfield,110,Chelsea,33,['772f6cd7-3b39-42ad-98aa-3ce29b0e5f34'],4,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:04.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704f8981-a554-463e-9cde-b75d19755c76,2024,,,"[85.4, 23.5]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Left Defensive Midfield,110,Chelsea,33,['5fa8424a-6a0e-4c81-9681-dca2c6ea63e2'],6,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:06.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f921e19-c9bd-43e9-ad1c-f223310d2db5,2027,,,"[99.1, 22.8]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oscar dos Santos Emboaba Júnior,40122.0,Left Wing,110,Chelsea,33,['1e08e412-1a71-4fea-b733-70d67c65fc41'],7,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:07.844,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67832f0b-6652-42e5-b476-2212c312f8c3,2031,,,"[22.7, 74.8]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,111,Liverpool,24,['a8a31c8a-00f8-4d99-a7b4-5687190763c6'],10,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:10.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5e6a8de-c3f6-49fd-a00f-638a519a467d,2035,,,"[42.8, 77.8]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,111,Liverpool,24,"['0f518070-5339-4c4e-8fb3-abc5a9c572a2', '7849765a-ce03-45fd-b8e2-a57a4e293622']",13,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:13.577,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11573631-8f9f-4de9-b1b4-a1e2e0a9d396,2042,,,"[91.6, 16.8]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oscar dos Santos Emboaba Júnior,40122.0,Left Wing,112,Chelsea,33,['c5ff9f3e-d9bf-4dcd-8057-484b34e3898e'],17,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:17.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2204250e-242d-4eb4-98a5-ad94d766835a,2053,,,"[22.9, 26.3]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mamadou Sakho,3483.0,Left Center Back,113,Liverpool,24,['6ca4a4a6-5423-4bf7-ba78-da3c9eeaa586'],44,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:44.335,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcba0d28-37a2-44f0-9b14-68667dfa5986,2055,,,"[37.3, 34.2]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emre Can,3493.0,Left Center Midfield,113,Liverpool,24,['98c70444-76b5-492a-bf21-bd3a37d90dc0'],54,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:54.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5264ff9d-93f3-4503-8d43-589dc257ca36,2057,,,"[26.8, 28.6]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mamadou Sakho,3483.0,Left Center Back,113,Liverpool,24,['089f513f-7123-412a-b2cb-3c373ae42f46'],55,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:55.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2303dd5-eda5-4461-804e-ca94df8669b0,2061,,,"[36.0, 7.0]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,113,Liverpool,24,['ef67b2a2-e642-4f33-80d5-b3c7f36113a6'],57,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:57.169,Ball Receipt*,
