bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eccd1cf3-b5db-4c83-96ce-8b52352935c9,1797,,,"[58.6, 19.7]",3754129,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,93,Arsenal,1,['01c148e4-a525-484d-a4e0-2d365d774e9b'],10,,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:10.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3649013-2b93-4cbc-919e-44e1b01f3cde,1804,,,"[40.0, 57.9]",3754129,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Héctor Bellerín Moruno,3511.0,Right Back,93,Arsenal,1,['e06fe2d8-093b-4a88-a432-34ba16d599d3'],15,,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:15.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b4f88dd-b545-4b66-95f7-4a4b165096c0,1807,,,"[56.2, 77.2]",3754129,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mesut Özil,3496.0,Center Attacking Midfield,93,Arsenal,1,['176ed41f-e066-4d9b-92f1-acd7b1d1b533'],19,,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:19.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15509e2e-8fb6-4022-9955-f2bb890201f0,1814,,,"[72.8, 72.3]",3754129,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Olivier Giroud,3604.0,Center Forward,94,Arsenal,1,"['553af762-8661-4e60-8629-9449163553a6', 'bf76002f-6321-4768-8511-788fa8b361b8']",33,,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:33.032,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b9fb9ad-7bda-4811-988a-581f0d4676e8,1822,,,"[86.7, 11.6]",3754129,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,94,Arsenal,1,['024aa7af-dcac-4dcb-8501-893438b8f913'],38,,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:38.035,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff7e442c-4fe0-4ae1-9839-db47bf3bdc0a,1825,,,"[108.7, 35.5]",3754129,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Right Wing,94,Arsenal,1,['6d3b9645-9460-4394-842d-ede544a8e778'],43,,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:43.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64c02918-d4f2-4667-87f3-c81baecaf1ac,1830,,,"[65.5, 20.7]",3754129,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,94,Arsenal,1,['6a7120ba-4ddf-4746-99d7-50fc44ca3da1'],50,,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:50.516,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6de99f63-4647-454e-8746-45aae08f1ec6,1833,,,"[70.0, 34.4]",3754129,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Santiago Cazorla González,11386.0,Left Defensive Midfield,94,Arsenal,1,['eb23c2fc-7305-470f-828d-402f2b8ec0fa'],52,,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:52.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008486b0-8623-4441-acd7-c2d70d2062c6,1836,,,"[69.5, 21.2]",3754129,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,94,Arsenal,1,['76d2bf0f-d9ab-4ca9-b869-dd18cacb8b38'],55,,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:55.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f11747c-1af9-4de1-b539-b1ae24e3b75a,1839,,,"[84.6, 1.6]",3754129,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,94,Arsenal,1,['f746145f-1c4a-4388-bba0-58943380b4ac'],58,,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:58.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f47eb374-59a7-4b3b-ae4f-0cbed4c86519,1842,,,"[67.8, 15.2]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,94,Arsenal,1,['77d91632-47b7-483f-8b80-fc4c40b5c39c'],3,,,,,,,,,,,,,,,,,,,Arsenal,1,00:43:03.922,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c9e0fb7-619a-406d-9a0d-bd94c74ea6aa,1845,,,"[63.8, 32.2]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Santiago Cazorla González,11386.0,Left Defensive Midfield,94,Arsenal,1,['1fe01ccb-43dc-4c41-b86c-c72b8190bbea'],6,,,,,,,,,,,,,,,,,,,Arsenal,1,00:43:06.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28a5b18c-d2cc-4556-9658-e699e90fe011,1848,,,"[75.5, 40.3]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,94,Arsenal,1,['c5690947-f575-4814-bbab-1e9b1ba04cd4'],8,,,,,,,,,,,,,,,,,,,Arsenal,1,00:43:08.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6335a00-2e71-4120-96e5-f2afdb0519ac,1855,,,"[90.0, 29.9]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Olivier Giroud,3604.0,Center Forward,94,Arsenal,1,['53863d8c-58a5-41bc-8957-575cdf697fc2'],12,,,,,,,,,,,,,,,,,,,Arsenal,1,00:43:12.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159dcb4b-2ec6-431c-be6a-f0bcc1fcfcfc,1859,,,"[86.8, 8.0]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,94,Arsenal,1,['77960510-726a-4c60-b59b-a9daa1333648'],17,,,,,,,,,,,,,,,,,,,Arsenal,1,00:43:17.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57dcbed4-e2a5-4549-b2e6-2581915cee01,1862,,,"[103.5, 19.3]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,94,Arsenal,1,['8aba906f-22be-4861-88b4-e52017431c5b'],18,,,,,,,,,,,,,,,,,,,Arsenal,1,00:43:18.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24dc7b7f-1300-4177-a3cc-d0fab40103cb,1865,,,"[91.9, 26.4]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Right Wing,94,Arsenal,1,['89557100-84ad-4718-b9ed-6d1f91e23c00'],21,,,,,,,,,,,,,,,,,,,Arsenal,1,00:43:21.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee82f9a5-b2ac-48d9-8a99-edbbbc8e9f74,1868,,,"[86.8, 41.5]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Santiago Cazorla González,11386.0,Left Defensive Midfield,94,Arsenal,1,['815d32a7-d522-4292-b3f6-2406bd1445f5'],23,,,,,,,,,,,,,,,,,,,Arsenal,1,00:43:23.038,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7df3cc49-ab97-4171-8219-64d7d7b28deb,1871,,,"[98.7, 12.9]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,94,Arsenal,1,['db11654b-7924-47c9-a4f8-d3ab33b55a66'],28,,,,,,,,,,,,,,,,,,,Arsenal,1,00:43:28.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b287d72f-1025-40a3-aae3-187bb4363a82,1874,,,"[93.1, 23.8]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,94,Arsenal,1,['1734e5d8-bdb3-4171-b6dd-992585209070'],30,,,,,,,,,,,,,,,,,,,Arsenal,1,00:43:30.335,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ea2b102-2362-4d39-94e8-77ee8da046e9,1876,,,"[105.9, 20.6]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,94,Arsenal,1,['f445acf8-8b36-42e4-975c-c76230dd44f5'],30,,,,,,,,,,,,,,,,,,,Arsenal,1,00:43:30.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b666a6f-cd8c-4997-a715-8af12ddec70b,1881,,,"[21.4, 61.8]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,95,Liverpool,24,"['507e039a-38cc-4eb0-b86b-61977748f136', 'ec5f32e6-89cf-4c59-a35d-3cd44debbf94']",32,,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:32.450,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583556d7-3786-4b60-af2e-9f244ffa0f71,1883,,,"[13.7, 64.1]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Center Midfield,95,Liverpool,24,['9f3acf5b-7961-480a-87dd-1e1d4c1618c8'],33,,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:33.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359f30ef-7661-45a9-8e38-d7a0f7852280,1885,,,"[48.0, 32.1]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,95,Liverpool,24,['117da5ba-19ec-45ac-8312-03ebe939f51e'],36,,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:36.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55e42a9c-8c16-4f77-a7c5-1e58989af84d,1889,,,"[25.3, 32.0]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,95,Liverpool,24,"['1b4b4185-2cb1-466c-9954-4f4a3b402e28', '689a1b3b-cf65-472a-bbb3-453b352ce85c']",38,,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:38.201,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ab5d258-225e-4478-b795-8828e52a0f65,1891,,,"[27.0, 19.7]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Gomez,3495.0,Left Back,95,Liverpool,24,['67422767-a994-459f-91cf-29266774ddf8'],39,,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:39.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8acdb150-597d-459a-89c7-c96115ff46fc,1895,,,"[57.9, 11.4]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,95,Liverpool,24,['c8d69fb8-0228-430f-8b4a-eb92f97cf260'],43,,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:43.638,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56c348db-b469-4408-be03-2d375414213e,1897,,,"[47.1, 13.2]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,95,Liverpool,24,['6ef68ec5-d12a-491e-9280-95fc25de9e13'],44,,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:44.619,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b09007af-a15a-4708-b06b-fce1467c07db,1899,,,"[50.1, 28.4]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,95,Liverpool,24,['f7771b72-12cd-45c7-9115-b91c7c220b94'],45,,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:45.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1c43ec5-8d40-4e03-b535-4999866f67a4,1901,,,"[48.6, 17.8]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,95,Liverpool,24,['ae6b33c9-48f3-484b-b602-4ff83abc7aae'],46,,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:46.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdd565a1-01d7-4d50-a2a8-213b4873bf08,1904,,,"[55.6, 44.8]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Center Midfield,95,Liverpool,24,['45d43c81-2528-4d3c-ab71-223a0fc0c4a5'],48,,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:48.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b88b7bce-75ab-49f4-92df-113f1beac3d1,1907,,,"[69.3, 73.6]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,95,Liverpool,24,['4a765dcc-ebb0-4404-8ebe-16ec9b2da6b9'],51,,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:51.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d5b1fa5-f788-43e2-8e7e-2f79aaa85f9f,1910,,,"[107.1, 39.2]",3754129,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,95,Liverpool,24,['ab6850a0-a1e8-40a9-89c3-db2254b46557'],55,,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:55.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8de89af-0fb9-4df0-8569-7c388dd5f848,1925,,,"[94.8, 64.5]",3754129,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Center Midfield,95,Liverpool,24,['92820c33-f55c-45df-8a6f-99524dc3f1cd'],10,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:10.060,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac0c8881-e90b-4ab6-a5a8-8fd55ebd29e0,1928,,,"[83.4, 60.4]",3754129,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,95,Liverpool,24,['1e9c16f5-2328-46eb-bd52-1f04d4e311a5'],12,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:12.409,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de027612-9065-41e1-b0f7-b23a5bbb0f9f,1931,,,"[112.5, 38.2]",3754129,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,95,Liverpool,24,['d18ddcae-ec41-4ae0-8418-ad139785eeee'],15,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:15.394,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73408546-96fc-423d-b023-8ea7621d0e31,1934,,,"[85.3, 19.7]",3754129,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Center Midfield,96,Liverpool,24,['5ee1bae4-566c-4ab8-a720-4e013acf5113'],30,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:30.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6158264-e3bf-4123-a338-4f2acaf8854f,1937,,,"[26.5, 49.0]",3754129,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,97,Arsenal,1,['b1414870-c8c1-41fb-9bbb-78d20e25401c'],35,,,,,,,,,,,,,,,,,,,Arsenal,1,00:44:35.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14a4fbec-b597-48e2-a20e-26c02b51fe8e,1939,,,"[23.6, 28.0]",3754129,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,97,Arsenal,1,['48c44bf4-4c3c-483e-aedb-fa069fbc0759'],37,,,,,,,,,,,,,,,,,,,Arsenal,1,00:44:37.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372cc79e-74f6-4599-98ab-8ef90d332cd4,1941,,,"[36.2, 16.0]",3754129,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,97,Arsenal,1,['5b578b87-69d7-439f-9413-f5713cd29e86'],38,,,,,,,,,,,,,,,,,,,Arsenal,1,00:44:38.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2ae898d-d61c-4875-b147-42c87676cbdf,1944,,,"[65.7, 23.7]",3754129,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,97,Arsenal,1,['28b1e8cf-dd08-4abd-9b5f-f13f13ee5049'],40,,,,,,,,,,,,,,,,,,,Arsenal,1,00:44:40.898,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432a5762-eb02-492b-8fcc-00e9f382f362,1946,,,"[78.8, 28.2]",3754129,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Wing,97,Arsenal,1,['6943d914-94d6-4ce0-bf55-a3af8bf343b2'],41,,,,,,,,,,,,,,,,,,,Arsenal,1,00:44:41.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7128d47-6982-464b-826f-77792476de87,1948,,,"[84.5, 68.7]",3754129,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Benteke Liolo,3380.0,Center Forward,98,Liverpool,24,['aa30a464-78cb-4bf4-8a17-68ec8f127e33'],22,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:22.889,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efb5df6e-d258-4bbb-a6e9-8ab8e9710fac,1951,,,"[94.8, 67.2]",3754129,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,98,Liverpool,24,['aabc4404-829c-4898-845e-ada84e6759cb'],24,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:24.199,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409036d2-0c25-47f8-9b57-09519045a6ce,1954,,,"[100.2, 52.2]",3754129,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,98,Liverpool,24,['dce68656-e011-4bf5-9722-6c100fc32c22'],28,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:28.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610dc469-ce8b-4694-ab09-36200e5c5255,1960,,,"[96.3, 51.2]",3754129,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Benteke Liolo,3380.0,Center Forward,98,Liverpool,24,['319863e5-e61e-4da0-a5a0-c04fecfa27d0'],31,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:31.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8817f40d-ccaf-426b-ae15-609134016fda,1962,,,"[87.0, 53.7]",3754129,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James Philip Milner,3473.0,Right Center Midfield,98,Liverpool,24,['7e5499b7-9489-4663-8ff8-7504dec04bdc'],32,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:32.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239e12ad-dce3-43e2-8fae-c57c6223eae4,1965,,,"[95.0, 58.9]",3754129,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,98,Liverpool,24,['7806ea2c-e8c4-46b5-a25a-30591222de8e'],33,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:33.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc99e415-6f6b-4c8e-95bc-5a1e99c6b484,1968,,,"[103.1, 54.0]",3754129,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,98,Liverpool,24,['c52b8d27-bcc5-4c7f-8c1f-a9d1a2f0e3f2'],34,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:34.923,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccbb0886-9f8b-4173-94b9-af1e0e1b4875,1972,,,"[107.2, 52.2]",3754129,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James Philip Milner,3473.0,Right Center Midfield,98,Liverpool,24,['788b2d1d-f961-41bf-a6ff-f4008ab4d5a5'],36,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:36.319,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04bb35c2-86c9-47ce-bbb9-b6a5c214e01c,1978,,,"[113.9, 39.2]",3754129,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Benteke Liolo,3380.0,Center Forward,98,Liverpool,24,['89afeefe-22a4-498d-8fa8-11fb5a39b2b6'],40,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:40.788,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6dd2539-5850-4c5d-9edd-2fbb12678083,1982,,,"[76.3, 48.0]",3754129,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Olivier Giroud,3604.0,Center Forward,98,Liverpool,24,['ebdbfc1d-6a36-465f-b3b5-31f24398dbcc'],59,,,,,,,,,,,,,,,,,,,Arsenal,1,00:45:59.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65898ca8-26d6-448e-928b-11aa3f6cafaf,1989,,,"[61.2, 42.1]",3754129,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Philippe Coutinho Correia,3501.0,Left Wing,99,Liverpool,24,['668fd228-173a-47b5-88b2-4ab51f19e33d'],0,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839e9a6b-2dda-4ce5-8f8e-be6323dea35c,1992,,,"[69.2, 51.1]",3754129,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,James Philip Milner,3473.0,Right Center Midfield,99,Liverpool,24,['8d1b2d1a-b403-4732-b995-b2061016f375'],2,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:02.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb6101c9-3027-4f5c-9d9f-f8ee9045be8d,1994,,,"[69.5, 46.3]",3754129,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Philippe Coutinho Correia,3501.0,Left Wing,99,Liverpool,24,['cde0ed44-95ee-4216-acb3-7e205dd7b358'],3,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:03.137,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a3d200e-306d-4f1c-80ca-67495decee21,1997,,,"[70.9, 53.2]",3754129,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,James Philip Milner,3473.0,Right Center Midfield,99,Liverpool,24,['764b8fb4-df3c-46b7-966e-e2be39885696'],3,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:03.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724c06ba-7ae3-4777-8d87-ae4d1ae1ce72,2003,,,"[44.0, 27.4]",3754129,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Cazorla González,11386.0,Left Defensive Midfield,100,Arsenal,1,['a7d1482f-0c6e-440a-a20c-8175a5e86b6b'],6,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:06.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27c70d49-ed81-4a15-9475-c37780fc6524,2005,,,"[41.9, 16.0]",3754129,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,100,Arsenal,1,['1da8fe23-a433-4812-ad67-e6c2036159e4'],8,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:08.158,Ball Receipt*,
