50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.414565,,,,,,,,,,,6b2d40c8-ca2b-40e8-a770-b09856607741,2255,,"[19.2, 12.1]",3754214,46,,,,-0.08464574,,Left Foot,,,,"[35.7, 10.7]",,Low Pass,16.559288,,,,Jordan Veretout,7153.0,,,,,,Recovery,2,Regular Play,Aly Cissokho,27146.0,Left Back,70,Aston Villa,59,"['3dbe9623-d62a-49e4-be08-7882e824782f', '5f120edc-8620-47b0-bff4-89d1ba98b813']",10,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:10.234,Pass,
,,,,,,,,,,,,,,,,,1.084021,,,,,,,,,,,46dd2483-f66d-489e-9380-e8ca8ad03b10,2258,,"[33.2, 10.3]",3754214,46,,,,1.3995917,,Right Foot,,,,"[36.9, 31.7]",,Ground Pass,21.717505,,,,Ashley Westwood,3583.0,,,,,,,2,Regular Play,Jordan Veretout,7153.0,Left Midfield,70,Aston Villa,59,['a3a6057f-f191-4ed6-a6ab-e4d95f36903f'],12,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:12.288,Pass,
,,,,,,,,,,,,,,,,,0.90731,,,,,,,,,,,82750492-acfe-4073-87d4-9cf4ddba6abb,2261,,"[40.2, 33.0]",3754214,46,,,,0.5774396,,Right Foot,,,,"[53.4, 41.6]",,Ground Pass,15.754364,,,,Carles Gil de Pareja Vicent,6800.0,,,,,,,2,Regular Play,Ashley Westwood,3583.0,Right Defensive Midfield,70,Aston Villa,59,['e0031dae-f53c-4498-b502-e8e72acb08c1'],14,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:14.409,Pass,
,,,,,,,,,,,,,,,,,2.396796,,,,,,,,,,,b7215418-b5f8-4497-a2ed-3103f68ec7a4,2267,,"[88.4, 62.8]",3754214,46,,,,0.631607,1439abac-f873-4caa-b97f-960b19a08392,Left Foot,,,,"[107.4, 76.7]",,Ground Pass,23.541666,,,,Leandro Bacuna,9533.0,True,,,,,,2,Regular Play,Carles Gil de Pareja Vicent,6800.0,Center Attacking Midfield,70,Aston Villa,59,['2dea506e-6669-42e0-af55-cd41ccad0ed6'],21,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:21.821,Pass,
,,,,,,,,,,,,,,,,,3.492398,,,,,,,,,,,d9d0e6bf-79cd-4e4d-b6d0-952fbf3fa5ec,2272,,"[14.4, 35.5]",3754214,46,,,,-0.08928898,,Right Foot,,,,"[73.6, 30.2]",,High Pass,59.43677,,Incomplete,,Daniel Andre Sturridge,3529.0,,,,,,,2,From Keeper,Simon Mignolet,3539.0,Goalkeeper,72,Liverpool,24,"['3c20b896-b783-4c34-bfee-e028385dc17a', 'e51f4705-733c-4e4f-a392-8c893026247d']",47,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:47.297,Pass,
,,,,,,,,,,,,,,,,,0.912545,,,,,,,,,,,4e4800f3-1e3c-4105-baeb-8c25bd17d50f,2277,,"[59.2, 35.5]",3754214,46,,,,-1.111554,,Right Foot,,,,"[68.2, 17.3]",,Ground Pass,20.303694,,,,Philippe Coutinho Correia,3501.0,,,,,,,2,From Keeper,James Philip Milner,3473.0,Right Midfield,72,Liverpool,24,['57bbca0e-bde9-4ded-a667-7978a8db03ca'],52,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:52.868,Pass,
,,,,,,,,,,,,,,,,,1.15474,,,,,,,,,,,ea053a97-a57f-4032-8674-ea4af8cfb2f9,2280,,"[68.2, 17.3]",3754214,46,,,,2.7080112,,Right Foot,,,,"[57.4, 22.3]",,Ground Pass,11.90126,,,,Emre Can,3493.0,,,,,,,2,From Keeper,Philippe Coutinho Correia,3501.0,Left Midfield,72,Liverpool,24,['53ed3ff9-1116-45af-a0f9-328ac0d6770d'],53,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:53.865,Pass,
,,,,,,,,,,,,,,,,,1.307891,,,,,,,,,,,346a1218-5ba8-4c47-b922-93acf4e1c7f1,2286,,"[58.0, 28.6]",3754214,46,,,,-2.73839,,Left Foot,,,,"[43.7, 22.5]",,Ground Pass,15.546704,,,,Mamadou Sakho,3483.0,,,,,,Recovery,2,From Keeper,James Philip Milner,3473.0,Right Midfield,72,Liverpool,24,['48aa5a48-b6eb-4896-9b7b-5c6e9ed8fb2c'],56,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:56.036,Pass,
,,,,,,,,,,,,,,,,,1.968821,,,,,,,,,,,560a38e1-0e13-4cf1-bc04-6e8a615fc134,2289,,"[43.9, 22.1]",3754214,46,,,,1.7606019,,Left Foot,,,,"[40.0, 42.4]",,Ground Pass,20.671236,,,,Kolo Habib Touré,38412.0,,,,,,,2,From Keeper,Mamadou Sakho,3483.0,Left Center Back,72,Liverpool,24,['61d18a97-aa0d-4557-aefc-38f64480599f'],58,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:58.421,Pass,
,,,,,,,,,,,,,,,,,1.433142,,,,,,,,,,,e232faa5-9a9f-4b38-b8d8-6748c9d4a917,2292,,"[40.0, 42.4]",3754214,47,,,,-1.5512866,,Right Foot,,,,"[40.4, 21.9]",,Ground Pass,20.503902,,,,Mamadou Sakho,3483.0,,,,,,,2,From Keeper,Kolo Habib Touré,38412.0,Right Center Back,72,Liverpool,24,['ed74acfb-f9d8-414b-8586-59cc22c2d493'],1,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:01.285,Pass,
,,,,,,,,,,,,,,,,,0.830075,,,,,,,,,,,b0533674-da98-43db-bfce-67ab7a1ccae6,2297,,"[66.1, 3.1]",3754214,47,,,,2.1842563,,Left Foot,,,,"[59.2, 12.9]",,Ground Pass,11.985408,,,,Daniel Andre Sturridge,3529.0,,,,,,,2,From Keeper,Mamadou Sakho,3483.0,Left Center Back,72,Liverpool,24,['2de42a47-606f-4284-97af-cdf48ab66c3f'],11,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:11.789,Pass,
,,,,,,,,,,,,,,,,,1.456973,,,,,,,,,,,71168ac5-bbb8-4977-9fb0-7ab900e77e03,2301,,"[58.4, 13.4]",3754214,47,,,,2.5113988,,Right Foot,,,,"[49.9, 19.6]",,Ground Pass,10.520931,,,,Emre Can,3493.0,,,,,,,2,From Keeper,Daniel Andre Sturridge,3529.0,Right Center Forward,72,Liverpool,24,"['4fcb3474-b3be-4db1-8623-584281a83441', 'c1155487-d829-466b-bece-d4dca43d6c11']",15,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:15.114,Pass,True
,,,,,,,,,,,,,,,,,1.409014,,,,,,,,,,,f60def84-d4ce-4339-8de1-9db77c378905,2304,,"[48.3, 28.6]",3754214,47,,,,1.7105052,,Right Foot,,,,"[44.7, 54.2]",,Ground Pass,25.851887,,,,Kolo Habib Touré,38412.0,,,,,,,2,From Keeper,Emre Can,3493.0,Left Center Midfield,72,Liverpool,24,['de44b447-ae22-40e8-b9f5-c07f176cd5f8'],17,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:17.117,Pass,
,,,,,,,,,,,,,,,,,1.168513,,,,,,,,,,,cd445c95-415c-4d61-b42e-d83391e0f954,2307,,"[50.5, 56.4]",3754214,47,,,,-1.9460671,,Right Foot,,,,"[47.9, 49.8]",,Ground Pass,7.093659,,,,Jordan Brian Henderson,3532.0,,,,,,,2,From Keeper,Kolo Habib Touré,38412.0,Right Center Back,72,Liverpool,24,['711332b1-65e7-4b3c-93d5-8e31551d3489'],21,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:21.811,Pass,
,,,,,,,,,,,,,,,,,1.272883,,,,,,,,,,,a6a3d939-0dba-453d-86ac-b7193f7e796c,2310,,"[47.9, 49.6]",3754214,47,,,,1.1760052,,Right Foot,,,,"[50.9, 56.8]",,Ground Pass,7.8,,,,Kolo Habib Touré,38412.0,,,,,,,2,From Keeper,Jordan Brian Henderson,3532.0,Right Center Midfield,72,Liverpool,24,['8cc72d6b-a56c-47f9-a787-ac7239e8c916'],23,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:23.042,Pass,
,,,,,,,,,,,,,,,,,1.103547,,,,,,,,,,,7de6966c-7024-4b7c-8194-f06efe806788,2313,,"[54.5, 68.7]",3754214,47,,,,-0.7981634,,Right Foot,,,,"[66.1, 56.8]",,Ground Pass,16.618362,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,2,From Keeper,Kolo Habib Touré,38412.0,Right Center Back,72,Liverpool,24,['c75406ce-ecaf-475e-b1cc-90bb2e6de4d8'],26,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:26.632,Pass,
,,,,,,,,,,,,,,,,,1.499696,,,,,,,,,,,37305f54-2279-4556-8da4-7feaa33a62c8,2316,,"[67.4, 67.6]",3754214,47,,,,1.3891475,,Right Foot,,,,"[69.2, 77.4]",,Ground Pass,9.963935,,,,James Philip Milner,3473.0,,,,,,,2,From Keeper,Roberto Firmino Barbosa de Oliveira,3535.0,Left Center Forward,72,Liverpool,24,['c47135fa-2303-4f0f-ba98-bcd2466382c5'],28,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:28.666,Pass,
,,,,,,,,,,,,,,,,,0.901358,,,,,,,,,,,53e6f80e-5cec-4d61-b339-77b7726f7fcd,2319,,"[69.6, 77.4]",3754214,47,,,,-1.8892466,,Right Foot,,,,"[66.6, 68.3]",,Ground Pass,9.581754,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,2,From Keeper,James Philip Milner,3473.0,Right Midfield,72,Liverpool,24,['3d66fcb5-b43a-4fb0-9bcb-d5474a4bbb79'],30,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:30.240,Pass,
,,,,,,,,,,,,,,,,,1.002208,,,,,,,,,,,57595443-2d9c-49b5-a3ee-b067a4eea49a,2323,,"[69.5, 74.9]",3754214,47,,,,-0.7419473,,Right Foot,,,,"[74.3, 70.5]",,Ground Pass,6.511528,,,,James Philip Milner,3473.0,,,,,,,2,From Keeper,Roberto Firmino Barbosa de Oliveira,3535.0,Left Center Forward,72,Liverpool,24,"['8ecb0701-3901-408e-aa7e-7a17ebf4a771', 'baa30e7a-2b37-43d5-b8d0-ce7e0cd6e5bc']",32,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:32.589,Pass,True
,,,,,,,,,,,,,,,,,0.605628,,,,,,,,,,,8b21cc38-5a03-485f-b4b2-e92f65fcdcd1,2326,,"[74.3, 70.5]",3754214,47,,,,1.133005,,Right Foot,,,,"[76.5, 75.2]",,Ground Pass,5.189412,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,2,From Keeper,James Philip Milner,3473.0,Right Midfield,72,Liverpool,24,['d9cd1cb0-153b-487b-af23-76f680168dbc'],33,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:33.668,Pass,
,,,,,,,,,,,,,,,,,1.015089,,,,,,,,,,,438bf49c-f03d-4675-8da5-8aaf92ab344f,2334,,"[74.7, 70.8]",3754214,47,,,,-1.2571757,,Right Foot,,,,"[80.7, 52.3]",,Ground Pass,19.44865,,,,Daniel Andre Sturridge,3529.0,,,,,,,2,From Keeper,Jordan Brian Henderson,3532.0,Right Center Midfield,72,Liverpool,24,['f8170c03-da79-4300-a9a1-03b635c4cf29'],38,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:38.039,Pass,
,,,,,,,,,,,,,,,,,1.308452,,,,,,,,,,,b2cd065e-aa09-4943-b02b-9921b28ef2cf,2337,,"[80.9, 52.1]",3754214,47,,,,-1.5707964,,No Touch,,,,"[80.9, 40.5]",,Ground Pass,11.6,True,,,Emre Can,3493.0,,,,,,,2,From Keeper,Daniel Andre Sturridge,3529.0,Right Center Forward,72,Liverpool,24,['a06bc98f-b506-4886-955f-bff85a4bd74a'],39,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:39.109,Pass,
,,,,,,,,,,,,,,,,,0.854257,,,,,,,,,,,5a1f88bf-584a-4231-bd92-3bcb849f8e5f,2340,,"[86.9, 38.5]",3754214,47,,,,-1.6133238,,Right Foot,,,,"[86.5, 29.1]",,Ground Pass,9.408506,,,,Philippe Coutinho Correia,3501.0,,,,,,,2,From Keeper,Emre Can,3493.0,Left Center Midfield,72,Liverpool,24,['444d8fe4-a0f9-4170-af34-d51b06c2b916'],41,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:41.630,Pass,
,,,,,,,,,,,,,,,,,1.924602,,,,,,,,,,,20ce6924-e63c-46a5-afd4-e224cdd7bc22,2348,,"[87.2, 30.0]",3754214,49,,,,1.236566,,Right Foot,,,,"[100.5, 68.3]",,High Pass,40.543556,,,,Nathaniel Edwin Clyne,4590.0,,,,,,Free Kick,2,From Free Kick,Jordan Brian Henderson,3532.0,Right Center Midfield,73,Liverpool,24,['ac8af2f1-eb11-4fc2-8840-8e6254df39c1'],58,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:58.161,Pass,
,,,,,,,,,,,,,,,,,0.841134,,,,,,,,,,,25218460-f8fd-4f49-a47d-aaeb7507bdbc,2351,,"[105.9, 68.7]",3754214,50,,,,-1.2005663,,Right Foot,True,,,"[114.4, 46.8]",,High Pass,23.491701,,Incomplete,,,,,,,,,,2,From Free Kick,Nathaniel Edwin Clyne,4590.0,Right Back,73,Liverpool,24,['b387649b-88bc-401e-8902-7e045d10507e'],1,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:01.102,Pass,
,,,,,,,,,,,,,,,,,1.434603,,,,,,,,,,,b21ed085-a5c9-48c8-b3e6-3a22bbc49bfe,2353,,"[120.0, 80.0]",3754214,50,,,,-1.7143115,,Right Foot,,,,"[115.0, 45.4]",,High Pass,34.959404,,Incomplete,True,Emre Can,3493.0,,,,Outswinging,,Corner,2,From Corner,James Philip Milner,3473.0,Right Midfield,74,Liverpool,24,"['b1914567-a634-4d35-8b82-44a4119264b3', 'fa6fd31e-2f32-4dc2-99bc-4ca96138ebd7']",24,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:24.018,Pass,
,,,,,,,,,,,,,,,,,1.718391,,,,,,,,,,,59efb1c5-b52e-4942-a4aa-536d084470bd,2362,,"[86.9, 50.8]",3754214,50,,,,-0.9433631,,Right Foot,,,,"[105.9, 24.6]",,High Pass,32.364178,,Incomplete,,Alberto Moreno Pérez,3515.0,,,,,,,2,From Corner,Jordan Brian Henderson,3532.0,Right Center Midfield,74,Liverpool,24,"['3adb52bb-cd90-40dc-96a8-6540f922b7c3', 'df61dced-a243-4d8a-9158-d10d758e6f7a']",31,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:31.052,Pass,
,,,,,,,,,,,,,,,,,1.836382,,,,,,,,,,,df61dced-a243-4d8a-9158-d10d758e6f7a,2364,,"[14.2, 55.5]",3754214,50,,,,0.67474097,,Head,,,,"[21.7, 61.5]",,Low Pass,9.604687,,,,Leandro Bacuna,9533.0,,,,,,Recovery,2,From Corner,Carles Gil de Pareja Vicent,6800.0,Center Attacking Midfield,74,Liverpool,24,"['59efb1c5-b52e-4942-a4aa-536d084470bd', '9a85daff-f88e-45c1-ac16-4d2444fa5e3a']",32,,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:32.771,Pass,
,,,,,,,,,,,,,,,,,2.045726,,,,,,,,,,,a725ab55-c391-4e0a-83cd-85eff7ccc9c7,2367,,"[22.1, 62.3]",3754214,50,,,,1.0066303,,Right Foot,,,,"[33.3, 80.0]",,Low Pass,20.945883,,Out,,Carles Gil de Pareja Vicent,6800.0,,,,,,,2,From Corner,Leandro Bacuna,9533.0,Right Midfield,74,Liverpool,24,['68422156-30e1-408a-a3a4-da2deb2d2182'],34,,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:34.776,Pass,
,,,,,,,,,,,,,,,,,1.359927,,,,,,,,,,,b47bf39b-0b21-4acd-bd06-541c943a7d5c,2369,,"[86.9, 0.1]",3754214,50,,,,3.1415927,,,,,,"[68.1, 0.1]",,Low Pass,18.8,,,,Emre Can,3493.0,,,,,,Throw-in,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,75,Liverpool,24,['4dbd13d1-66d2-493f-81a2-c0682e491b9f'],43,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:43.368,Pass,
,,,,,,,,,,,,,,,,,1.319207,,,,,,,,,,,2f5e0b5c-f7fa-4949-9899-91a8da519d51,2372,,"[49.9, 8.8]",3754214,50,,,,1.4979328,,Right Foot,,,,"[50.9, 22.5]",,Ground Pass,13.736448,,,,Mamadou Sakho,3483.0,,,,,,,2,From Throw In,Emre Can,3493.0,Left Center Midfield,75,Liverpool,24,['0882423d-c51c-411e-a7c7-52513983b0a7'],47,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:47.592,Pass,
,,,,,,,,,,,,,,,,,0.90859,,,,,,,,,,,b57e2061-e4e8-441b-97ba-3b4d9b419c1d,2375,,"[51.2, 24.8]",3754214,50,,,,0.8991902,,Left Foot,,,,"[57.4, 32.6]",,Ground Pass,9.963935,,,,Jordan Brian Henderson,3532.0,,,,,,,2,From Throw In,Mamadou Sakho,3483.0,Left Center Back,75,Liverpool,24,['d013c813-4291-46f8-86aa-a0b201a1a1a0'],51,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:51.084,Pass,
,,,,,,,,,,,,,,,,,1.88279,,,,,,,,,,,3cf360b9-97d9-4d21-a8f6-220cd3b4b291,2378,,"[57.4, 32.6]",3754214,50,,,,-1.7183644,,Right Foot,,,,"[54.1, 10.4]",,Ground Pass,22.44393,,,,Emre Can,3493.0,,,,,,,2,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,75,Liverpool,24,['70fa292d-9e5f-47db-9117-ac59cd039cda'],52,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:52.056,Pass,
,,,,,,,,,,,,,,,,,0.868065,,,,,,,,,,,82351f8c-bc75-4564-bd52-d7f01f6625ff,2382,,"[55.5, 10.3]",3754214,50,,,,1.5073894,,Left Foot,,,,"[56.3, 22.9]",,Ground Pass,12.625371,,,,Jordan Brian Henderson,3532.0,,,,,,,2,From Throw In,Emre Can,3493.0,Left Center Midfield,75,Liverpool,24,['60716d66-3483-4f58-9be1-9c87273ff822'],55,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:55.477,Pass,
,,,,,,,,,,,,,,,,,2.198027,,,,,,,,,,,6bf16d92-d156-4438-94c2-12a54ea828e2,2384,,"[55.3, 23.3]",3754214,50,,,,-2.8693373,,Right Foot,,,,"[35.6, 17.8]",,Ground Pass,20.453362,,,,Mamadou Sakho,3483.0,,,,,,,2,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,75,Liverpool,24,['37479683-f90c-4379-86e6-8838d489d60c'],56,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:56.346,Pass,
,,,,,,,,,,,,,,,,,0.776529,,,,,,,,,,,6584de61-ceb1-4fc0-a783-fd38aa875c71,2387,,"[35.6, 17.8]",3754214,50,,,,0.23645614,,Right Foot,,,,"[43.9, 19.8]",,Ground Pass,8.537564,,,,Jordan Brian Henderson,3532.0,,,,,,,2,From Throw In,Mamadou Sakho,3483.0,Left Center Back,75,Liverpool,24,['52807c2d-6f63-42cf-b7f0-4a96349d8f8c'],59,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:59.435,Pass,
,,,,,,,,,,,,,,,,,0.730086,,,,,,,,,,,54b42351-cf2a-4876-abf9-ea70c6558a04,2391,,"[51.6, 15.8]",3754214,51,,,,-0.39205703,,Right Foot,,,,"[62.0, 11.5]",,Ground Pass,11.253888,,,,Philippe Coutinho Correia,3501.0,,,,,,,2,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,75,Liverpool,24,"['2c05c1e1-8491-45cd-bbca-40782afb52e8', '86f1989e-3bce-414b-871d-ce706b9aa020']",2,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:02.731,Pass,True
,,,,,,,,,,,,,,,,,2.252217,,,,,,,,,,,832bba0e-f7e7-4bcf-b074-a0955ab9ce47,2395,,"[62.4, 10.9]",3754214,51,,,,2.2225575,,Right Foot,,,,"[38.9, 41.7]",,Ground Pass,38.74132,,,,Kolo Habib Touré,38412.0,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Midfield,75,Liverpool,24,"['29c40fa7-b761-4ed5-91a4-47793ba7dd51', '392ba6d3-ef48-4e99-b0fa-6df1c04b47c9']",3,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:03.519,Pass,True
,,,,,,,,,,,,,,,,,1.036642,,,,,,,,,,,9540154d-5458-47f7-be21-07f6f287d379,2398,,"[43.7, 40.5]",3754214,51,,,,-0.57469964,,Right Foot,,,,"[54.2, 33.7]",,Ground Pass,12.509596,,,,Emre Can,3493.0,,,,,,,2,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,75,Liverpool,24,['0ae31a39-679e-4133-a22e-32f0034b4e7b'],7,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:07.640,Pass,
,,,,,,,,,,,,,,,,,0.526763,,,,,,,,,,,3bbe0629-3481-404b-b708-a0f3cc3a6151,2401,,"[62.0, 38.0]",3754214,51,,,,0.009258995,,Right Foot,,,,"[72.8, 38.1]",,Ground Pass,10.800463,,,,Jordan Brian Henderson,3532.0,,,,,,,2,From Throw In,Emre Can,3493.0,Left Center Midfield,75,Liverpool,24,['d06c39ba-0a1f-41c4-afd7-d22b289d2548'],12,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:12.031,Pass,
,,,,,,,,,,,,,,,,,1.840652,,,,,,,,,,,a4542ed4-0100-498d-b31b-699abe5ba4b2,2404,,"[72.8, 38.1]",3754214,51,,,,3.1172073,,Right Foot,,,,"[60.5, 38.4]",,Ground Pass,12.303658,,,,Emre Can,3493.0,,,,,,,2,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,75,Liverpool,24,['09045fa5-d6db-443f-b613-7dacfa0db64a'],12,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:12.641,Pass,
,,,,,,,,,,,,,,,,,2.62594,,,,,,,,,,,d92cde76-d85a-4bdf-867f-835ef2787d6c,2408,,"[60.1, 38.0]",3754214,51,,,,1.688308,,Right Foot,,,,"[56.7, 66.8]",,Ground Pass,29.0,,,,James Philip Milner,3473.0,,,,,,,2,From Throw In,Emre Can,3493.0,Left Center Midfield,75,Liverpool,24,"['52ca8cde-32c2-412d-9a7a-69b766c8daad', 'a3317d8b-068e-4c72-9915-223e83c7c5ef']",14,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:14.694,Pass,True
,,,,,,,,,,,,,,,,,1.098752,,,,,,,,,,,0c3b60fb-9966-4428-8bb1-cf345884b8c6,2410,,"[57.4, 66.8]",3754214,51,,,,0.61340547,,Right Foot,,,,"[69.9, 75.6]",,Ground Pass,15.286922,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,2,From Throw In,James Philip Milner,3473.0,Right Midfield,75,Liverpool,24,['32ccb431-0196-4370-b72f-357ee5cc69d1'],17,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:17.320,Pass,
,,,,,,,,,,,,,,,,,0.772631,,,,,,,,,,,a1e0cf40-6d48-4d7a-b46e-63c4fa13eaff,2413,,"[69.6, 76.9]",3754214,51,,,,-1.1207225,,Left Foot,,,,"[73.9, 68.0]",,Ground Pass,9.884331,,Incomplete,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,75,Liverpool,24,"['36c912f3-4db0-4d89-9721-30b1f2bd028e', '94df0070-a60b-4462-85fd-522860162e89']",20,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:20.385,Pass,
,,,,,,,,,,,,,,,,,0.735375,,,,,,,,,,,347cc448-1cf9-4056-818d-624b12f6b28e,2416,,"[55.7, 15.6]",3754214,51,,,,-2.9660006,,Right Foot,,,,"[49.5, 14.5]",,Low Pass,6.2968245,,,,Joleon Lescott,20285.0,,,,,,Recovery,2,Regular Play,Ashley Westwood,3583.0,Right Defensive Midfield,76,Aston Villa,59,['5ec7165a-563b-4257-ac7e-ac4a8cb40cb8'],22,,,,,,,,,,,,,,,,,,Aston Villa,59,00:06:22.348,Pass,
,,,,,,,,,,,,,,,,,0.733129,,,,,,,,,,,51adf5f3-99e5-4502-9a18-74451c226057,2420,,"[50.6, 20.9]",3754214,51,,,,1.1951561,,Right Foot,,,,"[53.4, 28.0]",,Ground Pass,7.632169,,,,Idrissa Gana Gueye,3436.0,,,,,,,2,Regular Play,Joleon Lescott,20285.0,Left Center Back,76,Aston Villa,59,['88b06600-39ad-465a-8575-4a0be1b05456'],24,,,,,,,,,,,,,,,,,,Aston Villa,59,00:06:24.401,Pass,
,,,,,,,,,,,,,,,,,1.242559,,,,,,,,,,,64c87e98-7071-401e-a868-53aab3ffc36d,2424,,"[53.5, 23.3]",3754214,51,,,,-2.6735592,,Right Foot,,,,"[44.4, 18.7]",,Ground Pass,10.1965685,,,,Joleon Lescott,20285.0,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Defensive Midfield,76,Aston Villa,59,['b6c64d08-544b-436a-a5cf-f1f4d165ac6e'],26,,,,,,,,,,,,,,,,,,Aston Villa,59,00:06:26.001,Pass,
,,,,,,,,,,,,,,,,,0.847339,,,,,,,,,,,aa25ada6-f052-4c8d-947d-5d8a9ec72b1f,2428,,"[44.7, 13.0]",3754214,51,,,,-0.6488131,,Left Foot,,,,"[56.7, 3.9]",,Ground Pass,15.060212,,Incomplete,,Jordan Veretout,7153.0,,,,,,,2,Regular Play,Joleon Lescott,20285.0,Left Center Back,76,Aston Villa,59,"['0f1b470b-88c1-4de3-8db9-a89122b7270c', '6e924997-29ae-4b67-a22f-626d5f67028b', '8452e333-6e94-4121-9257-306cb59bc862']",27,,,,,,,,,,,,,,,,,,Aston Villa,59,00:06:27.996,Pass,True
,,,,,,,,,,,,,,,,,1.902244,,,,,,,,,,,8279a971-33a2-49e3-bd32-1857b77c3392,2431,,"[74.7, 78.1]",3754214,51,,,,-1.7561443,,Left Foot,,,,"[73.2, 70.1]",,Ground Pass,8.13941,,Incomplete,,Jordan Brian Henderson,3532.0,,,,,,Recovery,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Left Center Forward,76,Aston Villa,59,"['3b017067-eec5-40a5-a2e5-78f612a0bcbb', 'a966e7e9-e5a9-4883-832e-69b1a7216290']",30,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:30.347,Pass,
