bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.02476,,,,,,,,,,,,aab0337a-dc96-4536-9694-013953c75aad,2402,,,"[65.1, 33.5]",3754343,71,,,,,1.3105623,,Right Foot,,"[69.6, 50.4]",,Ground Pass,,17.488853,,,Adam David Lallana,4090.0,,,,,,,2,Regular Play,Emre Can,3493.0,Left Defensive Midfield,170,Liverpool,24,"['164fc5aa-5048-4b27-99ec-907714c7394f', '8f3f241a-cded-419e-aa5e-f4eb8ce06a95']",29,,,,,,,,,,,,,,,,,Liverpool,24,00:26:29.321,Pass,True
,,,,,,,,,,,,,,,,,,3.024303,,,,,,,,,,,,1b13e0c2-85d5-47ee-ba41-608d737c9542,2405,,,"[77.2, 51.5]",3754343,71,,,,,0.6889244,,Right Foot,,"[99.3, 69.7]",,Ground Pass,,28.62953,,,Christian Benteke Liolo,3380.0,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Right Wing,170,Liverpool,24,['79eb7377-1085-419f-8f4a-02980a59f77f'],31,,,,,,,,,,,,,,,,,Liverpool,24,00:26:31.893,Pass,
,,,,,,,,,,,,,,,,,,1.878551,,,,,,,,,,,,e12a6ba9-36c5-4a15-a183-aae3e3b82bfd,2408,,,"[98.0, 60.6]",3754343,71,,,,,-0.98873425,,Right Foot,,"[113.4, 37.2]",,Ground Pass,,28.012854,Incomplete,,,,,,,,,,2,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,170,Liverpool,24,['42e81d55-6702-4386-b8d5-f40742571a12'],36,,,,,,,,,,,,,,,,,Liverpool,24,00:26:36.710,Pass,
,,,,,,,,,,,,,,,,,,5.269912,,,,,,,,,,,,225eec92-e35f-4e6d-bac8-7d07f715e167,2411,,,"[13.9, 41.4]",3754343,71,,,,,-0.37220502,,Drop Kick,,"[91.0, 11.3]",,High Pass,,82.767265,Incomplete,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,170,Liverpool,24,['4fc74190-9cbc-4ae9-bf15-c510a46a8008'],40,,,,,,,,,,,,,,,,,Leicester City,22,00:26:40.265,Pass,
,,,,,,,,,,,,,,,,,,1.292564,,,,,,,,,,,,4fc74190-9cbc-4ae9-bf15-c510a46a8008,2412,,,"[29.1, 68.8]",3754343,71,,True,,,0.13203976,,Right Foot,,"[41.9, 70.5]",,Low Pass,,12.912397,,,Nathaniel Edwin Clyne,4590.0,,,,,,Recovery,2,Regular Play,Dejan Lovren,3471.0,Right Center Back,171,Liverpool,24,"['225eec92-e35f-4e6d-bac8-7d07f715e167', '38f65db0-a89d-4c50-8d26-d407336b459f']",45,,,,,,,,,,,,,,,,,Liverpool,24,00:26:45.534,Pass,
,,,,,,,,,,,,,,,,,,0.895409,,,,,,,,,,,,c9beefe4-db52-4b51-b0b0-2a687022b71f,2414,,,"[41.9, 70.5]",3754343,71,,,,,-0.92571294,,Right Foot,,"[49.5, 60.4]",,Ground Pass,,12.640016,,,Jordan Brian Henderson,3532.0,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,171,Liverpool,24,['4c9cfa3d-963e-4f65-a0fd-db2fb33aa716'],47,,,,,,,,,,,,,,,,,Liverpool,24,00:26:47.627,Pass,
,,,,,,,,,,,,,,,,,,2.693257,,,,,,,,,,,,c76ebfec-92b1-4a73-8ee1-d5bfa8bd9b0c,2417,,,"[44.5, 65.3]",3754343,71,,,,,0.05919004,,Right Foot,,"[85.0, 67.7]",,Low Pass,,40.57105,,,Christian Benteke Liolo,3380.0,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Right Defensive Midfield,171,Liverpool,24,['e7f61a08-f474-4903-97c3-cbdae2da5833'],50,,,,,,,,,,,,,,,,,Liverpool,24,00:26:50.584,Pass,
,,,,,,,,,,,,,,,,,,1.953574,,,,,,,,,,,,e8df9987-9341-48fe-928b-43c67b243be6,2421,,,"[77.8, 67.7]",3754343,71,,,,,-2.0724928,,Right Foot,,"[63.1, 40.9]",,Ground Pass,,30.566813,,,Emre Can,3493.0,,,,,,,2,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,171,Liverpool,24,"['0625ed1b-1c0a-425f-9e1c-5861f7916921', 'a33b8bbe-306d-49e4-b6f9-18f016dc40e3']",55,,,,,,,,,,,,,,,,,Liverpool,24,00:26:55.395,Pass,True
,,,,,,,,,,,,,,,,,,2.165499,,,,,,,,,,,,5304e6de-c127-4baa-a673-83c8f339fa1c,2424,,,"[64.4, 38.7]",3754343,71,,,,,-1.1251416,,Right Foot,,"[79.4, 7.3]",,High Pass,,34.79885,,,Alberto Moreno Pérez,3515.0,,,,,,,2,Regular Play,Emre Can,3493.0,Left Defensive Midfield,171,Liverpool,24,['4d483d0a-37dd-4228-93c0-772cb4a8cb51'],57,,,,,,,,,,,,,,,,,Liverpool,24,00:26:57.853,Pass,
,,,,,,,,,,,,,,,,,,1.269669,,,,,,,,,,,,6147b334-cc3b-46f6-ac8c-0ca61c9a25f3,2427,,,"[78.7, 7.3]",3754343,72,,,,,1.3171222,,Left Foot,,"[81.5, 18.1]",,Ground Pass,,11.157061,,,Philippe Coutinho Correia,3501.0,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,171,Liverpool,24,['010bec14-db2a-4e9d-9a07-e5e756554c55'],2,,,,,,,,,,,,,,,,,Liverpool,24,00:27:02.090,Pass,
,,,,,,,,,,,,,,,,,,1.140386,,,,,,,,,,,,ff332a4d-a4b6-4866-8f13-77dc0f85facf,2430,,,"[80.2, 20.3]",3754343,72,,,,,1.2843252,,Right Foot,,"[87.8, 46.1]",,Ground Pass,,26.896097,,,Adam David Lallana,4090.0,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,171,Liverpool,24,['a2b05818-6336-4b79-adca-e24d138bb17c'],6,,,,,,,,,,,,,,,,,Liverpool,24,00:27:06.239,Pass,
,,,,,,,,,,,,,,,,,,3.629245,,,,,,,,,,,,f4fbb2f1-2bc8-4658-b3c2-7cf3178212ac,2434,,,"[85.9, 43.7]",3754343,72,,,,,2.361504,,Right Foot,,"[57.5, 71.8]",,High Pass,,39.952095,,,Nathaniel Edwin Clyne,4590.0,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Right Wing,171,Liverpool,24,['9f62bc52-b22c-4c87-b380-8255f072ea02'],8,,,,,,,,,,,,,,,,,Liverpool,24,00:27:08.082,Pass,
,,,,,,,,,,,,,,,,,,0.890451,,,,,,,,,,,,56797967-e7bd-4089-992c-22cd7a1bc11f,2438,,,"[65.9, 72.7]",3754343,72,,,,,-0.97970253,,Right Foot,,"[75.9, 57.8]",,Ground Pass,,17.944637,,,Adam David Lallana,4090.0,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,171,Liverpool,24,['d723edd5-485b-4a5f-9f21-2fcfc1e1c5e1'],15,,,,,,,,,,,,,,,,,Liverpool,24,00:27:15.269,Pass,
,,,,,,,,,,,,,,,,,,1.556358,,,,,,,,,,,,7234e028-8026-4171-9fac-53d9826dc815,2444,,,"[76.1, 58.2]",3754343,72,,,,,0.34738597,,Left Foot,,"[99.3, 66.6]",,Ground Pass,,24.673872,,,Jordan Brian Henderson,3532.0,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Right Wing,171,Liverpool,24,['d15deb32-975a-41fc-8652-9016a1322333'],18,,,,,,,,,,,,,,,,,Liverpool,24,00:27:18.847,Pass,
,,,,,,,,,,,,,,,,,,0.766438,,,,,,,,,,,,02786313-b5da-4c43-b924-43c9a91a0062,2447,,,"[104.3, 66.2]",3754343,72,,,,,-1.2898395,,Right Foot,,"[108.6, 51.3]",,Ground Pass,,15.508062,Incomplete,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Right Defensive Midfield,171,Liverpool,24,['3ba9f2c3-f9b4-4e97-84d9-b1294a413dca'],20,,,,,,,,,,,,,,,,,Liverpool,24,00:27:20.484,Pass,
,,,,,,,,,,,,,,,,,,0.121183,,,,,,,,,,,,00a12619-357a-499d-9eba-dfdd1945a359,2449,,,"[100.6, 70.3]",3754343,72,,,,,1.9614034,,Right Foot,,"[99.9, 72.0]",,Low Pass,,1.8384776,Incomplete,,,,,,,,,Recovery,2,Regular Play,Jordan Brian Henderson,3532.0,Right Defensive Midfield,171,Liverpool,24,['88bb9bd9-80b8-4432-992b-34d5826b3ed3'],24,,,,,,,,,,,,,,,,,Liverpool,24,00:27:24.044,Pass,
,,,,,,,,,,,,,,,,,,1.569631,,,,,,,,,,,,3a4ff434-d332-4e6e-9d45-8cf63323e399,2451,,,"[99.9, 80.0]",3754343,72,,,,,-1.5931389,,,,"[99.5, 62.1]",,High Pass,,17.904469,,,Adam David Lallana,4090.0,,,,,,Throw-in,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,172,Liverpool,24,['1a69df99-c8d1-45cd-8702-23a3e0208332'],36,,,,,,,,,,,,,,,,,Liverpool,24,00:27:36.876,Pass,
,,,,,,,,,,,,,,,,,,1.184518,,,,,,,,,,,,8e5aca1a-b41f-4e95-ba73-d845acd217e3,2463,,,"[39.2, 11.3]",3754343,73,,True,,,-0.43320018,,Right Foot,,"[47.2, 7.6]",,Ground Pass,,8.814193,,,Christian Fuchs,3812.0,,,,,,Free Kick,2,From Free Kick,Nathan Dyer,3631.0,Left Midfield,174,Leicester City,22,['03dab03a-3faf-40fe-99e8-548896ddeab5'],6,,,,,,,,,,,,,,,,,Leicester City,22,00:28:06.518,Pass,
,,,,,,,,,,,,,,,,,,2.330579,,,,,,,,,,,,dfaf6550-4cac-410c-a263-91c11cc111e5,2465,,,"[46.8, 7.6]",3754343,73,,,,,2.3561945,,Left Foot,,"[23.6, 30.8]",,Ground Pass,,32.809753,,,Kasper Schmeichel,3815.0,,,,,,,2,From Free Kick,Christian Fuchs,3812.0,Left Back,174,Leicester City,22,['b8e0c9fd-5d7d-43ce-9453-e9c57724ecbe'],12,,,,,,,,,,,,,,,,,Leicester City,22,00:28:12.152,Pass,
,,,,,,,,,,,,,,,,,,3.805756,,,,,,,,,,,,e95fb424-e60e-40ce-a648-67864fb34cc8,2468,,,"[36.2, 29.1]",3754343,73,,,,,-0.32680333,,Right Foot,,"[101.4, 7.0]",,High Pass,,68.843666,,,Nathan Dyer,3631.0,,,,,,,2,From Free Kick,Kasper Schmeichel,3815.0,Goalkeeper,174,Leicester City,22,['a3856a7a-5d30-42a5-a5cf-ad80b73cf0c2'],18,,,,,,,,,,,,,,,,,Leicester City,22,00:28:18.130,Pass,
,,,,,,,,,,,,,,,,,,1.929828,,,,,,,,,,,,432b3941-0fc8-4a5c-9624-8fc544b0df90,2472,,,"[20.0, 70.5]",3754343,73,,,,,-0.07677189,,Right Foot,,"[34.3, 69.4]",,Ground Pass,,14.342245,Incomplete,,,,,,,,,Recovery,2,From Free Kick,Nathaniel Edwin Clyne,4590.0,Right Back,174,Leicester City,22,['f5cabf7c-d427-46ca-9523-1d909c14f952'],22,,,,,,,,,,,,,,,,,Liverpool,24,00:28:22.925,Pass,
,,,,,,,,,,,,,,,,,,0.735275,,,,,,,,,,,,d7600b7c-4718-4816-aa4a-5b9c444c6d21,2475,,,"[83.4, 14.1]",3754343,73,,,,,0.9548112,,Right Foot,,"[89.7, 23.0]",,Ground Pass,,10.904128,,,Riyad Mahrez,3814.0,,,,,,,2,From Free Kick,N''Golo Kanté,3961.0,Left Defensive Midfield,174,Leicester City,22,['3925d009-89d9-4f81-96ad-eaf9d5369c07'],26,,,,,,,,,,,,,,,,,Leicester City,22,00:28:26.003,Pass,
,,,,,,,,,,,,,,,,,,1.263981,,,,,,,,,,,,fb17aeeb-7c01-40c0-9b8e-7e5e76b8d661,2478,,,"[89.7, 23.2]",3754343,73,,,,,-1.4374461,,Left Foot,,"[91.9, 6.8]",,Ground Pass,,16.546904,,,Christian Fuchs,3812.0,,,,,,,2,From Free Kick,Riyad Mahrez,3814.0,Right Center Forward,174,Leicester City,22,['f1a488ce-8ba7-4abb-855c-18b2dff863b6'],26,,,,,,,,,,,,,,,,,Leicester City,22,00:28:26.792,Pass,
,,,,,,,,,,,,,,,,,,1.156783,,,,,,,,,,,,7b97f89a-cae3-4486-aaea-c54f95ab4295,2481,,,"[99.7, 8.9]",3754343,73,,,,,1.0706686,631123f7-97e3-4e77-b63c-74efc9b184ae,Left Foot,True,"[114.4, 35.8]",,Low Pass,,30.654526,,,Nathan Dyer,3631.0,True,,,,,,2,From Free Kick,Christian Fuchs,3812.0,Left Back,174,Leicester City,22,['894a825b-c21e-4d71-910f-51de08923e0f'],29,,,,,,,,,,,,,,,,,Leicester City,22,00:28:29.439,Pass,
,,,,,,,,,,,,,,,,,,2.485253,,,,,,,,,,,,80d6188a-ed59-41a6-8807-ea0c4f73d5ed,2485,,,"[120.0, 0.1]",3754343,73,,,,,1.6795032,,Right Foot,,"[115.7, 39.5]",,High Pass,True,39.63395,Incomplete,,,,,,,Inswinging,,Corner,2,From Corner,Christian Fuchs,3812.0,Left Back,175,Leicester City,22,['a2285df5-f3f8-44ac-bd9f-814d92dcc5d2'],49,,,,,,,,,,,,,,,,,Leicester City,22,00:28:49.559,Pass,
,,,,,,,,,,,,,,,,,,3.854494,,,,,,,,,,,,32d3787e-18b1-4c68-9a75-7ae08e70aafb,2487,,,"[120.0, 80.0]",3754343,74,,,,,-1.5707964,,Left Foot,,"[120.0, 13.5]",,High Pass,True,66.5,Out,,,,,,True,Inswinging,,Corner,2,From Corner,Christian Fuchs,3812.0,Left Back,176,Leicester City,22,,16,,,,,,,,,,,,,,,,,Leicester City,22,00:29:16.648,Pass,
,,,,,,,,,,,,,,,,,,5.540838,,,,,,,,,,,,7ac298b5-a8e9-4247-8f02-d31bc684d28f,2488,,,"[6.0, 36.0]",3754343,74,,True,,,-0.21934326,,Right Foot,,"[68.8, 22.0]",,High Pass,,64.34159,,,Christian Benteke Liolo,3380.0,,,,,,Goal Kick,2,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,177,Liverpool,24,['5aa2bc8b-c23a-49eb-92ec-9c23f0790fe2'],47,,,,,,,,,,,,,,,,,Liverpool,24,00:29:47.938,Pass,
,,,,,,,,,,,,,,,,,,0.862351,,,,,,,,,,,,0149de28-a582-4a49-b806-65003d0d48c8,2491,,,"[70.9, 23.1]",3754343,74,,,,True,0.38549387,,,,"[77.8, 25.9]",,Low Pass,,7.4464755,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,2,From Goal Kick,Christian Benteke Liolo,3380.0,Center Forward,177,Liverpool,24,"['70d894b7-a862-4344-a326-664eb5c33789', 'aaa2210f-63cc-44c6-a5e5-eb0951446194']",53,,,,,,,,,,,,,,,,,Liverpool,24,00:29:53.543,Pass,True
,,,,,,,,,,,,,,,,,,0.549129,,,,,,,,,,,,71edaf1b-aa3b-4c73-86e8-d79a6632aeb3,2498,,,"[93.9, 5.3]",3754343,74,,,,,0.9254999,,Right Foot,,"[100.6, 14.2]",,Ground Pass,,11.1400175,Pass Offside,,Philippe Coutinho Correia,3501.0,,,,,,,2,From Goal Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,177,Liverpool,24,['efa1051b-7976-44cc-baf5-91212e3c26a9'],57,,,,,,,,,,,,,,,,,Liverpool,24,00:29:57.686,Pass,
,,,,,,,,,,,,,,,,,,3.956671,,,,,,,,,,,,4fa836b8-4dfe-416b-9c6e-87640359a914,2500,,,"[19.9, 67.0]",3754343,75,,,,,-0.050699092,,Right Foot,,"[100.7, 62.9]",,High Pass,,80.90395,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Kasper Schmeichel,3815.0,Goalkeeper,178,Leicester City,22,['38ec9d48-631d-4e28-a50b-17c142968a35'],14,,,,,,,,,,,,,,,,,Leicester City,22,00:30:14.665,Pass,
,,,,,,,,,,,,,,,,,,1.119355,,,,,,,,,,,,38ec9d48-631d-4e28-a50b-17c142968a35,2502,,,"[19.4, 17.2]",3754343,75,,,,True,0.31968015,,,,"[33.9, 22.0]",,Low Pass,,15.273834,,,Jordan Brian Henderson,3532.0,,,,,,Recovery,2,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,178,Leicester City,22,"['4fa836b8-4dfe-416b-9c6e-87640359a914', '69ba618a-abe7-4f9b-8f3c-d1b4906fb5c6', 'd55ee8a1-080a-4f43-82ff-fc0ffdd97a02']",18,,,,,,,,,,,,,,,,,Liverpool,24,00:30:18.622,Pass,True
,,,,,,,,,,,,,,,,,,1.157331,,,,,,,,,,,,22896211-49eb-4a79-a34f-cf18db2fa683,2504,,,"[33.9, 22.0]",3754343,75,,,,,0.15808997,,Right Foot,,"[47.7, 24.2]",,High Pass,,13.974262,Incomplete,,,,,,,,,,2,From Free Kick,Jordan Brian Henderson,3532.0,Right Defensive Midfield,178,Leicester City,22,['d7aa5a08-9a15-4780-9473-1e8b0d09eb0d'],19,,,,,,,,,,,,,,,,,Liverpool,24,00:30:19.741,Pass,
,,,,,,,,,,,,,,,,,,1.467493,,,,,,,,,,,,c5b5cdce-8c8d-40dc-9a36-4ddab1ec2c30,2508,,,"[75.6, 56.4]",3754343,75,,,,,0.47790328,,Right Foot,,"[95.1, 66.5]",,Ground Pass,,21.960419,,,Marc Albrighton,3307.0,,,,,,,2,From Free Kick,N''Golo Kanté,3961.0,Left Defensive Midfield,178,Leicester City,22,['4088969b-4557-471a-ab6e-0b8ce5a795f9'],21,,,,,,,,,,,,,,,,,Leicester City,22,00:30:21.603,Pass,
,,,,,,,,,,,,,,,,,,0.96323,,,,,,,,,,,,7465317a-6f37-4bae-8e37-8f01a4fdbcd2,2512,,,"[94.7, 65.9]",3754343,75,,,,,-0.8836721,,Left Foot,,"[97.9, 62.0]",,Ground Pass,,5.0447993,,,José Leonardo Ulloa,3671.0,,,,,,,2,From Free Kick,Marc Albrighton,3307.0,Right Midfield,178,Leicester City,22,['3d938700-9c33-4a2c-9fc3-6419501f915e'],23,,,,,,,,,,,,,,,,,Leicester City,22,00:30:23.182,Pass,
,,,,,,,,,,,,,,,,,,1.10008,,,,,,,,,,,,db9756be-a0b2-44b8-9b4f-b5a16e2e01a0,2519,,,"[93.2, 63.7]",3754343,75,,,,,-2.3561945,,Right Foot,,"[90.8, 61.3]",,Ground Pass,,3.3941126,,,Andrew Philip King,3665.0,,,,,,,2,From Free Kick,José Leonardo Ulloa,3671.0,Left Center Forward,178,Leicester City,22,['53702e11-b006-4515-85d5-09c5d911a7a1'],24,,,,,,,,,,,,,,,,,Leicester City,22,00:30:24.731,Pass,
,,,,,,,,,,,,,,,,,,3.066326,,,,,,,,,,,,10907612-31c5-4117-89bd-aa8fcde45ba1,2522,,,"[90.8, 59.8]",3754343,75,,,,,-0.5176491,,Right Foot,,"[112.4, 47.5]",,High Pass,,24.856588,Incomplete,,,,,,,,,,2,From Free Kick,Andrew Philip King,3665.0,Right Defensive Midfield,178,Leicester City,22,['64780afe-867c-4777-8cdf-8d72d3b69170'],25,,,,,,,,,,,,,,,,,Leicester City,22,00:30:25.866,Pass,
,,,,,,,,,,,,,,,,,,6.023455,,,,,,,,,,,,64780afe-867c-4777-8cdf-8d72d3b69170,2523,,,"[7.7, 32.6]",3754343,75,,,,,-0.5608248,,Right Foot,,"[19.8, 25.0]",,High Pass,,14.288807,Incomplete,,,,,,,,,Recovery,2,From Free Kick,Dejan Lovren,3471.0,Right Center Back,178,Leicester City,22,"['10907612-31c5-4117-89bd-aa8fcde45ba1', '1beebb2c-fa75-4e67-8773-73a68bba0798']",28,,,,,,,,,,,,,,,,,Liverpool,24,00:30:28.932,Pass,
,,,,,,,,,,,,,,,,,,1.36555,,,,,,,,,,,,bf69d5e4-1d16-4d08-90af-b67f2ea2631e,2533,,,"[70.4, 53.1]",3754343,75,,,,,-2.5124202,,Left Foot,,"[54.6, 41.6]",,Ground Pass,,19.542006,,,Robert Huth,40123.0,,,,,,Recovery,2,From Free Kick,N''Golo Kanté,3961.0,Left Defensive Midfield,178,Leicester City,22,['3092cce6-1b34-4c07-a087-b5cc04e1a3b8'],41,,,,,,,,,,,,,,,,,Leicester City,22,00:30:41.594,Pass,
,,,,,,,,,,,,,,,,,,2.578029,,,,,,,,,,,,6c18aee9-15bb-4f57-b471-30b50d28fc67,2536,,,"[54.6, 41.6]",3754343,75,,,,,-1.7523804,,Right Foot,,"[49.0, 11.1]",,Ground Pass,,31.009836,,,Christian Fuchs,3812.0,,,,,,,2,From Free Kick,Robert Huth,40123.0,Left Center Back,178,Leicester City,22,['dbc1f6de-e028-42cd-8a7e-db96ae5fc02a'],44,,,,,,,,,,,,,,,,,Leicester City,22,00:30:44.005,Pass,
,,,,,,,,,,,,,,,,,,0.997275,,,,,,,,,,,,2c0b3931-95dc-460e-af7c-68c9bd6a9a76,2543,,,"[50.5, 14.1]",3754343,75,,,,,1.7703518,,Left Foot,,"[45.1, 40.8]",,Ground Pass,,27.240595,,,Robert Huth,40123.0,,,,,,,2,From Free Kick,Christian Fuchs,3812.0,Left Back,178,Leicester City,22,['690da38c-2998-4428-b71a-51f578f36797'],50,,,,,,,,,,,,,,,,,Leicester City,22,00:30:50.882,Pass,
,,,,,,,,,,,,,,,,,,2.578528,,,,,,,,,,,,bda3cf45-230b-4030-a171-c63529930250,2546,,,"[44.4, 41.0]",3754343,75,,,,,3.070285,,Left Foot,,"[15.0, 43.1]",,Ground Pass,,29.474905,,,Kasper Schmeichel,3815.0,,,,,,,2,From Free Kick,Robert Huth,40123.0,Left Center Back,178,Leicester City,22,['6fb73036-2d61-47a1-8dc6-3c666dfdc78b'],53,,,,,,,,,,,,,,,,,Leicester City,22,00:30:53.109,Pass,
,,,,,,,,,,,,,,,,,,3.485215,,,,,,,,,,,,1dfd54b7-3eb0-400f-8918-02310ea5d9ce,2549,,,"[15.0, 43.1]",3754343,75,,,,,-0.43866733,,Left Foot,,"[84.7, 10.4]",,Ground Pass,,76.98948,Incomplete,,,,,,,,,,2,From Free Kick,Kasper Schmeichel,3815.0,Goalkeeper,178,Leicester City,22,['c8568f64-92b6-4ba2-99a8-458012792ebc'],55,,,,,,,,,,,,,,,,,Leicester City,22,00:30:55.727,Pass,
,,,,,,,,,,,,,,,,,,1.171248,,,,,,,,,,,,c8568f64-92b6-4ba2-99a8-458012792ebc,2550,,,"[35.4, 69.7]",3754343,75,,,,,-0.5758504,,Head,,"[48.8, 61.0]",,High Pass,,15.976545,,,Adam David Lallana,4090.0,,,,,,Recovery,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,179,Liverpool,24,"['1dfd54b7-3eb0-400f-8918-02310ea5d9ce', '3baf5030-9890-4752-9d51-64cd75de5be4']",59,,,,,,,,,,,,,,,,,Liverpool,24,00:30:59.212,Pass,
,,,,,,,,,,,,,,,,,,1.452514,,,,,,,,,,,,6f505636-2ef5-4e08-812f-be85b27d9c94,2554,,,"[50.6, 65.3]",3754343,76,,,,,0.82537687,,Right Foot,,"[59.0, 74.4]",,Ground Pass,,12.384264,,,Nathaniel Edwin Clyne,4590.0,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Right Wing,179,Liverpool,24,"['1e678169-80b4-4185-adfd-dde97828d723', '6161250c-9b8a-4ed0-97f5-541e73e000f7']",2,,,,,,,,,,,,,,,,,Liverpool,24,00:31:02.186,Pass,True
,,,,,,,,,,,,,,,,,,2.781266,,,,,,,,,,,,78750faa-6d84-49fe-bab5-7f8990942538,2557,,,"[64.4, 73.3]",3754343,76,,,,,-0.75908846,,Right Foot,,"[99.5, 40.0]",,High Pass,,48.382847,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,179,Liverpool,24,"['7602fe04-19f3-40f1-a502-ddf7c40cc9fa', '9b005a41-8fae-4d94-9cc7-4a87f1b33574']",4,,,,,,,,,,,,,,,,,Liverpool,24,00:31:04.668,Pass,
,,,,,,,,,,,,,,,,,,1.249076,,,,,,,,,,,,54393d0e-a5a6-4cb4-9e04-2c615f7902bb,2561,,,"[14.3, 32.5]",3754343,76,,,,,2.2950463,,Head,,"[7.4, 40.3]",,Low Pass,,10.413933,,,Kasper Schmeichel,3815.0,,,,,,Recovery,2,Regular Play,Robert Huth,40123.0,Left Center Back,179,Liverpool,24,['b9dd2386-5fee-48b9-a3fd-58dfc9a16a94'],9,,,,,,,,,,,,,,,,,Leicester City,22,00:31:09.093,Pass,
,,,,,,,,,,,,,,,,,,3.809273,,,,,,,,,,,,4f98dc6b-fc9a-4d64-a795-5eed1a566037,2564,,,"[33.4, 62.0]",3754343,76,,,,,-0.23574914,,Right Foot,,"[107.5, 44.2]",,High Pass,,76.20794,Incomplete,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,179,Liverpool,24,['34ff71d4-597f-46fa-9c6f-09ada94c0264'],30,,,,,,,,,,,,,,,,,Leicester City,22,00:31:30.229,Pass,
,,,,,,,,,,,,,,,,,,3.860682,,,,,,,,,,,,69b28054-9ded-4d85-abb4-8acd3d7a7f77,2567,,,"[15.9, 44.1]",3754343,76,,,,,0.058836125,,Drop Kick,,"[88.9, 48.4]",,High Pass,,73.12653,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,,2,Regular Play,Simon Mignolet,3539.0,Goalkeeper,179,Liverpool,24,"['595d9222-d59b-4628-9c89-536f91fc1733', '6fa38205-90ce-4d85-870a-974680838608']",43,,,,,,,,,,,,,,,,,Liverpool,24,00:31:43.743,Pass,
,,,,,,,,,,,,,,,,,,1.369436,,,,,,,,,,,,6fa38205-90ce-4d85-870a-974680838608,2569,,,"[31.2, 31.7]",3754343,76,,,,,-0.8296171,,Head,,"[36.6, 25.8]",,Low Pass,,7.9981246,Incomplete,,,,,,,,,Recovery,2,Regular Play,Robert Huth,40123.0,Left Center Back,179,Liverpool,24,"['1c0025a9-0d1a-43c8-a7e8-23a7301122ea', '69b28054-9ded-4d85-abb4-8acd3d7a7f77']",47,,,,,,,,,,,,,,,,,Leicester City,22,00:31:47.604,Pass,
