50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.416631,,,,,,,,,,,,,4d3aa990-db5f-4745-bfe5-65eb1d5bd593,704,,"[49.0, 69.7]",3754316,15,,,,-0.95825875,,Right Foot,,,,"[56.8, 58.6]",,Ground Pass,,13.566503,,,,,Jan Kirchhoff,13846.0,,,,,,Recovery,1,Regular Play,Billy Jones,10503.0,Right Back,31,Liverpool,24,"['6c46bfc2-58c4-490d-bec4-ac57e4e72924', '713f11a0-df68-4b8c-8b81-795ba9f7ce6c']",34,,,,,,,,,,,,,,,,,Sunderland,41,00:15:34.526,Pass,True
,,,,,,,,,,,,,,,,1.231655,,,,,,,,,,,,,224174cd-7999-4e10-be03-5547d06145ef,706,,"[56.8, 58.6]",3754316,15,,,,0.23846833,,Left Foot,,,,"[74.9, 63.0]",,Ground Pass,,18.62713,,,Incomplete,,,,,,,,,,1,Regular Play,Jan Kirchhoff,13846.0,Center Defensive Midfield,31,Liverpool,24,['a7380447-f9e4-423a-9968-d2e7468687e0'],35,,,,,,,,,,,,,,,,,Sunderland,41,00:15:35.942,Pass,
,,,,,,,,,,,,,,,,1.373695,,,,,,,,,,,,,f213737f-257e-4873-8059-510f66450fd0,709,,"[47.6, 17.4]",3754316,15,,,,0.7744096,,Left Foot,,,,"[56.8, 26.4]",,Ground Pass,,12.87012,,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,31,Liverpool,24,['b49ad279-81ad-4cd9-b755-6259680cb828'],38,,,,,,,,,,,,,,,,,Liverpool,24,00:15:38.549,Pass,
,,,,,,,,,,,,,,,,0.924803,,,,,,,,,,,,,3131ecf1-238c-4860-9dc1-6d86fc4768f7,712,,"[56.7, 26.4]",3754316,15,,,,-2.55359,,Right Foot,,,,"[52.5, 23.6]",,Ground Pass,,5.047772,,,,,Emre Can,3493.0,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,31,Liverpool,24,['4a0aa287-2a6a-449f-96f7-6eba2a0172c3'],40,,,,,,,,,,,,,,,,,Liverpool,24,00:15:40.043,Pass,
,,,,,,,,,,,,,,,,0.870335,,,,,,,,,,,,,07ebd817-9369-4e69-ae4d-15a93861799c,715,,"[52.6, 23.0]",3754316,15,,,,-1.2915733,,Right Foot,,,,"[56.7, 8.7]",,Ground Pass,,14.876156,,,,,Jordan Brian Henderson,3532.0,,,,,,,1,Regular Play,Emre Can,3493.0,Left Defensive Midfield,31,Liverpool,24,['1f18843d-9cc2-4301-9351-121a5c2df863'],41,,,,,,,,,,,,,,,,,Liverpool,24,00:15:41.088,Pass,
,,,,,,,,,,,,,,,,1.749424,,,,,,,,,,,,,14e6a068-ac04-4871-9580-d55a7fd27fe8,718,,"[61.3, 13.9]",3754316,15,,,,1.8578787,,Right Foot,,,,"[58.2, 24.4]",,Ground Pass,,10.948059,,,,,Emre Can,3493.0,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Defensive Midfield,31,Liverpool,24,['c52a3f3a-e298-469f-8e70-b473a7a6231f'],44,,,,,,,,,,,,,,,,,Liverpool,24,00:15:44.263,Pass,
,,,,,,,,,,,,,,,,0.895626,,,,,,,,,,,,,a878605d-bfe4-4fc5-bd15-4a7a71b6ceb2,721,,"[66.9, 33.7]",3754316,15,,,,1.2002125,,Right Foot,,,,"[73.0, 49.4]",,Ground Pass,,16.843397,,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,Regular Play,Emre Can,3493.0,Left Defensive Midfield,31,Liverpool,24,['9dafc8ea-3244-4955-9719-ca54a2fdb004'],48,,,,,,,,,,,,,,,,,Liverpool,24,00:15:48.570,Pass,
,,,,,,,,,,,,,,,,0.832998,,,,,,,,,,,,,d4f25635-8ea4-48d6-bff9-983a88835e51,724,,"[73.0, 49.4]",3754316,15,,,,-1.9428641,,Right Foot,,,,"[68.2, 37.1]",,Ground Pass,,13.203408,,,,,Emre Can,3493.0,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,31,Liverpool,24,['0caad396-2e20-47cf-bec6-a80aa7abe794'],49,,,,,,,,,,,,,,,,,Liverpool,24,00:15:49.546,Pass,
,,,,,,,,,,,,,,,,1.384299,,,,,,,,,,,,,52a539b5-b87d-4c0d-97ef-588041a4699e,728,,"[69.6, 46.7]",3754316,15,,,,1.2812257,,Right Foot,,,,"[78.3, 75.9]",,Low Pass,,30.468508,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,Regular Play,Emre Can,3493.0,Left Defensive Midfield,31,Liverpool,24,['6bf05cbb-75ed-4875-b0d1-f954eba89fa0'],51,,,,,,,,,,,,,,,,,Liverpool,24,00:15:51.748,Pass,
,,,,,,,,,,,,,,,,2.023501,,,,,,,,,,,,,46d87c52-9c8d-478e-b28b-c1ac636d3902,731,,"[65.9, 74.3]",3754316,15,,,,-2.612486,,Right Foot,,,,"[35.8, 56.7]",,Ground Pass,,34.867893,,,,,Kolo Habib Touré,38412.0,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,31,Liverpool,24,['5c477318-9aac-40fa-b5be-ac20f479f80d'],55,,,,,,,,,,,,,,,,,Liverpool,24,00:15:55.163,Pass,
,,,,,,,,,,,,,,,,1.918425,,,,,,,,,,,,,55671d57-5230-43ff-8369-61f1872e2693,735,,"[25.8, 61.5]",3754316,16,,,,0.29774478,,Right Foot,,,,"[72.4, 75.8]",,High Pass,,48.744743,,,Incomplete,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,31,Liverpool,24,"['7ec6ca99-312f-4afd-a1f3-87eab466d26b', 'd7282152-040c-4470-a36c-df995310a01d', 'db4f7647-70c5-4961-96e9-ec536b309504']",3,,,,,,,,,,,,,,,,,Liverpool,24,00:16:03.492,Pass,True
,,,,,,,,,,,,,,,,1.818025,,,,,,,,,,,,,7ec6ca99-312f-4afd-a1f3-87eab466d26b,737,,"[47.7, 4.3]",3754316,16,,,,-0.17623469,,Head,,,,"[69.6, 0.4]",,High Pass,,22.24455,,,Out,,Wahbi Khazri,3196.0,,,,,,Recovery,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,31,Liverpool,24,"['26432a6c-a9cf-45ad-b6c5-0797b6ab7221', '55671d57-5230-43ff-8369-61f1872e2693']",5,,,,,,,,,,,,,,,,,Sunderland,41,00:16:05.411,Pass,
,,,,,,,,,,,,,,,,1.582933,,,,,,,,,,,,,17921705-14b5-4cc2-8a51-8186dc2ab9e2,739,,"[54.4, 80.0]",3754316,16,,,,-2.0991375,,,,,,"[40.8, 56.7]",,Low Pass,,26.978695,,,,,Emre Can,3493.0,,,,,,Throw-in,1,From Throw In,James Philip Milner,3473.0,Right Wing,32,Liverpool,24,['fc1e76e3-3836-467b-b089-3bda384e4112'],10,,,,,,,,,,,,,,,,,Liverpool,24,00:16:10.840,Pass,
,,,,,,,,,,,,,,,,0.908009,,,,,,,,,,,,,f102af53-0607-41c2-9822-d45e33b929b9,742,,"[43.1, 54.7]",3754316,16,,,,-0.8716037,,Right Foot,,,,"[50.5, 45.9]",,Ground Pass,,11.497826,,,,,Jordan Brian Henderson,3532.0,,,,,,,1,From Throw In,Emre Can,3493.0,Left Defensive Midfield,32,Liverpool,24,['c4b9ae74-c16d-4bdf-b0d9-65c13941e70a'],14,,,,,,,,,,,,,,,,,Liverpool,24,00:16:14.282,Pass,
,,,,,,,,,,,,,,,,2.147484,,,,,,,,,,,,,d9f5aeb8-6026-4adf-9e66-17f35948133b,745,,"[52.6, 41.9]",3754316,16,,,,-1.4470925,,Right Foot,,,,"[57.3, 4.1]",,Ground Pass,,38.091076,,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Defensive Midfield,32,Liverpool,24,['e598c515-2a5e-4c7f-bb99-bd363809a382'],16,,,,,,,,,,,,,,,,,Liverpool,24,00:16:16.374,Pass,
,,,,,,,,,,,,,,,,1.780907,,,,,,,,,,,,,49a0f8d1-4ea8-4d76-80da-aa362e0bb9ef,748,,"[57.1, 32.3]",3754316,16,,,,1.95203,,Left Foot,,,,"[47.6, 56.0]",,Ground Pass,,25.533115,,,,,Kolo Habib Touré,38412.0,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,32,Liverpool,24,['66e09454-03bc-4201-a1a9-c3e31ffd937c'],23,,,,,,,,,,,,,,,,,Liverpool,24,00:16:23.054,Pass,
,,,,,,,,,,,,,,,,1.768607,,,,,,,,,,,,,8f64ecf4-d9b5-4827-adcd-0b90b99e95c6,751,,"[48.0, 56.4]",3754316,16,,,,-1.5776222,,Right Foot,,,,"[47.8, 27.1]",,Ground Pass,,29.300682,,,,,Mamadou Sakho,3483.0,,,,,,,1,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,32,Liverpool,24,['310f488d-04a9-44b7-82ef-150296a23170'],26,,,,,,,,,,,,,,,,,Liverpool,24,00:16:26.966,Pass,
,,,,,,,,,,,,,,,,2.238513,,,,,,,,,,,,,b96b1d3d-ae7c-4832-91e4-bf6922fef3d1,754,,"[48.8, 25.7]",3754316,16,,,,-0.60445076,,Left Foot,,,,"[82.1, 2.7]",,Ground Pass,,40.47085,,,,,Adam David Lallana,4090.0,,,,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,32,Liverpool,24,['31452528-e893-4b73-b140-1dd57159de24'],30,,,,,,,,,,,,,,,,,Liverpool,24,00:16:30.115,Pass,
,,,,,,,,,,,,,,,,0.858838,,,,,,,,,,,,,6b746a51-6c2c-4743-a50b-6b3efbd7b224,757,,"[91.5, 13.6]",3754316,16,,,,-0.5268046,,Left Foot,,,,"[101.3, 7.9]",,Ground Pass,,11.337108,,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,32,Liverpool,24,['26190488-768c-405f-8e1a-eb02192dcbe3'],36,,,,,,,,,,,,,,,,,Liverpool,24,00:16:36.507,Pass,
,,,,,,,,,,,,,,,,0.946902,,,,,,,,,,,,,8a5ffcae-e48f-4cf1-84a0-f020949558f9,761,,"[91.9, 12.9]",3754316,16,,,,2.3145518,,Right Foot,,,,"[85.0, 20.4]",,Ground Pass,,10.191173,,,,,Jordan Brian Henderson,3532.0,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,32,Liverpool,24,['79a62bbe-2dd9-4aa6-9fdc-f3a0b73a372e'],40,,,,,,,,,,,,,,,,,Liverpool,24,00:16:40.674,Pass,
,,,,,,,,,,,,,,,,0.54548,,,,,,,,,,,,,692b4907-4d08-43b3-80c1-b636a3713664,764,,"[80.4, 29.1]",3754316,16,,,,-2.630362,,Right Foot,,,,"[76.3, 26.8]",,Ground Pass,,4.7010636,,,,,Emre Can,3493.0,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Defensive Midfield,32,Liverpool,24,['f685652f-d812-4a48-aebf-291dd9ca0da6'],43,,,,,,,,,,,,,,,,,Liverpool,24,00:16:43.608,Pass,
,,,,,,,,,,,,,,,,1.369501,,,,,,,,,,,,,9590bd22-efdf-4bb9-a001-40f52c303caa,767,,"[76.2, 26.8]",3754316,16,,,,-0.8801139,,Right Foot,,,,"[94.3, 4.9]",,Ground Pass,,28.411617,,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Throw In,Emre Can,3493.0,Left Defensive Midfield,32,Liverpool,24,['d5fdadd0-116c-44b8-8d65-6a0a054cc9db'],44,,,,,,,,,,,,,,,,,Liverpool,24,00:16:44.710,Pass,
,,,,,,,,,,,,,,,,5.309934,,,,,,,,,,,,,0751a4bc-40b8-4959-818e-253cc0fa8e88,770,,"[94.3, 4.9]",3754316,16,,,,1.2521012,,Left Foot,True,,,"[117.0, 73.7]",,High Pass,,72.44812,,,,,Nathaniel Edwin Clyne,4590.0,,,True,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,32,Liverpool,24,['74b49566-7f93-4a09-b5e4-ff8d9e753f3d'],47,,,,,,,,,,,,,,,,,Liverpool,24,00:16:47.709,Pass,
,,,,,,,,,,,,,,,,1.743874,,,,,,,,,,,,,97e0629c-5220-40a6-96ac-33c21ce01431,773,,"[116.8, 73.5]",3754316,16,,,,3.1266685,,Right Foot,,,,"[103.4, 73.7]",,Ground Pass,,13.401492,,,,,James Philip Milner,3473.0,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,32,Liverpool,24,['88c0a2ea-1b3d-482f-aaf0-37f1186f370b'],54,,,,,,,,,,,,,,,,,Liverpool,24,00:16:54.252,Pass,
,,,,,,,,,,,,,,,,1.35731,,,,,,,,,,,,,7d2052fc-90a5-455a-adca-a57e3af750ca,776,,"[102.0, 73.7]",3754316,16,,,,-2.5074122,,Right Foot,,,,"[89.9, 64.8]",,Ground Pass,,15.020653,,,,,Jordan Brian Henderson,3532.0,,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Wing,32,Liverpool,24,['aac4bb56-119c-4f91-ba7c-7dbfe75498b8'],56,,,,,,,,,,,,,,,,,Liverpool,24,00:16:56.075,Pass,
,,,,,,,,,,,,,,,,1.156757,,,,,,,,,,,,,6cadf640-66a4-46dd-a9ca-3f14839d432f,779,,"[92.0, 64.1]",3754316,16,,,,-0.9429597,,Right Foot,True,,,"[110.0, 39.3]",,High Pass,,30.643759,,,Incomplete,,Joe Allen,10931.0,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Defensive Midfield,32,Liverpool,24,"['2a3ea2a6-b504-47a4-9dbd-a7574de42a34', '9842da1d-0079-4709-9693-9dcb55322a35']",58,,,,,,,,,,,,,,,,,Liverpool,24,00:16:58.961,Pass,
,,,,,,,,,,,,,,,,1.240973,,,,,,,,,,,,,d9ce0885-83a4-4af0-ade5-3869502c4d0f,784,,"[84.2, 5.1]",3754316,17,,,,1.9487647,,Left Foot,,,,"[78.8, 18.7]",,Ground Pass,,14.63284,,,,,Emre Can,3493.0,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,32,Liverpool,24,['9ebb17c2-61cb-4571-bac4-fc770c94a67c'],7,,,,,,,,,,,,,,,,,Liverpool,24,00:17:07.166,Pass,
,,,,,,,,,,,,,,,,1.367403,,,,,,,,,,,,,b850db14-8b1c-4d6b-9f73-9e6703e802e5,787,,"[81.8, 19.6]",3754316,17,,,,1.7309047,,Right Foot,,,,"[76.6, 51.8]",,Ground Pass,,32.617172,,,,,Jordan Brian Henderson,3532.0,,,,,,,1,From Throw In,Emre Can,3493.0,Left Defensive Midfield,32,Liverpool,24,['25c892ff-2846-4496-b6d9-896d9ffc0f2e'],10,,,,,,,,,,,,,,,,,Liverpool,24,00:17:10.886,Pass,
,,,,,,,,,,,,,,,,1.347071,,,,,,,,,,,,,f2ffa60a-d130-4576-b7fd-a20f916876f8,790,,"[76.6, 52.5]",3754316,17,,,,-1.8181503,,Right Foot,,,,"[71.6, 32.7]",,Ground Pass,,20.421556,,,,,Emre Can,3493.0,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Defensive Midfield,32,Liverpool,24,['c7858360-ae59-4bf1-bfe1-fc71b19a1014'],13,,,,,,,,,,,,,,,,,Liverpool,24,00:17:13.238,Pass,
,,,,,,,,,,,,,,,,0.864419,,,,,,,,,,,,,9b463995-8a91-449e-b58f-9040ba3d5ab3,793,,"[71.6, 32.4]",3754316,17,,,,-0.8304128,,Right Foot,,,,"[82.2, 20.8]",,Ground Pass,,15.713688,,,,,Adam David Lallana,4090.0,,,,,,,1,From Throw In,Emre Can,3493.0,Left Defensive Midfield,32,Liverpool,24,['f60da634-992d-42c9-bf48-51dbb012e04d'],15,,,,,,,,,,,,,,,,,Liverpool,24,00:17:15.957,Pass,
,,,,,,,,,,,,,,,,1.364345,,,,,,,,,,,,,1cb2cea6-ac67-4436-9941-19461200be9e,797,,"[80.4, 16.7]",3754316,17,,,,-2.3743744,,Right Foot,,,,"[69.2, 5.9]",,Ground Pass,,15.55892,,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,32,Liverpool,24,"['43248a9d-a9b5-44f8-b667-bbff1411ce5b', '7ac66dc2-e224-4c1f-b406-26006d5c2dea']",17,,,,,,,,,,,,,,,,,Liverpool,24,00:17:17.658,Pass,True
,,,,,,,,,,,,,,,,1.301352,,,,,,,,,,,,,50f108f1-b271-4130-8b91-44c7b31ade07,800,,"[69.2, 5.9]",3754316,17,,,,1.5658458,,Left Foot,,,,"[69.3, 26.1]",,Ground Pass,,20.200247,,,,,Emre Can,3493.0,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,32,Liverpool,24,['c4826282-e2ab-46e1-89ff-29b28c71c057'],19,,,,,,,,,,,,,,,,,Liverpool,24,00:17:19.595,Pass,
,,,,,,,,,,,,,,,,1.754843,,,,,,,,,,,,,bec62375-4200-4c3a-8d3a-d53e74b95751,803,,"[66.3, 33.8]",3754316,17,,,,1.4886769,,Right Foot,,,,"[68.3, 58.1]",,Ground Pass,,24.382166,,,,,Jordan Brian Henderson,3532.0,,,,,,,1,From Throw In,Emre Can,3493.0,Left Defensive Midfield,32,Liverpool,24,['287abd1b-f306-4a8d-9029-332ce65ea2eb'],22,,,,,,,,,,,,,,,,,Liverpool,24,00:17:22.222,Pass,
,,,,,,,,,,,,,,,,0.949887,,,,,,,,,,,,,9bc4e3df-cf61-4764-a290-7dab5646fe91,806,,"[69.3, 60.6]",3754316,17,,,,-1.4666964,,Right Foot,,,,"[70.7, 47.2]",,Ground Pass,,13.472936,,,,,Emre Can,3493.0,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Defensive Midfield,32,Liverpool,24,['d563775e-d4f7-4c09-8909-260c88331abe'],25,,,,,,,,,,,,,,,,,Liverpool,24,00:17:25.673,Pass,
,,,,,,,,,,,,,,,,0.974203,,,,,,,,,,,,,fa873f72-4070-49c1-9395-e2a20d18493b,809,,"[82.2, 43.8]",3754316,17,,,,1.0879817,,Right Foot,,,,"[88.7, 56.2]",,Ground Pass,,14.000357,,,Incomplete,,James Philip Milner,3473.0,,,,,,,1,From Throw In,Emre Can,3493.0,Left Defensive Midfield,32,Liverpool,24,"['819842de-9d93-4160-a8f4-1cc0a8898061', 'eaa1c55d-5ce4-4918-8adf-f4314ba4b48d']",29,,,,,,,,,,,,,,,,,Liverpool,24,00:17:29.872,Pass,
,,,,,,,,,,,,,,,,0.46884,,,,,,,,,,,,,5095840a-57ef-4d18-8079-7ad4ec2d784b,815,,"[85.3, 54.2]",3754316,17,,,,-0.45215386,,Right Foot,,,,"[92.3, 50.8]",,Ground Pass,,7.7820306,,,,,Emre Can,3493.0,,,,,,Recovery,1,From Throw In,James Philip Milner,3473.0,Right Wing,32,Liverpool,24,['17dec253-06ac-4f8c-a037-65311d88a18f'],33,,,,,,,,,,,,,,,,,Liverpool,24,00:17:33.476,Pass,
,,,,,,,,,,,,,,,,0.669684,,,,,,,,,,,,,29dd2e9a-af6e-4520-9848-c55999bb5807,818,,"[92.3, 50.8]",3754316,17,,,,2.4492583,,Left Foot,,,,"[88.2, 54.2]",,Ground Pass,,5.3263497,,,,,James Philip Milner,3473.0,,,,,,,1,From Throw In,Emre Can,3493.0,Left Defensive Midfield,32,Liverpool,24,['f1965ce5-349e-4a41-9598-5c239afed8a8'],34,,,,,,,,,,,,,,,,,Liverpool,24,00:17:34.007,Pass,
,,,,,,,,,,,,,,,,2.007546,,,,,,,,,,,,,f9486311-fb77-4b09-84c6-90b253c65b45,826,,"[34.1, 21.5]",3754316,17,,,,-0.037118223,,Right Foot,,,,"[71.8, 20.1]",,Ground Pass,,37.725986,True,,Incomplete,,Jermain Defoe,3337.0,,,,,,,1,From Throw In,Yann Gérard M''Vila,4429.0,Left Center Midfield,32,Liverpool,24,"['a25a6a93-97d4-41c0-9d6b-c1d3a1d573fb', 'bb4d78fa-0abd-4133-8a2f-8e64c74cdb6e']",37,,,,,,,,,,,,,,,,,Sunderland,41,00:17:37.868,Pass,
,,,,,,,,,,,,,,,,1.200507,,,,,,,,,,,,,a25a6a93-97d4-41c0-9d6b-c1d3a1d573fb,828,,"[48.3, 60.0]",3754316,17,,,,-1.815775,,Right Foot,,,,"[44.5, 44.8]",,Ground Pass,,15.667801,,,,,Mamadou Sakho,3483.0,,,,,,Recovery,1,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,32,Liverpool,24,"['ccacd894-854b-4143-aa68-836f01a557ae', 'f9486311-fb77-4b09-84c6-90b253c65b45']",39,,,,,,,,,,,,,,,,,Liverpool,24,00:17:39.875,Pass,
,,,,,,,,,,,,,,,,1.114568,,,,,,,,,,,,,339a5257-0f4d-4198-9303-d97aefc9485d,831,,"[51.5, 38.9]",3754316,17,,,,-0.45938325,,Left Foot,,,,"[70.3, 29.6]",,Ground Pass,,20.974508,,,,,Joe Allen,10931.0,,,,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,32,Liverpool,24,['49cc7061-6857-48c9-8586-4b296c009778'],43,,,,,,,,,,,,,,,,,Liverpool,24,00:17:43.071,Pass,
,,,,,,,,,,,,,,,,2.499323,,,,,,,,,,,,,f72a3178-4382-4713-9841-131f651b222b,834,,"[65.8, 40.0]",3754316,17,,,,0.8547109,,Right Foot,,,,"[97.3, 76.2]",,High Pass,,47.98635,,,,,James Philip Milner,3473.0,,,,,,,1,From Throw In,Joe Allen,10931.0,Left Wing,32,Liverpool,24,['0ba000c3-7f39-4f57-92da-0fea08e700ed'],47,,,,,,,,,,,,,,,,,Liverpool,24,00:17:47.429,Pass,
,,,,,,,,,,,,,,,,0.902514,,,,,,,,,,,,,8c4b59b6-dbdc-4091-b619-182f89ee672c,837,,"[99.3, 61.0]",3754316,17,,,,-0.6833913,,Left Foot,,,,"[106.3, 55.3]",,Ground Pass,,9.027182,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Wing,32,Liverpool,24,['a8688d6b-0766-4ec1-8b53-84409f2ce353'],52,,,,,,,,,,,,,,,,,Liverpool,24,00:17:52.760,Pass,
,,,,,,,,,,,,,,,,1.04759,,,,,,,,,,,,,e436a8c8-4a69-4fea-a1d2-c320a75cc539,843,,"[106.6, 80.0]",3754316,18,,,,-1.5532542,,,,,,"[106.8, 68.6]",,Low Pass,,11.401754,,,,,James Philip Milner,3473.0,,,,,,Throw-in,1,From Throw In,Jordan Brian Henderson,3532.0,Right Defensive Midfield,33,Liverpool,24,['ceb51e8d-8bac-477a-9077-544f26af0d01'],3,,,,,,,,,,,,,,,,,Liverpool,24,00:18:03.797,Pass,
,,,,,,,,,,,,,,,,0.993455,,,,,,,,,,,,,d3e67810-42e3-403b-9862-5445e956434f,846,,"[106.8, 68.6]",3754316,18,,,,1.9901379,,Right Foot,,,,"[103.1, 76.9]",,Ground Pass,,9.087354,,,,,Jordan Brian Henderson,3532.0,,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Wing,33,Liverpool,24,['712a54f0-9ea9-45b1-9b55-825f28f5491e'],4,,,,,,,,,,,,,,,,,Liverpool,24,00:18:04.944,Pass,
,,,,,,,,,,,,,,,,0.925474,,,,,,,,,,,,,f76cee32-7720-40e5-8279-30101f4ab1d9,850,,"[103.4, 77.6]",3754316,18,,,,-0.124354996,,Left Foot,,,,"[110.6, 76.7]",,Ground Pass,,7.256032,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Defensive Midfield,33,Liverpool,24,"['174966c8-8086-4c25-8c3c-a1b4a0d1d157', 'bb6e234e-0511-4abd-864c-3ee9d10b60f1']",6,,,,,,,,,,,,,,,,,Liverpool,24,00:18:06.241,Pass,True
,,,,,,,,,,,,,,,,0.731365,,,,,,,,,,,,,d4602293-257d-4b8b-8eaf-8d3c2d225e98,853,,"[98.1, 76.7]",3754316,18,,,,-1.5261333,,Left Foot,,,,"[98.9, 58.8]",,Ground Pass,,17.917868,,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,33,Liverpool,24,['6c09c424-2f56-4a39-8074-8c729ab9b3e1'],9,,,,,,,,,,,,,,,,,Liverpool,24,00:18:09.717,Pass,
,,,,,,,,,,,,,,,,0.940396,,,,,,,,,,,,,9faad9ab-8117-4623-938d-59efdef2d443,856,,"[98.9, 58.8]",3754316,18,,,,2.005698,,Left Foot,,,,"[93.0, 71.5]",,Ground Pass,,14.003571,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,33,Liverpool,24,['8c70814a-c2d4-4f41-a521-25338e42e3ca'],10,,,,,,,,,,,,,,,,,Liverpool,24,00:18:10.568,Pass,
,,,,,,,,,,,,,,,,1.492209,,,,,,,,,,,,,a29c6d35-8fef-4315-93f4-85f77890a017,860,,"[92.9, 71.5]",3754316,18,,,,0.6055447,,Right Foot,,,,"[100.7, 76.9]",,Ground Pass,,9.486833,,,,,James Philip Milner,3473.0,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,33,Liverpool,24,"['3a76df0b-29b6-4b75-bd1b-f4dae1da3160', 'bb682e7f-322b-493c-9839-75c9634e7d87']",12,,,,,,,,,,,,,,,,,Liverpool,24,00:18:12.385,Pass,True
,,,,,,,,,,,,,,,,0.888663,,,,,,,,,,,,,22be7c95-852f-420a-9f70-941517ced74a,863,,"[101.0, 73.5]",3754316,18,,,,-1.1623809,,Left Foot,,,,"[108.4, 56.4]",,Low Pass,,18.632498,,,,,Adam David Lallana,4090.0,,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Wing,33,Liverpool,24,['0a8b1002-3253-4d63-af76-06e932a11c6c'],15,,,,,,,,,,,,,,,,,Liverpool,24,00:18:15.796,Pass,
